"Date","Time, GMT+11:00","Temp, °C (LGR S/N: 9832570, SEN S/N: 9818211, LBL: Ambient)","RH, % (LGR S/N: 9832570, SEN S/N: 9818211)","Water Content, m³/m³ (LGR S/N: 9832570, SEN S/N: 9827491, LBL: 5cmBG)","Water Content, m³/m³ (LGR S/N: 9832570, SEN S/N: 9833764, LBL: 10cmBG)","DewPt, °C (LGR S/N: 9832570, SEN S/N: 9818211)"
19/10/13,14:09:32,11.904,82.000,0.3104,0.3133,8.9
19/10/13,15:09:33,11.734,78.300,0.3104,0.3112,8.1
19/10/13,16:09:34,11.151,72.000,0.3090,0.3097,6.3
19/10/13,17:09:35,11.053,72.100,0.3075,0.3075,6.2
19/10/13,18:09:36,10.810,80.600,0.3068,0.3061,7.6
19/10/13,19:09:37,8.792,84.000,0.3053,0.3053,6.2
19/10/13,20:09:38,6.179,79.200,0.3046,0.3032,2.9
19/10/13,21:09:39,6.179,86.000,0.3032,0.3017,4.0
19/10/13,22:09:40,5.924,88.600,0.3024,0.3010,4.2
19/10/13,23:09:41,6.051,91.100,0.3010,0.2995,4.7
20/10/13,00:09:42,5.745,92.500,0.3003,0.2995,4.6
20/10/13,01:09:43,5.821,94.000,0.2995,0.2988,4.9
20/10/13,02:09:44,5.847,94.400,0.2988,0.2981,5.0
20/10/13,03:09:45,5.796,94.500,0.2981,0.2974,5.0
20/10/13,04:09:46,5.770,94.100,0.2974,0.2966,4.9
20/10/13,05:09:47,5.796,94.500,0.2966,0.2959,5.0
20/10/13,06:09:48,5.668,94.100,0.2959,0.2959,4.8
20/10/13,07:09:49,5.975,93.300,0.2952,0.2952,5.0
20/10/13,08:09:50,6.433,93.300,0.2944,0.2944,5.4
20/10/13,09:09:51,6.914,93.800,0.2937,0.2937,6.0
20/10/13,10:09:52,9.657,95.300,0.2930,0.2930,9.0
20/10/13,11:09:53,11.662,89.400,0.2923,0.2930,10.0
20/10/13,12:09:54,12.871,81.900,0.2923,0.2923,9.9
20/10/13,13:09:55,14.505,78.700,0.2915,0.2915,10.9
