"Date","Time, GMT+11:00","Rain, mm (SEN S/N: 668163)","Temp, ¡C (SEN S/N: 684635)","Temp, ¡C (SEN S/N: 684636)","Temp, ¡C (SEN S/N: 684637)","Temp, ¡C (SEN S/N: 684638)","Temp, ¡C (SEN S/N: 699195)","RH, % (SEN S/N: 699195)","DewPt, ¡C (SEN S/N: 699195)","PAR, uE (SEN S/N: 700672)","Wind Speed, m/s (SEN S/N: 809009)","Gust Speed, m/s (SEN S/N: 809009)"
05-02-2006,04:00:00,0.00,14.505,14.816,13.305,8.120,7.03,1.00,-45.7,1.2,0.38,3.43
05-02-2006,05:00:00,0.00,14.314,14.625,13.233,3.195,4.99,1.00,-46.9,1.2,0.00,1.90
05-02-2006,06:00:00,0.00,14.146,14.481,12.920,-0.817,5.81,1.00,-46.4,1.2,0.00,1.52
05-02-2006,07:00:00,0.00,13.882,14.337,12.413,-0.902,6.62,1.00,-45.9,38.7,0.38,2.28
05-02-2006,08:00:00,0.00,13.594,14.170,11.929,3.670,10.99,1.00,-43.2,401.2,0.38,3.05
05-02-2006,09:00:00,0.00,13.305,14.002,11.807,11.977,13.70,1.00,-41.6,876.2,4.19,6.85
05-02-2006,10:00:00,0.00,13.209,13.834,12.292,24.195,14.47,1.00,-41.1,1326.2,4.95,7.61
05-02-2006,11:00:00,0.00,13.353,13.714,13.185,35.049,15.62,1.00,-40.4,1706.2,4.19,7.99
05-02-2006,12:00:00,0.00,13.738,13.690,14.433,41.007,16.38,1.00,-40.0,1981.2,3.81,7.99
05-02-2006,13:00:00,0.00,14.314,13.738,15.891,44.012,17.52,1.00,-39.3,2141.2,3.05,7.61
05-02-2006,14:00:00,0.00,15.055,13.882,17.415,43.890,18.66,1.00,-38.6,2181.2,2.66,6.09
05-02-2006,15:00:00,0.00,15.843,14.146,18.699,40.660,20.19,1.00,-37.7,2106.2,3.43,7.23
05-02-2006,16:00:00,0.00,16.606,14.457,19.532,38.115,19.81,1.00,-37.9,1918.7,4.19,8.38
05-02-2006,17:00:00,0.00,17.201,14.792,19.960,34.704,19.81,1.00,-37.9,1618.7,4.57,9.14
05-02-2006,18:00:00,0.00,17.605,15.127,19.960,28.990,19.81,1.00,-37.9,1213.7,4.95,8.38
05-02-2006,19:00:00,0.00,17.772,15.414,19.579,22.513,17.90,1.00,-39.0,743.7,4.19,7.99
05-02-2006,20:00:00,0.00,17.724,15.605,18.937,16.272,16.00,1.00,-40.2,271.2,3.81,6.47
05-02-2006,21:00:00,0.00,17.534,15.748,18.152,10.907,14.09,1.00,-41.4,11.2,2.66,4.95
05-02-2006,22:00:00,0.00,17.225,15.796,17.296,8.419,13.32,1.00,-41.8,1.2,2.28,4.19
05-02-2006,23:00:00,0.00,16.868,15.796,16.511,7.845,12.55,1.00,-42.3,1.2,2.66,4.19
06-02-2006,00:00:00,0.00,16.463,15.700,15.819,6.636,12.93,1.00,-42.1,1.2,2.28,5.33
06-02-2006,01:00:00,0.00,16.058,15.581,15.223,8.817,13.32,1.00,-41.8,1.2,4.57,8.38
06-02-2006,02:00:00,0.00,15.700,15.438,14.745,8.693,12.16,1.00,-42.5,1.2,5.71,8.38
06-02-2006,03:00:00,0.00,15.366,15.270,14.337,8.394,12.55,1.00,-42.3,1.2,5.71,8.76
06-02-2006,04:00:00,0.00,15.079,15.103,13.978,8.891,12.93,1.00,-42.1,1.2,6.47,11.80
06-02-2006,05:00:00,0.00,14.792,14.936,13.690,10.026,12.55,1.00,-42.3,1.2,9.90,15.99
06-02-2006,06:00:00,0.00,14.553,14.768,13.425,9.485,11.77,1.00,-42.8,1.2,9.90,14.47
06-02-2006,07:00:00,0.00,14.314,14.601,13.161,8.717,11.77,1.00,-42.8,33.7,9.52,15.23
06-02-2006,08:00:00,0.00,14.098,14.457,12.944,11.078,13.32,1.00,-41.8,391.2,9.90,17.13
06-02-2006,09:00:00,0.00,13.906,14.290,12.823,14.002,14.47,1.00,-41.1,868.7,9.52,14.85
06-02-2006,10:00:00,0.00,13.810,14.170,12.992,21.652,15.23,1.00,-40.7,1318.7,7.61,12.56
06-02-2006,11:00:00,0.00,13.858,14.050,13.522,27.431,16.00,1.00,-40.2,1593.7,6.47,12.18
06-02-2006,12:00:00,0.00,14.074,14.002,14.337,33.678,16.38,1.00,-40.0,2023.7,6.47,12.94
06-02-2006,13:00:00,0.00,14.457,14.002,15.414,36.173,17.90,1.00,-39.0,2143.7,6.85,12.18
06-02-2006,14:00:00,0.00,14.984,14.098,16.463,37.838,18.66,1.00,-38.6,2181.2,6.85,14.09
06-02-2006,15:00:00,0.00,15.557,14.242,17.391,36.444,18.66,1.00,-38.6,2206.2,7.23,13.70
06-02-2006,16:00:00,0.00,16.082,14.457,18.057,34.202,19.04,1.00,-38.4,1993.7,7.23,12.94
06-02-2006,17:00:00,0.00,16.511,14.673,18.414,30.318,18.66,1.00,-38.6,1503.7,7.23,12.94
06-02-2006,18:00:00,0.00,16.796,14.912,18.438,25.939,18.28,1.00,-38.8,1118.7,5.71,11.42
06-02-2006,19:00:00,0.00,16.939,15.103,18.152,20.341,16.38,1.00,-40.0,751.2,5.71,11.42
06-02-2006,20:00:00,0.00,16.892,15.247,17.582,13.810,12.93,1.00,-42.1,273.7,3.81,8.38
06-02-2006,21:00:00,0.00,16.701,15.342,16.844,8.045,8.23,1.00,-44.9,8.7,2.28,5.33
06-02-2006,22:00:00,0.00,16.392,15.366,16.058,7.895,7.43,1.00,-45.4,1.2,2.66,5.33
06-02-2006,23:00:00,0.00,16.034,15.318,15.438,5.898,5.40,1.00,-46.7,1.2,2.28,5.33
07-02-2006,00:00:00,0.00,15.676,15.223,14.864,3.327,3.74,1.00,-47.7,1.2,3.05,6.09
07-02-2006,01:00:00,0.00,15.318,15.103,14.266,1.371,2.03,1.00,-48.8,1.2,3.43,7.61
07-02-2006,02:00:00,0.00,14.960,14.960,13.642,-0.143,0.29,1.00,-49.9,1.2,3.05,9.14
07-02-2006,03:00:00,0.00,14.577,14.792,13.064,-1.413,-0.61,1.00,-50.4,1.2,4.95,11.42
07-02-2006,04:00:00,0.00,14.194,14.601,12.485,-1.498,-0.61,1.00,-50.4,1.2,7.61,14.09
07-02-2006,05:00:00,0.00,13.810,14.385,11.953,-1.756,-1.06,1.00,-50.7,1.2,7.99,14.47
07-02-2006,06:00:00,0.00,13.449,14.194,11.492,-2.044,-1.51,1.00,-51.0,1.2,7.99,12.94
07-02-2006,07:00:00,0.00,13.137,13.978,11.102,-1.929,-1.06,1.00,-50.7,31.2,10.28,14.85
07-02-2006,08:00:00,0.00,12.823,13.762,10.736,-0.339,0.73,1.00,-49.6,386.2,8.76,14.09
07-02-2006,09:00:00,0.00,12.534,13.546,10.516,3.354,2.03,1.00,-48.8,866.2,7.99,14.09
07-02-2006,10:00:00,0.00,12.340,13.353,10.590,13.738,4.15,1.00,-47.5,1316.2,6.85,13.70
07-02-2006,11:00:00,0.00,12.292,13.161,11.029,21.294,6.62,1.00,-45.9,1693.7,6.47,12.18
07-02-2006,12:00:00,0.00,12.413,13.040,11.832,27.014,8.63,1.00,-44.7,1968.7,5.33,9.52
07-02-2006,13:00:00,0.00,12.751,12.992,13.040,32.691,9.82,1.00,-44.0,2128.7,3.43,8.38
07-02-2006,14:00:00,0.00,13.305,13.016,14.601,34.019,11.38,1.00,-43.0,2173.7,3.05,7.99
07-02-2006,15:00:00,0.00,14.002,13.137,16.058,32.562,11.77,1.00,-42.8,2101.2,3.43,7.61
07-02-2006,16:00:00,0.00,14.697,13.353,17.130,30.192,12.55,1.00,-42.3,1906.2,3.05,7.99
07-02-2006,17:00:00,0.00,15.318,13.594,17.843,26.622,12.55,1.00,-42.3,1601.2,3.43,7.61
07-02-2006,18:00:00,0.00,15.796,13.882,18.033,21.461,11.77,1.00,-42.8,1203.7,3.05,7.23
07-02-2006,19:00:00,0.00,16.034,14.146,17.748,14.553,10.21,1.00,-43.7,741.2,3.81,6.85
07-02-2006,20:00:00,0.00,16.058,14.337,17.106,8.866,7.83,1.00,-45.2,266.2,3.05,5.71
07-02-2006,21:00:00,0.00,15.891,14.481,16.225,2.236,6.22,1.00,-46.2,8.7,0.38,2.66
07-02-2006,22:00:00,0.00,15.557,14.505,15.223,-0.873,5.81,1.00,-46.4,1.2,0.00,1.90
07-02-2006,23:00:00,0.00,15.151,14.505,14.266,-1.699,6.22,1.00,-46.2,1.2,0.00,1.14
08-02-2006,00:00:00,0.00,14.673,14.385,13.425,-1.613,7.43,1.00,-45.4,1.2,0.00,2.28
08-02-2006,01:00:00,0.00,14.194,14.242,12.727,-0.116,6.62,1.00,-45.9,1.2,1.14,3.43
08-02-2006,02:00:00,0.00,13.762,14.074,12.147,-2.015,6.62,1.00,-45.9,1.2,0.00,1.52
08-02-2006,03:00:00,0.00,13.377,13.858,11.637,-1.613,8.23,1.00,-44.9,1.2,1.14,4.95
08-02-2006,04:00:00,0.00,13.016,13.666,11.224,3.564,7.83,1.00,-45.2,1.2,3.81,6.47
08-02-2006,05:00:00,0.00,12.678,13.449,10.980,2.610,7.43,1.00,-45.4,1.2,3.05,6.09
08-02-2006,06:00:00,0.00,12.437,13.257,10.785,3.142,7.83,1.00,-45.2,1.2,3.43,7.23
08-02-2006,07:00:00,0.00,12.219,13.064,10.638,3.722,8.23,1.00,-44.9,26.2,3.81,7.23
08-02-2006,08:00:00,0.00,12.050,12.896,10.492,7.091,9.82,1.00,-44.0,356.2,5.71,8.76
08-02-2006,09:00:00,0.00,11.904,12.751,10.565,11.443,10.99,1.00,-43.2,821.2,4.95,9.14
08-02-2006,10:00:00,0.00,11.856,12.606,10.956,22.657,12.16,1.00,-42.5,1291.2,5.71,11.04
08-02-2006,11:00:00,0.00,12.025,12.509,11.710,32.691,12.55,1.00,-42.3,1683.7,5.71,9.90
08-02-2006,12:00:00,0.00,12.340,12.509,12.727,37.645,13.32,1.00,-41.8,1961.2,6.09,10.28
08-02-2006,13:00:00,0.00,12.847,12.558,13.954,40.228,14.47,1.00,-41.1,2121.2,6.09,10.28
