Site	Plot	Treatment	Year	Date	Julian	Hour	Ambient	Surface	5_cm	10_cm
2	6	OTC	2006	29/11/2006	333	11	24.4	32.76	14.09	11.77
2	6	OTC	2006	29/11/2006	333	12	24.4	37.88	16	12.55
2	6	OTC	2006	29/11/2006	333	13	24.79	43.91	18.28	13.32
2	6	OTC	2006	29/11/2006	333	14	24.79	54.74	19.81	14.47
2	6	OTC	2006	29/11/2006	333	15	24.4	51.22	20.57	15.62
2	6	OTC	2006	29/11/2006	333	16	31.93	44.89	20.95	16.38
2	6	OTC	2006	29/11/2006	333	17	32.34	36.57	20.57	16.76
2	6	OTC	2006	29/11/2006	333	18	32.76	25.17	19.81	16.76
2	6	OTC	2006	29/11/2006	333	19	17.9	17.52	18.28	16.38
2	6	OTC	2006	29/11/2006	333	20	10.21	10.99	17.14	16
2	6	OTC	2006	29/11/2006	333	21	4.57	6.22	15.62	15.23
2	6	OTC	2006	29/11/2006	333	22	3.31	5.4	14.47	14.85
2	6	OTC	2006	29/11/2006	333	23	1.17	2.89	13.32	14.09
2	6	OTC	2006	30/11/2006	334	0	1.17	2.89	12.16	13.32
2	6	OTC	2006	30/11/2006	334	1	-0.61	0.73	11.38	12.55
2	6	OTC	2006	30/11/2006	334	2	-0.61	1.17	10.6	12.16
2	6	OTC	2006	30/11/2006	334	3	-1.51	-0.16	9.82	11.38
2	6	OTC	2006	30/11/2006	334	4	-0.61	1.17	9.42	10.99
2	6	OTC	2006	30/11/2006	334	5	4.99	4.57	9.03	10.6
2	6	OTC	2006	30/11/2006	334	6	5.81	4.99	8.63	10.21
2	6	OTC	2006	30/11/2006	334	7	14.85	10.6	8.63	10.21
2	6	OTC	2006	30/11/2006	334	8	16.76	13.32	9.03	9.82
2	6	OTC	2006	30/11/2006	334	9	17.52	17.9	9.82	9.82
2	6	OTC	2006	30/11/2006	334	10	20.19	22.09	10.99	10.21
2	6	OTC	2006	30/11/2006	334	11	15.23	17.52	11.77	10.6
2	6	OTC	2006	30/11/2006	334	12	17.9	19.04	12.16	10.99
2	6	OTC	2006	30/11/2006	334	13	19.81	25.56	12.16	10.99
2	6	OTC	2006	30/11/2006	334	14	14.85	19.81	13.32	11.38
2	6	OTC	2006	30/11/2006	334	15	18.28	23.24	13.7	11.77
2	6	OTC	2006	30/11/2006	334	16	19.42	24.01	14.09	12.16
2	6	OTC	2006	30/11/2006	334	17	23.24	27.52	14.09	12.55
2	6	OTC	2006	30/11/2006	334	18	20.95	21.33	14.09	12.55
2	6	OTC	2006	30/11/2006	334	19	15.62	16.38	13.7	12.55
2	6	OTC	2006	30/11/2006	334	20	12.93	12.93	13.32	12.55
2	6	OTC	2006	30/11/2006	334	21	11.77	11.77	12.55	12.16
2	6	OTC	2006	30/11/2006	334	22	10.99	10.99	12.16	12.16
2	6	OTC	2006	30/11/2006	334	23	10.99	10.6	11.77	11.77
2	6	OTC	2006	01/12/2006	335	0	11.38	10.6	11.38	11.38
2	6	OTC	2006	01/12/2006	335	1	10.21	10.21	11.38	11.38
2	6	OTC	2006	01/12/2006	335	2	10.99	10.21	10.99	10.99
2	6	OTC	2006	01/12/2006	335	3	10.99	10.21	10.6	10.99
2	6	OTC	2006	01/12/2006	335	4	11.77	10.21	10.6	10.99
2	6	OTC	2006	01/12/2006	335	5	10.99	9.82	10.21	10.6
2	6	OTC	2006	01/12/2006	335	6	10.6	9.42	10.21	10.6
2	6	OTC	2006	01/12/2006	335	7	12.93	11.38	10.21	10.21
2	6	OTC	2006	01/12/2006	335	8	15.62	14.47	10.21	10.21
2	6	OTC	2006	01/12/2006	335	9	17.9	17.14	10.6	10.21
2	6	OTC	2006	01/12/2006	335	10	19.04	20.19	11.38	10.6
2	6	OTC	2006	01/12/2006	335	11	21.71	25.17	12.16	10.99
2	6	OTC	2006	01/12/2006	335	12	23.24	28.7	13.32	11.38
2	6	OTC	2006	01/12/2006	335	13	24.01	29.5	14.85	11.77
2	6	OTC	2006	01/12/2006	335	14	24.4	34.85	15.62	12.55
2	6	OTC	2006	01/12/2006	335	15	21.71	27.91	16	12.93
2	6	OTC	2006	01/12/2006	335	16	23.24	27.12	16	13.32
2	6	OTC	2006	01/12/2006	335	17	18.28	19.42	15.62	13.7
2	6	OTC	2006	01/12/2006	335	18	16.76	17.52	15.23	13.7
2	6	OTC	2006	01/12/2006	335	19	15.23	14.85	14.47	13.32
2	6	OTC	2006	01/12/2006	335	20	12.16	12.55	13.7	12.93
2	6	OTC	2006	01/12/2006	335	21	12.93	12.55	13.32	12.93
2	6	OTC	2006	01/12/2006	335	22	8.23	7.83	12.55	12.55
2	6	OTC	2006	01/12/2006	335	23	7.83	7.03	12.16	12.16
2	6	OTC	2006	02/12/2006	336	0	9.03	7.43	11.77	11.77
2	6	OTC	2006	02/12/2006	336	1	9.03	7.43	11.38	11.77
2	6	OTC	2006	02/12/2006	336	2	9.82	7.83	10.99	11.38
2	6	OTC	2006	02/12/2006	336	3	7.83	7.43	10.6	10.99
2	6	OTC	2006	02/12/2006	336	4	8.23	7.43	10.21	10.99
2	6	OTC	2006	02/12/2006	336	5	7.43	6.62	10.21	10.6
2	6	OTC	2006	02/12/2006	336	6	7.03	6.62	9.82	10.21
2	6	OTC	2006	02/12/2006	336	7	10.21	8.63	9.42	10.21
2	6	OTC	2006	02/12/2006	336	8	9.03	10.21	9.82	9.82
2	6	OTC	2006	02/12/2006	336	9	12.16	12.93	10.21	9.82
2	6	OTC	2006	02/12/2006	336	10	14.09	14.47	10.99	10.21
2	6	OTC	2006	02/12/2006	336	11	17.52	20.57	11.77	10.6
2	6	OTC	2006	02/12/2006	336	12	17.52	21.71	13.32	10.99
2	6	OTC	2006	02/12/2006	336	13	18.28	26.73	14.47	11.77
2	6	OTC	2006	02/12/2006	336	14	20.57	37.88	15.62	12.16
2	6	OTC	2006	02/12/2006	336	15	19.42	32.76	16.38	12.93
2	6	OTC	2006	02/12/2006	336	16	22.48	31.12	16.76	13.7
2	6	OTC	2006	02/12/2006	336	17	22.86	24.79	17.14	14.09
2	6	OTC	2006	02/12/2006	336	18	25.17	20.95	16.76	14.09
2	6	OTC	2006	02/12/2006	336	19	16	14.47	16	14.09
2	6	OTC	2006	02/12/2006	336	20	6.22	9.42	14.85	14.09
2	6	OTC	2006	02/12/2006	336	21	3.74	6.62	13.7	13.32
2	6	OTC	2006	02/12/2006	336	22	1.17	4.99	12.55	12.93
2	6	OTC	2006	02/12/2006	336	23	-0.16	3.74	11.77	12.55
2	6	OTC	2006	03/12/2006	337	0	-1.51	2.03	10.99	11.77
2	6	OTC	2006	03/12/2006	337	1	-3.37	0.29	10.21	11.38
2	6	OTC	2006	03/12/2006	337	2	-3.37	-0.16	8.63	10.21
2	6	OTC	2006	03/12/2006	337	3	-4.82	-1.51	7.43	9.42
2	6	OTC	2006	03/12/2006	337	4	9.82	5.81	7.03	8.63
2	6	OTC	2006	03/12/2006	337	5	19.42	14.47	9.03	8.63
2	6	OTC	2006	03/12/2006	337	6	21.33	27.12	13.32	10.21
2	6	OTC	2006	03/12/2006	337	7	24.4	35.7	16	12.16
2	6	OTC	2006	03/12/2006	337	8	17.9	20.19	16.38	13.32
2	6	OTC	2006	03/12/2006	337	9	25.95	19.42	15.62	13.7
2	6	OTC	2006	03/12/2006	337	10	7.83	8.63	14.09	13.32
2	6	OTC	2006	03/12/2006	337	11	5.81	7.83	12.16	12.55
2	6	OTC	2006	03/12/2006	337	12	4.99	7.03	11.38	11.77
2	6	OTC	2006	03/12/2006	337	13	4.15	6.22	10.6	10.99
2	6	OTC	2006	03/12/2006	337	14	-0.16	2.46	9.42	10.6
2	6	OTC	2006	03/12/2006	337	15	3.74	4.99	8.63	9.82
2	6	OTC	2006	03/12/2006	337	16	12.93	12.93	9.42	9.42
2	6	OTC	2006	03/12/2006	337	17	17.14	22.48	11.77	10.21
2	6	OTC	2006	03/12/2006	337	18	22.86	37.44	15.62	11.77
2	6	OTC	2006	03/12/2006	337	19	21.33	25.95	16.76	13.32
2	6	OTC	2006	03/12/2006	337	20	16	19.04	16.38	14.09
2	6	OTC	2006	03/12/2006	337	21	12.16	12.93	14.85	13.7
2	6	OTC	2006	03/12/2006	337	22	4.57	5.81	12.93	12.93
2	6	OTC	2006	03/12/2006	337	23	2.89	4.15	10.99	11.77
2	6	OTC	2006	04/12/2006	338	0	1.17	3.74	9.82	10.99
2	6	OTC	2006	04/12/2006	338	1	1.17	3.31	9.03	10.21
2	6	OTC	2006	04/12/2006	338	2	8.23	6.62	8.63	9.42
2	6	OTC	2006	04/12/2006	338	3	14.47	13.7	9.03	9.42
2	6	OTC	2006	04/12/2006	338	4	18.28	21.71	11.38	9.82
2	6	OTC	2006	04/12/2006	338	5	20.95	29.5	14.85	11.38
2	6	OTC	2006	04/12/2006	338	6	23.24	39.67	17.14	13.32
2	6	OTC	2006	04/12/2006	338	7	22.48	30.31	17.52	14.09
2	6	OTC	2006	04/12/2006	338	8	15.23	16.38	15.62	14.09
2	6	OTC	2006	04/12/2006	338	9	10.6	10.99	13.7	13.32
2	6	OTC	2006	04/12/2006	338	10	10.99	10.6	12.55	12.55
2	6	OTC	2006	04/12/2006	338	11	9.82	9.42	11.77	11.77
2	6	OTC	2006	04/12/2006	338	12	9.82	9.03	10.99	11.38
2	6	OTC	2006	04/12/2006	338	13	10.21	9.42	10.21	10.99
2	6	OTC	2006	04/12/2006	338	14	16.38	14.85	10.21	10.6
2	6	OTC	2006	04/12/2006	338	15	20.57	20.95	12.16	10.99
2	6	OTC	2006	04/12/2006	338	16	23.24	27.12	14.47	11.77
2	6	OTC	2006	04/12/2006	338	17	22.48	28.31	16	12.93
2	6	OTC	2006	04/12/2006	338	18	17.52	18.28	15.23	13.32
2	6	OTC	2006	04/12/2006	338	19	14.85	14.47	14.09	13.32
2	6	OTC	2006	04/12/2006	338	20	7.03	8.23	12.93	12.55
2	6	OTC	2006	04/12/2006	338	21	3.74	5.4	11.38	11.77
2	6	OTC	2006	04/12/2006	338	22	2.46	3.31	10.21	10.99
2	6	OTC	2006	04/12/2006	338	23	1.17	2.46	9.03	10.21
2	6	OTC	2006	05/12/2006	339	0	0.29	1.17	8.23	9.42
2	6	OTC	2006	05/12/2006	339	1	16	10.99	7.83	9.03
2	6	OTC	2006	05/12/2006	339	2	19.81	18.66	9.82	9.42
2	6	OTC	2006	05/12/2006	339	3	21.71	26.73	12.55	10.21
2	6	OTC	2006	05/12/2006	339	4	21.33	28.7	14.47	11.77
2	6	OTC	2006	05/12/2006	339	5	19.04	20.95	14.85	12.55
2	6	OTC	2006	05/12/2006	339	6	16.38	16.38	14.09	12.93
2	6	OTC	2006	05/12/2006	339	7	7.83	8.23	12.93	12.55
2	6	OTC	2006	05/12/2006	339	8	3.31	4.57	11.38	11.77
2	6	OTC	2006	05/12/2006	339	9	2.46	3.31	9.82	10.99
2	6	OTC	2006	05/12/2006	339	10	2.03	2.89	9.03	10.21
2	6	OTC	2006	05/12/2006	339	11	3.31	3.31	8.23	9.42
2	6	OTC	2006	05/12/2006	339	12	7.43	7.03	7.83	9.03
2	6	OTC	2006	05/12/2006	339	13	19.04	16.76	9.03	9.03
2	6	OTC	2006	05/12/2006	339	14	26.73	29.5	12.16	9.82
2	6	OTC	2006	05/12/2006	339	15	27.12	41.52	16.38	12.16
2	6	OTC	2006	05/12/2006	339	16	30.71	39.67	18.28	14.09
2	6	OTC	2006	05/12/2006	339	17	31.93	29.9	18.28	14.85
2	6	OTC	2006	05/12/2006	339	18	14.47	14.09	16.38	14.85
2	6	OTC	2006	05/12/2006	339	19	8.23	8.63	14.09	14.09
2	6	OTC	2006	05/12/2006	339	20	5.4	6.62	12.55	12.93
2	6	OTC	2006	05/12/2006	339	21	4.15	4.99	10.99	11.77
2	6	OTC	2006	05/12/2006	339	22	4.57	5.81	10.21	10.99
2	6	OTC	2006	05/12/2006	339	23	13.32	10.21	9.82	10.6
2	6	OTC	2006	06/12/2006	340	0	20.57	18.66	10.99	10.6
2	6	OTC	2006	06/12/2006	340	1	26.73	29.1	13.32	11.38
2	6	OTC	2006	06/12/2006	340	2	28.7	39.67	17.14	12.93
2	6	OTC	2006	06/12/2006	340	3	31.12	48.49	19.81	14.85
2	6	OTC	2006	06/12/2006	340	4	29.1	34.85	20.19	16.38
2	6	OTC	2006	06/12/2006	340	5	21.33	20.19	18.66	16.38
2	6	OTC	2006	06/12/2006	340	6	10.6	11.38	16	15.62
2	6	OTC	2006	06/12/2006	340	7	8.63	9.42	14.09	14.47
2	6	OTC	2006	06/12/2006	340	8	7.03	7.83	12.93	13.32
2	6	OTC	2006	06/12/2006	340	9	10.6	9.42	11.77	12.55
2	6	OTC	2006	06/12/2006	340	10	14.09	11.77	11.38	11.77
2	6	OTC	2006	06/12/2006	340	11	20.19	18.28	11.77	11.77
2	6	OTC	2006	06/12/2006	340	12	24.79	25.17	13.7	12.16
2	6	OTC	2006	06/12/2006	340	13	27.91	33.17	16.76	13.32
2	6	OTC	2006	06/12/2006	340	14	28.31	44.4	19.42	15.23
2	6	OTC	2006	06/12/2006	340	15	20.95	21.33	18.66	16
2	6	OTC	2006	06/12/2006	340	16	19.81	18.28	17.14	15.62
2	6	OTC	2006	06/12/2006	340	17	17.9	16.38	15.62	14.85
2	6	OTC	2006	06/12/2006	340	18	17.14	15.62	14.47	14.09
2	6	OTC	2006	06/12/2006	340	19	17.9	15.62	13.7	13.7
2	6	OTC	2006	06/12/2006	340	20	16	14.85	13.32	13.32
2	6	OTC	2006	06/12/2006	340	21	14.47	13.32	12.93	12.93
2	6	OTC	2006	06/12/2006	340	22	16.38	16	12.55	12.55
2	6	OTC	2006	06/12/2006	340	23	18.28	18.28	13.32	12.55
2	6	OTC	2006	07/12/2006	341	0	19.81	21.71	14.09	12.93
2	6	OTC	2006	07/12/2006	341	1	20.19	25.56	14.85	13.32
2	6	OTC	2006	07/12/2006	341	2	17.52	19.42	15.23	13.7
2	6	OTC	2006	07/12/2006	341	3	14.85	16	14.47	13.7
2	6	OTC	2006	07/12/2006	341	4	9.82	10.6	13.7	13.32
2	6	OTC	2006	07/12/2006	341	5	6.22	7.43	12.55	12.93
2	6	OTC	2006	07/12/2006	341	6	2.46	4.99	11.77	12.16
2	6	OTC	2006	07/12/2006	341	7	0.73	3.74	10.6	11.38
2	6	OTC	2006	07/12/2006	341	8	-2.9	-0.61	9.82	10.99
2	6	OTC	2006	08/01/2007	008	13	26.34	28.7	17.9	12.55
2	6	OTC	2006	08/01/2007	008	14	25.95	57.24	20.19	14.09
2	6	OTC	2006	08/01/2007	008	15	27.12	55.35	21.71	15.62
2	6	OTC	2006	08/01/2007	008	16	31.12	50.66	22.48	16.76
2	6	OTC	2006	08/01/2007	008	17	29.1	42.46	22.48	17.52
2	6	OTC	2006	08/01/2007	008	18	30.31	31.93	22.09	17.9
2	6	OTC	2006	08/01/2007	008	19	22.86	22.09	20.95	17.9
2	6	OTC	2006	08/01/2007	008	20	12.93	16	19.42	17.9
2	6	OTC	2006	08/01/2007	008	21	8.23	10.6	17.9	17.14
2	6	OTC	2006	08/01/2007	008	22	4.57	7.83	16.38	16.38
2	6	OTC	2006	08/01/2007	008	23	4.15	7.43	15.23	16
2	6	OTC	2006	09/01/2007	009	0	3.74	6.22	14.09	15.23
2	6	OTC	2006	09/01/2007	009	1	2.46	4.99	13.32	14.47
2	6	OTC	2006	09/01/2007	009	2	1.6	4.15	12.55	13.7
2	6	OTC	2006	09/01/2007	009	3	0.73	3.74	11.77	13.32
2	6	OTC	2006	09/01/2007	009	4	0.73	3.31	10.99	12.55
2	6	OTC	2006	09/01/2007	009	5	1.17	3.74	10.21	12.16
2	6	OTC	2006	09/01/2007	009	6	1.6	3.74	9.82	11.77
2	6	OTC	2006	09/01/2007	009	7	9.82	7.43	9.42	11.38
2	6	OTC	2006	09/01/2007	009	8	16	11.77	9.82	10.99
2	6	OTC	2006	09/01/2007	009	9	19.42	16.76	10.6	10.99
2	6	OTC	2006	09/01/2007	009	10	21.33	20.95	11.77	10.99
2	6	OTC	2006	09/01/2007	009	11	22.09	26.73	12.93	11.38
2	6	OTC	2006	09/01/2007	009	12	26.73	35.27	14.85	12.16
2	6	OTC	2006	09/01/2007	009	13	25.56	34.43	17.52	13.32
2	6	OTC	2006	09/01/2007	009	14	23.24	46.91	18.66	14.47
2	6	OTC	2006	09/01/2007	009	15	24.4	43.42	19.42	15.23
2	6	OTC	2006	09/01/2007	009	16	26.34	41.05	20.19	16
2	6	OTC	2006	09/01/2007	009	17	24.4	35.27	20.19	16.38
2	6	OTC	2006	09/01/2007	009	18	20.95	26.73	19.42	16.76
2	6	OTC	2006	09/01/2007	009	19	17.52	20.19	18.66	16.76
2	6	OTC	2006	09/01/2007	009	20	13.32	15.23	17.52	16.38
2	6	OTC	2006	09/01/2007	009	21	9.42	11.38	16.38	16
2	6	OTC	2006	09/01/2007	009	22	6.62	9.82	15.62	15.62
2	6	OTC	2006	09/01/2007	009	23	7.43	9.42	14.85	14.85
2	6	OTC	2006	10/01/2007	010	0	4.57	7.83	14.09	14.47
2	6	OTC	2006	10/01/2007	010	1	4.15	7.03	13.32	14.09
2	6	OTC	2006	10/01/2007	010	2	4.15	6.62	12.55	13.32
2	6	OTC	2006	10/01/2007	010	3	3.74	6.22	11.77	12.93
2	6	OTC	2006	10/01/2007	010	4	7.83	7.03	11.38	12.55
2	6	OTC	2006	10/01/2007	010	5	10.6	9.03	10.99	12.16
2	6	OTC	2006	10/01/2007	010	6	10.21	9.42	10.99	12.16
2	6	OTC	2006	10/01/2007	010	7	13.32	10.99	10.99	11.77
2	6	OTC	2006	10/01/2007	010	8	16.76	14.47	10.99	11.77
2	6	OTC	2006	10/01/2007	010	9	20.95	19.42	11.77	11.77
2	6	OTC	2006	10/01/2007	010	10	20.95	21.71	12.55	11.77
2	6	OTC	2006	10/01/2007	010	11	22.86	29.9	13.32	12.16
2	6	OTC	2006	10/01/2007	010	12	24.79	35.27	15.23	12.55
2	6	OTC	2006	10/01/2007	010	13	25.56	34.43	17.52	13.32
2	6	OTC	2006	10/01/2007	010	14	26.34	57.89	19.04	14.47
2	6	OTC	2006	10/01/2007	010	15	30.31	60.59	20.57	15.62
2	6	OTC	2006	10/01/2007	010	16	30.71	52.95	21.33	16.76
2	6	OTC	2006	10/01/2007	010	17	29.9	42.94	21.33	17.14
2	6	OTC	2006	10/01/2007	010	18	29.9	34.85	20.95	17.52
2	6	OTC	2006	10/01/2007	010	19	22.48	24.79	20.19	17.52
2	6	OTC	2006	10/01/2007	010	20	16.76	19.04	19.04	17.52
2	6	OTC	2006	10/01/2007	010	21	11.38	13.32	17.9	16.76
2	6	OTC	2006	10/01/2007	010	22	7.83	10.6	16.38	16.38
2	6	OTC	2006	10/01/2007	010	23	8.63	10.21	15.62	15.62
2	6	OTC	2006	11/01/2007	011	0	6.62	8.63	14.85	15.23
2	6	OTC	2006	11/01/2007	011	1	11.38	10.21	14.09	14.85
2	6	OTC	2006	11/01/2007	011	2	11.77	10.6	13.32	14.09
2	6	OTC	2006	11/01/2007	011	3	10.6	9.82	12.93	13.7
2	6	OTC	2006	11/01/2007	011	4	12.16	10.99	12.55	13.32
2	6	OTC	2006	11/01/2007	011	5	12.93	11.38	12.16	12.93
2	6	OTC	2006	11/01/2007	011	6	14.09	12.16	12.16	12.93
2	6	OTC	2006	11/01/2007	011	7	16	14.09	11.77	12.55
2	6	OTC	2006	11/01/2007	011	8	19.04	17.14	11.77	12.55
2	6	OTC	2006	11/01/2007	011	9	22.09	21.33	12.55	12.55
2	6	OTC	2006	11/01/2007	011	10	23.63	24.01	13.32	12.55
2	6	OTC	2006	11/01/2007	011	11	24.79	30.31	14.09	12.93
2	6	OTC	2006	11/01/2007	011	12	27.12	36.57	15.23	13.32
2	6	OTC	2006	11/01/2007	011	13	30.31	38.32	17.14	13.7
2	6	OTC	2006	11/01/2007	011	14	29.1	59.9	18.66	14.85
2	6	OTC	2006	11/01/2007	011	15	30.71	57.24	19.42	15.62
2	6	OTC	2006	11/01/2007	011	16	24.79	33.17	20.19	16.38
2	6	OTC	2006	11/01/2007	011	17	23.63	24.79	19.81	16.76
2	6	OTC	2006	11/01/2007	011	18	23.63	25.95	19.04	16.76
2	6	OTC	2006	11/01/2007	011	19	22.09	22.09	18.28	16.38
2	6	OTC	2006	11/01/2007	011	20	21.33	20.57	17.52	16.38
2	6	OTC	2006	11/01/2007	011	21	17.52	16.76	16.76	16
2	6	OTC	2006	11/01/2007	011	22	14.47	14.47	16	15.62
2	6	OTC	2006	11/01/2007	011	23	14.47	14.09	15.62	15.23
2	6	OTC	2006	12/01/2007	012	0	14.85	13.32	14.85	14.85
2	6	OTC	2006	12/01/2007	012	1	15.23	13.32	14.47	14.85
2	6	OTC	2006	12/01/2007	012	2	14.85	12.93	14.09	14.47
2	6	OTC	2006	12/01/2007	012	3	16.76	14.09	13.7	14.09
2	6	OTC	2006	12/01/2007	012	4	16.38	14.47	13.7	14.09
2	6	OTC	2006	12/01/2007	012	5	14.85	13.32	13.32	13.7
2	6	OTC	2006	12/01/2007	012	6	16.38	14.09	13.32	13.7
2	6	OTC	2006	12/01/2007	012	7	15.62	14.09	13.32	13.32
2	6	OTC	2006	12/01/2007	012	8	16.76	15.23	13.32	13.32
2	6	OTC	2006	12/01/2007	012	9	22.86	22.09	13.32	13.32
2	6	OTC	2006	12/01/2007	012	10	16	14.47	14.09	13.32
2	6	OTC	2006	01/03/2007	060	12	16	14.85	13.32	12.55
2	6	OTC	2006	01/03/2007	060	13	15.23	14.47	13.32	12.93
2	6	OTC	2006	01/03/2007	060	14	13.7	13.7	13.32	12.93
2	6	OTC	2006	01/03/2007	060	15	18.66	17.14	13.7	12.93
2	6	OTC	2006	01/03/2007	060	16	20.19	18.66	14.47	13.32
2	6	OTC	2006	01/03/2007	060	17	15.23	16	15.23	13.7
2	6	OTC	2006	01/03/2007	060	18	13.7	14.85	14.85	14.09
2	6	OTC	2006	01/03/2007	060	19	14.09	14.85	14.85	14.09
2	6	OTC	2006	01/03/2007	060	20	11.77	12.93	14.47	14.09
2	6	OTC	2006	01/03/2007	060	21	11.38	12.55	14.09	13.7
2	6	OTC	2006	01/03/2007	060	22	10.99	12.16	13.7	13.7
2	6	OTC	2006	01/03/2007	060	23	10.6	12.16	13.32	13.32
2	6	OTC	2006	02/03/2007	061	0	10.6	11.77	12.93	13.32
2	6	OTC	2006	02/03/2007	061	1	10.21	11.38	12.93	13.32
2	6	OTC	2006	02/03/2007	061	2	9.03	10.21	12.55	12.93
2	6	OTC	2006	02/03/2007	061	3	6.22	9.03	12.16	12.93
2	6	OTC	2006	02/03/2007	061	4	5.81	8.23	11.77	12.55
2	6	OTC	2006	02/03/2007	061	5	4.99	7.43	10.99	12.16
2	6	OTC	2006	02/03/2007	061	6	4.99	7.43	10.6	12.16
2	6	OTC	2006	02/03/2007	061	7	4.99	7.03	10.21	11.77
