Date,"Time, GMT+11:00","Rain, mm (SEN S/N: 668163)",,"Temp, ÁC (SEN S/N: 684639)","Temp, ÁC (SEN S/N: 684638)","Temp, ÁC (SEN S/N: 2279300)","Temp, ÁC (SEN S/N: 2429935)","RH, % (SEN S/N: 2429935)","DewPt, ÁC (SEN S/N: 2429935)","PAR, uE (SEN S/N: 700672)","Wind Speed, m/s (SEN S/N: 2282103)","Gust Speed, m/s (SEN S/N: 2282103)",,"Water Content, m?/m? (SEN S/N: 2282783)"
17/05/10,15:00:00,0,,3.985,4.584,9.632,7.845,53.7,-1,881.2,1.14,4.19,,0.1051
17/05/10,16:00:00,0,,4.115,4.818,9.139,5.898,61.2,-1,523.7,1.14,5.33,,0.1056
17/05/10,17:00:00,0,,4.324,5.102,7.116,4.61,72.8,0.2,238.7,0.38,2.66,,0.1056
17/05/10,18:00:00,0,,4.506,5.154,5.462,2.664,84,0.2,83.7,0.76,1.9,,0.1056
17/05/10,19:00:00,0,,4.636,5.05,3.063,0.88,90.6,-0.5,1.2,0,1.14,,0.1064
17/05/10,20:00:00,0,,4.662,4.766,2.047,1.859,95.7,1.2,1.2,0.38,2.66,,0.1068
17/05/10,21:00:00,0,,4.636,4.48,1.913,1.561,95.8,1,1.2,1.52,3.05,,0.1068
17/05/10,22:00:00,0,,4.584,4.272,1.425,1.724,75.7,-2.1,1.2,3.05,5.71,,0.1073
17/05/10,23:00:00,0,,4.506,4.063,1.044,1.805,63,-4.5,1.2,2.66,4.95,,0.1073
18/05/10,00:00:00,0,,4.428,3.88,0.797,1.615,60.4,-5.2,1.2,2.66,4.57,,0.1077
18/05/10,01:00:00,0,,4.35,3.722,0.605,0.77,55.7,-7.1,1.2,2.28,4.57,,0.1077
18/05/10,02:00:00,0,,4.272,3.564,0.384,1.289,57,-6.3,1.2,1.9,3.81,,0.1073
18/05/10,03:00:00,0,,4.194,3.406,0.246,1.913,57.4,-5.6,1.2,2.28,3.43,,0.1077
18/05/10,04:00:00,0,,4.089,3.274,0.135,1.588,59,-5.6,1.2,1.9,3.43,,0.1073
18/05/10,05:00:00,0,,4.011,3.142,0.079,1.994,60.8,-4.8,1.2,2.28,3.43,,0.1073
18/05/10,06:00:00,0,,3.932,3.036,0.024,1.044,59.2,-6,1.2,2.28,3.81,,0.1077
18/05/10,07:00:00,0,,3.854,2.956,-0.032,0.495,62.3,-5.9,1.2,1.9,3.43,,0.1077
18/05/10,08:00:00,0,,3.775,2.85,-0.116,1.017,63.4,-5.1,1.2,0.76,2.66,,0.1073
18/05/10,09:00:00,0,,3.722,2.77,-0.171,2.396,60.8,-4.4,98.7,0.38,2.28,,0.1073
18/05/10,10:00:00,0,,3.643,2.69,-0.116,4.921,55.6,-3.2,491.2,0.76,2.28,,0.1073
18/05/10,11:00:00,0,,3.591,2.637,-0.032,6,54.2,-2.5,826.2,0.38,2.66,,0.1056
18/05/10,12:00:00,0,,3.538,2.69,1.453,7.091,52.6,-1.9,1078.7,0.76,3.43,,0.1043
18/05/10,13:00:00,0,,3.538,3.036,7.091,7.619,53.5,-1.2,1453.7,1.9,7.61,,0.1034
18/05/10,14:00:00,0,,3.643,3.696,9.682,7.82,55.3,-0.6,1366.2,3.43,7.23,,0.1034
18/05/10,15:00:00,0,,3.827,4.376,10.001,7.444,54,-1.2,1151.2,3.05,6.85,,0.1034
18/05/10,16:00:00,0,,4.063,4.869,9.336,6.56,56.1,-1.6,916.2,3.05,6.47,,0.1034
18/05/10,17:00:00,0,,4.298,5.102,7.091,5.231,62,-1.4,438.7,2.28,5.33,,0.1039
18/05/10,18:00:00,0,,4.48,5.154,5.385,3.775,71.3,-0.9,198.7,1.52,3.43,,0.1039
18/05/10,19:00:00,0,,4.61,5.05,3.009,2.262,79.6,-0.9,3.7,0.38,1.52,,0.1047
18/05/10,20:00:00,0,,4.636,4.766,1.561,0.495,85.7,-1.6,1.2,0,0.76,,0.1051
18/05/10,21:00:00,0,,4.61,4.454,0.962,1.017,88.2,-0.7,1.2,0,0.38,,0.1056
18/05/10,22:00:00,0,,4.558,4.141,0.55,-0.395,89.3,-1.9,1.2,0,0.76,,0.106
18/05/10,23:00:00,0,,4.454,3.88,0.273,-0.507,89,-2.1,1.2,0,0.38,,0.106
19/05/10,00:00:00,0,,4.35,3.643,0.107,-0.789,91,-2.1,1.2,0,1.14,,0.106
19/05/10,01:00:00,0,,4.246,3.433,-0.004,1.317,89,-0.3,1.2,0.76,2.28,,0.106
19/05/10,02:00:00,0,,4.115,3.248,-0.032,1.289,87.9,-0.5,1.2,1.14,2.66,,0.106
19/05/10,03:00:00,0,,4.011,3.116,-0.032,1.453,89.6,-0.1,1.2,1.9,3.81,,0.106
19/05/10,04:00:00,0,,3.932,2.983,-0.004,1.262,90.2,-0.2,1.2,1.52,3.43,,0.106
19/05/10,05:00:00,0,,3.854,2.903,-0.032,0.852,90.2,-0.6,1.2,1.9,3.43,,0.106
19/05/10,06:00:00,0,,3.775,2.85,-0.088,0.907,89.1,-0.7,1.2,1.52,3.43,,0.106
19/05/10,07:00:00,0,,3.696,2.77,-0.088,0.577,89.7,-0.9,1.2,1.9,3.43,,0.106
19/05/10,08:00:00,0,,3.643,2.717,-0.143,0.907,86.8,-1,1.2,2.28,3.81,,0.106
19/05/10,09:00:00,0,,3.591,2.637,-0.171,1.94,82.6,-0.7,91.2,2.66,4.95,,0.106
19/05/10,10:00:00,0,,3.538,2.584,-0.088,3.485,83.9,1,481.2,3.05,5.33,,0.106
19/05/10,11:00:00,0,,3.485,2.557,0.079,5.282,71.7,0.6,818.7,2.66,5.33,,0.1043
19/05/10,12:00:00,0,,3.459,2.664,1.886,6.433,64.7,0.3,1066.2,2.28,6.09,,0.1034
19/05/10,13:00:00,0,,3.459,3.009,5.796,6.179,62.3,-0.5,1216.2,2.66,6.09,,0.1026
19/05/10,14:00:00,0,,3.538,3.538,8.12,5.821,66.4,0.1,1243.7,3.05,6.85,,0.1026
19/05/10,15:00:00,0,,3.696,4.063,8.742,5.642,69.9,0.6,1111.2,3.05,6.85,,0.103
19/05/10,16:00:00,0,,3.906,4.454,8.394,5.05,77.6,1.5,898.7,3.43,6.47,,0.1026
19/05/10,17:00:00,0,,4.089,4.688,6.408,4.506,82.3,1.8,576.2,2.28,5.33,,0.103
19/05/10,18:00:00,0,,4.246,4.766,5.128,3.538,84.2,1.1,198.7,0,2.66,,0.103
19/05/10,19:00:00,0,,4.35,4.74,3.985,2.503,90.7,1.1,1.2,0,1.52,,0.1034
19/05/10,20:00:00,0,,4.428,4.636,2.983,0.797,94.2,0,1.2,0,1.14,,0.1034
19/05/10,21:00:00,0,,4.454,4.454,1.886,1.643,96.5,1.1,1.2,0,1.52,,0.1039
19/05/10,22:00:00,0,,4.428,4.246,2.182,0.77,96.9,0.3,1.2,0,1.52,,0.1043
19/05/10,23:00:00,0,,4.376,4.089,1.099,0.797,97.2,0.4,1.2,0,0.38,,0.1047
20/05/10,00:00:00,0,,4.324,3.906,1.017,0.77,97.5,0.4,1.2,0,1.14,,0.1047
20/05/10,01:00:00,0,,4.246,3.722,1.208,-0.227,97.3,-0.6,1.2,0.38,1.52,,0.1051
20/05/10,02:00:00,0,,4.194,3.591,0.577,-0.648,91.6,-1.8,1.2,0,1.14,,0.1051
20/05/10,03:00:00,0,,4.115,3.459,0.218,-1.814,87,-3.7,1.2,0.76,2.28,,0.1051
20/05/10,04:00:00,0,,4.037,3.274,0.079,0.715,85.2,-1.5,1.2,1.52,2.66,,0.1051
20/05/10,05:00:00,0,,3.958,3.142,-0.032,0.107,67.5,-5.2,1.2,1.14,2.28,,0.1051
20/05/10,06:00:00,0,,3.854,2.983,-0.116,-0.817,60.9,-7.4,1.2,0,1.14,,0.1051
20/05/10,07:00:00,0,,3.775,2.85,-0.199,-1.756,78.3,-5,1.2,0.38,1.9,,0.1047
20/05/10,08:00:00,0,,3.696,2.744,-0.255,-0.255,86.9,-2.2,1.2,1.14,2.28,,0.1047
20/05/10,09:00:00,0,,3.617,2.664,-0.311,0.329,88.9,-1.3,83.7,0.38,1.52,,0.1047
20/05/10,10:00:00,0,,3.538,2.557,-0.199,2.557,86,0.5,468.7,0.76,3.05,,0.1047
20/05/10,11:00:00,0,,3.485,2.503,-0.032,3.564,86.2,1.5,858.7,1.52,4.19,,0.1034
20/05/10,12:00:00,0,,3.433,2.53,1.67,5.334,80.8,2.3,1081.2,0.76,3.43,,0.1022
20/05/10,13:00:00,0,,3.433,2.823,4.74,4.714,76.6,1,518.7,0.76,3.43,,0.1022
20/05/10,14:00:00,0,,3.485,3.248,6.661,5.745,78.9,2.4,873.7,0.76,3.05,,0.1017
20/05/10,15:00:00,0,,3.591,3.722,10.051,3.985,77.7,0.4,1143.7,1.52,4.19,,0.1017
20/05/10,16:00:00,0,,3.775,4.298,7.293,3.801,84.1,1.4,178.7,1.52,3.05,,0.1022
20/05/10,17:00:00,0,,3.985,4.532,5.616,2.93,86.9,1,76.2,2.28,4.57,,0.1022
20/05/10,18:00:00,0,,4.141,4.558,4.766,2.021,91,0.7,38.7,1.9,4.19,,0.1022
20/05/10,19:00:00,0,,4.246,4.532,3.906,1.262,93.8,0.4,1.2,0.38,2.66,,0.1026
20/05/10,20:00:00,0,,4.298,4.428,2.93,1.262,95.3,0.6,1.2,0,0.76,,0.103
20/05/10,21:00:00,0,,4.298,4.272,2.877,1.099,95,0.4,1.2,0,1.52,,0.103
20/05/10,22:00:00,0,,4.298,4.141,1.615,-0.451,95.3,-1.1,1.2,0,1.14,,0.1034
20/05/10,23:00:00,0,,4.272,3.958,1.153,0.605,96.2,0.1,1.2,0,1.52,,0.1039
21/05/10,00:00:00,0,,4.22,3.775,1.044,0.051,96.7,-0.4,1.2,0.76,2.28,,0.1039
21/05/10,01:00:00,0,,4.141,3.617,0.934,-0.451,97,-0.9,1.2,0.38,2.28,,0.1039
21/05/10,02:00:00,0,,4.089,3.485,0.522,0.024,94.7,-0.7,1.2,1.14,2.28,,0.1039
21/05/10,03:00:00,0,,4.011,3.327,0.329,-0.199,89.8,-1.7,1.2,1.9,3.05,,0.1043
21/05/10,04:00:00,0,,3.932,3.195,0.218,-0.986,91,-2.3,1.2,1.9,3.05,,0.1039
21/05/10,05:00:00,0,,3.854,3.063,0.079,-0.62,93.8,-1.5,1.2,1.14,3.43,,0.1043
21/05/10,06:00:00,0,,3.775,2.956,0.107,-1.128,96.4,-1.6,1.2,1.52,3.05,,0.1039
21/05/10,07:00:00,0,,3.696,2.85,0.079,-1.613,97.1,-2,1.2,0.76,2.66,,0.1039
21/05/10,08:00:00,0,,3.643,2.77,0.135,-1.498,97.5,-1.8,1.2,1.52,3.81,,0.1039
21/05/10,09:00:00,0,,3.591,2.744,0.218,-1.527,97.5,-1.9,56.2,1.14,3.81,,0.1039
21/05/10,10:00:00,0,,3.538,2.717,0.522,-0.507,97.7,-0.8,198.7,1.9,4.95,,0.1039
21/05/10,11:00:00,0,,3.485,2.717,2.021,0.024,97.8,-0.3,376.2,1.52,4.19,,0.1034
21/05/10,12:00:00,0,,3.485,2.877,4.194,1.208,94.9,0.5,848.7,1.52,3.81,,0.1022
21/05/10,13:00:00,0,,3.512,3.248,6.026,2.155,86.3,0.1,793.7,0.76,3.81,,0.1017
21/05/10,14:00:00,0,,3.617,3.643,6.535,2.93,85,0.7,556.2,1.52,4.19,,0.1017
21/05/10,15:00:00,0,,3.749,3.985,6.255,2.289,88.5,0.6,373.7,1.52,3.81,,0.1017
21/05/10,16:00:00,0,,3.88,4.194,5.898,2.047,91.9,0.9,276.2,1.52,4.19,,0.1017
21/05/10,17:00:00,0,,4.011,4.35,5.411,1.453,92.9,0.4,196.2,2.28,4.57,,0.1022
21/05/10,18:00:00,0,,4.115,4.402,4.298,0.742,96,0.2,36.2,1.52,4.19,,0.1022
21/05/10,19:00:00,0,,4.194,4.35,3.274,-0.06,95.2,-0.7,1.2,2.66,4.95,,0.1026
21/05/10,20:00:00,0,,4.22,4.246,2.69,-0.227,95.9,-0.8,1.2,1.9,4.19,,0.1026
21/05/10,21:00:00,0,,4.22,4.115,2.423,-0.62,97,-1,1.2,1.9,3.81,,0.103
21/05/10,22:00:00,0,,4.22,3.985,2.316,-0.591,97.7,-0.9,1.2,1.52,3.43,,0.103
21/05/10,23:00:00,0,,4.168,3.906,2.236,-0.732,97.8,-1,1.2,0.76,3.43,,0.103
22/05/10,00:00:00,0,,4.141,3.827,1.967,-1.67,97.9,-2,1.2,0.76,2.66,,0.1034
22/05/10,01:00:00,0,,4.115,3.749,1.561,-1.47,97.9,-1.8,1.2,1.14,2.66,,0.1034
22/05/10,02:00:00,0,,4.089,3.643,1.371,-3.183,97.8,-3.5,1.2,0.38,2.28,,0.1034
22/05/10,03:00:00,0,,4.037,3.538,0.439,-3.508,95.8,-4.1,1.2,0,1.14,,0.1039
22/05/10,04:00:00,0,,3.985,3.354,-0.004,-3.153,96.1,-3.7,1.2,0,1.14,,0.1039
22/05/10,05:00:00,0,,3.906,3.168,-0.171,-3.39,94.7,-4.1,1.2,0,1.9,,0.1039
22/05/10,06:00:00,0,,3.801,2.956,-0.283,-3.807,92.7,-4.8,1.2,0,1.9,,0.1039
22/05/10,07:00:00,0,,3.722,2.797,-0.62,-4.287,92.6,-5.3,1.2,0,0.76,,0.1039
22/05/10,08:00:00,0,,3.617,2.664,-1.043,-4.53,92.8,-5.5,1.2,0,0,,0.1026
22/05/10,09:00:00,0,,3.538,2.53,-1.356,-2.625,92,-3.8,68.7,0,1.14,,0.1022
22/05/10,10:00:00,0,,3.433,2.423,-0.902,-0.227,92.1,-1.4,403.7,0,1.14,,0.1026
22/05/10,11:00:00,0,,3.354,2.316,-0.367,2.182,85.8,0.1,806.2,0,2.66,,0.1026
22/05/10,12:00:00,0,,3.301,2.262,-0.088,3.063,81,0.1,1053.7,0.38,3.81,,0.1013
22/05/10,13:00:00,0,,3.248,2.316,0.934,3.985,74.3,-0.2,1123.7,1.14,3.81,,0.1009
22/05/10,14:00:00,0,,3.221,2.53,4.844,4.921,74,0.7,1151.2,0.76,4.19,,0.1005
22/05/10,15:00:00,0,,3.274,2.85,6.585,3.88,75.5,0,1101.2,1.14,3.81,,0.1005
22/05/10,16:00:00,0,,3.327,3.142,6.788,2.903,77.5,-0.6,771.2,0.76,3.05,,0.1005
22/05/10,17:00:00,0,,3.433,3.406,4.584,0.522,84.6,-1.8,238.7,1.14,2.66,,0.1013
22/05/10,18:00:00,0,,3.512,3.485,2.236,-1.128,88.8,-2.7,71.2,0.38,1.52,,0.1017
22/05/10,19:00:00,0,,3.591,3.406,0.742,-2.276,91.2,-3.5,1.2,0,1.14,,0.1022
22/05/10,20:00:00,0,,3.591,3.248,0.163,-2.305,92.1,-3.4,1.2,0,1.9,,0.1026
22/05/10,21:00:00,0,,3.591,3.063,-0.116,-1.498,93.4,-2.4,1.2,0,1.14,,0.103
22/05/10,22:00:00,0,,3.538,2.877,-0.255,-2.218,91.7,-3.4,1.2,0,1.52,,0.103
22/05/10,23:00:00,0,,3.485,2.717,-0.479,-2.247,90.5,-3.6,1.2,0.38,3.43,,0.103
23/05/10,00:00:00,0,,3.406,2.557,-0.817,-1.384,91.5,-2.6,1.2,1.14,3.81,,0.1026
23/05/10,01:00:00,0,,3.327,2.45,-0.817,-0.902,89.4,-2.4,1.2,2.66,5.33,,0.1026
23/05/10,02:00:00,0,,3.274,2.343,-0.76,-0.227,91.8,-1.4,1.2,4.57,8.76,,0.1026
23/05/10,03:00:00,0,,3.195,2.262,-0.62,-0.62,94.2,-1.4,1.2,4.57,8.38,,0.1022
23/05/10,04:00:00,0,,3.142,2.209,-0.62,-1.043,94.1,-1.9,1.2,4.19,6.85,,0.1026
23/05/10,05:00:00,0,,3.089,2.155,-0.732,-1.413,94,-2.3,1.2,3.81,7.99,,0.1022
23/05/10,06:00:00,0,,3.036,2.101,-0.789,-1.071,94.3,-1.9,1.2,3.81,6.85,,0.1022
23/05/10,07:00:00,0,,2.983,2.074,-0.76,-1.327,94.3,-2.1,1.2,4.19,7.23,,0.1022
23/05/10,08:00:00,0,,2.956,2.047,-0.845,-1.527,93.9,-2.4,1.2,2.66,5.71,,0.1022
23/05/10,09:00:00,0,,2.903,1.994,-0.902,-0.423,93.1,-1.4,81.2,2.28,4.57,,0.1017
23/05/10,10:00:00,0,,2.877,1.94,-0.62,1.017,88.8,-0.6,501.2,1.52,4.19,,0.1017
23/05/10,11:00:00,0,,2.823,1.913,-0.283,2.61,84.9,0.3,826.2,2.66,4.95,,0.1009
23/05/10,12:00:00,0,,2.797,1.913,-0.004,3.512,79,0.2,1053.7,3.05,6.47,,0.1005
23/05/10,13:00:00,0,,2.797,2.021,1.017,4.532,77.6,1,1188.7,3.43,7.23,,0.0996
23/05/10,14:00:00,0,,2.823,2.289,4.48,3.775,76.9,0.1,1211.2,4.57,8.76,,0.0996
23/05/10,15:00:00,0,,2.877,2.61,5.385,4.011,78.4,0.6,1108.7,5.71,9.52,,0.1
23/05/10,16:00:00,0,,2.956,2.877,5.36,3.775,79.6,0.6,888.7,4.57,8.38,,0.1
23/05/10,17:00:00,0,,3.063,3.036,3.775,2.423,82.7,-0.2,558.7,3.05,6.09,,0.1
23/05/10,18:00:00,0,,3.142,3.116,1.859,0.135,88.8,-1.5,111.2,2.66,6.85,,0.1005
23/05/10,19:00:00,0,,3.195,3.089,0.715,-0.032,92.1,-1.2,1.2,4.19,7.61,,0.1013
23/05/10,20:00:00,0,,3.221,2.956,0.356,-0.116,88.3,-1.8,1.2,3.81,6.47,,0.1017
23/05/10,21:00:00,0,,3.221,2.823,0.135,-0.958,82.5,-3.6,1.2,1.14,4.57,,0.1017
23/05/10,22:00:00,0,,3.195,2.69,-0.06,-0.732,75.5,-4.5,1.2,1.9,4.19,,0.1022
23/05/10,23:00:00,0,,3.168,2.557,-0.116,-0.339,80.4,-3.3,1.2,1.9,4.19,,0.1022
24/05/10,00:00:00,0,,3.116,2.45,-0.171,-0.789,79.9,-3.8,1.2,1.52,3.81,,0.1022
24/05/10,01:00:00,0,,3.063,2.343,-0.227,-0.171,85.1,-2.4,1.2,2.66,6.47,,0.1022
24/05/10,02:00:00,0,,3.036,2.262,-0.283,0.522,77.5,-3,1.2,5.33,11.04,,0.1022
24/05/10,03:00:00,0,,2.983,2.209,-0.227,1.017,89.1,-0.6,1.2,6.85,12.56,,0.1022
24/05/10,04:00:00,0,,2.93,2.155,-0.143,1.48,91.5,0.2,1.2,6.47,13.32,,0.1022
24/05/10,05:00:00,0,,2.903,2.128,-0.088,1.778,92.6,0.7,1.2,6.09,11.42,,0.1022
24/05/10,06:00:00,0,,2.877,2.128,-0.032,1.371,94.8,0.6,1.2,7.23,12.94,,0.1022
24/05/10,07:00:00,0,,2.85,2.128,-0.004,1.371,97.2,1,1.2,5.33,9.9,,0.1022
24/05/10,08:00:00,0,,2.823,2.155,0.135,1.886,97.7,1.6,1.2,6.09,10.66,,0.1017
24/05/10,09:00:00,0,,2.823,2.182,0.632,2.423,97.9,2.1,38.7,5.33,9.52,,0.1017
24/05/10,10:00:00,0,,2.823,2.262,1.507,3.089,96.2,2.5,176.2,4.95,8.38,,0.1026
24/05/10,11:00:00,0,,2.85,2.396,2.396,4.61,81.2,1.7,321.2,6.09,10.66,,0.1017
24/05/10,12:00:00,0,,2.877,2.61,3.985,4.506,73.5,0.2,461.2,5.71,9.52,,0.1009
24/05/10,13:00:00,0,,2.956,2.903,5.565,5.437,80.5,2.4,768.7,4.19,8.76,,0.1005
24/05/10,14:00:00,0,,3.089,3.301,7.091,4.168,84.8,1.8,523.7,3.43,7.99,,0.1005
24/05/10,15:00:00,0,,3.248,3.696,5.77,4.246,87.4,2.3,331.2,4.57,9.52,,0.1005
24/05/10,16:00:00,0,,3.406,3.88,5.282,3.089,91.8,1.9,198.7,4.95,8.76,,0.1005
24/05/10,17:00:00,0.25,,3.538,3.985,4.506,2.744,96.9,2.3,93.7,6.47,12.56,,0.1005
24/05/10,18:00:00,0,,3.643,3.985,3.827,2.717,97.1,2.3,18.7,5.33,10.28,,0.1009
24/05/10,19:00:00,0,,3.696,3.932,3.301,2.93,93.2,1.9,1.2,4.57,8.76,,0.1009
24/05/10,20:00:00,0,,3.749,3.854,3.195,2.956,93.8,2.1,1.2,5.33,9.14,,0.1009
24/05/10,21:00:00,0.25,,3.775,3.827,3.116,2.903,93.2,1.9,1.2,4.57,10.28,,0.1013
24/05/10,22:00:00,2.29,,3.775,3.775,3.009,2.823,94.4,2,1.2,5.33,10.66,,0.109
24/05/10,23:00:00,0.76,,3.775,3.749,2.956,3.512,95.4,2.8,1.2,5.33,9.14,,0.1157
25/05/10,00:00:00,0.25,,3.775,3.722,3.248,3.696,96.5,3.2,1.2,5.71,11.8,,0.1157
25/05/10,01:00:00,2.03,,3.801,3.749,3.38,2.637,97.3,2.3,1.2,6.85,13.32,,0.123
25/05/10,02:00:00,3.81,,3.801,3.749,2.69,2.77,97.4,2.4,1.2,6.09,13.32,,0.1391
25/05/10,03:00:00,2.29,,3.827,3.696,2.744,2.903,97.4,2.5,1.2,5.71,10.66,,0.1416
25/05/10,04:00:00,0,,3.801,3.67,3.089,3.67,97.8,3.4,1.2,5.71,10.66,,0.1382
25/05/10,05:00:00,0.25,,3.775,3.67,3.406,3.696,98.3,3.5,1.2,4.95,10.66,,0.1365
25/05/10,06:00:00,0.25,,3.801,3.722,3.512,3.617,98.4,3.4,1.2,4.95,9.52,,0.1348
25/05/10,07:00:00,0.25,,3.827,3.775,3.564,3.617,98.5,3.4,1.2,4.95,9.9,,0.1331
25/05/10,08:00:00,0,,3.827,3.827,3.617,3.854,98.5,3.6,1.2,2.66,6.85,,0.1327
25/05/10,09:00:00,0,,3.854,3.854,3.775,3.722,98.6,3.5,18.7,2.28,7.61,,0.1314
25/05/10,10:00:00,0,,3.88,3.906,4.011,3.932,98.6,3.7,56.2,1.14,4.57,,0.131
25/05/10,11:00:00,0,,3.932,3.958,4.558,4.141,98.7,4,128.7,0.76,4.95,,0.131
25/05/10,12:00:00,0,,3.958,4.089,5.231,4.298,98.7,4.1,173.7,0.76,4.95,,0.1297
25/05/10,13:00:00,0.25,,4.011,4.246,5.437,4.506,98.8,4.3,161.2,0.76,5.33,,0.1293
25/05/10,14:00:00,0,,4.089,4.376,5.642,4.35,98.8,4.2,148.7,0.76,5.33,,0.1289
25/05/10,15:00:00,0,,4.168,4.48,5.565,4.584,98.8,4.4,128.7,0.76,4.57,,0.1289
25/05/10,16:00:00,0,,4.246,4.584,5.719,4.61,98.9,4.5,118.7,0.38,4.57,,0.1285
25/05/10,17:00:00,0.25,,4.324,4.688,5.488,4.584,98.9,4.4,61.2,0.38,4.95,,0.128
25/05/10,18:00:00,0.51,,4.376,4.74,5.154,4.558,98.9,4.4,13.7,0.38,4.19,,0.1285
25/05/10,19:00:00,0.25,,4.428,4.74,4.869,4.454,98.9,4.3,1.2,0.38,3.05,,0.1293
25/05/10,20:00:00,0,,4.48,4.74,4.74,4.246,99,4.1,1.2,1.14,3.81,,0.1297
25/05/10,21:00:00,0.25,,4.506,4.714,4.61,4.246,98.9,4.1,1.2,1.52,4.57,,0.1297
25/05/10,22:00:00,0,,4.506,4.714,4.558,4.298,99,4.2,1.2,1.52,4.19,,0.1297
25/05/10,23:00:00,0.25,,4.532,4.688,4.532,4.402,99.1,4.3,1.2,2.28,5.33,,0.1297
26/05/10,00:00:00,0,,4.532,4.688,4.532,4.402,99.1,4.3,1.2,3.43,6.85,,0.1302
26/05/10,01:00:00,0.25,,4.558,4.688,4.532,4.35,99.1,4.2,1.2,3.43,7.23,,0.1306
26/05/10,02:00:00,0.25,,4.558,4.688,4.532,4.35,99.1,4.2,1.2,1.9,6.47,,0.1302
26/05/10,03:00:00,1.02,,4.584,4.688,4.506,4.141,99.2,4,1.2,2.66,7.99,,0.1344
26/05/10,04:00:00,1.02,,4.584,4.688,4.376,3.564,99.1,3.4,1.2,3.43,8.38,,0.137
26/05/10,05:00:00,0.25,,4.584,4.688,4.168,3.063,99.1,2.9,1.2,3.81,9.14,,0.1365
26/05/10,06:00:00,0,,4.584,4.662,3.958,3.036,99.1,2.9,1.2,4.95,11.04,,0.1361
26/05/10,07:00:00,0.51,,4.584,4.61,3.827,2.903,99.1,2.8,1.2,5.71,11.04,,0.1365
26/05/10,08:00:00,0.76,,4.584,4.558,3.696,2.823,99.2,2.7,1.2,6.47,11.8,,0.1374
26/05/10,09:00:00,0.51,,4.558,4.48,3.67,2.797,99.2,2.7,21.2,4.95,9.9,,0.1382
26/05/10,10:00:00,0.25,,4.532,4.454,4.011,2.664,99.2,2.6,123.7,5.71,11.04,,0.1378
26/05/10,11:00:00,0.25,,4.506,4.454,4.506,2.744,99.2,2.6,223.7,6.09,10.66,,0.137
26/05/10,12:00:00,0,,4.506,4.506,5.334,2.797,99.2,2.7,368.7,6.09,10.28,,0.1357
26/05/10,13:00:00,0,,4.532,4.636,6.077,3.406,99.2,3.3,823.7,5.33,9.14,,0.134
26/05/10,14:00:00,0,,4.558,4.766,7.242,3.749,97.5,3.4,1181.2,4.95,9.52,,0.1327
26/05/10,15:00:00,0,,4.61,4.921,7.569,3.248,95.8,2.6,666.2,5.33,9.14,,0.1323
26/05/10,16:00:00,0,,4.714,5.102,6.331,2.93,98,2.6,178.7,4.95,8.38,,0.1323
26/05/10,17:00:00,0,,4.792,5.179,5.616,2.664,98.6,2.5,111.2,3.81,7.23,,0.1319
26/05/10,18:00:00,0,,4.844,5.154,4.921,2.557,98.7,2.4,26.2,2.66,7.23,,0.1306
26/05/10,19:00:00,0,,4.869,5.102,4.376,2.45,98.8,2.3,1.2,2.66,6.09,,0.1302
26/05/10,20:00:00,0,,4.869,4.999,4.037,2.503,98.8,2.3,1.2,2.28,4.57,,0.1297
26/05/10,21:00:00,0,,4.869,4.921,3.932,2.584,98.9,2.4,1.2,1.9,4.95,,0.1293
26/05/10,22:00:00,0,,4.844,4.844,3.906,2.557,99,2.4,1.2,2.28,6.09,,0.1289
26/05/10,23:00:00,0,,4.818,4.792,3.854,2.503,99.1,2.4,1.2,1.14,4.95,,0.128
27/05/10,00:00:00,0,,4.792,4.74,3.827,2.423,99.1,2.3,1.2,1.14,4.19,,0.1276
27/05/10,01:00:00,0,,4.766,4.688,3.591,2.289,99.1,2.2,1.2,0.38,3.43,,0.1276
27/05/10,02:00:00,0,,4.766,4.636,3.433,2.316,99.1,2.2,1.2,0.38,2.28,,0.1276
27/05/10,03:00:00,0,,4.74,4.584,3.354,2.021,99.1,1.9,1.2,0,1.52,,0.1272
27/05/10,04:00:00,0,,4.688,4.506,2.717,2.074,98.3,1.8,1.2,0.76,2.66,,0.1268
27/05/10,05:00:00,0,,4.662,4.402,1.994,2.396,95.2,1.7,1.2,1.52,3.81,,0.1268
27/05/10,06:00:00,0,,4.61,4.246,1.697,3.168,93.7,2.3,1.2,0.38,3.05,,0.1263
27/05/10,07:00:00,0,,4.532,4.089,1.67,2.155,94.7,1.4,1.2,0,2.28,,0.1263
27/05/10,08:00:00,0,,4.48,3.985,1.18,2.182,96.2,1.6,1.2,0,2.28,,0.1263
27/05/10,09:00:00,0,,4.402,3.88,1.832,3.168,98,2.9,81.2,1.52,4.57,,0.1297
27/05/10,10:00:00,0,,4.324,3.827,3.617,3.67,97.5,3.3,228.7,1.9,4.95,,0.1306
27/05/10,11:00:00,0,,4.272,3.985,5.437,4.506,96.4,4,418.7,1.9,4.57,,0.1293
27/05/10,12:00:00,0,,4.324,4.298,7.82,6.179,92.3,5,818.7,2.28,4.95,,0.128
27/05/10,13:00:00,0,,4.428,4.792,9.114,5.591,89.5,4,613.7,1.52,4.95,,0.128
