"Date","Time, GMT+11:00","Temp, °C (LGR S/N: 9832559, SEN S/N: 9818224, LBL: Ambient)","RH, % (LGR S/N: 9832559, SEN S/N: 9818224)","Temp, °C (LGR S/N: 9832559, SEN S/N: 9824745, LBL: 3cmBG)","Water Content, m³/m³ (LGR S/N: 9832559, SEN S/N: 9827494, LBL: 5cmBG)","Water Content, m³/m³ (LGR S/N: 9832559, SEN S/N: 9827497, LBL: 10cmBG)","DewPt, °C (LGR S/N: 9832559, SEN S/N: 9818224)"
17/11/16,15:39:33,18.224,60.700,12.098,0.2422,0.2240,10.5
17/11/16,16:39:34,16.654,64.000,12.171,0.2422,0.2225,9.8
17/11/16,17:39:35,14.074,72.100,12.074,0.2422,0.2211,9.1
17/11/16,18:39:36,12.968,78.600,11.734,0.2414,0.2204,9.4
17/11/16,19:39:37,11.370,84.300,11.297,0.2414,0.2196,8.8
17/11/16,20:39:38,10.638,88.300,10.834,0.2407,0.2189,8.8
17/11/16,21:39:39,10.467,89.600,10.467,0.2407,0.2189,8.8
17/11/16,22:39:40,10.271,88.800,10.222,0.2400,0.2189,8.5
17/11/16,23:39:41,9.977,89.300,10.051,0.2400,0.2189,8.3
18/11/16,00:39:42,9.706,89.400,9.854,0.2400,0.2182,8.1
18/11/16,01:39:43,9.879,86.500,9.682,0.2400,0.2182,7.7
18/11/16,02:39:44,9.558,84.800,9.558,0.2400,0.2182,7.1
18/11/16,03:39:45,9.485,86.500,9.410,0.2400,0.2182,7.4
18/11/16,04:39:46,9.435,85.300,9.312,0.2400,0.2175,7.1
18/11/16,05:39:47,9.386,84.100,9.213,0.2400,0.2182,6.8
18/11/16,06:39:48,9.879,81.000,9.139,0.2392,0.2175,6.8
18/11/16,07:39:49,10.222,77.100,9.089,0.2392,0.2175,6.4
18/11/16,08:39:50,11.248,74.200,9.139,0.2392,0.2175,6.8
18/11/16,09:39:51,11.589,72.800,9.262,0.2385,0.2167,6.9
18/11/16,10:39:52,12.389,73.000,9.410,0.2385,0.2160,7.7
18/11/16,11:39:53,13.570,72.700,9.657,0.2385,0.2153,8.8
18/11/16,12:39:54,14.385,69.700,9.977,0.2378,0.2153,8.9
18/11/16,13:39:55,16.606,63.900,10.443,0.2378,0.2138,9.8
18/11/16,14:39:56,20.103,60.200,11.151,0.2371,0.2138,12.2
18/11/16,15:39:57,21.032,55.300,11.904,0.2371,0.2116,11.7
18/11/16,16:39:58,17.891,57.900,12.340,0.2363,0.2109,9.5
18/11/16,17:39:59,16.201,59.800,12.268,0.2356,0.2087,8.4
18/11/16,18:40:00,14.625,63.000,12.001,0.2349,0.2080,7.7
18/11/16,19:40:01,12.896,65.000,11.710,0.2349,0.2073,6.5
18/11/16,20:40:02,11.637,69.900,11.321,0.2342,0.2073,6.3
