"Date","Time, GMT+11:00","Temp, °C (LGR S/N: 9832556, SEN S/N: 9818207, LBL: Ambient)","RH, % (LGR S/N: 9832556, SEN S/N: 9818207)","Water Content, m³/m³ (LGR S/N: 9832556, SEN S/N: 9827490, LBL: 5cmBG)","Water Content, m³/m³ (LGR S/N: 9832556, SEN S/N: 9833762, LBL: 10cmBG)","DewPt, °C (LGR S/N: 9832556, SEN S/N: 9818207)"
17/11/16,15:39:31,24.726,54.000,0.1913,0.2676,14.8
17/11/16,16:39:32,23.424,53.600,0.1833,0.2698,13.5
17/11/16,17:39:33,17.962,63.000,0.1819,0.2690,10.8
17/11/16,18:39:34,16.201,71.300,0.1804,0.2683,11.0
17/11/16,19:39:35,13.522,84.100,0.1804,0.2683,10.9
17/11/16,20:39:36,12.606,90.000,0.1797,0.2683,11.0
17/11/16,21:39:37,12.871,90.900,0.1804,0.2676,11.4
17/11/16,22:39:38,12.437,90.100,0.1797,0.2676,10.9
17/11/16,23:39:39,12.050,91.400,0.1797,0.2676,10.7
18/11/16,00:39:40,11.759,91.900,0.1797,0.2676,10.5
18/11/16,01:39:41,12.074,88.700,0.1797,0.2676,10.3
18/11/16,02:39:42,11.662,87.500,0.1797,0.2676,9.7
18/11/16,03:39:43,11.807,89.000,0.1797,0.2676,10.1
18/11/16,04:39:44,11.686,87.400,0.1797,0.2668,9.7
18/11/16,05:39:45,11.856,85.900,0.1797,0.2668,9.6
18/11/16,06:39:46,12.703,81.400,0.1797,0.2668,9.6
18/11/16,07:39:47,12.944,78.600,0.1797,0.2661,9.3
18/11/16,08:39:48,14.146,75.700,0.1790,0.2654,9.9
18/11/16,09:39:49,14.745,73.300,0.1775,0.2654,10.0
18/11/16,10:39:50,15.748,72.500,0.1775,0.2647,10.8
18/11/16,11:39:51,17.463,71.000,0.1768,0.2647,12.2
18/11/16,12:39:52,18.366,67.300,0.1761,0.2639,12.2
18/11/16,13:39:53,20.365,63.000,0.1746,0.2625,13.1
18/11/16,14:39:54,25.331,58.800,0.1732,0.2618,16.7
18/11/16,15:39:55,26.867,50.100,0.1710,0.2603,15.6
18/11/16,16:39:56,24.871,49.000,0.1681,0.2589,13.4
18/11/16,17:39:57,21.676,52.100,0.1659,0.2581,11.4
18/11/16,18:39:58,18.247,56.900,0.1652,0.2581,9.6
18/11/16,19:39:59,15.652,59.200,0.1644,0.2567,7.7
18/11/16,20:40:00,13.666,69.700,0.1637,0.2567,8.2
18/11/16,21:40:01,13.016,75.700,0.1637,0.2567,8.8
18/11/16,22:40:02,12.558,77.900,0.1637,0.2567,8.8
18/11/16,23:40:03,12.074,79.100,0.1644,0.2567,8.6
19/11/16,00:40:04,11.394,80.600,0.1637,0.2567,8.2
19/11/16,01:40:05,12.678,81.200,0.1644,0.2567,9.6
19/11/16,02:40:06,12.292,81.300,0.1637,0.2567,9.2
