"Date","Time, GMT+11:00","Temp, °C (LGR S/N: 9832557, SEN S/N: 9818216, LBL: Ambient)","RH, % (LGR S/N: 9832557, SEN S/N: 9818216)","Temp, °C (LGR S/N: 9832557, SEN S/N: 9824739, LBL: 3cmBG)","Water Content, m³/m³ (LGR S/N: 9832557, SEN S/N: 9827501, LBL: 5cmBG)","Water Content, m³/m³ (LGR S/N: 9832557, SEN S/N: 9833759, LBL: 10cmBG)","DewPt, °C (LGR S/N: 9832557, SEN S/N: 9818216)"
17/11/16,14:39:31,21.652,48.100,16.868,0.2392,0.2363,10.2
17/11/16,15:39:32,21.676,51.000,17.415,0.2400,0.2371,11.1
17/11/16,16:39:33,21.151,53.900,17.796,0.2400,0.2356,11.5
17/11/16,17:39:34,14.266,65.400,17.391,0.2400,0.2349,7.9
17/11/16,18:39:35,13.281,72.900,16.106,0.2400,0.2342,8.5
17/11/16,19:39:36,11.151,83.500,14.673,0.2400,0.2327,8.5
17/11/16,20:39:37,10.492,87.600,13.305,0.2400,0.2313,8.5
17/11/16,21:39:38,10.858,87.200,12.364,0.2400,0.2313,8.8
17/11/16,22:39:39,10.443,85.600,11.783,0.2400,0.2305,8.1
17/11/16,23:39:40,10.026,86.400,11.346,0.2400,0.2298,7.9
18/11/16,00:39:41,9.756,86.800,10.932,0.2392,0.2298,7.7
18/11/16,01:39:42,10.443,82.300,10.590,0.2392,0.2291,7.6
18/11/16,02:39:43,9.854,80.900,10.320,0.2392,0.2291,6.7
18/11/16,03:39:44,9.977,82.500,10.100,0.2392,0.2284,7.1
18/11/16,04:39:45,10.075,80.200,9.928,0.2392,0.2284,6.8
18/11/16,05:39:46,10.075,78.700,9.780,0.2392,0.2284,6.6
18/11/16,06:39:47,11.102,74.800,9.657,0.2385,0.2276,6.8
18/11/16,07:39:48,11.200,72.300,9.632,0.2385,0.2276,6.4
18/11/16,08:39:49,12.413,69.000,9.706,0.2385,0.2269,6.9
18/11/16,09:39:50,12.944,67.400,9.952,0.2378,0.2269,7.1
18/11/16,10:39:51,14.146,67.000,10.222,0.2378,0.2269,8.1
18/11/16,11:39:52,15.557,66.200,10.687,0.2378,0.2269,9.3
18/11/16,12:39:53,16.344,63.700,11.297,0.2371,0.2262,9.5
18/11/16,13:39:54,18.200,59.500,12.316,0.2363,0.2262,10.2
18/11/16,14:39:55,24.098,54.500,13.906,0.2356,0.2254,14.4
18/11/16,15:39:56,25.258,49.200,15.891,0.2356,0.2247,13.9
18/11/16,16:39:57,22.034,49.700,17.058,0.2356,0.2240,11.1
18/11/16,17:39:58,19.698,52.100,16.820,0.2349,0.2233,9.6
18/11/16,18:39:59,16.058,56.900,15.891,0.2349,0.2218,7.5
18/11/16,19:40:00,12.896,60.800,14.768,0.2356,0.2204,5.5
18/11/16,20:40:01,11.589,67.500,13.618,0.2349,0.2196,5.8
18/11/16,21:40:02,11.248,71.400,12.606,0.2349,0.2196,6.3
18/11/16,22:40:03,10.785,72.700,11.929,0.2349,0.2189,6.1
18/11/16,23:40:04,9.829,74.200,11.419,0.2349,0.2182,5.5
19/11/16,00:40:05,9.509,75.100,10.980,0.2349,0.2182,5.3
19/11/16,01:40:06,10.222,78.300,10.614,0.2349,0.2175,6.6
19/11/16,02:40:07,9.879,79.400,10.394,0.2342,0.2175,6.5
19/11/16,03:40:08,10.467,80.900,10.198,0.2349,0.2167,7.3
19/11/16,04:40:09,9.608,80.600,10.075,0.2342,0.2167,6.4
19/11/16,05:40:10,9.287,76.200,9.903,0.2342,0.2160,5.3
19/11/16,06:40:11,8.990,68.200,9.632,0.2342,0.2160,3.5
19/11/16,07:40:12,12.050,57.100,9.386,0.2334,0.2153,3.8
19/11/16,08:40:13,14.649,51.000,9.386,0.2334,0.2153,4.6
19/11/16,09:40:14,17.368,51.400,9.780,0.2320,0.2146,7.3
19/11/16,10:40:15,21.008,44.400,10.761,0.2320,0.2138,8.4
19/11/16,11:40:16,24.291,43.000,12.727,0.2313,0.2131,10.9
19/11/16,12:40:17,28.221,40.800,15.366,0.2305,0.2116,13.7
19/11/16,13:40:18,27.628,37.000,18.033,0.2298,0.2102,11.6
19/11/16,14:40:19,27.136,37.200,19.722,0.2291,0.2095,11.3
19/11/16,15:40:20,25.380,40.200,20.507,0.2284,0.2080,10.9
19/11/16,16:40:21,24.871,46.200,20.198,0.2284,0.2073,12.5
19/11/16,17:40:22,23.376,46.300,19.318,0.2284,0.2051,11.2
19/11/16,18:40:23,19.199,47.400,18.628,0.2284,0.2044,7.8
19/11/16,19:40:24,13.305,53.300,17.296,0.2284,0.2029,4.0
19/11/16,20:40:25,8.593,61.800,15.485,0.2284,0.2015,1.7
19/11/16,21:40:26,5.872,71.600,13.762,0.2284,0.2008,1.1
19/11/16,22:40:27,4.194,75.000,12.437,0.2276,0.2000,0.2
19/11/16,23:40:28,4.089,80.200,11.443,0.2276,0.1993,1.0
20/11/16,00:40:29,3.827,82.600,10.663,0.2276,0.1993,1.1
20/11/16,01:40:30,4.194,86.700,10.100,0.2276,0.1986,2.2
20/11/16,02:40:31,5.308,91.000,9.731,0.2276,0.1978,4.0
20/11/16,03:40:32,4.973,91.000,9.460,0.2276,0.1978,3.6
20/11/16,04:40:33,5.282,93.000,9.188,0.2276,0.1978,4.2
20/11/16,05:40:34,5.565,93.900,8.990,0.2276,0.1971,4.7
20/11/16,06:40:35,6.965,93.600,8.817,0.2276,0.1971,6.0
20/11/16,07:40:36,12.122,82.700,8.841,0.2269,0.1971,9.3
20/11/16,08:40:37,15.151,67.200,9.336,0.2269,0.1971,9.1
20/11/16,09:40:38,18.176,57.200,9.928,0.2262,0.1964,9.6
20/11/16,10:40:39,21.437,51.700,10.980,0.2254,0.1957,11.1
20/11/16,11:40:40,25.089,47.900,12.920,0.2247,0.1942,13.3
20/11/16,12:40:41,25.914,41.400,15.438,0.2240,0.1935,11.8
20/11/16,13:40:42,26.256,38.700,17.534,0.2233,0.1928,11.1
20/11/16,14:40:43,22.776,40.100,19.103,0.2225,0.1913,8.5
20/11/16,15:40:44,23.136,41.000,19.222,0.2218,0.1899,9.2
20/11/16,16:40:45,26.524,44.900,19.032,0.2218,0.1884,13.6
20/11/16,17:40:46,22.417,41.500,19.294,0.2211,0.1870,8.7
20/11/16,18:40:47,16.606,52.100,18.580,0.2211,0.1855,6.8
20/11/16,19:40:48,15.031,64.500,16.868,0.2211,0.1840,8.4
20/11/16,20:40:49,13.257,72.800,15.557,0.2211,0.1833,8.5
20/11/16,21:40:50,12.461,77.900,14.553,0.2211,0.1826,8.7
20/11/16,22:40:51,10.736,75.700,13.810,0.2211,0.1819,6.6
20/11/16,23:40:52,11.832,78.200,13.137,0.2218,0.1819,8.2
21/11/16,00:40:53,11.370,77.700,12.727,0.2211,0.1811,7.6
21/11/16,01:40:54,11.370,81.100,12.413,0.2211,0.1811,8.3
21/11/16,02:40:55,11.710,80.600,12.171,0.2211,0.1811,8.5
21/11/16,03:40:56,11.005,78.600,11.953,0.2211,0.1804,7.4
21/11/16,04:40:57,10.443,82.300,11.662,0.2211,0.1804,7.6
21/11/16,05:40:58,10.980,82.500,11.394,0.2211,0.1804,8.1
21/11/16,06:40:59,11.953,79.300,11.224,0.2211,0.1804,8.5
21/11/16,07:41:00,14.409,71.900,11.200,0.2211,0.1797,9.4
21/11/16,08:41:01,15.103,68.300,11.419,0.2204,0.1797,9.3
21/11/16,09:41:02,14.218,70.500,11.759,0.2204,0.1790,8.9
21/11/16,10:41:03,15.700,64.000,12.219,0.2196,0.1782,8.9
21/11/16,11:41:04,15.843,68.300,12.775,0.2196,0.1782,10.0
21/11/16,12:41:05,22.011,60.500,13.040,0.2189,0.1775,14.0
21/11/16,13:41:06,24.871,51.300,14.888,0.2182,0.1768,14.2
21/11/16,14:41:07,25.089,50.000,17.225,0.2167,0.1753,14.0
21/11/16,15:41:08,24.581,49.800,18.604,0.2167,0.1746,13.4
21/11/16,16:41:09,23.881,49.800,19.175,0.2160,0.1732,12.8
21/11/16,17:41:10,21.963,50.300,18.985,0.2153,0.1710,11.2
21/11/16,18:41:11,17.439,55.100,18.081,0.2153,0.1695,8.3
21/11/16,19:41:12,13.185,69.100,16.677,0.2153,0.1681,7.7
21/11/16,20:41:13,12.871,74.200,15.294,0.2153,0.1673,8.4
21/11/16,21:41:14,15.294,61.400,14.361,0.2153,0.1666,7.9
21/11/16,22:41:15,15.031,52.800,13.810,0.2153,0.1659,5.5
21/11/16,23:41:16,14.002,58.000,13.473,0.2153,0.1659,5.9
22/11/16,00:41:17,13.906,60.100,13.112,0.2153,0.1652,6.3
22/11/16,01:41:18,13.930,55.900,12.847,0.2146,0.1652,5.3
22/11/16,02:41:19,13.161,54.900,12.582,0.2146,0.1644,4.3
22/11/16,03:41:20,12.195,60.500,12.316,0.2153,0.1644,4.8
22/11/16,04:41:21,11.637,62.400,12.074,0.2146,0.1644,4.7
22/11/16,05:41:22,11.807,65.000,11.783,0.2146,0.1644,5.5
22/11/16,06:41:23,11.394,70.000,11.613,0.2146,0.1637,6.1
22/11/16,07:41:24,11.200,75.500,11.540,0.2146,0.1637,7.0
