"Date","Time, GMT+11:00","Temp, °C (LGR S/N: 9832570, SEN S/N: 9818211, LBL: Ambient)","RH, % (LGR S/N: 9832570, SEN S/N: 9818211)","Water Content, m³/m³ (LGR S/N: 9832570, SEN S/N: 9827491, LBL: 5cmBG)","Water Content, m³/m³ (LGR S/N: 9832570, SEN S/N: 9833764, LBL: 10cmBG)","DewPt, °C (LGR S/N: 9832570, SEN S/N: 9818211)"
26/05/17,11:55:27,4.947,100.000,0.2886,0.2494,4.9
26/05/17,12:55:28,5.488,100.000,0.2894,0.2509,5.5
26/05/17,13:55:29,5.179,100.000,0.2894,0.2509,5.2
26/05/17,14:55:30,5.050,100.000,0.2894,0.2501,5.1
26/05/17,15:55:31,4.973,100.000,0.2886,0.2494,5.0
26/05/17,16:55:32,4.298,99.100,0.2886,0.2494,4.2
26/05/17,17:55:33,3.063,99.700,0.2886,0.2494,3.0
26/05/17,18:55:34,1.832,99.400,0.2879,0.2494,1.7
26/05/17,19:55:35,0.467,98.800,0.2886,0.2480,0.3
26/05/17,20:55:36,0.135,98.800,0.2879,0.2480,-0.0
26/05/17,21:55:37,-0.986,97.300,0.2872,0.2480,-1.4
26/05/17,22:55:38,-1.100,97.000,0.2872,0.2472,-1.5
26/05/17,23:55:39,-0.004,99.600,0.2872,0.2472,-0.1
27/05/17,00:55:40,0.989,100.000,0.2872,0.2472,1.0
27/05/17,01:55:41,1.643,100.000,0.2872,0.2465,1.6
27/05/17,02:55:42,1.751,100.000,0.2865,0.2465,1.7
27/05/17,03:55:43,1.751,100.000,0.2865,0.2465,1.7
27/05/17,04:55:44,2.396,100.000,0.2865,0.2472,2.4
27/05/17,05:55:45,2.155,100.000,0.2865,0.2465,2.2
27/05/17,06:55:46,2.503,100.000,0.2865,0.2465,2.5
27/05/17,07:55:47,2.664,100.000,0.2857,0.2465,2.7
27/05/17,08:55:48,2.717,100.000,0.2857,0.2465,2.7
27/05/17,09:55:49,2.797,100.000,0.2857,0.2465,2.8
27/05/17,10:55:50,3.433,100.000,0.2857,0.2465,3.4
27/05/17,11:55:51,3.538,100.000,0.2857,0.2458,3.5
27/05/17,12:55:52,3.801,100.000,0.2850,0.2458,3.8
27/05/17,13:55:53,3.854,100.000,0.2857,0.2458,3.9
27/05/17,14:55:54,3.932,100.000,0.2850,0.2458,3.9
27/05/17,15:55:55,3.696,100.000,0.2850,0.2458,3.7
27/05/17,16:55:56,3.221,100.000,0.2850,0.2458,3.2
27/05/17,17:55:57,2.823,100.000,0.2850,0.2458,2.8
27/05/17,18:55:58,2.610,100.000,0.2850,0.2451,2.6
27/05/17,19:55:59,2.396,100.000,0.2850,0.2451,2.4
27/05/17,20:56:00,2.477,100.000,0.2843,0.2451,2.5
27/05/17,21:56:01,2.584,100.000,0.2843,0.2451,2.6
27/05/17,22:56:02,2.877,100.000,0.2843,0.2443,2.9
27/05/17,23:56:03,3.009,100.000,0.2843,0.2443,3.0
28/05/17,00:56:04,2.956,100.000,0.2843,0.2443,3.0
28/05/17,01:56:05,2.956,100.000,0.2843,0.2443,3.0
28/05/17,02:56:06,2.610,100.000,0.2836,0.2443,2.6
28/05/17,03:56:07,2.503,100.000,0.2836,0.2443,2.5
28/05/17,04:56:08,2.664,100.000,0.2836,0.2494,2.7
28/05/17,05:56:09,1.017,100.000,0.3112,0.2712,1.0
28/05/17,06:56:10,0.687,100.000,0.3366,0.2705,0.7
28/05/17,07:56:11,0.522,100.000,0.3409,0.2683,0.5
28/05/17,08:56:12,0.412,100.000,0.3380,0.2654,0.4
28/05/17,09:56:13,0.467,100.000,0.3322,0.2625,0.5
28/05/17,10:56:14,0.577,100.000,0.3329,0.2647,0.6
28/05/17,11:56:15,0.412,100.000,0.3329,0.2632,0.4
28/05/17,12:56:16,0.495,100.000,0.3300,0.2625,0.5
28/05/17,13:56:17,0.301,100.000,0.3293,0.2618,0.3
28/05/17,14:56:18,0.218,100.000,0.3271,0.2603,0.2
28/05/17,15:56:19,0.190,100.000,0.3250,0.2596,0.2
28/05/17,16:56:20,0.051,100.000,0.3228,0.2596,0.0
28/05/17,17:56:21,-0.116,100.000,0.3213,0.2596,-0.1
28/05/17,18:56:22,-0.283,100.000,0.3199,0.2596,-0.3
28/05/17,19:56:23,-0.535,100.000,0.3191,0.2596,-0.5
28/05/17,20:56:24,-0.648,100.000,0.3177,0.2589,-0.7
28/05/17,21:56:25,-0.986,100.000,0.3162,0.2589,-1.0
28/05/17,22:56:26,-1.071,100.000,0.3148,0.2589,-1.1
28/05/17,23:56:27,-1.071,100.000,0.3133,0.2581,-1.1
29/05/17,00:56:28,-1.498,100.000,0.3126,0.2581,-1.5
29/05/17,01:56:29,-1.584,100.000,0.3112,0.2574,-1.6
29/05/17,02:56:30,-1.814,99.800,0.3104,0.2574,-1.8
29/05/17,03:56:31,-1.699,99.600,0.3097,0.2574,-1.8
29/05/17,04:56:32,-1.842,98.800,0.3082,0.2567,-2.0
29/05/17,05:56:33,-2.073,98.000,0.3075,0.2567,-2.4
29/05/17,06:56:34,-1.986,96.900,0.3068,0.2567,-2.4
29/05/17,07:56:35,-3.094,93.500,0.3061,0.2560,-4.0
29/05/17,08:56:36,-2.537,93.700,0.3053,0.2560,-3.4
29/05/17,09:56:37,-1.641,97.500,0.3039,0.2552,-2.0
29/05/17,10:56:38,-0.986,99.300,0.3032,0.2552,-1.1
29/05/17,11:56:39,-0.676,99.900,0.3032,0.2552,-0.7
29/05/17,12:56:40,-0.367,100.000,0.3024,0.2545,-0.4
29/05/17,13:56:41,-0.283,100.000,0.3017,0.2538,-0.3
29/05/17,14:56:42,-0.255,100.000,0.3017,0.2538,-0.3
29/05/17,15:56:43,-0.283,100.000,0.3032,0.2538,-0.3
29/05/17,16:56:44,-0.620,100.000,0.3039,0.2545,-0.6
29/05/17,17:56:45,-0.760,100.000,0.3039,0.2552,-0.8
29/05/17,18:56:46,-0.958,100.000,0.3039,0.2552,-1.0
29/05/17,19:56:47,-1.043,100.000,0.3039,0.2560,-1.0
29/05/17,20:56:48,-1.242,100.000,0.3032,0.2560,-1.2
29/05/17,21:56:49,-0.986,100.000,0.3032,0.2560,-1.0
29/05/17,22:56:50,-0.873,100.000,0.3024,0.2560,-0.9
29/05/17,23:56:51,-0.817,100.000,0.3017,0.2552,-0.8
30/05/17,00:56:52,-0.535,100.000,0.3010,0.2552,-0.5
30/05/17,01:56:53,-0.423,100.000,0.3010,0.2552,-0.4
30/05/17,02:56:54,-0.423,100.000,0.3010,0.2545,-0.4
30/05/17,03:56:55,-0.339,100.000,0.3003,0.2545,-0.3
30/05/17,04:56:56,-0.395,100.000,0.2995,0.2545,-0.4
30/05/17,05:56:57,-0.339,100.000,0.2995,0.2545,-0.3
30/05/17,06:56:58,-0.255,100.000,0.2988,0.2545,-0.3
30/05/17,07:56:59,-0.283,100.000,0.2981,0.2538,-0.3
30/05/17,08:57:00,-0.255,100.000,0.2981,0.2538,-0.3
30/05/17,09:57:01,-0.060,100.000,0.2981,0.2538,-0.1
30/05/17,10:57:02,0.107,100.000,0.2974,0.2538,0.1
30/05/17,11:57:03,0.190,100.000,0.2974,0.2538,0.2
30/05/17,12:57:04,0.329,100.000,0.2966,0.2530,0.3
30/05/17,13:57:05,0.384,100.000,0.2966,0.2530,0.4
30/05/17,14:57:06,0.439,100.000,0.2966,0.2530,0.4
30/05/17,15:57:07,0.439,100.000,0.2966,0.2530,0.4
30/05/17,16:57:08,0.522,100.000,0.2959,0.2523,0.5
30/05/17,17:57:09,0.577,100.000,0.2959,0.2523,0.6
30/05/17,18:57:10,0.107,100.000,0.2959,0.2530,0.1
30/05/17,19:57:11,-0.845,100.000,0.2959,0.2545,-0.9
30/05/17,20:57:12,-1.785,100.000,0.2959,0.2560,-1.8
