"Date","Time, GMT+11:00","Temp, °C (LGR S/N: 9832556, SEN S/N: 9818207, LBL: Ambient)","RH, % (LGR S/N: 9832556, SEN S/N: 9818207)","Water Content, m³/m³ (LGR S/N: 9832556, SEN S/N: 9827490, LBL: 5cmBG)","Water Content, m³/m³ (LGR S/N: 9832556, SEN S/N: 9833762, LBL: 10cmBG)","DewPt, °C (LGR S/N: 9832556, SEN S/N: 9818207)"
26/05/17,11:55:27,5.076,100.000,0.2095,0.2777,5.1
26/05/17,12:55:28,5.975,100.000,0.2087,0.2806,6.0
26/05/17,13:55:29,5.616,99.600,0.2087,0.2814,5.6
26/05/17,14:55:30,5.050,98.500,0.2102,0.2814,4.8
26/05/17,15:55:31,5.282,95.800,0.2087,0.2814,4.7
26/05/17,16:55:32,4.350,95.600,0.2080,0.2814,3.7
26/05/17,17:55:33,2.877,98.300,0.2073,0.2814,2.6
26/05/17,18:55:34,1.832,99.400,0.2073,0.2814,1.7
26/05/17,19:55:35,0.880,99.300,0.2058,0.2806,0.8
26/05/17,20:55:36,0.412,99.000,0.2058,0.2806,0.3
26/05/17,21:55:37,-0.789,95.700,0.2051,0.2806,-1.4
26/05/17,22:55:38,-1.213,93.600,0.2051,0.2806,-2.1
26/05/17,23:55:39,-0.032,99.300,0.2058,0.2806,-0.1
27/05/17,00:55:40,0.934,100.000,0.2044,0.2799,0.9
27/05/17,01:55:41,1.262,100.000,0.2116,0.2799,1.3
27/05/17,02:55:42,1.289,100.000,0.2109,0.2799,1.3
27/05/17,03:55:43,1.398,100.000,0.2124,0.2792,1.4
27/05/17,04:55:44,2.128,100.000,0.2051,0.2792,2.1
27/05/17,05:55:45,1.994,100.000,0.2124,0.2785,2.0
27/05/17,06:55:46,2.396,100.000,0.2058,0.2792,2.4
27/05/17,07:55:47,2.584,100.000,0.2124,0.2792,2.6
27/05/17,08:55:48,2.637,100.000,0.2095,0.2792,2.6
27/05/17,09:55:49,2.744,100.000,0.2058,0.2785,2.7
27/05/17,10:55:50,3.433,100.000,0.2058,0.2785,3.4
27/05/17,11:55:51,3.643,100.000,0.2116,0.2777,3.6
27/05/17,12:55:52,3.906,100.000,0.2124,0.2770,3.9
27/05/17,13:55:53,4.011,100.000,0.2073,0.2792,4.0
27/05/17,14:55:54,4.115,100.000,0.2124,0.2777,4.1
27/05/17,15:55:55,3.775,100.000,0.2073,0.2785,3.8
27/05/17,16:55:56,3.485,100.000,0.2051,0.2785,3.5
27/05/17,17:55:57,3.036,100.000,0.2037,0.2777,3.0
27/05/17,18:55:58,2.610,100.000,0.2066,0.2785,2.6
27/05/17,19:55:59,2.503,100.000,0.2044,0.2777,2.5
27/05/17,20:56:00,2.610,100.000,0.2029,0.2777,2.6
27/05/17,21:56:01,2.637,100.000,0.2058,0.2777,2.6
27/05/17,22:56:02,2.823,100.000,0.2051,0.2777,2.8
27/05/17,23:56:03,2.956,100.000,0.2116,0.2770,3.0
28/05/17,00:56:04,2.956,100.000,0.2051,0.2777,3.0
28/05/17,01:56:05,2.956,100.000,0.2058,0.2770,3.0
28/05/17,02:56:06,2.610,100.000,0.2044,0.2770,2.6
28/05/17,03:56:07,2.450,100.000,0.2087,0.2763,2.4
28/05/17,04:56:08,2.557,100.000,0.2109,0.2756,2.6
28/05/17,05:56:09,0.660,100.000,0.2342,0.2915,0.7
28/05/17,06:56:10,0.467,100.000,0.2422,0.3242,0.5
28/05/17,07:56:11,0.495,100.000,0.2422,0.3308,0.5
28/05/17,08:56:12,0.632,100.000,0.2378,0.3235,0.6
28/05/17,09:56:13,0.632,100.000,0.2313,0.3162,0.6
28/05/17,10:56:14,0.605,100.000,0.2298,0.3148,0.6
28/05/17,11:56:15,0.742,100.000,0.2291,0.3126,0.7
28/05/17,12:56:16,0.770,100.000,0.2298,0.3104,0.8
