"Date","Time, GMT+11:00","Temp, °C (LGR S/N: 9832563, SEN S/N: 9818213, LBL: Ambient)","RH, % (LGR S/N: 9832563, SEN S/N: 9818213)","Temp, °C (LGR S/N: 9832563, SEN S/N: 9824750, LBL: 3cmBG)","Water Content, m³/m³ (LGR S/N: 9832563, SEN S/N: 9827499, LBL: 5cmBG)","Water Content, m³/m³ (LGR S/N: 9832563, SEN S/N: 9833754, LBL: 10cmBG)","DewPt, °C (LGR S/N: 9832563, SEN S/N: 9818213)"
07/05/17,16:47:57,4.947,71.000,3.880,0.2472,0.2211,0.1
07/05/17,17:47:58,1.153,74.000,3.854,0.2465,0.2211,-3.0
07/05/17,18:47:59,-0.958,83.000,3.670,0.2472,0.2211,-3.5
07/05/17,19:48:00,-2.189,89.100,3.274,0.2472,0.2211,-3.7
07/05/17,20:48:01,-2.508,93.000,2.956,0.2465,0.2204,-3.5
07/05/17,21:48:02,-3.360,92.100,2.717,0.2465,0.2204,-4.5
07/05/17,22:48:03,-2.976,92.800,2.557,0.2465,0.2204,-4.0
07/05/17,23:48:04,-2.771,94.000,2.423,0.2465,0.2204,-3.6
08/05/17,00:48:05,-2.392,96.100,2.316,0.2465,0.2204,-2.9
08/05/17,01:48:06,-2.683,95.700,2.209,0.2465,0.2204,-3.3
08/05/17,02:48:07,-2.625,96.400,2.101,0.2465,0.2211,-3.1
08/05/17,03:48:08,-2.566,97.000,2.021,0.2465,0.2211,-3.0
08/05/17,04:48:09,-2.479,97.400,1.940,0.2465,0.2204,-2.8
08/05/17,05:48:10,-1.727,98.700,1.859,0.2465,0.2204,-1.9
08/05/17,06:48:11,-1.157,99.500,1.805,0.2465,0.2204,-1.2
08/05/17,07:48:12,-0.676,100.000,1.778,0.2465,0.2204,-0.7
08/05/17,08:48:13,-0.199,100.000,1.751,0.2465,0.2204,-0.2
08/05/17,09:48:14,0.273,100.000,1.751,0.2458,0.2204,0.3
08/05/17,10:48:15,1.317,100.000,1.805,0.2451,0.2196,1.3
08/05/17,11:48:16,1.832,100.000,2.021,0.2443,0.2196,1.8
08/05/17,12:48:17,3.564,100.000,2.316,0.2443,0.2196,3.6
08/05/17,13:48:18,4.115,99.000,2.744,0.2443,0.2196,4.0
08/05/17,14:48:19,3.985,96.300,3.142,0.2451,0.2204,3.5
08/05/17,15:48:20,3.512,94.900,3.459,0.2451,0.2204,2.8
08/05/17,16:48:21,2.370,95.200,3.564,0.2458,0.2204,1.7
08/05/17,17:48:22,1.724,96.700,3.485,0.2458,0.2211,1.3
08/05/17,18:48:23,1.044,97.600,3.327,0.2458,0.2211,0.7
08/05/17,19:48:24,1.099,98.400,3.142,0.2458,0.2211,0.9
08/05/17,20:48:25,1.289,99.100,3.009,0.2458,0.2204,1.2
08/05/17,21:48:26,0.770,99.200,2.983,0.2458,0.2204,0.7
08/05/17,22:48:27,0.742,99.700,2.903,0.2458,0.2204,0.7
08/05/17,23:48:28,0.024,99.600,2.823,0.2458,0.2204,-0.0
09/05/17,00:48:29,-0.902,98.000,2.690,0.2458,0.2204,-1.2
09/05/17,01:48:30,-1.871,96.600,2.530,0.2458,0.2204,-2.3
09/05/17,02:48:31,-1.327,98.000,2.370,0.2458,0.2204,-1.6
09/05/17,03:48:32,-1.814,96.600,2.262,0.2458,0.2204,-2.3
09/05/17,04:48:33,-3.153,92.800,2.182,0.2458,0.2204,-4.2
09/05/17,05:48:34,-3.986,90.700,2.101,0.2465,0.2211,-5.3
09/05/17,06:48:35,-4.106,90.200,1.994,0.2465,0.2211,-5.5
09/05/17,07:48:36,-3.479,91.000,1.859,0.2465,0.2211,-4.7
09/05/17,08:48:37,-0.648,93.600,1.778,0.2458,0.2211,-1.6
09/05/17,09:48:38,4.324,86.200,1.697,0.2451,0.2189,2.2
09/05/17,10:48:39,8.344,74.900,1.805,0.2451,0.2196,4.2
09/05/17,11:48:40,8.866,62.600,2.262,0.2451,0.2196,2.1
09/05/17,12:48:41,9.558,58.700,2.877,0.2458,0.2204,1.9
09/05/17,13:48:42,9.139,67.300,3.433,0.2458,0.2204,3.4
09/05/17,14:48:43,8.519,65.800,3.932,0.2465,0.2204,2.5
09/05/17,15:48:44,7.845,61.000,4.272,0.2465,0.2204,0.8
09/05/17,16:48:45,6.230,72.000,4.428,0.2465,0.2204,1.6
09/05/17,17:48:46,3.036,82.200,4.428,0.2465,0.2204,0.3
09/05/17,18:48:47,0.135,87.700,4.168,0.2465,0.2196,-1.7
09/05/17,19:48:48,0.051,93.100,3.801,0.2458,0.2196,-0.9
09/05/17,20:48:49,-0.902,92.400,3.512,0.2458,0.2189,-2.0
09/05/17,21:48:50,-1.100,94.200,3.221,0.2458,0.2189,-1.9
09/05/17,22:48:51,-1.071,94.900,3.009,0.2458,0.2189,-1.8
09/05/17,23:48:52,-1.100,95.700,2.850,0.2458,0.2189,-1.7
10/05/17,00:48:53,-2.596,91.600,2.690,0.2458,0.2189,-3.8
10/05/17,01:48:54,-3.301,90.000,2.450,0.2451,0.2189,-4.7
10/05/17,02:48:55,-3.836,90.100,2.262,0.2458,0.2189,-5.2
10/05/17,03:48:56,-4.378,89.300,2.101,0.2458,0.2196,-5.9
10/05/17,04:48:57,-4.895,88.300,1.940,0.2451,0.2189,-6.5
10/05/17,05:48:58,-4.834,88.900,1.805,0.2451,0.2189,-6.4
10/05/17,06:48:59,-4.804,89.400,1.697,0.2458,0.2182,-6.3
10/05/17,07:49:00,-4.469,89.600,1.588,0.2451,0.2189,-5.9
10/05/17,08:49:01,-1.498,94.400,1.480,0.2458,0.2182,-2.3
10/05/17,09:49:02,3.617,96.900,1.425,0.2451,0.2182,3.2
10/05/17,10:49:03,7.293,79.300,1.371,0.2443,0.2175,4.0
10/05/17,11:49:04,9.064,68.900,1.453,0.2443,0.2182,3.7
10/05/17,12:49:05,9.879,64.300,1.994,0.2451,0.2182,3.5
10/05/17,13:49:06,9.682,64.000,2.823,0.2451,0.2182,3.2
10/05/17,14:49:07,9.188,64.800,3.538,0.2451,0.2182,2.9
10/05/17,15:49:08,8.295,68.500,4.089,0.2458,0.2189,2.8
10/05/17,16:49:09,6.153,73.800,4.376,0.2458,0.2189,1.8
10/05/17,17:49:10,4.089,79.100,4.376,0.2458,0.2182,0.8
10/05/17,18:49:11,-0.563,78.500,4.037,0.2458,0.2182,-3.8
10/05/17,19:49:12,-2.566,83.400,3.433,0.2458,0.2175,-5.0
10/05/17,20:49:13,-3.153,85.600,2.930,0.2458,0.2175,-5.2
10/05/17,21:49:14,-3.687,86.200,2.584,0.2451,0.2175,-5.7
10/05/17,22:49:15,-3.242,87.800,2.316,0.2458,0.2175,-5.0
10/05/17,23:49:16,-2.073,90.900,2.128,0.2451,0.2175,-3.4
11/05/17,00:49:17,-2.363,91.400,1.967,0.2451,0.2175,-3.6
11/05/17,01:49:18,-2.712,91.000,1.886,0.2451,0.2182,-4.0
11/05/17,02:49:19,-3.747,88.700,1.778,0.2451,0.2175,-5.3
11/05/17,03:49:20,-3.926,89.200,1.697,0.2451,0.2175,-5.4
11/05/17,04:49:21,-3.212,91.400,1.588,0.2451,0.2175,-4.4
11/05/17,05:49:22,-2.976,91.400,1.507,0.2451,0.2167,-4.2
11/05/17,06:49:23,-3.479,90.300,1.453,0.2451,0.2167,-4.8
11/05/17,07:49:24,-3.896,89.700,1.398,0.2451,0.2167,-5.3
11/05/17,08:49:25,-1.958,91.700,1.317,0.2451,0.2175,-3.1
11/05/17,09:49:26,3.354,97.200,1.262,0.2443,0.2167,3.0
11/05/17,10:49:27,7.293,81.200,1.235,0.2443,0.2160,4.3
11/05/17,11:49:28,10.149,58.700,1.262,0.2443,0.2167,2.4
11/05/17,12:49:29,9.509,51.900,1.778,0.2443,0.2167,0.1
11/05/17,13:49:30,9.534,52.400,2.664,0.2443,0.2167,0.3
11/05/17,14:49:31,9.879,54.200,3.354,0.2451,0.2167,1.1
11/05/17,15:49:32,8.941,63.300,3.880,0.2451,0.2167,2.4
11/05/17,16:49:33,6.940,72.500,4.168,0.2451,0.2167,2.3
11/05/17,17:49:34,3.643,78.900,4.220,0.2451,0.2167,0.3
11/05/17,18:49:35,-0.845,79.700,3.932,0.2451,0.2167,-3.9
11/05/17,19:49:36,-3.419,82.000,3.274,0.2451,0.2167,-6.1
11/05/17,20:49:37,-3.956,84.400,2.717,0.2443,0.2160,-6.2
11/05/17,21:49:38,-4.957,84.900,2.370,0.2443,0.2160,-7.1
11/05/17,22:49:39,-5.172,84.800,2.101,0.2443,0.2153,-7.3
11/05/17,23:49:40,-5.110,85.500,1.886,0.2443,0.2160,-7.2
12/05/17,00:49:41,-4.439,86.400,1.724,0.2443,0.2153,-6.4
12/05/17,01:49:42,-4.257,87.100,1.588,0.2443,0.2153,-6.1
12/05/17,02:49:43,-4.318,87.000,1.480,0.2443,0.2153,-6.2
12/05/17,03:49:44,-4.197,88.300,1.371,0.2443,0.2153,-5.8
12/05/17,04:49:45,-1.327,94.800,1.289,0.2443,0.2153,-2.1
12/05/17,05:49:46,-0.199,96.000,1.262,0.2443,0.2153,-0.8
12/05/17,06:49:47,1.126,98.600,1.235,0.2443,0.2153,0.9
12/05/17,07:49:48,0.329,98.000,1.235,0.2443,0.2153,0.0
12/05/17,08:49:49,1.398,95.600,1.235,0.2443,0.2153,0.8
12/05/17,09:49:50,5.796,84.600,1.235,0.2436,0.2153,3.4
12/05/17,10:49:51,7.519,54.600,1.344,0.2436,0.2146,-1.0
12/05/17,11:49:52,7.745,48.900,1.778,0.2436,0.2153,-2.3
12/05/17,12:49:53,7.015,52.200,2.370,0.2436,0.2153,-2.1
12/05/17,13:49:54,9.238,52.200,2.770,0.2443,0.2153,-0.0
12/05/17,14:49:55,10.100,47.500,3.195,0.2443,0.2153,-0.5
12/05/17,15:49:56,9.015,50.900,3.670,0.2443,0.2153,-0.6
12/05/17,16:49:57,6.051,69.500,3.932,0.2443,0.2153,0.9
12/05/17,17:49:58,2.503,81.600,3.932,0.2443,0.2153,-0.3
12/05/17,18:49:59,0.880,82.600,3.670,0.2443,0.2153,-1.7
12/05/17,19:50:00,1.398,77.100,3.327,0.2443,0.2153,-2.2
12/05/17,20:50:01,0.467,81.300,3.063,0.2443,0.2146,-2.4
12/05/17,21:50:02,0.079,85.300,2.877,0.2436,0.2153,-2.1
12/05/17,22:50:03,1.235,88.700,2.717,0.2436,0.2146,-0.4
12/05/17,23:50:04,0.605,91.300,2.690,0.2436,0.2146,-0.7
13/05/17,00:50:05,1.180,90.900,2.664,0.2436,0.2146,-0.1
13/05/17,01:50:06,0.715,92.600,2.610,0.2436,0.2146,-0.3
13/05/17,02:50:07,0.051,91.500,2.530,0.2436,0.2146,-1.2
13/05/17,03:50:08,0.135,92.400,2.477,0.2436,0.2146,-1.0
13/05/17,04:50:09,1.071,92.300,2.396,0.2436,0.2146,-0.0
13/05/17,05:50:10,0.852,91.200,2.423,0.2443,0.2146,-0.4
