"Date","Time, GMT+11:00","Temp, °C (LGR S/N: 9832568, SEN S/N: 9818223, LBL: Ambient)","RH, % (LGR S/N: 9832568, SEN S/N: 9818223)","Temp, °C (LGR S/N: 9832568, SEN S/N: 9824747, LBL: 3cmBG)","Water Content, m³/m³ (LGR S/N: 9832568, SEN S/N: 9833750, LBL: 5cmBG)","Water Content, m³/m³ (LGR S/N: 9832568, SEN S/N: 9833763, LBL: 10cmBG)","DewPt, °C (LGR S/N: 9832568, SEN S/N: 9818223)"
24/10/15,16:03:34,15.461,60.600,12.509,0.2218,0.2356,7.9
24/10/15,17:03:35,14.146,59.200,12.582,0.2211,0.2349,6.3
24/10/15,18:03:36,11.248,69.000,12.171,0.2196,0.2349,5.8
24/10/15,19:03:37,8.593,76.900,11.589,0.2189,0.2349,4.8
24/10/15,20:03:38,6.331,83.200,10.907,0.2182,0.2342,3.7
24/10/15,21:03:39,5.437,87.200,10.173,0.2167,0.2334,3.5
24/10/15,22:03:40,4.376,89.700,9.558,0.2167,0.2334,2.8
24/10/15,23:03:41,3.089,89.100,8.941,0.2160,0.2327,1.5
25/10/15,00:03:42,2.744,90.000,8.270,0.2160,0.2327,1.3
25/10/15,01:03:43,5.282,96.500,7.870,0.2153,0.2320,4.8
25/10/15,02:03:44,4.792,93.700,7.745,0.2153,0.2320,3.9
25/10/15,03:03:45,3.906,93.100,7.519,0.2146,0.2313,2.9
25/10/15,04:03:46,1.859,90.700,7.192,0.2146,0.2313,0.5
25/10/15,05:03:47,1.643,93.300,6.763,0.2146,0.2313,0.7
25/10/15,06:03:48,0.687,91.500,6.408,0.2138,0.2313,-0.5
25/10/15,07:03:49,3.854,90.700,6.128,0.2138,0.2305,2.5
25/10/15,08:03:50,10.026,80.200,6.255,0.2138,0.2305,6.8
25/10/15,09:03:51,14.194,61.200,7.091,0.2138,0.2305,6.8
25/10/15,10:03:52,16.915,54.100,8.394,0.2138,0.2298,7.6
25/10/15,11:03:53,18.747,52.500,9.829,0.2138,0.2298,8.8
25/10/15,12:03:54,18.747,48.700,11.589,0.2146,0.2305,7.7
25/10/15,13:03:55,19.746,47.900,12.534,0.2146,0.2305,8.4
25/10/15,14:03:56,21.819,47.100,12.920,0.2146,0.2313,10.1
25/10/15,15:03:57,16.201,49.000,13.209,0.2146,0.2313,5.5
25/10/15,16:03:58,13.449,60.100,12.968,0.2138,0.2313,5.9
25/10/15,17:03:59,16.582,55.900,12.582,0.2131,0.2313,7.8
25/10/15,18:04:00,13.762,58.800,12.437,0.2116,0.2313,5.9
25/10/15,19:04:01,11.127,66.100,12.025,0.2109,0.2305,5.0
25/10/15,20:04:02,10.467,67.500,11.370,0.2102,0.2305,4.7
25/10/15,21:04:03,11.200,61.700,10.785,0.2102,0.2305,4.1
25/10/15,22:04:04,10.834,61.000,10.394,0.2095,0.2298,3.6
25/10/15,23:04:05,10.492,60.800,10.100,0.2095,0.2298,3.3
26/10/15,00:04:06,11.078,59.900,9.879,0.2087,0.2291,3.6
26/10/15,01:04:07,9.903,62.200,9.731,0.2087,0.2291,3.0
26/10/15,02:04:08,9.928,65.800,9.509,0.2080,0.2291,3.8
26/10/15,03:04:09,10.443,61.300,9.287,0.2080,0.2291,3.3
26/10/15,04:04:10,11.248,58.500,9.163,0.2080,0.2291,3.4
26/10/15,05:04:11,10.834,61.200,9.139,0.2073,0.2284,3.7
26/10/15,06:04:12,9.829,63.100,9.040,0.2073,0.2284,3.2
26/10/15,07:04:13,8.444,75.200,8.941,0.2080,0.2284,4.3
26/10/15,08:04:14,9.731,76.200,8.941,0.2080,0.2284,5.8
26/10/15,09:04:15,15.843,58.300,9.188,0.2073,0.2276,7.7
26/10/15,10:04:16,17.320,50.600,10.075,0.2066,0.2276,7.0
26/10/15,11:04:17,19.056,49.700,11.248,0.2066,0.2276,8.3
26/10/15,12:04:18,19.770,47.300,12.847,0.2066,0.2276,8.2
26/10/15,13:04:19,22.561,46.400,13.930,0.2073,0.2284,10.5
26/10/15,14:04:20,25.841,41.900,14.601,0.2073,0.2284,11.9
26/10/15,15:04:21,16.844,52.900,14.984,0.2066,0.2291,7.2
26/10/15,16:04:22,11.734,75.900,14.433,0.2058,0.2291,7.6
26/10/15,17:04:23,8.817,86.800,13.497,0.2051,0.2291,6.7
26/10/15,18:04:24,7.945,90.400,12.630,0.2044,0.2284,6.5
26/10/15,19:04:25,6.306,92.800,11.929,0.2044,0.2284,5.2
26/10/15,20:04:26,5.282,94.500,11.224,0.2029,0.2284,4.5
26/10/15,21:04:27,4.947,95.900,10.614,0.2029,0.2276,4.4
26/10/15,22:04:28,4.194,96.700,10.100,0.2029,0.2276,3.7
26/10/15,23:04:29,3.512,97.100,9.632,0.2029,0.2269,3.1
27/10/15,00:04:30,3.036,97.600,9.163,0.2022,0.2269,2.7
27/10/15,01:04:31,3.009,98.100,8.767,0.2022,0.2269,2.7
27/10/15,02:04:32,2.770,98.300,8.444,0.2022,0.2262,2.5
27/10/15,03:04:33,2.155,98.300,8.120,0.2022,0.2262,1.9
27/10/15,04:04:34,1.507,98.400,7.795,0.2022,0.2262,1.3
27/10/15,05:04:35,0.880,98.200,7.444,0.2015,0.2254,0.6
27/10/15,06:04:36,0.384,97.800,7.091,0.2015,0.2254,0.1
27/10/15,07:04:37,0.163,97.500,6.788,0.2008,0.2254,-0.2
27/10/15,08:04:38,1.398,96.800,6.585,0.2015,0.2254,0.9
27/10/15,09:04:39,6.636,92.700,6.763,0.2015,0.2247,5.5
27/10/15,10:04:40,13.425,75.000,7.870,0.2022,0.2247,9.1
27/10/15,11:04:41,16.558,60.200,9.805,0.2022,0.2247,8.8
27/10/15,12:04:42,20.055,52.700,12.243,0.2029,0.2254,10.1
27/10/15,13:04:43,22.848,46.600,13.690,0.2037,0.2262,10.8
27/10/15,14:04:44,22.441,43.100,14.337,0.2044,0.2269,9.3
27/10/15,15:04:45,24.002,41.100,14.577,0.2044,0.2276,10.0
27/10/15,16:04:46,24.026,38.800,14.505,0.2044,0.2276,9.2
27/10/15,17:04:47,21.795,38.800,14.481,0.2037,0.2276,7.2
27/10/15,18:04:48,15.390,47.300,14.385,0.2022,0.2276,4.2
27/10/15,19:04:49,10.198,63.500,14.050,0.2008,0.2276,3.6
27/10/15,20:04:50,4.999,71.600,13.088,0.2000,0.2276,0.3
27/10/15,21:04:51,2.074,73.800,11.686,0.1986,0.2269,-2.1
27/10/15,22:04:52,0.218,76.100,10.443,0.1978,0.2262,-3.5
27/10/15,23:04:53,-1.727,75.200,9.361,0.1971,0.2262,-5.5
28/10/15,00:04:54,-1.871,78.700,8.419,0.1971,0.2254,-5.1
28/10/15,01:04:55,-1.727,81.700,7.720,0.1964,0.2247,-4.4
28/10/15,02:04:56,-2.654,80.400,7.167,0.1964,0.2247,-5.6
28/10/15,03:04:57,-3.807,79.400,6.585,0.1957,0.2247,-6.9
28/10/15,04:04:58,-4.621,78.600,5.975,0.1949,0.2240,-7.8
28/10/15,05:04:59,-5.326,78.100,5.385,0.1949,0.2240,-8.5
28/10/15,06:05:00,-5.574,78.100,4.844,0.1949,0.2240,-8.8
28/10/15,07:05:01,-2.947,82.700,4.428,0.1949,0.2233,-5.5
28/10/15,08:05:02,6.687,91.300,4.714,0.1949,0.2225,5.4
28/10/15,09:05:03,16.010,58.000,6.128,0.1957,0.2225,7.8
28/10/15,10:05:04,20.269,40.300,8.494,0.1964,0.2225,6.4
28/10/15,11:05:05,24.098,38.500,11.053,0.1964,0.2225,9.1
28/10/15,12:05:06,28.742,37.000,13.666,0.1971,0.2233,12.6
28/10/15,13:05:07,31.714,32.100,14.936,0.1986,0.2247,13.1
28/10/15,14:05:08,31.153,30.900,15.461,0.1986,0.2254,12.0
28/10/15,15:05:09,31.510,30.100,15.843,0.1986,0.2254,11.9
28/10/15,16:05:10,18.057,37.900,15.629,0.1986,0.2262,3.5
28/10/15,17:05:11,17.011,48.300,14.912,0.1971,0.2262,6.0
28/10/15,18:05:12,12.992,57.300,14.290,0.1964,0.2262,4.8
28/10/15,19:05:13,11.102,67.600,13.546,0.1957,0.2262,5.3
