Date,"Time, GMT+11:00","Rain, mm (SEN S/N: 668163)",,"Temp, ÁC (SEN S/N: 684639)","Temp, ÁC (SEN S/N: 684638)","Temp, ÁC (SEN S/N: 2279300)","Temp, ÁC (SEN S/N: 2429935)","RH, % (SEN S/N: 2429935)","DewPt, ÁC (SEN S/N: 2429935)","PAR, uE (SEN S/N: 700672)","Wind Speed, m/s (SEN S/N: 2282103)","Gust Speed, m/s (SEN S/N: 2282103)",,"Water Content, m?/m? (SEN S/N: 2282783)"
16/01/10,11:00:00,-888.88,,-888.88,-888.88,-888.88,14.649,92.9,13.5,776.2,7.99,14.09,,0.0712
16/01/10,12:00:00,-888.88,,-888.88,-888.88,-888.88,16.749,85.9,14.4,2071.2,8.38,14.85,,0.0699
16/01/10,13:00:00,-888.88,,-888.88,-888.88,-888.88,17.605,76.1,13.4,2346.2,8.38,14.85,,0.0695
16/01/10,14:00:00,-888.88,,-888.88,-888.88,-888.88,18.224,71.3,13,2331.2,7.61,15.23,,0.0687
16/01/10,15:00:00,-888.88,,-888.88,-888.88,-888.88,17.439,69.7,11.9,1616.2,6.85,11.8,,0.0682
16/01/10,16:00:00,-888.88,,-888.88,-888.88,-888.88,19.056,55.8,10,2053.7,6.09,11.8,,0.0678
16/01/10,17:00:00,-888.88,,-888.88,-888.88,-888.88,18.271,45.5,6.3,1288.7,5.33,11.04,,0.0678
16/01/10,18:00:00,-888.88,,-888.88,-888.88,-888.88,18.723,41.4,5.4,1076.2,4.57,8.38,,0.0674
16/01/10,19:00:00,-888.88,,-888.88,-888.88,-888.88,18.057,30.8,0.6,933.7,4.57,9.14,,0.067
16/01/10,20:00:00,-888.88,,-888.88,-888.88,-888.88,16.725,33.9,0.8,248.7,3.05,7.61,,0.067
16/01/10,21:00:00,-888.88,,-888.88,-888.88,-888.88,15.151,38.8,1.2,23.7,3.43,7.23,,0.067
16/01/10,22:00:00,-888.88,,-888.88,-888.88,-888.88,14.194,39.8,0.7,1.2,2.28,5.71,,0.067
16/01/10,23:00:00,-888.88,,-888.88,-888.88,-888.88,13.233,43.5,1.1,1.2,1.9,4.19,,0.0674
17/01/10,00:00:00,-888.88,,-888.88,-888.88,-888.88,11.71,44.7,0.1,1.2,2.28,5.71,,0.067
17/01/10,01:00:00,-888.88,,-888.88,-888.88,-888.88,10.516,48.9,0.2,1.2,1.9,4.95,,0.067
17/01/10,02:00:00,-888.88,,-888.88,-888.88,-888.88,11.904,47.9,1.2,1.2,3.05,5.33,,0.067
17/01/10,03:00:00,-888.88,,-888.88,-888.88,-888.88,10.761,51.8,1.3,1.2,3.43,6.47,,0.067
17/01/10,04:00:00,-888.88,,-888.88,-888.88,-888.88,9.829,58.3,2,1.2,2.66,5.71,,0.067
17/01/10,05:00:00,-888.88,,-888.88,-888.88,-888.88,8.767,64,2.3,1.2,1.9,4.19,,0.067
17/01/10,06:00:00,-888.88,,-888.88,-888.88,-888.88,8.22,74.4,3.9,1.2,1.9,4.19,,0.067
17/01/10,07:00:00,-888.88,,-888.88,-888.88,-888.88,8.319,86.8,6.3,66.2,1.9,6.09,,0.067
17/01/10,08:00:00,-888.88,,-888.88,-888.88,-888.88,7.77,93.7,6.8,171.2,2.66,5.71,,0.0665
17/01/10,09:00:00,-888.88,,-888.88,-888.88,-888.88,8.195,90.5,6.7,578.7,2.66,6.47,,0.0661
17/01/10,10:00:00,-888.88,,-888.88,-888.88,-888.88,9.854,84.1,7.3,1041.2,3.43,8.38,,0.0653
17/01/10,11:00:00,-888.88,,-888.88,-888.88,-888.88,10.638,73.3,6.1,1541.2,4.19,9.9,,0.0644
17/01/10,12:00:00,-888.88,,-888.88,-888.88,-888.88,10.1,76.6,6.2,1416.2,4.95,10.66,,0.0631
17/01/10,13:00:00,-888.88,,-888.88,-888.88,-888.88,10.663,60.1,3.3,2316.2,4.95,9.9,,0.0627
17/01/10,14:00:00,-888.88,,-888.88,-888.88,-888.88,9.558,56.4,1.3,1728.7,4.57,9.52,,0.0619
17/01/10,15:00:00,-888.88,,-888.88,-888.88,-888.88,8.568,60.2,1.3,1578.7,4.57,9.52,,0.0614
17/01/10,16:00:00,-888.88,,-888.88,-888.88,-888.88,8.99,62,2.1,1276.2,4.57,9.52,,0.061
17/01/10,17:00:00,-888.88,,-888.88,-888.88,-888.88,8.742,62,1.9,1443.7,4.57,10.28,,0.0606
17/01/10,18:00:00,-888.88,,-888.88,-888.88,-888.88,7.015,60.9,0,501.2,4.57,9.52,,0.0606
17/01/10,19:00:00,-888.88,,-888.88,-888.88,-888.88,5.847,65.9,0,446.2,4.57,9.52,,0.0606
17/01/10,20:00:00,-888.88,,-888.88,-888.88,-888.88,4.921,69.1,-0.3,106.2,4.19,8.38,,0.0614
17/01/10,21:00:00,-888.88,,-888.88,-888.88,-888.88,3.67,74.7,-0.4,18.7,3.43,6.85,,0.0619
17/01/10,22:00:00,-888.88,,-888.88,-888.88,-888.88,2.823,77.4,-0.7,1.2,3.05,6.85,,0.0623
17/01/10,23:00:00,-888.88,,-888.88,-888.88,-888.88,2.101,80,-1,1.2,3.43,7.23,,0.0627
18/01/10,00:00:00,-888.88,,-888.88,-888.88,-888.88,0.989,80.8,-1.9,1.2,2.28,5.33,,0.0627
18/01/10,01:00:00,-888.88,,-888.88,-888.88,-888.88,1.643,86.2,-0.4,1.2,3.05,7.23,,0.0627
18/01/10,02:00:00,-888.88,,-888.88,-888.88,-888.88,0.852,87.7,-1,1.2,3.81,7.23,,0.0627
18/01/10,03:00:00,-888.88,,-888.88,-888.88,-888.88,0.384,90,-1.1,1.2,3.81,8.38,,0.0627
18/01/10,04:00:00,-888.88,,-888.88,-888.88,-888.88,0.246,90.5,-1.1,1.2,2.28,7.23,,0.0631
18/01/10,05:00:00,-888.88,,-888.88,-888.88,-888.88,-1.584,91.5,-2.8,1.2,3.43,9.52,,0.0631
18/01/10,06:00:00,-888.88,,-888.88,-888.88,-888.88,-2.015,91.4,-3.2,1.2,1.14,8.38,,0.0631
18/01/10,07:00:00,-888.88,,-888.88,-888.88,-888.88,-2.044,90.8,-3.4,51.2,3.43,9.52,,0.0631
18/01/10,08:00:00,-888.88,,-888.88,-888.88,-888.88,-0.704,89.1,-2.3,491.2,4.95,11.8,,0.0631
18/01/10,09:00:00,-888.88,,-888.88,-888.88,-888.88,0.577,89.7,-0.9,603.7,4.95,12.94,,0.0627
18/01/10,10:00:00,-888.88,,-888.88,-888.88,-888.88,0.852,89.5,-0.7,1006.2,5.71,14.47,,0.0623
18/01/10,11:00:00,-888.88,,-888.88,-888.88,-888.88,1.425,90.9,0.1,846.2,5.71,11.8,,0.0619
18/01/10,12:00:00,-888.88,,-888.88,-888.88,-888.88,3.089,86.8,1.1,1188.7,6.09,13.32,,0.0614
18/01/10,13:00:00,-888.88,,-888.88,-888.88,-888.88,3.775,86.5,1.7,928.7,5.33,11.04,,0.061
18/01/10,14:00:00,-888.88,,-888.88,-888.88,-888.88,3.906,86.8,1.9,1198.7,4.95,11.42,,0.0606
18/01/10,15:00:00,-888.88,,-888.88,-888.88,-888.88,5.102,81.3,2.2,1508.7,5.71,12.94,,0.0597
18/01/10,16:00:00,-888.88,,-888.88,-888.88,-888.88,5.514,73.1,1.1,1721.2,5.71,12.18,,0.0593
18/01/10,17:00:00,-888.88,,-888.88,-888.88,-888.88,4.895,66.4,-0.8,1631.2,5.71,11.42,,0.0585
18/01/10,18:00:00,-888.88,,-888.88,-888.88,-888.88,1.48,82.2,-1.2,508.7,5.33,11.8,,0.0585
18/01/10,19:00:00,-888.88,,-888.88,-888.88,-888.88,2.101,89.9,0.6,346.2,4.19,8.76,,0.0585
18/01/10,20:00:00,-888.88,,-888.88,-888.88,-888.88,1.967,88.4,0.3,203.7,4.19,9.9,,0.0589
18/01/10,21:00:00,-888.88,,-888.88,-888.88,-888.88,1.126,88.4,-0.6,16.2,4.19,9.14,,0.0593
18/01/10,22:00:00,-888.88,,-888.88,-888.88,-888.88,0.412,93.4,-0.5,1.2,2.28,6.47,,0.0597
18/01/10,23:00:00,-888.88,,-888.88,-888.88,-888.88,0.301,94.7,-0.5,1.2,3.43,7.23,,0.0597
19/01/10,00:00:00,-888.88,,-888.88,-888.88,-888.88,0.218,94.2,-0.6,1.2,3.05,6.47,,0.0602
19/01/10,01:00:00,-888.88,,-888.88,-888.88,-888.88,0.163,93.2,-0.8,1.2,2.66,6.85,,0.0602
19/01/10,02:00:00,-888.88,,-888.88,-888.88,-888.88,0.051,93,-0.9,1.2,4.57,11.04,,0.0606
19/01/10,03:00:00,-888.88,,-888.88,-888.88,-888.88,-0.676,92.5,-1.7,1.2,3.05,8.38,,0.0606
19/01/10,04:00:00,-888.88,,-888.88,-888.88,-888.88,-0.732,91.3,-2,1.2,4.19,9.52,,0.0606
19/01/10,05:00:00,-888.88,,-888.88,-888.88,-888.88,-0.62,91,-1.9,1.2,4.19,9.14,,0.0606
19/01/10,06:00:00,-888.88,,-888.88,-888.88,-888.88,-0.648,91.7,-1.8,1.2,4.19,9.52,,0.0606
19/01/10,07:00:00,-888.88,,-888.88,-888.88,-888.88,-0.507,92.3,-1.6,41.2,4.19,9.14,,0.0602
19/01/10,08:00:00,-888.88,,-888.88,-888.88,-888.88,1.615,88.8,0,508.7,4.19,6.85,,0.0606
19/01/10,09:00:00,-888.88,,-888.88,-888.88,-888.88,5.05,75.4,1.1,983.7,3.05,5.71,,0.0602
19/01/10,10:00:00,-888.88,,-888.88,-888.88,-888.88,8.519,54.9,0,1436.2,1.9,4.95,,0.0589
19/01/10,11:00:00,-888.88,,-888.88,-888.88,-888.88,7.619,61.9,0.8,1816.2,2.28,5.71,,0.0576
19/01/10,12:00:00,-888.88,,-888.88,-888.88,-888.88,9.163,72.8,4.5,2093.7,2.66,5.71,,0.0564
19/01/10,13:00:00,-888.88,,-888.88,-888.88,-888.88,10.443,62.4,3.6,2238.7,2.66,7.23,,0.0555
19/01/10,14:00:00,-888.88,,-888.88,-888.88,-888.88,11.224,68.4,5.6,2233.7,2.28,8.38,,0.0542
19/01/10,15:00:00,-888.88,,-888.88,-888.88,-888.88,10.761,61.9,3.8,2253.7,3.05,7.61,,0.0538
19/01/10,16:00:00,-888.88,,-888.88,-888.88,-888.88,11.71,63.1,4.9,2073.7,2.66,6.85,,0.0534
19/01/10,17:00:00,-888.88,,-888.88,-888.88,-888.88,11.807,64.5,5.3,1863.7,2.66,6.85,,0.0525
19/01/10,18:00:00,-888.88,,-888.88,-888.88,-888.88,12.098,61.9,5,1403.7,2.66,6.85,,0.0521
19/01/10,19:00:00,-888.88,,-888.88,-888.88,-888.88,11.151,61.4,4,916.2,2.66,5.71,,0.0517
19/01/10,20:00:00,-888.88,,-888.88,-888.88,-888.88,9.361,68.6,3.9,436.2,1.9,4.57,,0.0517
19/01/10,21:00:00,-888.88,,-888.88,-888.88,-888.88,7.97,79.6,4.7,18.7,1.14,4.19,,0.0517
19/01/10,22:00:00,-888.88,,-888.88,-888.88,-888.88,7.041,82.3,4.2,1.2,1.9,3.81,,0.0521
19/01/10,23:00:00,-888.88,,-888.88,-888.88,-888.88,7.67,62.2,0.9,1.2,2.28,4.95,,0.0525
20/01/10,00:00:00,-888.88,,-888.88,-888.88,-888.88,6.889,63.2,0.4,1.2,1.52,4.57,,0.053
20/01/10,01:00:00,-888.88,,-888.88,-888.88,-888.88,6.433,61.5,-0.4,1.2,1.52,4.19,,0.053
20/01/10,02:00:00,-888.88,,-888.88,-888.88,-888.88,7.469,33.3,-7.6,1.2,0.76,4.57,,0.053
20/01/10,03:00:00,-888.88,,-888.88,-888.88,-888.88,8.045,26.8,-9.9,1.2,0,2.66,,0.053
20/01/10,04:00:00,-888.88,,-888.88,-888.88,-888.88,8.568,26.2,-9.7,1.2,0,1.9,,0.053
20/01/10,05:00:00,-888.88,,-888.88,-888.88,-888.88,9.46,20.8,-11.9,1.2,0.38,2.66,,0.0534
20/01/10,06:00:00,-888.88,,-888.88,-888.88,-888.88,10.149,18.5,-12.8,1.2,0.76,3.81,,0.053
20/01/10,07:00:00,-888.88,,-888.88,-888.88,-888.88,10.516,18.4,-12.5,43.7,2.66,6.09,,0.053
20/01/10,08:00:00,-888.88,,-888.88,-888.88,-888.88,11.419,18.4,-11.8,483.7,3.81,9.14,,0.0521
20/01/10,09:00:00,-888.88,,-888.88,-888.88,-888.88,13.112,14.8,-13.1,973.7,4.57,11.04,,0.0508
20/01/10,10:00:00,-888.88,,-888.88,-888.88,-888.88,12.219,21.8,-9,1418.7,6.09,11.42,,0.0496
20/01/10,11:00:00,-888.88,,-888.88,-888.88,-888.88,12.703,33.6,-2.9,1796.2,6.09,11.42,,0.0483
20/01/10,12:00:00,-888.88,,-888.88,-888.88,-888.88,13.281,40.3,0.1,2076.2,6.09,12.94,,0.047
20/01/10,13:00:00,-888.88,,-888.88,-888.88,-888.88,13.522,48.7,2.9,2223.7,6.85,13.32,,0.0457
20/01/10,14:00:00,-888.88,,-888.88,-888.88,-888.88,14.577,54.2,5.4,2331.2,6.85,13.7,,0.0445
20/01/10,15:00:00,-888.88,,-888.88,-888.88,-888.88,15.39,52.9,5.8,2226.2,5.33,10.66,,0.0441
20/01/10,16:00:00,-888.88,,-888.88,-888.88,-888.88,15.031,52.5,5.4,2053.7,5.33,12.18,,0.0436
20/01/10,17:00:00,-888.88,,-888.88,-888.88,-888.88,14.721,49,4.1,1481.2,5.33,12.56,,0.0432
20/01/10,18:00:00,-888.88,,-888.88,-888.88,-888.88,15.175,50.3,4.9,1206.2,4.95,9.9,,0.0428
20/01/10,19:00:00,-888.88,,-888.88,-888.88,-888.88,14.625,48.1,3.8,923.7,4.19,8.76,,0.0428
20/01/10,20:00:00,-888.88,,-888.88,-888.88,-888.88,13.257,51.1,3.4,403.7,3.43,6.85,,0.0428
20/01/10,21:00:00,-888.88,,-888.88,-888.88,-888.88,12.823,53.7,3.7,18.7,3.81,7.99,,0.0428
20/01/10,22:00:00,-888.88,,-888.88,-888.88,-888.88,12.292,51.6,2.6,1.2,3.81,8.76,,0.0428
20/01/10,23:00:00,-888.88,,-888.88,-888.88,-888.88,12.05,52.2,2.6,1.2,3.05,6.85,,0.0428
21/01/10,00:00:00,-888.88,,-888.88,-888.88,-888.88,11.783,52.3,2.3,1.2,3.05,6.47,,0.0428
21/01/10,01:00:00,-888.88,,-888.88,-888.88,-888.88,12.171,52.2,2.7,1.2,3.43,7.23,,0.0428
21/01/10,02:00:00,-888.88,,-888.88,-888.88,-888.88,12.268,51.7,2.6,1.2,4.19,9.52,,0.0428
21/01/10,03:00:00,-888.88,,-888.88,-888.88,-888.88,12.001,52.4,2.6,1.2,5.33,9.14,,0.0428
21/01/10,04:00:00,-888.88,,-888.88,-888.88,-888.88,12.122,58.5,4.2,1.2,4.57,9.14,,0.0428
21/01/10,05:00:00,-888.88,,-888.88,-888.88,-888.88,12.074,63.2,5.3,1.2,4.95,9.9,,0.0424
21/01/10,06:00:00,-888.88,,-888.88,-888.88,-888.88,12.098,65.8,5.9,1.2,4.95,10.28,,0.0424
21/01/10,07:00:00,-888.88,,-888.88,-888.88,-888.88,11.832,68.1,6.2,43.7,4.57,9.9,,0.0424
21/01/10,08:00:00,-888.88,,-888.88,-888.88,-888.88,13.137,65.7,6.9,468.7,5.33,10.66,,0.0419
21/01/10,09:00:00,-888.88,,-888.88,-888.88,-888.88,14.553,58.7,6.6,956.2,5.71,11.42,,0.0407
21/01/10,10:00:00,-888.88,,-888.88,-888.88,-888.88,15.7,48.9,5,1406.2,6.47,12.56,,0.0398
21/01/10,11:00:00,-888.88,,-888.88,-888.88,-888.88,17.13,51.8,7.2,1786.2,6.47,12.18,,0.0385
21/01/10,12:00:00,-888.88,,-888.88,-888.88,-888.88,17.819,53.4,8.2,2068.7,6.09,14.47,,0.0373
21/01/10,13:00:00,-888.88,,-888.88,-888.88,-888.88,18.675,53.2,9,2196.2,6.09,13.7,,0.0364
21/01/10,14:00:00,-888.88,,-888.88,-888.88,-888.88,19.032,52.6,9.1,2313.7,6.47,13.7,,0.0356
21/01/10,15:00:00,-888.88,,-888.88,-888.88,-888.88,19.603,49.7,8.8,2213.7,6.47,13.32,,0.0356
21/01/10,16:00:00,-888.88,,-888.88,-888.88,-888.88,20.388,48.3,9.1,2113.7,5.33,11.8,,0.0347
21/01/10,17:00:00,-888.88,,-888.88,-888.88,-888.88,20.103,47.7,8.7,1456.2,4.95,10.28,,0.0343
21/01/10,18:00:00,-888.88,,-888.88,-888.88,-888.88,18.129,48.3,7.1,993.7,4.95,10.28,,0.0343
21/01/10,19:00:00,-888.88,,-888.88,-888.88,-888.88,17.772,52,7.8,328.7,4.19,9.14,,0.0339
21/01/10,20:00:00,-888.88,,-888.88,-888.88,-888.88,16.654,51.7,6.7,118.7,4.19,9.52,,0.0343
21/01/10,21:00:00,-888.88,,-888.88,-888.88,-888.88,14.361,63.1,7.4,3.7,3.05,7.23,,0.0343
21/01/10,22:00:00,-888.88,,-888.88,-888.88,-888.88,13.714,64.8,7.2,1.2,1.52,3.81,,0.0343
21/01/10,23:00:00,-888.88,,-888.88,-888.88,-888.88,15.031,61,7.6,1.2,2.28,4.95,,0.0339
22/01/10,00:00:00,-888.88,,-888.88,-888.88,-888.88,15.031,58.6,7,1.2,2.66,5.33,,0.0339
22/01/10,01:00:00,-888.88,,-888.88,-888.88,-888.88,15.318,57.6,7,1.2,3.05,5.71,,0.0334
22/01/10,02:00:00,-888.88,,-888.88,-888.88,-888.88,15.031,53.9,5.8,1.2,3.43,6.09,,0.0334
22/01/10,03:00:00,-888.88,,-888.88,-888.88,-888.88,14.984,54.7,6,1.2,3.81,6.09,,0.0334
22/01/10,04:00:00,-888.88,,-888.88,-888.88,-888.88,15.27,53.3,5.8,1.2,3.81,6.09,,0.0334
22/01/10,05:00:00,-888.88,,-888.88,-888.88,-888.88,15.891,50.9,5.8,1.2,3.43,6.47,,0.033
22/01/10,06:00:00,-888.88,,-888.88,-888.88,-888.88,15.461,49.4,4.9,1.2,3.43,6.47,,0.033
22/01/10,07:00:00,-888.88,,-888.88,-888.88,-888.88,16.034,47.9,5,41.2,4.95,8.76,,0.0326
22/01/10,08:00:00,-888.88,,-888.88,-888.88,-888.88,17.296,46.1,5.6,356.2,5.71,11.04,,0.0318
22/01/10,09:00:00,-888.88,,-888.88,-888.88,-888.88,18.129,45.5,6.2,926.2,6.47,13.7,,0.0309
22/01/10,10:00:00,-888.88,,-888.88,-888.88,-888.88,18.652,47.4,7.3,1423.7,6.85,13.7,,0.0301
22/01/10,11:00:00,-888.88,,-888.88,-888.88,-888.88,18.961,48.2,7.8,1716.2,7.23,13.32,,0.0288
22/01/10,12:00:00,-888.88,,-888.88,-888.88,-888.88,20.174,48.5,9,2078.7,8.76,16.37,,0.0279
22/01/10,13:00:00,-888.88,,-888.88,-888.88,-888.88,21.413,46.7,9.6,2223.7,8.38,14.09,,0.0275
22/01/10,14:00:00,-888.88,,-888.88,-888.88,-888.88,23.4,38.4,8.4,2208.7,8.38,14.85,,0.0267
22/01/10,15:00:00,-888.88,,-888.88,-888.88,-888.88,23.232,34.1,6.6,1601.2,8.38,19.03,,0.0262
22/01/10,16:00:00,-888.88,,-888.88,-888.88,-888.88,23.785,27,3.7,1036.2,8.76,19.03,,0.0258
22/01/10,17:00:00,-888.88,,-888.88,-888.88,-888.88,23.016,23.9,1.3,1031.2,8.76,16.37,,0.0254
22/01/10,18:00:00,-888.88,,-888.88,-888.88,-888.88,22.537,22.3,0,626.2,8.38,18.65,,0.025
22/01/10,19:00:00,-888.88,,-888.88,-888.88,-888.88,22.345,22.2,-0.3,273.7,6.85,12.94,,0.0245
22/01/10,20:00:00,-888.88,,-888.88,-888.88,-888.88,22.345,21.3,-0.8,78.7,6.47,14.09,,0.0241
22/01/10,21:00:00,-888.88,,-888.88,-888.88,-888.88,22.034,19.3,-2.4,3.7,7.23,17.89,,0.0237
22/01/10,22:00:00,-888.88,,-888.88,-888.88,-888.88,21.199,19.1,-3.3,1.2,7.61,15.99,,0.0237
22/01/10,23:00:00,-888.88,,-888.88,-888.88,-888.88,20.698,19.3,-3.5,1.2,6.09,12.56,,0.0233
23/01/10,00:00:00,-888.88,,-888.88,-888.88,-888.88,20.46,19,-3.9,1.2,5.33,10.66,,0.0228
23/01/10,01:00:00,-888.88,,-888.88,-888.88,-888.88,19.936,20.1,-3.6,1.2,4.95,7.99,,0.0228
23/01/10,02:00:00,-888.88,,-888.88,-888.88,-888.88,19.389,19.2,-4.7,1.2,5.33,9.9,,0.0224
23/01/10,03:00:00,-888.88,,-888.88,-888.88,-888.88,19.746,19.5,-4.2,1.2,5.71,11.42,,0.0224
23/01/10,04:00:00,-888.88,,-888.88,-888.88,-888.88,19.603,19.3,-4.4,1.2,7.61,14.47,,0.022
23/01/10,05:00:00,-888.88,,-888.88,-888.88,-888.88,19.127,21.7,-3.3,1.2,7.61,16.75,,0.0216
23/01/10,06:00:00,-888.88,,-888.88,-888.88,-888.88,17.748,24.5,-2.8,1.2,6.85,12.94,,0.0211
23/01/10,07:00:00,-888.88,,-888.88,-888.88,-888.88,16.987,29.5,-0.9,46.2,5.71,10.28,,0.0211
23/01/10,08:00:00,-888.88,,-888.88,-888.88,-888.88,17.463,34.8,1.8,348.7,4.19,8.76,,0.0207
23/01/10,09:00:00,-888.88,,-888.88,-888.88,-888.88,18.509,38.2,4,871.2,3.43,13.7,,0.0203
23/01/10,10:00:00,-888.88,,-888.88,-888.88,-888.88,19.08,38.6,4.7,1421.2,3.43,6.47,,0.0194
23/01/10,11:00:00,-888.88,,-888.88,-888.88,-888.88,18.628,41.7,5.4,1793.7,3.43,6.47,,0.0186
23/01/10,12:00:00,-888.88,,-888.88,-888.88,-888.88,19.865,43.6,7.1,2066.2,3.05,9.14,,0.0178
23/01/10,13:00:00,-888.88,,-888.88,-888.88,-888.88,19.46,46.2,7.6,2213.7,1.9,6.47,,0.0169
23/01/10,14:00:00,-888.88,,-888.88,-888.88,-888.88,16.392,71.3,11.2,2236.2,3.05,7.61,,0.0165
23/01/10,15:00:00,-888.88,,-888.88,-888.88,-888.88,16.987,77.5,13,1663.7,4.57,7.99,,0.0165
23/01/10,16:00:00,-888.88,,-888.88,-888.88,-888.88,16.915,69.5,11.3,1788.7,4.57,8.76,,0.0165
23/01/10,17:00:00,-888.88,,-888.88,-888.88,-888.88,16.511,64.6,9.8,1688.7,3.81,8.38,,0.0161
23/01/10,18:00:00,-888.88,,-888.88,-888.88,-888.88,14.649,68.2,8.9,1323.7,4.57,8.76,,0.0165
23/01/10,19:00:00,-888.88,,-888.88,-888.88,-888.88,13.522,73.6,8.9,796.2,4.19,6.85,,0.0165
23/01/10,20:00:00,-888.88,,-888.88,-888.88,-888.88,10.492,82.2,7.6,376.2,3.43,7.23,,0.0161
23/01/10,21:00:00,-888.88,,-888.88,-888.88,-888.88,8.916,91.9,7.7,18.7,2.66,6.09,,0.0165
23/01/10,22:00:00,-888.88,,-888.88,-888.88,-888.88,8.344,95,7.6,1.2,3.05,5.71,,0.0165
23/01/10,23:00:00,-888.88,,-888.88,-888.88,-888.88,7.82,96.4,7.3,1.2,3.43,6.09,,0.0165
24/01/10,00:00:00,-888.88,,-888.88,-888.88,-888.88,7.444,97,7,1.2,3.05,5.71,,0.0165
24/01/10,01:00:00,-888.88,,-888.88,-888.88,-888.88,7.142,97.2,6.7,1.2,1.9,4.19,,0.0161
24/01/10,02:00:00,-888.88,,-888.88,-888.88,-888.88,7.167,97.4,6.8,1.2,0.38,2.28,,0.0161
24/01/10,03:00:00,-888.88,,-888.88,-888.88,-888.88,7.217,95.2,6.5,1.2,0,1.14,,0.0165
24/01/10,04:00:00,-888.88,,-888.88,-888.88,-888.88,9.213,91.4,7.9,1.2,1.14,4.19,,0.0165
24/01/10,05:00:00,-888.88,,-888.88,-888.88,-888.88,10.32,86.5,8.2,1.2,3.05,6.09,,0.0165
24/01/10,06:00:00,-888.88,,-888.88,-888.88,-888.88,9.312,88.9,7.6,1.2,3.05,6.47,,0.0165
24/01/10,07:00:00,-888.88,,-888.88,-888.88,-888.88,9.139,86.8,7.1,36.2,3.43,6.09,,0.0165
24/01/10,08:00:00,-888.88,,-888.88,-888.88,-888.88,10.001,86.6,7.9,448.7,4.19,6.85,,0.0165
24/01/10,09:00:00,-888.88,,-888.88,-888.88,-888.88,11.419,83.4,8.7,941.2,4.57,9.14,,0.0161
24/01/10,10:00:00,-888.88,,-888.88,-888.88,-888.88,12.847,79.3,9.4,1396.2,6.47,10.66,,0.0152
24/01/10,11:00:00,-888.88,,-888.88,-888.88,-888.88,14.457,67.8,8.6,1781.2,3.81,7.23,,0.0139
24/01/10,12:00:00,-888.88,,-888.88,-888.88,-888.88,15.7,61.1,8.2,2063.7,3.43,6.85,,0.0122
24/01/10,13:00:00,-888.88,,-888.88,-888.88,-888.88,17.201,55.1,8.1,2211.2,3.05,6.85,,0.0118
24/01/10,14:00:00,-888.88,,-888.88,-888.88,-888.88,17.748,53.4,8.2,2301.2,3.05,6.85,,0.011
24/01/10,15:00:00,-888.88,,-888.88,-888.88,-888.88,19.318,49.8,8.6,2153.7,2.66,6.85,,0.0105
24/01/10,16:00:00,-888.88,,-888.88,-888.88,-888.88,19.27,48,8,2043.7,3.81,8.38,,0.0105
24/01/10,17:00:00,-888.88,,-888.88,-888.88,-888.88,19.032,48.4,7.9,1763.7,4.19,7.99,,0.0101
24/01/10,18:00:00,-888.88,,-888.88,-888.88,-888.88,18.39,48.4,7.3,1373.7,3.43,6.85,,0.0097
24/01/10,19:00:00,-888.88,,-888.88,-888.88,-888.88,17.415,48.8,6.5,893.7,3.43,6.47,,0.0097
24/01/10,20:00:00,-888.88,,-888.88,-888.88,-888.88,15.581,51.7,5.7,388.7,2.28,4.57,,0.0097
24/01/10,21:00:00,-888.88,,-888.88,-888.88,-888.88,13.93,57.4,5.7,16.2,2.28,4.57,,0.0097
24/01/10,22:00:00,-888.88,,-888.88,-888.88,-888.88,13.473,56.7,5.1,1.2,1.9,3.43,,0.0093
24/01/10,23:00:00,-888.88,,-888.88,-888.88,-888.88,13.401,55.4,4.7,1.2,1.9,3.43,,0.0097
25/01/10,00:00:00,-888.88,,-888.88,-888.88,-888.88,13.281,55.3,4.5,1.2,1.9,4.19,,0.0097
25/01/10,01:00:00,-888.88,,-888.88,-888.88,-888.88,12.92,53.7,3.8,1.2,2.28,4.19,,0.0093
25/01/10,02:00:00,-888.88,,-888.88,-888.88,-888.88,14.314,46.9,3.1,1.2,3.81,7.61,,0.0093
25/01/10,03:00:00,-888.88,,-888.88,-888.88,-888.88,13.546,41.3,0.7,1.2,4.57,7.23,,0.0093
25/01/10,04:00:00,-888.88,,-888.88,-888.88,-888.88,13.401,42.5,0.9,1.2,3.43,6.85,,0.0088
25/01/10,05:00:00,-888.88,,-888.88,-888.88,-888.88,13.449,43.1,1.2,1.2,3.05,6.09,,0.0088
25/01/10,06:00:00,-888.88,,-888.88,-888.88,-888.88,12.896,42.2,0.4,1.2,3.81,7.61,,0.0088
25/01/10,07:00:00,-888.88,,-888.88,-888.88,-888.88,13.016,45.5,1.5,48.7,3.05,5.33,,0.0084
25/01/10,08:00:00,-888.88,,-888.88,-888.88,-888.88,14.721,48.4,4,468.7,2.28,4.95,,0.0084
25/01/10,09:00:00,-888.88,,-888.88,-888.88,-888.88,16.01,42.7,3.4,966.2,3.43,6.47,,0.0076
25/01/10,10:00:00,-888.88,,-888.88,-888.88,-888.88,16.487,43,3.9,1431.2,3.81,8.38,,0.0067
25/01/10,11:00:00,-888.88,,-888.88,-888.88,-888.88,15.652,47.3,4.5,1473.7,4.19,7.61,,0.0055
