"Date","Time, GMT+11:00","Temp, ¡C (SEN S/N: 9818215, LBL: Ambient)","RH, % (SEN S/N: 9818215)","DewPt, ¡C (SEN S/N: 9818215)","Water Content, m?/m? (SEN S/N: 9827498, LBL: 5cmBG)","Water Content, m?/m? (SEN S/N: 9833749, LBL: 10cmBG)"
12-05-2012,06:39:25,-2.800,93.500,-3.7,0.2066,0.2465
12-05-2012,07:39:26,-4.106,92.900,-5.1,0.2058,0.2465
12-05-2012,08:39:27,-4.865,90.600,-6.2,0.2051,0.2443
12-05-2012,09:39:28,-1.900,95.900,-2.5,0.2044,0.2436
12-05-2012,10:39:29,1.751,96.700,1.3,0.2051,0.2436
12-05-2012,11:39:30,6.560,86.000,4.4,0.2051,0.2436
12-05-2012,12:39:31,9.435,74.800,5.2,0.2051,0.2465
12-05-2012,13:39:32,10.418,67.400,4.7,0.2051,0.2472
12-05-2012,14:39:33,10.516,64.300,4.1,0.2044,0.2465
12-05-2012,15:39:34,7.745,65.100,1.6,0.2044,0.2458
12-05-2012,16:39:35,4.610,70.300,-0.3,0.2037,0.2451
12-05-2012,17:39:36,1.480,79.700,-1.6,0.2029,0.2443
12-05-2012,18:39:37,0.687,84.100,-1.7,0.2029,0.2451
12-05-2012,19:39:38,0.577,86.500,-1.4,0.2022,0.2429
12-05-2012,20:39:39,0.412,89.700,-1.1,0.2022,0.2429
12-05-2012,21:39:40,0.135,92.700,-0.9,0.2022,0.2436
12-05-2012,22:39:41,0.079,94.300,-0.7,0.2022,0.2451
12-05-2012,23:39:42,0.107,95.500,-0.5,0.2022,0.2465
13-05-2012,00:39:43,0.051,96.000,-0.5,0.2022,0.2480
13-05-2012,01:39:44,0.079,96.200,-0.5,0.2022,0.2487
13-05-2012,02:39:45,0.107,96.400,-0.4,0.2022,0.2487
13-05-2012,03:39:46,0.246,96.900,-0.2,0.2022,0.2494
13-05-2012,04:39:47,0.439,97.400,0.1,0.2022,0.2501
13-05-2012,05:39:48,0.522,97.500,0.2,0.2022,0.2516
13-05-2012,06:39:49,0.577,97.400,0.2,0.2015,0.2523
13-05-2012,07:39:50,0.550,97.400,0.2,0.2015,0.2545
13-05-2012,08:39:51,0.660,97.600,0.3,0.2015,0.2545
13-05-2012,09:39:52,1.126,98.000,0.8,0.2022,0.2552
13-05-2012,10:39:53,1.913,98.000,1.6,0.2022,0.2560
13-05-2012,11:39:54,3.036,97.800,2.7,0.2029,0.2589
13-05-2012,12:39:55,2.823,95.600,2.2,0.2029,0.2777
13-05-2012,13:39:56,3.512,96.100,3.0,0.2146,0.2995
13-05-2012,14:39:57,4.792,93.800,3.9,0.2560,0.3039
13-05-2012,15:39:58,4.844,89.500,3.3,0.2574,0.2966
13-05-2012,16:39:59,3.406,88.600,1.7,0.2545,0.2923
13-05-2012,17:40:00,1.398,88.900,-0.2,0.2501,0.2879
13-05-2012,18:40:01,-0.171,91.300,-1.4,0.2458,0.2836
13-05-2012,19:40:02,-0.395,93.400,-1.3,0.2422,0.2814
13-05-2012,20:40:03,-0.507,93.800,-1.4,0.2392,0.2785
13-05-2012,21:40:04,-0.732,94.900,-1.5,0.2378,0.2763
13-05-2012,22:40:05,-0.958,95.300,-1.6,0.2356,0.2727
13-05-2012,23:40:06,-1.327,95.600,-1.9,0.2334,0.2698
14-05-2012,00:40:07,-1.556,95.700,-2.2,0.2320,0.2690
14-05-2012,01:40:08,-1.842,95.500,-2.5,0.2305,0.2676
14-05-2012,02:40:09,-2.160,96.100,-2.7,0.2284,0.2661
14-05-2012,03:40:10,-2.421,95.300,-3.1,0.2276,0.2654
14-05-2012,04:40:11,-2.189,95.800,-2.8,0.2262,0.2639
14-05-2012,05:40:12,-2.392,96.200,-2.9,0.2254,0.2647
14-05-2012,06:40:13,-2.363,96.200,-2.9,0.2240,0.2676
14-05-2012,07:40:14,-2.363,96.400,-2.9,0.2233,0.2668
14-05-2012,08:40:15,-2.131,96.600,-2.6,0.2225,0.2661
14-05-2012,09:40:16,-1.470,97.400,-1.8,0.2218,0.2654
14-05-2012,10:40:17,-0.732,97.300,-1.1,0.2211,0.2639
14-05-2012,11:40:18,1.480,96.200,0.9,0.2204,0.2668
14-05-2012,12:40:19,2.983,88.700,1.3,0.2204,0.2698
14-05-2012,13:40:20,4.220,83.900,1.7,0.2204,0.2690
14-05-2012,14:40:21,6.102,82.500,3.4,0.2196,0.2676
14-05-2012,15:40:22,4.037,82.600,1.3,0.2196,0.2676
14-05-2012,16:40:23,2.903,88.800,1.2,0.2189,0.2668
14-05-2012,17:40:24,2.047,91.900,0.9,0.2189,0.2647
14-05-2012,18:40:25,1.588,94.800,0.8,0.2182,0.2654
14-05-2012,19:40:26,1.561,96.600,1.1,0.2175,0.2647
14-05-2012,20:40:27,1.534,97.100,1.1,0.2167,0.2639
14-05-2012,21:40:28,1.480,97.200,1.1,0.2160,0.2625
14-05-2012,22:40:29,0.301,96.700,-0.2,0.2160,0.2625
14-05-2012,23:40:30,-0.143,97.700,-0.5,0.2153,0.2632
15-05-2012,00:40:31,-0.367,97.900,-0.7,0.2153,0.2610
15-05-2012,01:40:32,-0.367,98.100,-0.6,0.2146,0.2603
15-05-2012,02:40:33,-0.227,98.600,-0.4,0.2138,0.2603
15-05-2012,03:40:34,-0.311,98.700,-0.5,0.2138,0.2589
15-05-2012,04:40:35,-0.367,98.700,-0.6,0.2131,0.2589
15-05-2012,05:40:36,0.218,99.300,0.1,0.2131,0.2581
15-05-2012,06:40:37,0.412,99.300,0.3,0.2124,0.2581
15-05-2012,07:40:38,0.660,99.600,0.6,0.2124,0.2581
15-05-2012,08:40:39,1.099,99.600,1.0,0.2116,0.2581
15-05-2012,09:40:40,2.503,99.800,2.5,0.2116,0.2589
15-05-2012,10:40:41,4.506,99.500,4.4,0.2116,0.2603
15-05-2012,11:40:42,4.558,96.400,4.0,0.2116,0.2589
15-05-2012,12:40:43,8.070,91.900,6.8,0.2109,0.2603
15-05-2012,13:40:44,8.643,85.200,6.3,0.2109,0.2603
15-05-2012,14:40:45,10.980,81.900,8.0,0.2109,0.2603
15-05-2012,15:40:46,7.142,80.700,4.1,0.2109,0.2596
15-05-2012,16:40:47,5.514,85.400,3.3,0.2102,0.2581
15-05-2012,17:40:48,3.380,89.500,1.8,0.2102,0.2574
15-05-2012,18:40:49,1.697,92.500,0.6,0.2095,0.2574
15-05-2012,19:40:50,2.236,96.100,1.7,0.2095,0.2574
15-05-2012,20:40:51,2.021,97.300,1.6,0.2087,0.2560
15-05-2012,21:40:52,2.021,97.200,1.6,0.2087,0.2552
15-05-2012,22:40:53,0.880,96.400,0.4,0.2087,0.2545
15-05-2012,23:40:54,-0.143,96.600,-0.6,0.2080,0.2538
16-05-2012,00:40:55,-0.367,97.300,-0.7,0.2080,0.2538
16-05-2012,01:40:56,-0.789,97.100,-1.2,0.2080,0.2530
16-05-2012,02:40:57,-1.242,97.000,-1.7,0.2080,0.2530
16-05-2012,03:40:58,-1.157,97.000,-1.6,0.2073,0.2516
16-05-2012,04:40:59,-0.958,97.200,-1.4,0.2073,0.2523
16-05-2012,05:41:00,-0.845,97.700,-1.2,0.2066,0.2509
16-05-2012,06:41:01,-1.613,97.000,-2.0,0.2066,0.2501
16-05-2012,07:41:02,-3.419,93.500,-4.3,0.2058,0.2494
16-05-2012,08:41:03,-2.742,92.300,-3.8,0.2058,0.2480
16-05-2012,09:41:04,0.301,98.300,0.1,0.2058,0.2480
16-05-2012,10:41:05,3.538,100.000,3.5,0.2058,0.2480
16-05-2012,11:41:06,6.255,98.800,6.1,0.2051,0.2509
16-05-2012,12:41:07,7.142,90.200,5.7,0.2058,0.2501
16-05-2012,13:41:08,10.296,79.700,7.0,0.2051,0.2501
16-05-2012,14:41:09,9.952,74.800,5.7,0.2051,0.2501
16-05-2012,15:41:10,8.270,77.300,4.5,0.2051,0.2487
16-05-2012,16:41:11,6.102,83.100,3.5,0.2044,0.2501
16-05-2012,17:41:12,3.670,87.100,1.7,0.2044,0.2509
16-05-2012,18:41:13,3.036,91.600,1.8,0.2044,0.2516
16-05-2012,19:41:14,2.477,93.200,1.5,0.2037,0.2509
16-05-2012,20:41:15,2.209,95.000,1.5,0.2037,0.2480
16-05-2012,21:41:16,1.751,94.200,0.9,0.2037,0.2509
16-05-2012,22:41:17,0.051,92.700,-1.0,0.2037,0.2509
16-05-2012,23:41:18,-1.327,93.000,-2.3,0.2037,0.2509
17-05-2012,00:41:19,-2.712,92.400,-3.8,0.2029,0.2494
17-05-2012,01:41:20,-3.538,90.500,-4.9,0.2029,0.2487
17-05-2012,02:41:21,-4.408,88.100,-6.1,0.2022,0.2480
17-05-2012,03:41:22,-4.895,87.800,-6.6,0.2015,0.2472
17-05-2012,04:41:23,-4.348,91.000,-5.6,0.2015,0.2472
17-05-2012,05:41:24,-5.141,89.300,-6.6,0.2000,0.2458
17-05-2012,06:41:25,-5.202,89.500,-6.7,0.2000,0.2443
17-05-2012,07:41:26,-5.574,89.100,-7.1,0.1993,0.2429
17-05-2012,08:41:27,-5.791,88.000,-7.5,0.1993,0.2422
17-05-2012,09:41:28,-1.929,95.000,-2.6,0.1986,0.2407
17-05-2012,10:41:29,3.274,99.800,3.2,0.2008,0.2400
17-05-2012,11:41:30,8.295,91.300,7.0,0.2015,0.2407
17-05-2012,12:41:31,11.078,70.400,5.9,0.2008,0.2429
17-05-2012,13:41:32,12.171,60.700,4.8,0.2000,0.2458
17-05-2012,14:41:33,12.992,57.100,4.7,0.2000,0.2472
17-05-2012,15:41:34,11.904,56.300,3.5,0.1993,0.2472
17-05-2012,16:41:35,8.519,62.000,1.7,0.2000,0.2472
17-05-2012,17:41:36,3.142,74.200,-1.0,0.1993,0.2465
17-05-2012,18:41:37,-1.128,79.400,-4.2,0.1993,0.2458
17-05-2012,19:41:38,-2.947,82.100,-5.6,0.1993,0.2458
17-05-2012,20:41:39,-4.227,80.100,-7.1,0.1986,0.2458
17-05-2012,21:41:40,-4.318,82.700,-6.8,0.1978,0.2443
17-05-2012,22:41:41,-3.807,81.700,-6.5,0.1971,0.2436
17-05-2012,23:41:42,-3.242,78.000,-6.5,0.1971,0.2422
18-05-2012,00:41:43,-2.771,74.400,-6.7,0.1964,0.2414
18-05-2012,01:41:44,-3.094,71.800,-7.5,0.1971,0.2414
18-05-2012,02:41:45,-3.301,71.500,-7.7,0.1971,0.2407
18-05-2012,03:41:46,-3.330,70.100,-8.0,0.1971,0.2400
18-05-2012,04:41:47,-3.449,72.700,-7.6,0.1964,0.2392
18-05-2012,05:41:48,-2.800,72.600,-7.0,0.1957,0.2378
18-05-2012,06:41:49,-3.006,75.600,-6.7,0.1964,0.2378
18-05-2012,07:41:50,-3.301,78.700,-6.5,0.1964,0.2371
18-05-2012,08:41:51,-1.871,79.900,-4.9,0.1957,0.2363
18-05-2012,09:41:52,2.637,78.400,-0.7,0.1964,0.2363
18-05-2012,10:41:53,3.380,74.900,-0.6,0.1964,0.2371
18-05-2012,11:41:54,5.565,73.600,1.2,0.1964,0.2363
18-05-2012,12:41:55,12.147,61.400,5.0,0.1964,0.2400
18-05-2012,13:41:56,12.243,55.800,3.7,0.1964,0.2422
18-05-2012,14:41:57,8.841,63.400,2.3,0.1964,0.2422
18-05-2012,15:41:58,7.569,72.200,2.9,0.1964,0.2407
18-05-2012,16:41:59,7.970,75.500,3.9,0.1957,0.2407
18-05-2012,17:42:00,5.050,73.900,0.8,0.1957,0.2407
18-05-2012,18:42:01,1.805,79.800,-1.3,0.1957,0.2392
18-05-2012,19:42:02,0.907,85.900,-1.2,0.1949,0.2400
18-05-2012,20:42:03,0.135,88.000,-1.6,0.1949,0.2400
18-05-2012,21:42:04,-1.100,88.800,-2.7,0.1949,0.2400
18-05-2012,22:42:05,-0.958,91.400,-2.2,0.1949,0.2392
18-05-2012,23:42:06,-1.015,92.900,-2.0,0.1949,0.2392
19-05-2012,00:42:07,-0.395,95.100,-1.1,0.1949,0.2385
19-05-2012,01:42:08,-0.676,95.100,-1.4,0.1949,0.2392
19-05-2012,02:42:09,-0.817,95.400,-1.5,0.1942,0.2392
19-05-2012,03:42:10,-0.395,96.800,-0.8,0.1942,0.2385
19-05-2012,04:42:11,-0.367,97.200,-0.8,0.1942,0.2385
19-05-2012,05:42:12,-0.423,97.500,-0.8,0.1942,0.2378
19-05-2012,06:42:13,-0.367,97.900,-0.7,0.1942,0.2378
19-05-2012,07:42:14,-0.283,98.000,-0.6,0.1942,0.2385
19-05-2012,08:42:15,0.024,98.400,-0.2,0.1942,0.2385
19-05-2012,09:42:16,0.605,98.800,0.4,0.1942,0.2378
19-05-2012,10:42:17,1.778,99.100,1.6,0.1942,0.2385
19-05-2012,11:42:18,7.393,98.100,7.1,0.1942,0.2392
19-05-2012,12:42:19,10.173,85.200,7.8,0.1942,0.2407
19-05-2012,13:42:20,10.932,74.300,6.5,0.1942,0.2400
19-05-2012,14:42:21,10.149,72.400,5.4,0.1942,0.2400
19-05-2012,15:42:22,8.195,74.500,3.9,0.1942,0.2392
19-05-2012,16:42:23,6.458,79.900,3.2,0.1935,0.2385
19-05-2012,17:42:24,4.688,83.400,2.1,0.1935,0.2378
19-05-2012,18:42:25,0.412,84.300,-1.9,0.1928,0.2378
19-05-2012,19:42:26,-1.814,85.700,-3.9,0.1928,0.2371
19-05-2012,20:42:27,-2.742,86.300,-4.7,0.1928,0.2363
19-05-2012,21:42:28,-1.842,88.400,-3.5,0.1928,0.2363
19-05-2012,22:42:29,-2.363,88.500,-4.0,0.1928,0.2356
19-05-2012,23:42:30,-0.958,94.000,-1.8,0.1920,0.2356
20-05-2012,00:42:31,-0.116,95.600,-0.7,0.1920,0.2342
20-05-2012,01:42:32,-0.060,95.400,-0.7,0.1920,0.2349
20-05-2012,02:42:33,-0.143,95.200,-0.8,0.1920,0.2349
20-05-2012,03:42:34,-2.771,91.500,-4.0,0.1920,0.2349
20-05-2012,04:42:35,-3.301,91.800,-4.5,0.1920,0.2334
20-05-2012,05:42:36,-4.197,89.900,-5.6,0.1913,0.2334
20-05-2012,06:42:37,-5.141,87.700,-6.9,0.1906,0.2327
20-05-2012,07:42:38,-6.010,85.500,-8.1,0.1899,0.2313
20-05-2012,08:42:39,-5.885,85.800,-7.9,0.1891,0.2313
20-05-2012,09:42:40,-2.247,92.500,-3.3,0.1891,0.2305
20-05-2012,10:42:41,2.983,99.300,2.9,0.1906,0.2305
20-05-2012,11:42:42,7.770,91.400,6.5,0.1913,0.2305
20-05-2012,12:42:43,10.492,72.900,5.8,0.1913,0.2320
20-05-2012,13:42:44,11.127,66.900,5.2,0.1913,0.2313
20-05-2012,14:42:45,12.195,61.700,5.1,0.1913,0.2342
20-05-2012,15:42:46,10.418,63.800,3.9,0.1913,0.2349
20-05-2012,16:42:47,7.419,71.100,2.5,0.1913,0.2334
20-05-2012,17:42:48,2.343,77.200,-1.2,0.1906,0.2320
20-05-2012,18:42:49,-0.648,79.900,-3.7,0.1899,0.2291
20-05-2012,19:42:50,-1.871,83.900,-4.2,0.1906,0.2327
20-05-2012,20:42:51,-3.479,81.800,-6.1,0.1899,0.2327
20-05-2012,21:42:52,-4.287,81.800,-6.9,0.1891,0.2320
20-05-2012,22:42:53,-4.926,81.700,-7.6,0.1884,0.2313
20-05-2012,23:42:54,-5.018,83.100,-7.4,0.1877,0.2305
21-05-2012,00:42:55,-3.212,89.700,-4.7,0.1877,0.2298
21-05-2012,01:42:56,-1.785,94.400,-2.6,0.1877,0.2291
21-05-2012,02:42:57,-1.556,95.800,-2.1,0.1877,0.2291
21-05-2012,03:42:58,-1.699,95.700,-2.3,0.1877,0.2291
21-05-2012,04:42:59,-2.015,95.700,-2.6,0.1884,0.2284
21-05-2012,05:43:00,-2.421,94.900,-3.1,0.1877,0.2276
21-05-2012,06:43:01,-2.976,94.600,-3.7,0.1877,0.2269
21-05-2012,07:43:02,-3.212,94.700,-3.9,0.1877,0.2269
21-05-2012,08:43:03,-2.947,94.600,-3.7,0.1877,0.2262
21-05-2012,09:43:04,-0.367,98.300,-0.6,0.1877,0.2262
21-05-2012,10:43:05,2.370,98.800,2.2,0.1884,0.2262
21-05-2012,11:43:06,4.792,91.000,3.5,0.1891,0.2269
21-05-2012,12:43:07,7.544,80.200,4.4,0.1891,0.2284
21-05-2012,13:43:08,7.970,72.700,3.4,0.1891,0.2291
21-05-2012,14:43:09,7.920,70.200,2.8,0.1891,0.2291
21-05-2012,15:43:10,6.153,72.000,1.5,0.1891,0.2291
21-05-2012,16:43:11,4.714,74.700,0.6,0.1884,0.2291
21-05-2012,17:43:12,0.989,81.600,-1.8,0.1884,0.2284
21-05-2012,18:43:13,-0.535,89.000,-2.1,0.1877,0.2276
21-05-2012,19:43:14,-1.128,91.000,-2.4,0.1884,0.2276
21-05-2012,20:43:15,-0.845,93.800,-1.7,0.1877,0.2276
21-05-2012,21:43:16,-0.902,95.200,-1.6,0.1877,0.2284
21-05-2012,22:43:17,-1.584,94.900,-2.3,0.1884,0.2284
21-05-2012,23:43:18,-1.785,95.300,-2.4,0.1877,0.2284
22-05-2012,00:43:19,-1.498,96.000,-2.1,0.1877,0.2269
22-05-2012,01:43:20,-1.157,97.200,-1.6,0.1877,0.2269
22-05-2012,02:43:21,-0.958,97.500,-1.3,0.1877,0.2269
22-05-2012,03:43:22,-0.845,97.600,-1.2,0.1877,0.2269
22-05-2012,04:43:23,-0.339,98.100,-0.6,0.1877,0.2269
22-05-2012,05:43:24,0.135,98.400,-0.1,0.1877,0.2269
22-05-2012,06:43:25,-0.283,97.900,-0.6,0.1877,0.2269
22-05-2012,07:43:26,-0.311,98.100,-0.6,0.1877,0.2269
22-05-2012,08:43:27,-0.088,98.500,-0.3,0.1877,0.2269
22-05-2012,09:43:28,1.778,98.800,1.6,0.1877,0.2269
22-05-2012,10:43:29,5.179,94.800,4.4,0.1877,0.2269
22-05-2012,11:43:30,8.070,87.600,6.1,0.1870,0.2284
22-05-2012,12:43:31,7.494,81.700,4.6,0.1877,0.2291
22-05-2012,13:43:32,5.539,82.500,2.8,0.1877,0.2284
22-05-2012,14:43:33,5.024,86.700,3.0,0.1877,0.2284
22-05-2012,15:43:34,5.154,86.300,3.1,0.1877,0.2276
22-05-2012,16:43:35,4.115,86.100,2.0,0.1877,0.2284
22-05-2012,17:43:36,2.610,89.300,1.0,0.1870,0.2276
22-05-2012,18:43:37,1.886,93.000,0.9,0.1870,0.2276
22-05-2012,19:43:38,1.886,95.100,1.2,0.1870,0.2269
22-05-2012,20:43:39,1.940,95.700,1.3,0.1870,0.2276
22-05-2012,21:43:40,1.967,96.200,1.4,0.1870,0.2276
22-05-2012,22:43:41,1.967,96.200,1.4,0.1870,0.2269
22-05-2012,23:43:42,1.886,96.100,1.3,0.1870,0.2262
23-05-2012,00:43:43,1.859,96.300,1.3,0.1870,0.2269
23-05-2012,01:43:44,1.344,96.400,0.8,0.1870,0.2262
23-05-2012,02:43:45,1.317,97.200,0.9,0.1870,0.2262
23-05-2012,03:43:46,0.989,97.400,0.6,0.1870,0.2262
23-05-2012,04:43:47,0.797,97.800,0.5,0.1870,0.2262
23-05-2012,05:43:48,0.495,98.100,0.2,0.1870,0.2262
23-05-2012,06:43:49,0.412,98.500,0.2,0.1870,0.2262
23-05-2012,07:43:50,0.907,98.800,0.7,0.1870,0.2254
23-05-2012,08:43:51,1.099,98.700,0.9,0.1870,0.2254
23-05-2012,09:43:52,3.063,98.600,2.9,0.1862,0.2254
23-05-2012,10:43:53,5.334,93.300,4.3,0.1862,0.2254
23-05-2012,11:43:54,6.839,85.200,4.5,0.1870,0.2262
23-05-2012,12:43:55,7.217,79.700,4.0,0.1862,0.2269
23-05-2012,13:43:56,7.920,80.900,4.9,0.1862,0.2269
23-05-2012,14:43:57,8.494,74.900,4.3,0.1862,0.2269
23-05-2012,15:43:58,6.611,74.200,2.4,0.1862,0.2262
23-05-2012,16:43:59,4.818,80.400,1.7,0.1855,0.2254
23-05-2012,17:44:00,2.850,86.000,0.7,0.1855,0.2254
23-05-2012,18:44:01,1.507,90.400,0.1,0.1855,0.2240
23-05-2012,19:44:02,1.180,92.900,0.2,0.1855,0.2240
23-05-2012,20:44:03,1.289,93.100,0.3,0.1855,0.2240
23-05-2012,21:44:04,1.588,92.300,0.5,0.1855,0.2240
23-05-2012,22:44:05,2.047,91.100,0.7,0.1848,0.2240
23-05-2012,23:44:06,2.503,89.800,1.0,0.1848,0.2233
24-05-2012,00:44:07,2.637,88.600,0.9,0.1848,0.2240
24-05-2012,01:44:08,2.343,89.100,0.7,0.1855,0.2233
24-05-2012,02:44:09,2.316,90.300,0.9,0.1848,0.2233
24-05-2012,03:44:10,2.744,91.000,1.4,0.1848,0.2233
24-05-2012,04:44:11,2.664,91.800,1.5,0.1855,0.2233
24-05-2012,05:44:12,2.744,91.300,1.5,0.1855,0.2225
24-05-2012,06:44:13,2.423,90.800,1.1,0.1848,0.2233
24-05-2012,07:44:14,1.886,91.500,0.6,0.1855,0.2225
24-05-2012,08:44:15,2.262,93.600,1.3,0.1848,0.2225
24-05-2012,09:44:16,3.696,93.600,2.8,0.1848,0.2225
24-05-2012,10:44:17,5.796,91.100,4.5,0.1848,0.2233
24-05-2012,11:44:18,6.990,87.200,5.0,0.1855,0.2233
24-05-2012,12:44:19,7.368,82.500,4.6,0.1855,0.2240
24-05-2012,13:44:20,6.509,82.700,3.8,0.1855,0.2240
24-05-2012,14:44:21,5.257,88.600,3.5,0.1862,0.2254
24-05-2012,15:44:22,3.854,95.800,3.2,0.2146,0.3119
24-05-2012,16:44:23,3.009,97.800,2.7,0.3380,0.3271
24-05-2012,17:44:24,2.557,98.500,2.3,0.3671,0.3329
24-05-2012,18:44:25,2.770,99.000,2.6,0.3344,0.3112
24-05-2012,19:44:26,2.584,99.100,2.5,0.3409,0.3184
24-05-2012,20:44:27,2.823,99.300,2.7,0.3170,0.3061
24-05-2012,21:44:28,2.983,99.400,2.9,0.3039,0.3112
24-05-2012,22:44:29,2.101,99.300,2.0,0.3293,0.3133
24-05-2012,23:44:30,1.697,99.300,1.6,0.3213,0.3090
25-05-2012,00:44:31,1.289,99.500,1.2,0.3075,0.3017
25-05-2012,01:44:32,0.880,99.300,0.8,0.2836,0.2937
25-05-2012,02:44:33,1.017,99.300,0.9,0.2698,0.2908
25-05-2012,03:44:34,0.577,99.300,0.5,0.2705,0.2923
25-05-2012,04:44:35,0.632,99.300,0.5,0.2647,0.2901
25-05-2012,05:44:36,0.797,99.400,0.7,0.2603,0.2930
25-05-2012,06:44:37,0.797,99.400,0.7,0.2560,0.2923
25-05-2012,07:44:38,0.577,99.400,0.5,0.2523,0.2901
25-05-2012,08:44:39,0.384,99.300,0.3,0.2487,0.2872
25-05-2012,09:44:40,0.163,99.300,0.1,0.2458,0.2857
25-05-2012,10:44:41,-0.060,99.300,-0.2,0.2429,0.2843
25-05-2012,11:44:42,-0.143,99.200,-0.3,0.2407,0.2814
25-05-2012,12:44:43,-0.116,99.200,-0.2,0.2385,0.2799
25-05-2012,13:44:44,-0.648,99.000,-0.8,0.2371,0.2785
25-05-2012,14:44:45,-1.213,98.800,-1.4,0.2356,0.2770
25-05-2012,15:44:46,-1.327,98.800,-1.5,0.2342,0.2756
25-05-2012,16:44:47,-1.785,98.800,-2.0,0.2327,0.2741
25-05-2012,17:44:48,-2.160,98.800,-2.3,0.2320,0.2727
25-05-2012,18:44:49,-2.189,98.800,-2.4,0.2305,0.2712
25-05-2012,19:44:50,-1.958,99.000,-2.1,0.2291,0.2698
25-05-2012,20:44:51,-1.670,99.100,-1.8,0.2284,0.2683
25-05-2012,21:44:52,-1.584,99.100,-1.7,0.2269,0.2676
25-05-2012,22:44:53,-1.470,99.200,-1.6,0.2262,0.2668
25-05-2012,23:44:54,-1.470,99.200,-1.6,0.2254,0.2668
26-05-2012,00:44:55,-1.470,99.200,-1.6,0.2247,0.2661
26-05-2012,01:44:56,-1.556,99.100,-1.7,0.2240,0.2654
26-05-2012,02:44:57,-1.498,99.100,-1.6,0.2233,0.2654
26-05-2012,03:44:58,-1.470,99.100,-1.6,0.2225,0.2654
26-05-2012,04:44:59,-1.356,99.200,-1.5,0.2218,0.2647
26-05-2012,05:45:00,-1.242,99.200,-1.4,0.2211,0.2654
26-05-2012,06:45:01,-0.986,99.300,-1.1,0.2211,0.2654
26-05-2012,07:45:02,-1.071,99.300,-1.2,0.2204,0.2639
26-05-2012,08:45:03,-1.157,99.300,-1.3,0.2204,0.2647
26-05-2012,09:45:04,-1.043,99.400,-1.1,0.2196,0.2639
26-05-2012,10:45:05,-0.817,99.600,-0.9,0.2196,0.2639
