"Date","Time, GMT+10:00","Temp, °C (LGR S/N: 2426035, SEN S/N: 2426035)","Temp, °C (LGR S/N: 2426035, SEN S/N: 2426035)","Temp, °C (LGR S/N: 2426035, SEN S/N: 2426035)","Temp, °C (LGR S/N: 2426035, SEN S/N: 2426035)"
10/06/14,08:14:47,-4.439,0.273,2.503,3.274
10/06/14,09:14:47,-1.785,0.329,2.450,3.221
10/06/14,10:14:47,-0.507,0.384,2.370,3.142
10/06/14,11:14:47,0.907,0.495,2.316,3.089
10/06/14,12:14:47,3.617,0.632,2.262,3.036
10/06/14,13:14:47,7.015,0.962,2.236,2.983
10/06/14,14:14:47,8.045,1.751,2.209,2.956
10/06/14,15:14:47,3.696,1.778,2.182,2.930
10/06/14,16:14:47,1.289,1.805,2.155,2.903
10/06/14,17:14:47,-1.384,1.588,2.155,2.877
10/06/14,18:14:47,-1.613,1.453,2.155,2.850
10/06/14,19:14:47,-2.479,1.235,2.128,2.797
10/06/14,20:14:47,-3.926,0.989,2.101,2.770
10/06/14,21:14:47,-4.046,0.797,2.074,2.770
10/06/14,22:14:47,-4.439,0.687,2.047,2.744
10/06/14,23:14:47,-5.667,0.522,2.021,2.717
11/06/14,00:14:47,-5.667,0.384,1.967,2.690
11/06/14,01:14:47,-5.018,0.246,1.940,2.664
11/06/14,02:14:47,-3.896,0.190,1.913,2.664
11/06/14,03:14:47,-4.469,0.135,1.859,2.637
11/06/14,04:14:47,-4.530,0.024,1.805,2.584
11/06/14,05:14:47,-4.530,-0.032,1.778,2.557
11/06/14,06:14:47,-1.556,-0.032,1.751,2.530
11/06/14,07:14:47,-1.327,0.051,1.724,2.503
11/06/14,08:14:47,-0.648,0.079,1.670,2.477
11/06/14,09:14:47,-0.451,0.135,1.643,2.423
11/06/14,10:14:47,0.246,0.190,1.615,2.396
11/06/14,11:14:47,2.316,0.301,1.615,2.370
11/06/14,12:14:47,6.179,0.522,1.588,2.370
11/06/14,13:14:47,7.720,1.832,1.588,2.343
11/06/14,14:14:47,8.643,3.248,1.561,2.316
11/06/14,15:14:47,5.796,3.009,1.588,2.316
11/06/14,16:14:47,2.744,2.316,1.561,2.289
11/06/14,17:14:47,-0.171,1.670,1.561,2.289
11/06/14,18:14:47,-0.930,1.371,1.588,2.289
11/06/14,19:14:47,-0.479,1.262,1.588,2.289
11/06/14,20:14:47,-1.128,1.180,1.588,2.262
11/06/14,21:14:47,-0.873,1.099,1.588,2.289
11/06/14,22:14:47,-1.356,1.044,1.588,2.262
11/06/14,23:14:47,-1.043,0.962,1.615,2.262
12/06/14,00:14:47,-1.470,0.934,1.615,2.289
12/06/14,01:14:47,-0.339,0.934,1.615,2.289
12/06/14,02:14:47,-0.367,0.962,1.615,2.289
12/06/14,03:14:47,-0.789,0.962,1.615,2.262
12/06/14,04:14:47,-0.088,0.962,1.615,2.289
12/06/14,05:14:47,0.273,1.044,1.615,2.262
12/06/14,06:14:47,0.577,1.099,1.615,2.262
12/06/14,07:14:47,0.660,1.180,1.615,2.289
12/06/14,08:14:47,0.907,1.344,1.643,2.262
12/06/14,09:14:47,2.209,1.643,1.643,2.262
12/06/14,10:14:47,2.956,2.155,1.643,2.262
12/06/14,11:14:47,4.376,2.503,1.643,2.289
12/06/14,12:14:47,6.179,3.089,1.670,2.289
12/06/14,13:14:47,5.642,3.327,1.697,2.289
12/06/14,14:14:47,4.869,3.274,1.751,2.316
12/06/14,15:14:47,5.437,3.406,1.832,2.343
12/06/14,16:14:47,3.749,3.195,1.940,2.396
12/06/14,17:14:47,2.209,2.744,2.047,2.450
12/06/14,18:14:47,1.832,2.530,2.101,2.530
12/06/14,19:14:47,1.615,2.423,2.155,2.584
12/06/14,20:14:47,1.208,2.289,2.182,2.610
12/06/14,21:14:47,1.561,2.262,2.209,2.637
12/06/14,22:14:47,1.724,2.343,2.236,2.690
12/06/14,23:14:47,1.886,2.370,2.289,2.690
13/06/14,00:14:47,1.940,2.423,2.316,2.717
13/06/14,01:14:47,2.074,2.477,2.370,2.744
13/06/14,02:14:47,2.744,2.637,2.423,2.770
13/06/14,03:14:47,3.089,2.850,2.450,2.797
13/06/14,04:14:47,3.195,2.930,2.557,2.850
13/06/14,05:14:47,3.116,2.956,2.637,2.903
13/06/14,06:14:47,3.221,3.009,2.717,2.930
13/06/14,07:14:47,3.195,3.036,2.770,2.983
13/06/14,08:14:47,3.354,3.089,2.850,3.036
13/06/14,09:14:47,3.722,3.221,2.903,3.089
13/06/14,10:14:47,4.063,3.380,2.956,3.142
13/06/14,11:14:47,4.350,3.696,3.036,3.168
13/06/14,12:14:47,4.402,3.749,3.168,3.248
13/06/14,13:14:47,4.350,3.801,3.274,3.301
13/06/14,14:14:47,4.089,3.696,3.380,3.380
13/06/14,15:14:47,3.932,3.749,3.459,3.459
13/06/14,16:14:47,3.801,3.617,3.538,3.512
13/06/14,17:14:47,3.538,3.538,3.538,3.564
13/06/14,18:14:47,2.877,3.248,3.564,3.617
13/06/14,19:14:47,2.477,3.116,3.512,3.643
13/06/14,20:14:47,2.610,3.142,3.485,3.617
13/06/14,21:14:47,2.450,3.063,3.433,3.617
13/06/14,22:14:47,1.940,2.956,3.406,3.617
13/06/14,23:14:47,1.967,2.850,3.354,3.591
14/06/14,00:14:47,2.047,2.877,3.327,3.591
14/06/14,01:14:47,2.128,2.877,3.301,3.564
14/06/14,02:14:47,0.495,2.664,3.248,3.538
14/06/14,03:14:47,-0.060,2.396,3.221,3.538
14/06/14,04:14:47,-0.032,2.209,3.142,3.512
14/06/14,05:14:47,-0.032,2.236,3.089,3.485
14/06/14,06:14:47,-0.060,2.128,3.036,3.433
14/06/14,07:14:47,-0.004,2.074,2.983,3.406
14/06/14,08:14:47,0.742,2.128,2.930,3.380
14/06/14,09:14:47,2.074,2.289,2.903,3.354
14/06/14,10:14:47,5.924,2.930,2.903,3.327
14/06/14,11:14:47,8.568,4.089,2.983,3.327
14/06/14,12:14:47,6.408,4.115,3.168,3.354
14/06/14,13:14:47,5.205,3.958,3.301,3.433
14/06/14,14:14:47,6.560,4.298,3.380,3.485
14/06/14,15:14:47,5.231,4.350,3.433,3.538
14/06/14,16:14:47,3.696,3.880,3.512,3.591
14/06/14,17:14:47,2.903,3.591,3.538,3.643
14/06/14,18:14:47,2.262,3.195,3.485,3.643
14/06/14,19:14:47,2.128,3.116,3.380,3.643
14/06/14,20:14:47,1.453,2.877,3.301,3.617
14/06/14,21:14:47,1.778,2.797,3.195,3.564
14/06/14,22:14:47,2.128,2.823,3.116,3.512
14/06/14,23:14:47,2.101,2.823,3.063,3.485
15/06/14,00:14:47,1.886,2.744,3.036,3.433
15/06/14,01:14:47,2.236,2.823,3.009,3.406
15/06/14,02:14:47,2.182,2.770,2.983,3.380
15/06/14,03:14:47,1.967,2.744,2.956,3.354
15/06/14,04:14:47,1.832,2.690,2.930,3.327
15/06/14,05:14:47,1.507,2.584,2.903,3.327
15/06/14,06:14:47,1.071,2.450,2.877,3.301
15/06/14,07:14:47,0.962,2.343,2.823,3.274
