"Date","Time, GMT+11:00","Temp, °C (LGR S/N: 9832557, SEN S/N: 9818216, LBL: Ambient)","RH, % (LGR S/N: 9832557, SEN S/N: 9818216)","Temp, °C (LGR S/N: 9832557, SEN S/N: 9824739, LBL: 3cmBG)","Water Content, m³/m³ (LGR S/N: 9832557, SEN S/N: 9827501, LBL: 5cmBG)","Water Content, m³/m³ (LGR S/N: 9832557, SEN S/N: 9833759, LBL: 10cmBG)","DewPt, °C (LGR S/N: 9832557, SEN S/N: 9818216)"
04/03/17,14:22:19,16.892,88.100,16.963,0.1325,0.0954,14.9
04/03/17,15:22:20,16.439,92.300,16.630,0.1339,0.0969,15.2
04/03/17,16:22:21,15.438,96.100,16.392,0.1354,0.0962,14.8
04/03/17,17:22:22,14.146,97.300,16.153,0.1354,0.0969,13.7
04/03/17,18:22:23,14.505,98.400,15.724,0.1354,0.0962,14.3
04/03/17,19:22:24,13.449,98.400,15.318,0.1354,0.0962,13.2
04/03/17,20:22:25,12.195,98.100,14.816,0.1354,0.0962,11.9
04/03/17,21:22:26,11.443,97.900,14.170,0.1354,0.0962,11.1
04/03/17,22:22:27,11.224,98.000,13.618,0.1354,0.0962,10.9
04/03/17,23:22:28,9.114,96.700,13.137,0.1347,0.0954,8.6
05/03/17,00:22:29,9.657,97.700,12.534,0.1347,0.0954,9.3
05/03/17,01:22:30,9.410,98.000,12.219,0.1347,0.0954,9.1
05/03/17,02:22:31,9.238,98.200,11.904,0.1347,0.0954,9.0
05/03/17,03:22:32,9.163,98.400,11.662,0.1347,0.0954,8.9
05/03/17,04:22:33,8.941,98.500,11.467,0.1339,0.0954,8.7
05/03/17,05:22:34,9.534,99.100,11.346,0.1339,0.0954,9.4
05/03/17,06:22:35,7.242,96.400,11.200,0.1347,0.0954,6.7
05/03/17,07:22:36,5.642,95.300,10.736,0.1347,0.0954,5.0
05/03/17,08:22:37,6.712,96.000,10.198,0.1339,0.0954,6.1
05/03/17,09:22:38,12.630,99.900,10.198,0.1339,0.0954,12.6
05/03/17,10:22:39,14.984,99.900,11.443,0.1347,0.0962,15.0
05/03/17,11:22:40,17.415,98.700,13.016,0.1339,0.0969,17.2
05/03/17,12:22:41,21.939,94.000,14.625,0.1339,0.0976,21.0
05/03/17,13:22:42,21.700,82.000,16.939,0.1339,0.0976,18.5
05/03/17,14:22:43,23.136,77.100,18.176,0.1339,0.0983,18.9
05/03/17,15:22:44,25.623,72.400,19.341,0.1332,0.0983,20.3
05/03/17,16:22:45,23.448,73.800,20.269,0.1339,0.0983,18.5
05/03/17,17:22:46,17.629,76.400,19.841,0.1332,0.0983,13.4
05/03/17,18:22:47,15.748,88.700,18.533,0.1347,0.0976,13.9
05/03/17,19:22:48,12.944,90.600,17.320,0.1347,0.0976,11.5
05/03/17,20:22:49,11.151,93.100,15.963,0.1347,0.0969,10.1
05/03/17,21:22:50,10.663,95.300,14.792,0.1347,0.0969,10.0
05/03/17,22:22:51,9.756,95.700,14.050,0.1339,0.0962,9.1
05/03/17,23:22:52,9.163,96.200,13.449,0.1332,0.0962,8.6
06/03/17,00:22:53,8.543,96.500,12.920,0.1339,0.0962,8.0
06/03/17,01:22:54,6.813,94.800,12.413,0.1332,0.0962,6.0
06/03/17,02:22:55,4.869,91.600,11.686,0.1332,0.0962,3.6
06/03/17,03:22:56,6.051,93.900,10.834,0.1332,0.0962,5.1
06/03/17,04:22:57,6.889,97.600,10.492,0.1325,0.0962,6.5
