"Date","Time, GMT+11:00","Temp, °C (LGR S/N: 9832563, SEN S/N: 9818213, LBL: Ambient)","RH, % (LGR S/N: 9832563, SEN S/N: 9818213)","Temp, °C (LGR S/N: 9832563, SEN S/N: 9824750, LBL: 3cmBG)","Water Content, m³/m³ (LGR S/N: 9832563, SEN S/N: 9827499, LBL: 5cmBG)","Water Content, m³/m³ (LGR S/N: 9832563, SEN S/N: 9833754, LBL: 10cmBG)","DewPt, °C (LGR S/N: 9832563, SEN S/N: 9818213)"
17/11/16,15:39:32,19.008,57.600,13.257,0.2632,0.2414,10.5
17/11/16,16:39:33,17.582,60.900,13.305,0.2632,0.2407,10.0
17/11/16,17:39:34,13.714,70.400,13.040,0.2632,0.2407,8.4
17/11/16,18:39:35,12.847,76.600,12.509,0.2632,0.2407,8.9
17/11/16,19:39:36,11.175,84.400,11.929,0.2632,0.2400,8.7
17/11/16,20:39:37,10.590,87.900,11.321,0.2632,0.2400,8.7
17/11/16,21:39:38,10.932,87.800,10.858,0.2625,0.2392,9.0
17/11/16,22:39:39,10.638,86.000,10.565,0.2625,0.2392,8.4
17/11/16,23:39:40,10.345,86.400,10.345,0.2625,0.2392,8.2
18/11/16,00:39:41,10.075,86.400,10.124,0.2625,0.2392,7.9
18/11/16,01:39:42,10.663,82.500,9.952,0.2625,0.2385,7.8
18/11/16,02:39:43,10.222,80.800,9.805,0.2625,0.2385,7.1
18/11/16,03:39:44,10.247,82.400,9.682,0.2625,0.2385,7.4
18/11/16,04:39:45,10.394,80.000,9.558,0.2625,0.2385,7.1
18/11/16,05:39:46,10.345,78.600,9.485,0.2618,0.2385,6.8
18/11/16,06:39:47,11.394,75.400,9.386,0.2618,0.2385,7.2
18/11/16,07:39:48,11.200,73.800,9.410,0.2618,0.2378,6.7
18/11/16,08:39:49,12.558,70.100,9.485,0.2618,0.2378,7.3
18/11/16,09:39:50,12.968,68.800,9.657,0.2618,0.2371,7.4
18/11/16,10:39:51,14.122,68.500,9.854,0.2610,0.2363,8.4
18/11/16,11:39:52,15.031,68.700,10.198,0.2610,0.2363,9.3
18/11/16,12:39:53,15.772,67.200,10.565,0.2603,0.2363,9.7
18/11/16,13:39:54,17.843,61.900,11.127,0.2596,0.2349,10.5
18/11/16,14:39:55,22.130,57.800,12.001,0.2589,0.2334,13.4
18/11/16,15:39:56,21.939,54.900,13.257,0.2589,0.2327,12.5
18/11/16,16:39:57,19.103,56.300,14.074,0.2589,0.2327,10.2
18/11/16,17:39:58,17.510,57.300,13.762,0.2589,0.2320,9.0
18/11/16,18:39:59,15.294,60.800,13.257,0.2589,0.2313,7.8
18/11/16,19:40:00,13.016,63.000,12.775,0.2589,0.2313,6.2
18/11/16,20:40:01,11.613,68.900,12.195,0.2581,0.2305,6.1
18/11/16,21:40:02,11.370,72.700,11.662,0.2581,0.2305,6.7
18/11/16,22:40:03,10.980,73.800,11.297,0.2581,0.2298,6.5
18/11/16,23:40:04,10.296,74.700,11.005,0.2581,0.2298,6.0
19/11/16,00:40:05,9.854,75.900,10.712,0.2581,0.2298,5.8
19/11/16,01:40:06,10.198,79.300,10.492,0.2574,0.2298,6.8
19/11/16,02:40:07,10.149,80.500,10.320,0.2574,0.2291,7.0
19/11/16,03:40:08,10.516,82.200,10.198,0.2574,0.2291,7.6
19/11/16,04:40:09,9.952,81.500,10.100,0.2574,0.2291,6.9
19/11/16,05:40:10,9.460,77.600,9.977,0.2574,0.2284,5.8
19/11/16,06:40:11,9.854,69.400,9.805,0.2567,0.2291,4.5
19/11/16,07:40:12,13.810,57.700,9.780,0.2567,0.2284,5.6
19/11/16,08:40:13,16.654,51.200,10.075,0.2560,0.2276,6.5
19/11/16,09:40:14,20.055,48.900,10.590,0.2552,0.2262,9.0
19/11/16,10:40:15,22.944,42.200,11.321,0.2545,0.2254,9.4
19/11/16,11:40:16,25.380,42.500,12.268,0.2538,0.2240,11.7
19/11/16,12:40:17,29.540,38.200,13.161,0.2530,0.2225,13.8
19/11/16,13:40:18,27.284,35.900,13.882,0.2530,0.2204,10.9
19/11/16,14:40:19,24.895,40.200,14.673,0.2523,0.2182,10.5
19/11/16,15:40:20,22.393,44.500,15.724,0.2516,0.2167,9.7
19/11/16,16:40:21,20.531,50.500,15.986,0.2509,0.2160,9.9
19/11/16,17:40:22,19.246,51.400,15.414,0.2501,0.2153,9.0
19/11/16,18:40:23,17.034,52.700,14.960,0.2501,0.2146,7.3
19/11/16,19:40:24,13.762,54.600,14.409,0.2501,0.2146,4.8
19/11/16,20:40:25,6.357,63.000,13.618,0.2501,0.2138,-0.2
19/11/16,21:40:26,3.880,77.100,12.437,0.2501,0.2131,0.2
19/11/16,22:40:27,2.744,81.700,11.443,0.2501,0.2124,-0.1
19/11/16,23:40:28,2.343,84.200,10.687,0.2494,0.2124,-0.0
20/11/16,00:40:29,3.248,87.400,10.075,0.2487,0.2124,1.4
20/11/16,01:40:30,4.766,91.100,9.706,0.2487,0.2116,3.4
20/11/16,02:40:31,6.230,91.900,9.485,0.2487,0.2116,5.0
20/11/16,03:40:32,5.591,90.300,9.386,0.2487,0.2116,4.1
20/11/16,04:40:33,6.382,90.700,9.213,0.2480,0.2116,5.0
20/11/16,05:40:34,6.712,89.800,9.139,0.2487,0.2116,5.2
20/11/16,06:40:35,8.618,90.900,9.089,0.2487,0.2116,7.2
20/11/16,07:40:36,14.577,76.300,9.312,0.2480,0.2109,10.5
20/11/16,08:40:37,16.915,65.200,9.952,0.2472,0.2109,10.4
20/11/16,09:40:38,20.222,56.800,10.614,0.2472,0.2102,11.4
20/11/16,10:40:39,22.082,51.800,11.443,0.2465,0.2087,11.7
20/11/16,11:40:40,25.987,48.700,12.485,0.2465,0.2080,14.4
20/11/16,12:40:41,26.916,41.100,13.425,0.2458,0.2066,12.6
20/11/16,13:40:42,25.671,39.500,14.050,0.2443,0.2051,10.9
20/11/16,14:40:43,21.700,42.500,14.768,0.2436,0.2029,8.4
20/11/16,15:40:44,21.604,45.600,15.414,0.2429,0.2015,9.4
20/11/16,16:40:45,22.345,49.600,15.629,0.2429,0.2000,11.3
20/11/16,17:40:46,19.270,48.500,15.533,0.2422,0.2000,8.2
20/11/16,18:40:47,16.606,54.500,15.127,0.2422,0.1993,7.4
20/11/16,19:40:48,15.008,64.300,14.433,0.2422,0.1993,8.3
20/11/16,20:40:49,13.425,72.500,13.810,0.2414,0.1986,8.6
20/11/16,21:40:50,12.413,78.200,13.257,0.2422,0.1986,8.7
20/11/16,22:40:51,11.005,76.600,12.799,0.2414,0.1986,7.1
20/11/16,23:40:52,12.025,77.900,12.364,0.2414,0.1978,8.3
21/11/16,00:40:53,11.613,77.300,12.098,0.2414,0.1978,7.8
21/11/16,01:40:54,11.565,80.800,11.904,0.2414,0.1978,8.4
21/11/16,02:40:55,12.098,80.000,11.734,0.2414,0.1971,8.8
21/11/16,03:40:56,11.540,77.500,11.589,0.2414,0.1971,7.8
21/11/16,04:40:57,10.810,81.000,11.443,0.2414,0.1971,7.7
21/11/16,05:40:58,11.273,81.800,11.248,0.2414,0.1971,8.3
21/11/16,06:40:59,12.799,78.200,11.127,0.2407,0.1971,9.1
21/11/16,07:41:00,15.461,69.200,11.224,0.2407,0.1964,9.9
21/11/16,08:41:01,15.915,66.200,11.565,0.2407,0.1964,9.6
21/11/16,09:41:02,14.577,69.900,11.856,0.2400,0.1957,9.2
21/11/16,10:41:03,15.867,64.000,12.147,0.2400,0.1949,9.1
21/11/16,11:41:04,15.915,68.400,12.413,0.2400,0.1942,10.1
21/11/16,12:41:05,21.987,60.600,12.558,0.2385,0.1942,14.0
21/11/16,13:41:06,23.905,51.700,13.353,0.2378,0.1920,13.4
21/11/16,14:41:07,23.112,52.300,14.314,0.2363,0.1906,12.8
21/11/16,15:41:08,22.034,53.700,15.390,0.2363,0.1891,12.2
21/11/16,16:41:09,21.700,54.700,15.915,0.2356,0.1884,12.2
21/11/16,17:41:10,20.269,54.800,15.557,0.2356,0.1884,10.9
21/11/16,18:41:11,17.463,58.000,15.127,0.2349,0.1877,9.1
21/11/16,19:41:12,14.505,66.700,14.529,0.2356,0.1877,8.4
21/11/16,20:41:13,13.401,70.700,13.906,0.2356,0.1877,8.2
21/11/16,21:41:14,15.581,60.900,13.401,0.2349,0.1870,8.1
21/11/16,22:41:15,15.342,53.100,13.137,0.2349,0.1870,5.9
21/11/16,23:41:16,14.481,57.900,12.944,0.2349,0.1870,6.3
22/11/16,00:41:17,13.978,60.300,12.703,0.2349,0.1870,6.4
22/11/16,01:41:18,14.314,55.800,12.509,0.2349,0.1862,5.6
22/11/16,02:41:19,13.570,55.100,12.316,0.2349,0.1862,4.7
22/11/16,03:41:20,12.558,60.200,12.147,0.2349,0.1862,5.1
22/11/16,04:41:21,12.147,62.100,11.953,0.2349,0.1862,5.1
22/11/16,05:41:22,12.050,65.000,11.759,0.2342,0.1855,5.7
22/11/16,06:41:23,11.759,69.800,11.589,0.2349,0.1855,6.4
22/11/16,07:41:24,11.467,75.400,11.492,0.2342,0.1855,7.3
22/11/16,08:41:25,11.467,88.500,11.419,0.2349,0.1862,9.6
22/11/16,09:41:26,13.377,88.700,11.467,0.2349,0.1855,11.6
22/11/16,10:41:27,13.088,87.900,11.759,0.2349,0.1862,11.1
22/11/16,11:41:28,11.807,91.300,11.929,0.2349,0.1862,10.4
22/11/16,12:41:29,10.443,91.900,11.832,0.2349,0.1855,9.2
22/11/16,13:41:30,10.590,89.200,11.686,0.2349,0.1855,8.9
22/11/16,14:41:31,10.712,93.300,11.589,0.2349,0.1855,9.7
22/11/16,15:41:32,14.673,87.000,11.613,0.2342,0.1855,12.5
22/11/16,16:41:33,14.122,78.200,12.171,0.2342,0.1848,10.4
22/11/16,17:41:34,12.992,81.200,12.316,0.2342,0.1848,9.9
22/11/16,18:41:35,10.296,90.600,12.122,0.2349,0.1848,8.8
22/11/16,19:41:36,9.657,98.200,11.759,0.2349,0.1855,9.4
22/11/16,20:41:37,9.485,99.800,11.419,0.2349,0.1862,9.5
22/11/16,21:41:38,9.460,100.000,11.151,0.2334,0.1862,9.5
22/11/16,22:41:39,9.608,100.000,10.907,0.2334,0.1862,9.6
22/11/16,23:41:40,9.336,100.000,10.712,0.2334,0.1862,9.3
23/11/16,00:41:41,9.238,100.000,10.614,0.2327,0.1862,9.2
23/11/16,01:41:42,9.238,100.000,10.492,0.2327,0.1884,9.2
23/11/16,02:41:43,9.213,100.000,10.394,0.2327,0.1891,9.2
23/11/16,03:41:44,8.916,100.000,10.345,0.2327,0.1891,8.9
23/11/16,04:41:45,8.792,100.000,10.247,0.2327,0.1899,8.8
23/11/16,05:41:46,8.519,100.000,10.173,0.2320,0.1899,8.5
23/11/16,06:41:47,6.484,100.000,9.952,0.2668,0.2058,6.5
23/11/16,07:41:48,6.408,100.000,9.485,0.2865,0.2153,6.4
23/11/16,08:41:49,6.077,100.000,8.941,0.3148,0.2233,6.1
23/11/16,09:41:50,6.128,100.000,8.543,0.3308,0.2356,6.1
23/11/16,10:41:51,8.295,100.000,8.419,0.3112,0.2363,8.3
23/11/16,11:41:52,7.318,99.600,8.717,0.3024,0.2371,7.3
23/11/16,12:41:53,6.712,99.200,8.916,0.3032,0.2407,6.6
23/11/16,13:41:54,10.149,99.600,8.990,0.3039,0.2436,10.1
23/11/16,14:41:55,9.903,98.800,9.386,0.2995,0.2443,9.7
23/11/16,15:41:56,11.540,98.200,9.805,0.2959,0.2443,11.3
23/11/16,16:41:57,7.619,93.500,10.320,0.2930,0.2443,6.6
23/11/16,17:41:58,3.089,94.300,9.977,0.2901,0.2443,2.3
23/11/16,18:41:59,2.956,97.500,9.114,0.2886,0.2443,2.6
23/11/16,19:42:00,2.930,98.300,8.519,0.2865,0.2451,2.7
23/11/16,20:42:01,2.530,98.300,8.095,0.2857,0.2458,2.3
23/11/16,21:42:02,1.724,98.300,7.770,0.2850,0.2465,1.5
23/11/16,22:42:03,1.453,98.500,7.368,0.2850,0.2472,1.2
23/11/16,23:42:04,0.770,98.400,7.041,0.2843,0.2480,0.5
24/11/16,00:42:05,0.687,98.200,6.712,0.2836,0.2480,0.4
24/11/16,01:42:06,0.301,97.500,6.433,0.2828,0.2480,-0.1
24/11/16,02:42:07,0.577,97.900,6.179,0.2821,0.2480,0.3
24/11/16,03:42:08,0.962,99.300,5.975,0.2806,0.2480,0.9
24/11/16,04:42:09,1.317,99.600,5.898,0.2799,0.2480,1.3
24/11/16,05:42:10,1.588,99.800,5.872,0.2792,0.2480,1.6
24/11/16,06:42:11,1.615,99.700,5.847,0.2792,0.2487,1.6
24/11/16,07:42:12,2.530,99.800,5.847,0.2777,0.2487,2.5
24/11/16,08:42:13,5.334,99.300,5.924,0.2777,0.2487,5.2
24/11/16,09:42:14,7.041,96.400,6.230,0.2806,0.2545,6.5
24/11/16,10:42:15,12.098,94.400,6.813,0.2850,0.2581,11.2
24/11/16,11:42:16,14.385,82.900,7.845,0.2857,0.2596,11.5
24/11/16,12:42:17,16.201,73.200,8.916,0.2865,0.2596,11.4
24/11/16,13:42:18,17.296,63.000,9.879,0.2850,0.2589,10.2
24/11/16,14:42:19,14.170,64.800,10.663,0.2843,0.2589,7.7
24/11/16,15:42:20,11.005,67.300,10.956,0.2836,0.2581,5.2
24/11/16,16:42:21,11.078,73.400,10.687,0.2828,0.2574,6.5
24/11/16,17:42:22,9.163,73.600,10.418,0.2828,0.2574,4.7
24/11/16,18:42:23,8.469,73.900,10.198,0.2814,0.2567,4.1
24/11/16,19:42:24,6.255,80.700,9.854,0.2806,0.2560,3.2
24/11/16,20:42:25,3.906,86.900,9.336,0.2799,0.2552,1.9
24/11/16,21:42:26,4.037,93.800,8.742,0.2792,0.2545,3.1
24/11/16,22:42:27,3.512,95.200,8.319,0.2785,0.2545,2.8
24/11/16,23:42:28,3.089,96.100,7.995,0.2777,0.2545,2.5
25/11/16,00:42:29,1.507,94.400,7.645,0.2770,0.2538,0.7
25/11/16,01:42:30,1.344,92.800,7.242,0.2756,0.2538,0.3
25/11/16,02:42:31,0.632,90.600,6.839,0.2756,0.2530,-0.7
25/11/16,03:42:32,-0.004,90.100,6.484,0.2748,0.2530,-1.4
25/11/16,04:42:33,-0.255,89.800,6.153,0.2748,0.2530,-1.7
25/11/16,05:42:34,-1.986,86.100,5.796,0.2741,0.2523,-4.0
25/11/16,06:42:35,-0.648,89.400,5.462,0.2734,0.2523,-2.2
25/11/16,07:42:36,5.975,91.700,5.360,0.2727,0.2516,4.7
25/11/16,08:42:37,10.907,73.100,5.821,0.2727,0.2523,6.3
25/11/16,09:42:38,14.984,57.100,6.687,0.2727,0.2523,6.6
25/11/16,10:42:39,19.246,56.100,7.745,0.2727,0.2523,10.3
25/11/16,11:42:40,21.056,49.700,9.089,0.2719,0.2523,10.2
25/11/16,12:42:41,24.171,44.900,10.198,0.2727,0.2516,11.5
25/11/16,13:42:42,22.944,46.400,11.078,0.2719,0.2509,10.9
25/11/16,14:42:43,19.912,47.200,11.929,0.2719,0.2494,8.3
25/11/16,15:42:44,18.152,53.600,12.992,0.2712,0.2487,8.6
25/11/16,16:42:45,14.146,55.300,13.353,0.2712,0.2487,5.3
25/11/16,17:42:46,12.195,59.000,12.896,0.2712,0.2480,4.4
25/11/16,18:42:47,11.297,69.800,12.243,0.2705,0.2472,6.0
25/11/16,19:42:48,8.841,74.900,11.589,0.2705,0.2472,4.6
25/11/16,20:42:49,5.693,78.300,10.932,0.2705,0.2472,2.2
25/11/16,21:42:50,3.195,82.000,10.051,0.2698,0.2458,0.4
25/11/16,22:42:51,1.425,85.800,9.287,0.2690,0.2458,-0.7
25/11/16,23:42:52,-0.817,82.000,8.519,0.2690,0.2451,-3.5
26/11/16,00:42:53,-2.247,81.500,7.770,0.2683,0.2451,-5.0
26/11/16,01:42:54,-1.958,84.000,7.066,0.2676,0.2443,-4.3
26/11/16,02:42:55,-3.479,82.600,6.509,0.2668,0.2436,-6.0
26/11/16,03:42:56,-4.257,81.600,6.000,0.2668,0.2436,-6.9
26/11/16,04:42:57,-4.408,82.100,5.565,0.2668,0.2436,-7.0
