"Date","Time, GMT+11:00","Temp, °C (LGR S/N: 9832559, SEN S/N: 9818224, LBL: Ambient)","RH, % (LGR S/N: 9832559, SEN S/N: 9818224)","Temp, °C (LGR S/N: 9832559, SEN S/N: 9824745, LBL: 3cmBG)","Water Content, m³/m³ (LGR S/N: 9832559, SEN S/N: 9827494, LBL: 5cmBG)","Water Content, m³/m³ (LGR S/N: 9832559, SEN S/N: 9827497, LBL: 10cmBG)","DewPt, °C (LGR S/N: 9832559, SEN S/N: 9818224)"
07/03/17,16:23:34,18.319,93.100,14.098,0.1209,0.0947,17.2
07/03/17,17:23:35,17.486,92.000,14.146,0.1216,0.0947,16.2
07/03/17,18:23:36,15.652,88.400,14.026,0.1216,0.0940,13.8
07/03/17,19:23:37,13.666,87.400,-888.880,0.1201,0.0933,11.6
07/03/17,20:23:38,9.829,80.000,-888.880,0.1201,0.0933,6.6
07/03/17,21:23:39,10.051,87.400,-888.880,0.1201,0.0925,8.1
07/03/17,22:23:40,10.590,94.400,-888.880,0.1201,0.0925,9.7
07/03/17,23:23:41,10.418,95.300,-888.880,0.1194,0.0925,9.7
08/03/17,00:23:42,8.519,90.600,-888.880,0.1194,0.0925,7.1
08/03/17,01:23:43,6.661,84.100,-888.880,0.1194,0.0933,4.2
08/03/17,02:23:44,5.847,85.300,-888.880,0.1194,0.0933,3.6
08/03/17,03:23:45,5.282,86.800,-888.880,0.1187,0.0933,3.3
08/03/17,04:23:46,4.662,86.500,-888.880,0.1187,0.0933,2.6
08/03/17,05:23:47,4.089,85.700,-888.880,0.1187,0.0925,1.9
08/03/17,06:23:48,3.906,87.400,-888.880,0.1187,0.0933,2.0
08/03/17,07:23:49,3.195,85.600,-888.880,0.1187,0.0925,1.0
08/03/17,08:23:50,3.274,84.700,-888.880,0.1187,0.0933,0.9
08/03/17,09:23:51,7.945,96.600,-888.880,0.1187,0.0933,7.4
08/03/17,10:23:52,11.929,100.000,-888.880,0.1194,0.0940,11.9
08/03/17,11:23:53,15.223,100.000,-888.880,0.1194,0.0940,15.2
08/03/17,12:23:54,17.748,99.900,-888.880,0.1201,0.0947,17.8
08/03/17,13:23:55,19.960,96.300,-888.880,0.1201,0.0947,19.4
08/03/17,14:23:56,20.507,91.500,-888.880,0.1201,0.0947,19.1
08/03/17,15:23:57,20.174,92.000,-888.880,0.1201,0.0947,18.9
08/03/17,16:23:58,19.032,90.900,-888.880,0.1201,0.0940,17.5
08/03/17,17:23:59,17.344,89.700,-888.880,0.1194,0.0933,15.7
08/03/17,18:24:00,15.557,89.400,-888.880,0.1194,0.0933,13.8
08/03/17,19:24:01,13.016,88.200,-888.880,0.1187,0.0918,11.1
08/03/17,20:24:02,9.485,83.500,-888.880,0.1180,0.0911,6.8
08/03/17,21:24:03,7.645,83.000,-888.880,0.1180,0.0918,4.9
08/03/17,22:24:04,6.408,81.800,-888.880,0.1180,0.0918,3.5
08/03/17,23:24:05,5.719,83.900,-888.880,0.1180,0.0911,3.2
09/03/17,00:24:06,4.766,83.500,-888.880,0.1172,0.0911,2.2
09/03/17,01:24:07,3.827,82.600,-888.880,0.1172,0.0911,1.1
09/03/17,02:24:08,3.485,81.100,-888.880,0.1172,0.0911,0.6
09/03/17,03:24:09,3.749,86.300,-888.880,0.1172,0.0904,1.7
09/03/17,04:24:10,3.485,85.900,-888.880,0.1172,0.0911,1.4
09/03/17,05:24:11,3.221,84.800,-888.880,0.1172,0.0911,0.9
09/03/17,06:24:12,3.142,85.000,-888.880,0.1172,0.0904,0.9
09/03/17,07:24:13,2.983,85.500,-888.880,0.1172,0.0904,0.8
09/03/17,08:24:14,3.168,87.200,-888.880,0.1172,0.0904,1.2
09/03/17,09:24:15,7.645,96.600,-888.880,0.1172,0.0904,7.1
09/03/17,10:24:16,11.710,100.000,-888.880,0.1180,0.0918,11.7
09/03/17,11:24:17,15.199,100.000,-888.880,0.1180,0.0918,15.2
09/03/17,12:24:18,17.534,99.800,-888.880,0.1187,0.0925,17.5
09/03/17,13:24:19,19.413,94.500,-888.880,0.1187,0.0925,18.5
09/03/17,14:24:20,19.508,84.700,-888.880,0.1187,0.0925,16.9
09/03/17,15:24:21,19.246,84.500,-888.880,0.1187,0.0925,16.6
09/03/17,16:24:22,18.343,86.300,-888.880,0.1187,0.0918,16.0
09/03/17,17:24:23,16.892,86.500,-888.880,0.1180,0.0911,14.6
09/03/17,18:24:24,15.247,87.200,-888.880,0.1180,0.0904,13.1
09/03/17,19:24:25,13.329,87.800,-888.880,0.1165,0.0896,11.4
09/03/17,20:24:26,9.485,80.100,-888.880,0.1165,0.0889,6.2
09/03/17,21:24:27,8.344,83.500,-888.880,0.1165,0.0889,5.7
09/03/17,22:24:28,8.717,89.200,-888.880,0.1165,0.0889,7.0
09/03/17,23:24:29,8.543,91.700,-888.880,0.1158,0.0889,7.3
10/03/17,00:24:30,7.116,87.000,-888.880,0.1165,0.0889,5.1
10/03/17,01:24:31,6.230,86.700,-888.880,0.1158,0.0889,4.2
10/03/17,02:24:32,6.051,88.000,-888.880,0.1158,0.0882,4.2
10/03/17,03:24:33,5.898,89.400,-888.880,0.1158,0.0889,4.3
10/03/17,04:24:34,6.000,90.900,-888.880,0.1158,0.0889,4.6
10/03/17,05:24:35,6.611,93.300,-888.880,0.1158,0.0889,5.6
10/03/17,06:24:36,6.611,93.900,-888.880,0.1158,0.0889,5.7
10/03/17,07:24:37,6.661,94.200,-888.880,0.1158,0.0889,5.8
10/03/17,08:24:38,7.066,95.100,-888.880,0.1158,0.0889,6.3
10/03/17,09:24:39,10.418,99.700,-888.880,0.1158,0.0889,10.4
10/03/17,10:24:40,13.522,100.000,-888.880,0.1165,0.0896,13.5
10/03/17,11:24:41,16.249,100.000,-888.880,0.1172,0.0904,16.3
10/03/17,12:24:42,17.748,98.000,-888.880,0.1172,0.0904,17.5
10/03/17,13:24:43,19.841,93.400,-888.880,0.1172,0.0911,18.8
10/03/17,14:24:44,19.960,87.400,-888.880,0.1172,0.0911,17.8
10/03/17,15:24:45,18.580,89.700,-888.880,0.1172,0.0911,16.9
10/03/17,16:24:46,18.176,91.300,-888.880,0.1172,0.0896,16.8
10/03/17,17:24:47,17.391,93.100,-888.880,0.1172,0.0896,16.3
10/03/17,18:24:48,15.700,91.700,-888.880,0.1165,0.0889,14.4
10/03/17,19:24:49,13.738,92.000,-888.880,0.1158,0.0882,12.5
10/03/17,20:24:50,11.005,88.000,-888.880,0.1158,0.0874,9.1
10/03/17,21:24:51,10.345,89.600,-888.880,0.1150,0.0874,8.7
10/03/17,22:24:52,9.952,92.700,-888.880,0.1150,0.0874,8.8
10/03/17,23:24:53,9.163,92.500,-888.880,0.1150,0.0874,8.0
11/03/17,00:24:54,8.668,92.900,-888.880,0.1150,0.0874,7.6
11/03/17,01:24:55,7.845,91.400,-888.880,0.1150,0.0874,6.5
11/03/17,02:24:56,6.763,87.500,-888.880,0.1143,0.0867,4.8
11/03/17,03:24:57,6.788,90.700,-888.880,0.1143,0.0874,5.4
11/03/17,04:24:58,5.847,87.900,-888.880,0.1143,0.0874,4.0
11/03/17,05:24:59,5.205,86.500,-888.880,0.1143,0.0874,3.1
11/03/17,06:25:00,5.050,88.300,-888.880,0.1136,0.0867,3.3
11/03/17,07:25:01,4.999,88.100,-888.880,0.1143,0.0874,3.2
11/03/17,08:25:02,5.539,91.300,-888.880,0.1143,0.0874,4.2
11/03/17,09:25:03,9.977,99.200,-888.880,0.1143,0.0882,9.9
11/03/17,10:25:04,12.654,90.200,-888.880,0.1150,0.0882,11.1
11/03/17,11:25:05,13.401,80.000,-888.880,0.1150,0.0889,10.0
11/03/17,12:25:06,15.557,80.800,-888.880,0.1158,0.0882,12.3
11/03/17,13:25:07,17.867,72.600,-888.880,0.1158,0.0889,12.9
11/03/17,14:25:08,18.818,69.200,-888.880,0.1150,0.0889,13.1
11/03/17,15:25:09,19.246,64.600,-888.880,0.1158,0.0882,12.4
11/03/17,16:25:10,17.748,68.500,-888.880,0.1150,0.0882,11.9
11/03/17,17:25:11,17.486,69.000,-888.880,0.1150,0.0882,11.8
11/03/17,18:25:12,15.031,70.100,-888.880,0.1143,0.0874,9.6
11/03/17,19:25:13,13.930,73.700,-888.880,0.1143,0.0867,9.3
11/03/17,20:25:14,11.734,78.800,-888.880,0.1136,0.0860,8.2
11/03/17,21:25:15,9.435,79.500,-888.880,0.1136,0.0860,6.1
11/03/17,22:25:16,8.020,80.500,-888.880,0.1136,0.0860,4.9
11/03/17,23:25:17,8.841,89.300,-888.880,0.1136,0.0860,7.2
12/03/17,00:25:18,9.361,91.600,-888.880,0.1136,0.0860,8.1
12/03/17,01:25:19,9.509,91.800,-888.880,0.1129,0.0860,8.3
12/03/17,02:25:20,9.928,87.600,-888.880,0.1136,0.0860,8.0
12/03/17,03:25:21,9.583,84.400,-888.880,0.1129,0.0867,7.1
12/03/17,04:25:22,9.829,82.900,-888.880,0.1136,0.0867,7.1
12/03/17,05:25:23,10.369,77.200,-888.880,0.1129,0.0860,6.6
12/03/17,06:25:24,10.345,74.200,-888.880,0.1129,0.0860,6.0
12/03/17,07:25:25,10.100,76.700,-888.880,0.1129,0.0860,6.2
12/03/17,08:25:26,10.736,74.600,-888.880,0.1136,0.0860,6.4
12/03/17,09:25:27,11.710,76.800,-888.880,0.1136,0.0860,7.8
12/03/17,10:25:28,12.799,71.100,-888.880,0.1136,0.0860,7.7
12/03/17,11:25:29,14.529,66.300,-888.880,0.1136,0.0867,8.3
12/03/17,12:25:30,15.843,64.100,-888.880,0.1136,0.0867,9.1
12/03/17,13:25:31,17.510,62.000,-888.880,0.1136,0.0860,10.2
12/03/17,14:25:32,17.463,56.100,-888.880,0.1129,0.0860,8.6
12/03/17,15:25:33,15.867,63.000,-888.880,0.1129,0.0860,8.9
12/03/17,16:25:34,14.649,63.800,-888.880,0.1129,0.0860,7.9
12/03/17,17:25:35,13.882,61.500,-888.880,0.1121,0.0853,6.6
12/03/17,18:25:36,13.329,63.000,-888.880,0.1121,0.0853,6.4
12/03/17,19:25:37,11.565,73.800,-888.880,0.1114,0.0845,7.1
12/03/17,20:25:38,10.541,82.100,-888.880,0.1114,0.0838,7.6
12/03/17,21:25:39,9.608,89.700,-888.880,0.1114,0.0845,8.0
12/03/17,22:25:40,9.139,91.100,-888.880,0.1107,0.0845,7.8
12/03/17,23:25:41,9.213,92.800,-888.880,0.1114,0.0845,8.1
13/03/17,00:25:42,8.767,93.600,-888.880,0.1114,0.0845,7.8
13/03/17,01:25:43,8.693,93.900,-888.880,0.1114,0.0845,7.8
13/03/17,02:25:44,8.469,94.000,-888.880,0.1114,0.0838,7.6
13/03/17,03:25:45,8.245,94.000,-888.880,0.1114,0.0845,7.3
13/03/17,04:25:46,8.369,94.400,-888.880,0.1114,0.0845,7.5
13/03/17,05:25:47,8.543,95.100,-888.880,0.1114,0.0845,7.8
13/03/17,06:25:48,8.444,95.400,-888.880,0.1114,0.0845,7.8
13/03/17,07:25:49,8.045,94.100,-888.880,0.1107,0.0845,7.2
13/03/17,08:25:50,9.410,98.500,-888.880,0.1114,0.0845,9.2
13/03/17,09:25:51,11.224,100.000,-888.880,0.1121,0.0853,11.2
13/03/17,10:25:52,13.642,100.000,-888.880,0.1121,0.0853,13.7
13/03/17,11:25:53,14.745,97.500,-888.880,0.1121,0.0860,14.4
13/03/17,12:25:54,17.153,97.100,-888.880,0.1129,0.0860,16.7
13/03/17,13:25:55,19.936,94.500,-888.880,0.1129,0.0867,19.1
13/03/17,14:25:56,20.079,90.700,-888.880,0.1136,0.0867,18.5
13/03/17,15:25:57,20.412,92.200,-888.880,0.1129,0.0867,19.1
13/03/17,16:25:58,18.010,87.900,-888.880,0.1129,0.0860,16.0
13/03/17,17:25:59,13.930,88.900,-888.880,0.1129,0.0853,12.1
13/03/17,18:26:00,13.281,95.700,-888.880,0.1121,0.0853,12.6
13/03/17,19:26:01,12.509,97.200,-888.880,0.1121,0.0845,12.1
13/03/17,20:26:02,11.589,97.900,-888.880,0.1121,0.0845,11.3
13/03/17,21:26:03,11.029,98.500,-888.880,0.1121,0.0838,10.8
13/03/17,22:26:04,9.632,96.300,-888.880,0.1121,0.0845,9.1
13/03/17,23:26:05,8.990,96.100,-888.880,0.1121,0.0845,8.4
14/03/17,00:26:06,8.891,97.700,-888.880,0.1121,0.0845,8.6
14/03/17,01:26:07,7.393,92.900,-888.880,0.1114,0.0838,6.3
14/03/17,02:26:08,7.293,94.200,-888.880,0.1114,0.0838,6.4
14/03/17,03:26:09,6.509,93.000,-888.880,0.1114,0.0838,5.5
14/03/17,04:26:10,7.242,94.800,-888.880,0.1107,0.0838,6.5
14/03/17,05:26:11,7.695,98.200,-888.880,0.1114,0.0838,7.4
14/03/17,06:26:12,6.204,94.700,-888.880,0.1114,0.0838,5.4
14/03/17,07:26:13,5.514,92.500,-888.880,0.1114,0.0838,4.4
14/03/17,08:26:14,6.077,95.400,-888.880,0.1107,0.0838,5.4
14/03/17,09:26:15,9.903,99.600,-888.880,0.1114,0.0845,9.9
14/03/17,10:26:16,13.064,100.000,-888.880,0.1121,0.0853,13.1
14/03/17,11:26:17,15.915,96.000,-888.880,0.1129,0.0860,15.3
14/03/17,12:26:18,17.891,84.100,-888.880,0.1129,0.0860,15.2
14/03/17,13:26:19,18.866,63.100,-888.880,0.1129,0.0867,11.7
