"Date","Time, GMT+11:00","Temp, °C (LGR S/N: 9832563, SEN S/N: 9818213, LBL: Ambient)","RH, % (LGR S/N: 9832563, SEN S/N: 9818213)","Temp, °C (LGR S/N: 9832563, SEN S/N: 9824750, LBL: 3cmBG)","Water Content, m³/m³ (LGR S/N: 9832563, SEN S/N: 9827499, LBL: 5cmBG)","Water Content, m³/m³ (LGR S/N: 9832563, SEN S/N: 9833754, LBL: 10cmBG)","DewPt, °C (LGR S/N: 9832563, SEN S/N: 9818213)"
16/01/15,14:11:07,19.365,57.600,16.963,0.2342,0.1906,10.8
16/01/15,15:11:08,18.675,55.900,17.415,0.2334,0.1891,9.7
16/01/15,16:11:09,17.938,56.000,18.057,0.2320,0.1870,9.1
16/01/15,17:11:10,15.581,59.700,17.962,0.2313,0.1848,7.8
16/01/15,18:11:11,13.546,66.100,16.892,0.2305,0.1833,7.4
16/01/15,19:11:12,12.558,70.600,15.891,0.2298,0.1819,7.4
16/01/15,20:11:13,10.663,75.900,15.055,0.2291,0.1811,6.6
16/01/15,21:11:14,9.952,77.700,14.122,0.2298,0.1804,6.2
16/01/15,22:11:15,9.485,75.900,13.329,0.2291,0.1804,5.5
16/01/15,23:11:16,9.114,79.300,12.751,0.2291,0.1797,5.7
17/01/15,00:11:17,8.891,79.900,12.316,0.2298,0.1797,5.6
17/01/15,01:11:18,8.593,80.100,11.929,0.2298,0.1797,5.4
17/01/15,02:11:19,8.245,79.400,11.613,0.2298,0.1790,4.9
17/01/15,03:11:20,7.670,80.600,11.297,0.2291,0.1790,4.6
17/01/15,04:11:21,7.167,82.400,10.980,0.2291,0.1790,4.4
17/01/15,05:11:22,6.687,87.200,10.687,0.2291,0.1782,4.7
17/01/15,06:11:23,6.408,91.500,10.418,0.2291,0.1790,5.1
17/01/15,07:11:24,7.419,92.900,10.222,0.2291,0.1782,6.4
17/01/15,08:11:25,8.792,89.800,10.296,0.2291,0.1775,7.2
17/01/15,09:11:26,10.810,82.400,10.565,0.2291,0.1775,7.9
17/01/15,10:11:27,12.799,76.500,11.492,0.2284,0.1768,8.8
17/01/15,11:11:28,14.840,72.000,12.896,0.2269,0.1761,9.9
17/01/15,12:11:29,17.249,66.000,15.175,0.2262,0.1753,10.9
17/01/15,13:11:30,19.270,62.800,16.844,0.2254,0.1739,12.0
17/01/15,14:11:31,22.705,56.800,17.296,0.2240,0.1739,13.7
17/01/15,15:11:32,22.058,53.900,18.081,0.2233,0.1717,12.3
17/01/15,16:11:33,20.603,55.000,18.913,0.2218,0.1695,11.3
17/01/15,17:11:34,18.033,57.600,18.889,0.2204,0.1681,9.6
17/01/15,18:11:35,15.247,60.800,17.772,0.2196,0.1666,7.7
17/01/15,19:11:36,12.944,67.700,16.725,0.2196,0.1659,7.1
17/01/15,20:11:37,10.980,73.500,15.700,0.2196,0.1652,6.4
17/01/15,21:11:38,9.114,79.400,14.625,0.2196,0.1644,5.7
17/01/15,22:11:39,8.220,83.100,13.714,0.2196,0.1644,5.5
17/01/15,23:11:40,7.444,86.100,12.968,0.2196,0.1637,5.3
18/01/15,00:11:41,7.393,87.900,12.364,0.2196,0.1637,5.5
18/01/15,01:11:42,6.687,87.900,11.904,0.2196,0.1637,4.8
18/01/15,02:11:43,6.281,84.700,11.467,0.2196,0.1630,3.9
18/01/15,03:11:44,5.745,78.800,11.053,0.2196,0.1630,2.4
18/01/15,04:11:45,5.796,73.300,10.663,0.2196,0.1623,1.4
18/01/15,05:11:46,5.076,76.500,10.345,0.2196,0.1623,1.3
18/01/15,06:11:47,4.428,74.500,10.001,0.2189,0.1623,0.3
18/01/15,07:11:48,6.712,65.800,9.706,0.2189,0.1623,0.8
18/01/15,08:11:49,9.435,57.800,9.805,0.2182,0.1615,1.5
18/01/15,09:11:50,12.219,54.100,10.320,0.2175,0.1608,3.2
18/01/15,10:11:51,14.146,51.100,11.419,0.2167,0.1608,4.2
18/01/15,11:11:52,17.891,49.000,13.209,0.2146,0.1594,7.0
18/01/15,12:11:53,19.413,49.600,15.772,0.2131,0.1586,8.6
18/01/15,13:11:54,19.960,48.000,17.272,0.2124,0.1572,8.6
18/01/15,14:11:55,26.256,44.200,17.701,0.2109,0.1564,13.1
18/01/15,15:11:56,24.026,45.300,18.723,0.2095,0.1550,11.5
18/01/15,16:11:57,25.525,46.500,19.460,0.2080,0.1535,13.2
18/01/15,17:11:58,24.653,53.700,19.318,0.2073,0.1528,14.7
18/01/15,18:11:59,18.913,67.600,18.604,0.2073,0.1521,12.8
18/01/15,19:12:00,18.176,73.000,17.701,0.2073,0.1514,13.3
18/01/15,20:12:01,12.582,74.500,16.939,0.2073,0.1514,8.2
18/01/15,21:12:02,11.248,84.500,15.724,0.2080,0.1506,8.7
18/01/15,22:12:03,10.492,87.400,14.864,0.2080,0.1506,8.5
18/01/15,23:12:04,9.731,89.000,14.218,0.2080,0.1499,8.0
19/01/15,00:12:05,9.089,89.000,13.666,0.2080,0.1499,7.4
19/01/15,01:12:06,6.965,86.500,13.040,0.2080,0.1499,4.9
19/01/15,02:12:07,6.331,90.600,12.389,0.2080,0.1492,4.9
19/01/15,03:12:08,3.985,85.900,11.759,0.2080,0.1492,1.8
19/01/15,04:12:09,2.423,83.800,11.029,0.2073,0.1492,-0.0
19/01/15,05:12:10,1.805,83.300,10.345,0.2080,0.1492,-0.7
19/01/15,06:12:11,0.989,82.000,9.780,0.2073,0.1485,-1.7
19/01/15,07:12:12,3.274,87.100,9.312,0.2080,0.1492,1.3
19/01/15,08:12:13,9.780,83.000,9.534,0.2073,0.1485,7.0
19/01/15,09:12:14,15.724,74.000,10.492,0.2066,0.1485,11.1
19/01/15,10:12:15,16.082,60.000,12.098,0.2058,0.1485,8.3
19/01/15,11:12:16,19.246,54.200,14.002,0.2051,0.1470,9.8
19/01/15,12:12:17,22.657,52.400,16.582,0.2037,0.1470,12.4
19/01/15,13:12:18,31.586,56.400,18.557,0.2022,0.1463,21.9
19/01/15,14:12:19,37.124,46.100,19.746,0.2015,0.1463,23.6
19/01/15,15:12:20,36.146,39.900,20.960,0.2000,0.1463,20.4
19/01/15,16:12:21,27.604,43.900,21.795,0.1993,0.1456,14.2
19/01/15,17:12:22,22.321,57.000,20.865,0.1986,0.1441,13.4
19/01/15,18:12:23,21.294,60.000,19.722,0.1978,0.1434,13.2
19/01/15,19:12:24,17.962,67.400,18.818,0.1971,0.1426,11.9
19/01/15,20:12:25,13.570,71.700,17.701,0.1971,0.1419,8.6
19/01/15,21:12:26,8.792,75.500,16.368,0.1971,0.1412,4.7
19/01/15,22:12:27,7.845,82.100,15.103,0.1971,0.1412,5.0
19/01/15,23:12:28,7.217,83.500,14.170,0.1971,0.1405,4.6
20/01/15,00:12:29,7.870,87.600,13.497,0.1964,0.1405,5.9
20/01/15,01:12:30,7.569,86.400,13.040,0.1964,0.1397,5.5
20/01/15,02:12:31,7.895,86.800,12.630,0.1964,0.1397,5.8
20/01/15,03:12:32,7.795,90.000,12.268,0.1964,0.1390,6.3
20/01/15,04:12:33,8.145,93.800,12.025,0.1964,0.1397,7.2
20/01/15,05:12:34,8.020,93.900,11.832,0.1964,0.1397,7.1
20/01/15,06:12:35,8.070,94.900,11.637,0.1964,0.1397,7.3
20/01/15,07:12:36,9.213,95.000,11.492,0.1971,0.1397,8.5
20/01/15,08:12:37,12.171,91.500,11.662,0.1964,0.1397,10.8
20/01/15,09:12:38,14.984,84.200,12.219,0.1964,0.1405,12.4
20/01/15,10:12:39,17.249,76.800,13.329,0.1964,0.1405,13.2
20/01/15,11:12:40,18.509,71.900,14.745,0.1957,0.1405,13.4
20/01/15,12:12:41,20.984,68.700,16.320,0.1949,0.1405,15.0
