"Date","Time, GMT+11:00","Temp, °C (LGR S/N: 9832567, SEN S/N: 9818210, LBL: Ambient)","RH, % (LGR S/N: 9832567, SEN S/N: 9818210)","Temp, °C (LGR S/N: 9832567, SEN S/N: 9824742, LBL: 3cmBG)","Water Content, m³/m³ (LGR S/N: 9832567, SEN S/N: 9833751, LBL: 5cmBG)","Water Content, m³/m³ (LGR S/N: 9832567, SEN S/N: 9833767, LBL: 10cmBG)","DewPt, °C (LGR S/N: 9832567, SEN S/N: 9818210)"
16/01/15,14:11:08,19.032,55.500,23.112,0.0904,0.1964,9.9
16/01/15,15:11:09,18.604,52.600,22.321,0.0867,0.1964,8.7
16/01/15,16:11:10,18.033,52.100,21.413,0.0824,0.1964,8.1
16/01/15,17:11:11,16.368,55.700,20.674,0.0766,0.1957,7.5
16/01/15,18:11:12,14.625,62.200,16.773,0.0722,0.1942,7.5
16/01/15,19:11:13,13.425,66.400,14.553,0.0700,0.1928,7.3
16/01/15,20:11:14,11.346,73.300,11.637,0.0693,0.1913,6.8
16/01/15,21:11:15,10.345,75.400,10.247,0.0678,0.1906,6.2
16/01/15,22:11:16,9.657,74.600,9.805,0.0671,0.1906,5.4
16/01/15,23:11:17,9.238,78.500,9.262,0.0671,0.1891,5.7
17/01/15,00:11:18,8.891,79.200,8.990,0.0664,0.1884,5.5
17/01/15,01:11:19,8.469,79.800,8.668,0.0664,0.1884,5.2
17/01/15,02:11:20,8.070,79.300,8.295,0.0664,0.1877,4.7
17/01/15,03:11:21,7.469,80.600,7.770,0.0664,0.1877,4.4
17/01/15,04:11:22,6.864,82.600,7.142,0.0664,0.1877,4.1
17/01/15,05:11:23,6.306,87.200,6.585,0.0657,0.1870,4.3
17/01/15,06:11:24,5.949,88.900,6.153,0.0664,0.1862,4.3
17/01/15,07:11:25,7.494,88.800,6.585,0.0664,0.1862,5.8
17/01/15,08:11:26,11.929,79.400,7.670,0.0671,0.1862,8.5
17/01/15,09:11:27,15.175,65.400,9.238,0.0678,0.1862,8.7
17/01/15,10:11:28,17.058,61.500,10.883,0.0671,0.1862,9.6
17/01/15,11:11:29,18.628,58.600,14.840,0.0664,0.1870,10.4
17/01/15,12:11:30,20.793,54.000,19.389,0.0649,0.1877,11.2
17/01/15,13:11:31,21.891,51.400,21.604,0.0620,0.1884,11.4
17/01/15,14:11:32,22.058,51.100,24.219,0.0562,0.1884,11.5
17/01/15,15:11:33,21.461,51.100,25.477,0.0490,0.1891,10.9
17/01/15,16:11:34,20.436,52.100,24.895,0.0402,0.1891,10.3
17/01/15,17:11:35,18.057,54.300,23.545,0.0322,0.1884,8.7
17/01/15,18:11:36,16.153,57.900,20.222,0.0257,0.1870,7.9
17/01/15,19:11:37,14.002,62.800,15.175,0.0243,0.1848,7.0
17/01/15,20:11:38,11.565,70.800,11.807,0.0250,0.1840,6.5
17/01/15,21:11:39,9.361,77.900,9.632,0.0264,0.1826,5.7
17/01/15,22:11:40,8.045,82.000,8.394,0.0279,0.1819,5.2
17/01/15,23:11:41,6.990,85.400,7.419,0.0286,0.1811,4.7
18/01/15,00:11:42,7.015,87.500,7.217,0.0301,0.1804,5.1
18/01/15,01:11:43,6.128,87.700,6.763,0.0308,0.1804,4.2
18/01/15,02:11:44,5.949,85.400,6.281,0.0315,0.1797,3.7
18/01/15,03:11:45,5.488,79.200,6.077,0.0330,0.1797,2.2
18/01/15,04:11:46,5.257,73.300,5.616,0.0337,0.1797,0.9
18/01/15,05:11:47,4.454,77.200,5.050,0.0344,0.1790,0.8
18/01/15,06:11:48,3.459,74.800,4.402,0.0359,0.1782,-0.6
18/01/15,07:11:49,7.720,63.300,5.385,0.0359,0.1782,1.2
18/01/15,08:11:50,14.505,40.200,7.795,0.0366,0.1782,1.1
18/01/15,09:11:51,18.628,34.300,10.345,0.0366,0.1775,2.6
18/01/15,10:11:52,20.103,33.700,12.147,0.0352,0.1775,3.6
18/01/15,11:11:53,23.112,33.100,18.081,0.0330,0.1775,6.0
18/01/15,12:11:54,24.774,34.500,22.824,0.0286,0.1782,8.1
18/01/15,13:11:55,24.532,32.200,24.122,0.0221,0.1782,6.9
18/01/15,14:11:56,26.109,32.100,27.751,0.0141,0.1790,8.2
18/01/15,15:11:57,23.256,36.100,27.998,0.0046,0.1790,7.4
18/01/15,16:11:58,23.040,40.200,29.090,-0.0019,0.1782,8.8
18/01/15,17:11:59,20.627,49.000,25.501,-0.0070,0.1775,9.6
18/01/15,18:12:00,16.868,68.600,18.961,-0.0099,0.1761,11.1
18/01/15,19:12:01,15.270,73.300,16.892,-0.0099,0.1746,10.5
18/01/15,20:12:02,11.613,79.700,12.871,-0.0092,0.1732,8.2
18/01/15,21:12:03,10.761,85.600,11.029,-0.0077,0.1724,8.5
18/01/15,22:12:04,9.780,87.500,10.418,-0.0062,0.1724,7.8
18/01/15,23:12:05,9.188,88.400,9.682,-0.0048,0.1717,7.4
19/01/15,00:12:06,8.394,88.600,9.089,-0.0041,0.1717,6.6
19/01/15,01:12:07,6.255,88.400,7.242,-0.0026,0.1717,4.5
19/01/15,02:12:08,5.231,89.400,6.382,-0.0012,0.1710,3.6
19/01/15,03:12:09,3.301,88.700,4.714,0.0010,0.1710,1.6
19/01/15,04:12:10,1.805,82.000,3.142,0.0032,0.1702,-0.9
19/01/15,05:12:11,1.480,72.400,2.316,0.0046,0.1695,-2.9
19/01/15,06:12:12,0.715,72.600,1.371,0.0068,0.1695,-3.6
19/01/15,07:12:13,4.921,73.100,1.643,0.0076,0.1695,0.5
19/01/15,08:12:14,15.581,41.600,4.973,0.0083,0.1688,2.6
19/01/15,09:12:15,21.676,34.400,9.089,0.0090,0.1688,5.3
19/01/15,10:12:16,23.472,32.100,12.316,0.0076,0.1688,5.9
19/01/15,11:12:17,25.574,31.300,19.103,0.0054,0.1688,7.4
19/01/15,12:12:18,26.353,32.800,24.774,0.0017,0.1695,8.7
19/01/15,13:12:19,25.963,42.400,29.740,-0.0041,0.1695,12.2
19/01/15,14:12:20,25.671,45.100,33.287,-0.0113,0.1702,12.9
19/01/15,15:12:21,24.122,46.500,34.730,-0.0186,0.1695,12.0
19/01/15,16:12:22,20.936,49.700,29.865,-0.0259,0.1688,10.0
19/01/15,17:12:23,18.224,55.800,22.729,-0.0280,0.1673,9.3
19/01/15,18:12:24,17.391,58.400,21.795,-0.0288,0.1659,9.2
19/01/15,19:12:25,14.888,64.500,16.868,-0.0295,0.1644,8.3
19/01/15,20:12:26,11.613,73.200,13.112,-0.0288,0.1630,7.0
19/01/15,21:12:27,8.643,78.900,9.435,-0.0273,0.1623,5.2
19/01/15,22:12:28,7.845,84.000,7.820,-0.0251,0.1623,5.3
19/01/15,23:12:29,7.116,83.600,6.839,-0.0230,0.1615,4.5
20/01/15,00:12:30,7.116,86.400,7.242,-0.0215,0.1615,5.0
20/01/15,01:12:31,6.712,87.000,7.293,-0.0193,0.1615,4.7
20/01/15,02:12:32,6.687,87.400,7.116,-0.0179,0.1608,4.7
20/01/15,03:12:33,7.041,88.600,7.091,-0.0164,0.1608,5.3
20/01/15,04:12:34,7.419,89.100,7.519,-0.0157,0.1608,5.7
20/01/15,05:12:35,7.268,89.600,7.469,-0.0142,0.1608,5.7
20/01/15,06:12:36,7.368,90.500,7.519,-0.0128,0.1601,5.9
20/01/15,07:12:37,9.386,89.600,7.870,-0.0121,0.1608,7.8
20/01/15,08:12:38,14.840,75.700,10.051,-0.0113,0.1601,10.6
20/01/15,09:12:39,19.508,63.800,12.606,-0.0099,0.1601,12.5
20/01/15,10:12:40,21.079,59.100,15.342,-0.0099,0.1601,12.8
20/01/15,11:12:41,21.915,57.400,19.318,-0.0121,0.1601,13.1
20/01/15,12:12:42,23.545,55.400,22.896,-0.0135,0.1608,14.1
20/01/15,13:12:43,24.460,52.500,25.210,-0.0171,0.1601,14.1
20/01/15,14:12:44,23.016,55.300,25.501,-0.0222,0.1608,13.6
20/01/15,15:12:45,21.867,57.300,24.847,-0.0259,0.1601,13.1
20/01/15,16:12:46,20.198,60.700,22.034,-0.0280,0.1601,12.4
20/01/15,17:12:47,20.103,61.700,22.274,-0.0288,0.1586,12.5
20/01/15,18:12:48,18.010,65.300,19.341,-0.0309,0.1586,11.4
20/01/15,19:12:49,16.939,68.500,18.461,-0.0309,0.1572,11.1
20/01/15,20:12:50,13.738,72.000,15.031,-0.0309,0.1572,8.8
20/01/15,21:12:51,12.340,78.900,12.292,-0.0295,0.1557,8.8
20/01/15,22:12:52,11.880,82.800,12.025,-0.0280,0.1557,9.1
20/01/15,23:12:53,12.558,84.600,12.340,-0.0273,0.1550,10.0
21/01/15,00:12:54,10.051,88.800,10.858,0.1957,0.1717,8.3
21/01/15,01:12:55,9.460,91.800,9.485,0.2124,0.2327,8.2
21/01/15,02:12:56,9.163,92.100,9.238,0.2138,0.2276,8.0
21/01/15,03:12:57,8.965,92.100,9.238,0.1949,0.2233,7.8
21/01/15,04:12:58,9.435,92.100,10.271,0.1862,0.2196,8.2
21/01/15,05:12:59,10.149,93.200,10.687,0.1819,0.2167,9.1
21/01/15,06:13:00,9.952,93.200,10.834,0.1790,0.2153,8.9
21/01/15,07:13:01,10.271,93.300,10.883,0.1753,0.2138,9.2
21/01/15,08:13:02,11.686,93.600,11.856,0.1739,0.2131,10.7
21/01/15,09:13:03,11.492,92.300,11.953,0.1717,0.2124,10.3
21/01/15,10:13:04,14.529,91.900,13.522,0.1710,0.2109,13.2
21/01/15,11:13:05,20.246,82.100,19.484,0.1681,0.2109,17.1
21/01/15,12:13:06,20.817,75.000,20.674,0.1601,0.2102,16.2
21/01/15,13:13:07,19.365,74.600,19.888,0.1514,0.2095,14.8
21/01/15,14:13:08,17.867,77.500,18.723,0.1463,0.2087,13.9
21/01/15,15:13:09,17.272,82.100,17.582,0.1448,0.2073,14.2
21/01/15,16:13:10,18.081,79.000,19.246,0.1426,0.2066,14.4
21/01/15,17:13:11,17.391,78.600,19.579,0.1390,0.2058,13.7
