"Date","Time, GMT+11:00","Temp, °C (LGR S/N: 9832557, SEN S/N: 9818216, LBL: Ambient)","RH, % (LGR S/N: 9832557, SEN S/N: 9818216)","Temp, °C (LGR S/N: 9832557, SEN S/N: 9824739, LBL: 3cmBG)","Water Content, m³/m³ (LGR S/N: 9832557, SEN S/N: 9827501, LBL: 5cmBG)","Water Content, m³/m³ (LGR S/N: 9832557, SEN S/N: 9833759, LBL: 10cmBG)","DewPt, °C (LGR S/N: 9832557, SEN S/N: 9818216)"
16/01/15,14:11:07,17.439,63.000,14.529,0.2276,0.1986,10.3
16/01/15,15:11:08,17.582,59.600,14.936,0.2276,0.1978,9.6
16/01/15,16:11:09,17.677,57.700,15.366,0.2269,0.1957,9.3
16/01/15,17:11:10,15.055,60.800,15.509,0.2269,0.1935,7.6
16/01/15,18:11:11,13.738,66.500,15.294,0.2262,0.1913,7.6
16/01/15,19:11:12,12.558,69.400,14.768,0.2262,0.1899,7.1
16/01/15,20:11:13,10.100,76.300,14.242,0.2262,0.1891,6.1
16/01/15,21:11:14,9.706,77.700,13.594,0.2262,0.1891,6.0
16/01/15,22:11:15,9.089,75.900,12.920,0.2262,0.1884,5.1
16/01/15,23:11:16,8.767,79.900,12.413,0.2254,0.1884,5.5
17/01/15,00:11:17,8.519,80.300,12.025,0.2254,0.1884,5.3
17/01/15,01:11:18,8.120,80.500,11.710,0.2254,0.1877,5.0
17/01/15,02:11:19,7.820,79.700,11.419,0.2254,0.1877,4.5
17/01/15,03:11:20,7.142,81.200,11.127,0.2254,0.1877,4.1
17/01/15,04:11:21,6.509,83.500,10.834,0.2247,0.1870,3.9
17/01/15,05:11:22,5.949,89.300,10.565,0.2247,0.1870,4.3
17/01/15,06:11:23,5.616,94.200,10.320,0.2247,0.1870,4.8
17/01/15,07:11:24,6.382,95.500,10.124,0.2247,0.1870,5.7
17/01/15,08:11:25,7.569,92.400,10.075,0.2247,0.1870,6.4
17/01/15,09:11:26,9.706,84.700,10.075,0.2247,0.1862,7.3
17/01/15,10:11:27,11.662,78.800,10.320,0.2240,0.1855,8.1
17/01/15,11:11:28,13.738,74.400,10.834,0.2233,0.1848,9.3
17/01/15,12:11:29,16.320,68.100,11.686,0.2225,0.1833,10.4
17/01/15,13:11:30,17.962,64.900,12.992,0.2218,0.1819,11.3
