"Date","Time, GMT+11:00","Temp, °C (LGR S/N: 9832556, SEN S/N: 9818207, LBL: Ambient)","RH, % (LGR S/N: 9832556, SEN S/N: 9818207)","Water Content, m³/m³ (LGR S/N: 9832556, SEN S/N: 9827490, LBL: 5cmBG)","Water Content, m³/m³ (LGR S/N: 9832556, SEN S/N: 9833762, LBL: 10cmBG)","DewPt, °C (LGR S/N: 9832556, SEN S/N: 9818207)"
16/01/15,15:11:07,17.011,67.700,0.1659,0.2414,11.0
16/01/15,16:11:08,17.058,65.300,0.1630,0.2392,10.5
16/01/15,17:11:09,14.888,66.000,0.1608,0.2378,8.6
16/01/15,18:11:10,13.618,74.200,0.1594,0.2371,9.1
16/01/15,19:11:11,12.413,76.500,0.1579,0.2363,8.4
16/01/15,20:11:12,10.565,81.400,0.1572,0.2363,7.5
16/01/15,21:11:13,9.287,84.000,0.1564,0.2363,6.7
16/01/15,22:11:14,8.817,82.200,0.1564,0.2363,6.0
16/01/15,23:11:15,8.444,85.200,0.1564,0.2363,6.1
17/01/15,00:11:16,8.245,85.500,0.1557,0.2356,6.0
17/01/15,01:11:17,7.995,85.400,0.1557,0.2356,5.7
17/01/15,02:11:18,7.544,84.600,0.1557,0.2356,5.1
17/01/15,03:11:19,7.116,86.600,0.1557,0.2356,5.0
17/01/15,04:11:20,6.661,88.000,0.1550,0.2356,4.8
17/01/15,05:11:21,6.331,91.600,0.1550,0.2356,5.1
17/01/15,06:11:22,6.179,94.800,0.1550,0.2356,5.4
17/01/15,07:11:23,6.763,96.400,0.1550,0.2356,6.2
17/01/15,08:11:24,7.393,96.100,0.1550,0.2356,6.8
17/01/15,09:11:25,8.643,93.500,0.1550,0.2349,7.7
17/01/15,10:11:26,10.467,89.900,0.1543,0.2334,8.9
17/01/15,11:11:27,12.122,84.200,0.1535,0.2320,9.5
17/01/15,12:11:28,14.625,81.600,0.1528,0.2305,11.5
17/01/15,13:11:29,16.701,75.200,0.1514,0.2291,12.3
17/01/15,14:11:30,19.627,70.200,0.1492,0.2269,14.1
17/01/15,15:11:31,19.817,64.000,0.1463,0.2240,12.8
17/01/15,16:11:32,19.960,64.200,0.1434,0.2218,13.0
17/01/15,17:11:33,17.772,63.800,0.1412,0.2204,10.8
17/01/15,18:11:34,16.177,65.800,0.1390,0.2196,9.8
17/01/15,19:11:35,13.401,70.100,0.1376,0.2189,8.1
17/01/15,20:11:36,11.029,77.100,0.1376,0.2182,7.2
17/01/15,21:11:37,9.064,83.400,0.1368,0.2189,6.4
17/01/15,22:11:38,7.895,86.400,0.1368,0.2189,5.8
17/01/15,23:11:39,7.318,89.200,0.1368,0.2189,5.7
18/01/15,00:11:40,6.813,91.100,0.1368,0.2189,5.5
18/01/15,01:11:41,5.924,90.600,0.1368,0.2189,4.5
18/01/15,02:11:42,5.360,89.800,0.1368,0.2189,3.8
18/01/15,03:11:43,4.947,84.000,0.1368,0.2189,2.5
18/01/15,04:11:44,4.844,77.400,0.1368,0.2189,1.2
18/01/15,05:11:45,4.037,81.500,0.1368,0.2189,1.2
18/01/15,06:11:46,3.512,81.900,0.1368,0.2189,0.7
18/01/15,07:11:47,4.662,77.500,0.1368,0.2189,1.1
18/01/15,08:11:48,6.687,69.400,0.1361,0.2182,1.5
18/01/15,09:11:49,9.064,62.500,0.1361,0.2175,2.3
18/01/15,10:11:50,10.932,59.900,0.1347,0.2153,3.5
18/01/15,11:11:51,13.882,61.300,0.1347,0.2138,6.6
18/01/15,12:11:52,16.487,57.700,0.1339,0.2116,8.1
18/01/15,13:11:53,17.415,48.200,0.1325,0.2095,6.4
18/01/15,14:11:54,19.674,45.800,0.1303,0.2066,7.7
18/01/15,15:11:55,20.055,48.800,0.1274,0.2044,9.0
18/01/15,16:11:56,23.400,57.700,0.1252,0.2015,14.6
18/01/15,17:11:57,23.472,67.200,0.1238,0.2008,17.1
18/01/15,18:11:58,17.677,74.400,0.1223,0.2008,13.1
18/01/15,19:11:59,17.153,82.400,0.1216,0.2000,14.1
18/01/15,20:12:00,11.710,78.900,0.1209,0.2000,8.2
18/01/15,21:12:01,10.590,87.200,0.1201,0.2000,8.6
18/01/15,22:12:02,10.198,89.800,0.1201,0.2000,8.6
18/01/15,23:12:03,9.558,90.700,0.1194,0.2000,8.1
19/01/15,00:12:04,8.717,90.900,0.1194,0.2000,7.3
19/01/15,01:12:05,6.788,88.500,0.1194,0.2000,5.0
19/01/15,02:12:06,6.458,90.700,0.1194,0.2008,5.1
19/01/15,03:12:07,4.610,88.900,0.1194,0.2008,2.9
19/01/15,04:12:08,2.983,88.000,0.1194,0.2000,1.2
19/01/15,05:12:09,1.832,86.700,0.1201,0.2008,-0.1
19/01/15,06:12:10,0.495,86.900,0.1194,0.2008,-1.4
19/01/15,07:12:11,1.153,88.100,0.1201,0.2008,-0.6
19/01/15,08:12:12,2.503,90.700,0.1209,0.2008,1.1
19/01/15,09:12:13,6.965,97.300,0.1209,0.2008,6.6
19/01/15,10:12:14,10.149,91.000,0.1201,0.2000,8.8
19/01/15,11:12:15,13.738,69.300,0.1201,0.1978,8.2
19/01/15,12:12:16,17.201,61.800,0.1201,0.1957,9.8
19/01/15,13:12:17,25.817,73.400,0.1194,0.1942,20.7
19/01/15,14:12:18,29.865,67.500,0.1180,0.1920,23.2
19/01/15,15:12:19,30.495,60.700,0.1150,0.1891,22.1
19/01/15,16:12:20,25.186,62.400,0.1121,0.1877,17.5
19/01/15,17:12:21,20.555,71.600,0.1107,0.1870,15.3
19/01/15,18:12:22,19.175,75.500,0.1092,0.1855,14.8
19/01/15,19:12:23,16.725,79.300,0.1085,0.1855,13.1
19/01/15,20:12:24,13.185,81.200,0.1071,0.1848,10.0
19/01/15,21:12:25,8.170,79.200,0.1071,0.1848,4.8
19/01/15,22:12:26,6.813,83.500,0.1071,0.1848,4.2
19/01/15,23:12:27,5.770,86.700,0.1071,0.1848,3.7
20/01/15,00:12:28,6.535,89.100,0.1071,0.1855,4.9
20/01/15,01:12:29,6.306,89.400,0.1071,0.1855,4.7
20/01/15,02:12:30,6.712,90.300,0.1071,0.1855,5.2
20/01/15,03:12:31,6.509,91.400,0.1071,0.1855,5.2
20/01/15,04:12:32,7.569,95.300,0.1071,0.1862,6.9
20/01/15,05:12:33,7.695,95.500,0.1071,0.1855,7.0
20/01/15,06:12:34,7.945,96.500,0.1071,0.1862,7.4
20/01/15,07:12:35,8.369,97.600,0.1071,0.1862,8.0
20/01/15,08:12:36,9.485,98.900,0.1071,0.1862,9.3
20/01/15,09:12:37,11.273,99.900,0.1071,0.1862,11.3
20/01/15,10:12:38,13.522,99.800,0.1071,0.1855,13.5
20/01/15,11:12:39,15.438,95.100,0.1071,0.1848,14.7
20/01/15,12:12:40,17.724,89.400,0.1071,0.1833,16.0
20/01/15,13:12:41,19.651,81.300,0.1071,0.1819,16.4
20/01/15,14:12:42,21.390,81.500,0.1056,0.1797,18.1
20/01/15,15:12:43,20.865,79.700,0.1042,0.1790,17.2
20/01/15,16:12:44,18.247,76.800,0.1034,0.1775,14.1
20/01/15,17:12:45,19.127,79.500,0.1027,0.1768,15.5
20/01/15,18:12:46,16.820,78.300,0.1020,0.1761,13.0
20/01/15,19:12:47,17.320,84.600,0.1012,0.1761,14.7
20/01/15,20:12:48,14.242,86.100,0.1012,0.1761,12.0
20/01/15,21:12:49,11.637,86.100,0.1005,0.1761,9.4
20/01/15,22:12:50,11.467,91.400,0.1005,0.1761,10.1
20/01/15,23:12:51,11.977,94.500,0.1005,0.1761,11.1
21/01/15,00:12:52,10.173,97.900,0.1819,0.2225,9.9
21/01/15,01:12:53,8.965,100.000,0.1870,0.2276,9.0
