"Date","Time, GMT+11:00","Temp, °C (LGR S/N: 9832560, SEN S/N: 9818212, LBL: Ambient)","RH, % (LGR S/N: 9832560, SEN S/N: 9818212)","Water Content, m³/m³ (LGR S/N: 9832560, SEN S/N: 9827492, LBL: 5cmBG)","Water Content, m³/m³ (LGR S/N: 9832560, SEN S/N: 9827496, LBL: 10cmBG)","DewPt, °C (LGR S/N: 9832560, SEN S/N: 9818212)"
16/01/15,15:11:08,17.915,52.600,0.2066,0.1448,8.1
16/01/15,16:11:09,17.867,54.400,0.2066,0.1441,8.6
16/01/15,17:11:10,15.509,57.600,0.2037,0.1426,7.2
16/01/15,18:11:11,13.473,65.200,0.2051,0.1412,7.1
16/01/15,19:11:12,12.292,70.400,0.2044,0.1412,7.1
16/01/15,20:11:13,10.785,75.600,0.2044,0.1405,6.7
16/01/15,21:11:14,10.100,77.200,0.2044,0.1405,6.3
16/01/15,22:11:15,9.706,75.600,0.2044,0.1397,5.6
16/01/15,23:11:16,9.312,79.600,0.2044,0.1397,6.0
17/01/15,00:11:17,9.139,80.200,0.2044,0.1397,5.9
17/01/15,01:11:18,8.891,80.200,0.2051,0.1397,5.7
17/01/15,02:11:19,8.519,79.400,0.2044,0.1397,5.2
17/01/15,03:11:20,8.020,80.300,0.2051,0.1397,4.8
17/01/15,04:11:21,7.544,81.000,0.2051,0.1390,4.5
17/01/15,05:11:22,7.091,86.200,0.2051,0.1390,4.9
17/01/15,06:11:23,6.940,90.500,0.2051,0.1390,5.5
17/01/15,07:11:24,7.544,92.300,0.2051,0.1390,6.4
17/01/15,08:11:25,10.026,89.500,0.2051,0.1390,8.4
17/01/15,09:11:26,11.273,79.700,0.2044,0.1390,7.9
17/01/15,10:11:27,12.509,75.300,0.2044,0.1390,8.3
17/01/15,11:11:28,13.954,73.300,0.2037,0.1383,9.3
17/01/15,12:11:29,14.481,71.500,0.2015,0.1376,9.4
17/01/15,13:11:30,16.892,68.100,0.1993,0.1368,11.0
