"Date","Time, GMT+11:00","Temp, °C (LGR S/N: 9832564, SEN S/N: 9818206, LBL: Ambient)","RH, % (LGR S/N: 9832564, SEN S/N: 9818206)","Water Content, m³/m³ (LGR S/N: 9832564, SEN S/N: 9833756, LBL: 5cmBG)","Water Content, m³/m³ (LGR S/N: 9832564, SEN S/N: 9833765, LBL: 10cmBG)","DewPt, °C (LGR S/N: 9832564, SEN S/N: 9818206)"
16/01/15,15:11:07,24.219,50.900,0.2131,0.0439,13.4
16/01/15,16:11:08,21.963,54.600,0.2131,0.0352,12.4
16/01/15,17:11:09,19.722,58.700,0.2116,0.0272,11.4
16/01/15,18:11:10,17.439,62.800,0.2102,0.0228,10.3
16/01/15,19:11:11,16.106,67.100,0.2087,0.0192,10.0
16/01/15,20:11:12,13.810,71.300,0.2073,0.0170,8.7
16/01/15,21:11:13,11.710,76.300,0.2073,0.0170,7.7
16/01/15,22:11:14,10.907,78.100,0.2066,0.0163,7.3
16/01/15,23:11:15,10.173,82.200,0.2066,0.0163,7.3
17/01/15,00:11:16,9.706,83.300,0.2058,0.0155,7.0
17/01/15,01:11:17,9.312,84.200,0.2058,0.0155,6.8
17/01/15,02:11:18,8.717,84.600,0.2058,0.0155,6.3
17/01/15,03:11:19,8.170,86.500,0.2058,0.0155,6.1
17/01/15,04:11:20,7.695,87.200,0.2051,0.0155,5.7
17/01/15,05:11:21,7.217,89.500,0.2051,0.0155,5.6
17/01/15,06:11:22,7.041,92.000,0.2051,0.0163,5.8
17/01/15,07:11:23,8.469,94.200,0.2051,0.0163,7.6
17/01/15,08:11:24,11.467,92.100,0.2058,0.0170,10.2
17/01/15,09:11:25,20.198,70.800,0.2051,0.0192,14.7
17/01/15,10:11:26,25.939,52.100,0.2058,0.0235,15.4
17/01/15,11:11:27,30.293,44.400,0.2058,0.0228,16.8
17/01/15,12:11:28,34.124,37.000,0.2058,0.0061,17.4
17/01/15,13:11:29,34.545,35.300,0.2058,-0.0135,17.0
17/01/15,14:11:30,29.565,42.500,0.2051,-0.0288,15.5
17/01/15,15:11:31,26.158,49.900,0.2037,-0.0375,14.9
17/01/15,16:11:32,23.208,54.700,0.2022,-0.0317,13.6
17/01/15,17:11:33,20.436,57.700,0.2008,-0.0404,11.8
17/01/15,18:11:34,18.509,61.100,0.1986,-0.0462,10.9
17/01/15,19:11:35,16.463,65.300,0.1978,-0.0469,9.9
17/01/15,20:11:36,13.690,70.400,0.1964,-0.0462,8.4
17/01/15,21:11:37,11.273,74.900,0.1957,-0.0462,7.0
17/01/15,22:11:38,9.780,79.000,0.1964,-0.0440,6.3
17/01/15,23:11:39,8.817,81.900,0.1964,-0.0426,5.9
18/01/15,00:11:40,8.220,85.100,0.1964,-0.0418,5.9
18/01/15,01:11:41,7.519,85.400,0.1964,-0.0404,5.2
18/01/15,02:11:42,6.914,87.000,0.1964,-0.0389,4.9
18/01/15,03:11:43,6.408,87.200,0.1957,-0.0382,4.4
18/01/15,04:11:44,5.975,84.900,0.1964,-0.0368,3.6
18/01/15,05:11:45,5.076,85.500,0.1957,-0.0360,2.9
18/01/15,06:11:46,4.168,85.400,0.1957,-0.0346,1.9
18/01/15,07:11:47,5.949,87.900,0.1957,-0.0331,4.1
18/01/15,08:11:48,9.780,80.600,0.1957,-0.0324,6.6
18/01/15,09:11:49,20.603,57.700,0.1949,-0.0309,12.0
18/01/15,10:11:50,25.866,42.100,0.1949,-0.0288,12.0
