"Date","Time, GMT+11:00","Temp, °C (LGR S/N: 9832562, SEN S/N: 9818221, LBL: Ambient)","RH, % (LGR S/N: 9832562, SEN S/N: 9818221)","Water Content, m³/m³ (LGR S/N: 9832562, SEN S/N: 9827493, LBL: 5cmBG)","Water Content, m³/m³ (LGR S/N: 9832562, SEN S/N: 9833761, LBL: 10cmBG)","DewPt, °C (LGR S/N: 9832562, SEN S/N: 9818221)"
16/01/15,15:11:07,18.010,91.900,0.1623,0.1971,16.7
16/01/15,16:11:08,17.915,92.700,0.1608,0.1971,16.7
16/01/15,17:11:09,16.153,90.900,0.1586,0.1964,14.7
16/01/15,18:11:10,14.673,91.700,0.1572,0.1964,13.4
16/01/15,19:11:11,13.834,92.800,0.1557,0.1957,12.7
16/01/15,20:11:12,11.977,92.500,0.1550,0.1957,10.8
16/01/15,21:11:13,10.247,93.500,0.1543,0.1964,9.3
16/01/15,22:11:14,9.756,94.200,0.1528,0.1964,8.9
16/01/15,23:11:15,9.485,95.200,0.1528,0.1957,8.8
17/01/15,00:11:16,9.064,95.600,0.1521,0.1957,8.4
17/01/15,01:11:17,8.792,95.800,0.1521,0.1957,8.2
17/01/15,02:11:18,8.568,95.800,0.1514,0.1957,7.9
17/01/15,03:11:19,8.344,96.100,0.1514,0.1957,7.8
17/01/15,04:11:20,7.895,96.100,0.1506,0.1957,7.3
17/01/15,05:11:21,7.795,96.700,0.1506,0.1957,7.3
17/01/15,06:11:22,7.720,97.300,0.1506,0.1957,7.3
17/01/15,07:11:23,8.170,98.200,0.1506,0.1957,7.9
17/01/15,08:11:24,8.593,98.800,0.1506,0.1964,8.4
17/01/15,09:11:25,9.583,99.600,0.1506,0.1957,9.5
17/01/15,10:11:26,10.883,100.000,0.1499,0.1949,10.9
17/01/15,11:11:27,12.292,99.600,0.1499,0.1942,12.2
17/01/15,12:11:28,15.008,98.300,0.1506,0.1935,14.8
17/01/15,13:11:29,17.605,95.600,0.1492,0.1928,16.9
17/01/15,14:11:30,19.651,93.500,0.1463,0.1920,18.6
17/01/15,15:11:31,19.984,91.500,0.1441,0.1906,18.6
17/01/15,16:11:32,19.722,91.600,0.1419,0.1899,18.3
17/01/15,17:11:33,17.867,89.300,0.1405,0.1891,16.1
17/01/15,18:11:34,16.773,89.800,0.1390,0.1884,15.1
17/01/15,19:11:35,14.553,88.900,0.1368,0.1884,12.8
17/01/15,20:11:36,12.871,91.200,0.1361,0.1884,11.5
17/01/15,21:11:37,10.932,93.500,0.1347,0.1884,9.9
17/01/15,22:11:38,10.075,94.900,0.1339,0.1877,9.3
17/01/15,23:11:39,9.312,96.700,0.1339,0.1877,8.8
18/01/15,00:11:40,9.262,97.000,0.1332,0.1884,8.8
18/01/15,01:11:41,8.817,97.900,0.1332,0.1884,8.5
18/01/15,02:11:42,7.945,97.300,0.1332,0.1884,7.6
18/01/15,03:11:43,7.368,96.900,0.1332,0.1884,6.9
18/01/15,04:11:44,6.889,96.200,0.1325,0.1884,6.3
18/01/15,05:11:45,6.458,97.300,0.1325,0.1884,6.1
18/01/15,06:11:46,5.539,97.500,0.1325,0.1891,5.2
18/01/15,07:11:47,6.331,97.300,0.1325,0.1891,5.9
18/01/15,08:11:48,7.268,97.700,0.1325,0.1884,6.9
18/01/15,09:11:49,8.419,97.800,0.1318,0.1884,8.1
18/01/15,10:11:50,10.124,96.900,0.1310,0.1870,9.7
18/01/15,11:11:51,12.534,96.500,0.1318,0.1855,12.0
18/01/15,12:11:52,13.882,91.700,0.1310,0.1855,12.6
18/01/15,13:11:53,14.577,82.100,0.1296,0.1840,11.6
18/01/15,14:11:54,17.463,76.900,0.1274,0.1826,13.4
18/01/15,15:11:55,17.153,78.900,0.1245,0.1811,13.5
18/01/15,16:11:56,18.985,89.000,0.1223,0.1797,17.2
18/01/15,17:11:57,18.010,85.800,0.1223,0.1797,15.6
18/01/15,18:11:58,13.522,82.000,0.1201,0.1790,10.5
18/01/15,19:11:59,13.401,85.200,0.1187,0.1790,11.0
18/01/15,20:12:00,9.657,87.500,0.1172,0.1790,7.7
18/01/15,21:12:01,9.040,94.400,0.1165,0.1790,8.2
18/01/15,22:12:02,8.319,95.200,0.1165,0.1790,7.6
18/01/15,23:12:03,7.645,96.800,0.1165,0.1790,7.2
19/01/15,00:12:04,6.965,97.100,0.1165,0.1797,6.5
19/01/15,01:12:05,5.616,93.800,0.1158,0.1804,4.7
19/01/15,02:12:06,5.360,95.800,0.1158,0.1804,4.7
19/01/15,03:12:07,4.063,92.100,0.1158,0.1804,2.9
19/01/15,04:12:08,2.690,88.900,0.1150,0.1804,1.0
19/01/15,05:12:09,2.316,85.900,0.1150,0.1804,0.2
19/01/15,06:12:10,1.425,83.600,0.1143,0.1804,-1.0
19/01/15,07:12:11,3.617,89.600,0.1143,0.1804,2.1
19/01/15,08:12:12,6.077,89.800,0.1143,0.1804,4.5
19/01/15,09:12:13,10.051,79.000,0.1150,0.1797,6.6
19/01/15,10:12:14,11.151,88.000,0.1143,0.1790,9.3
19/01/15,11:12:15,12.558,93.500,0.1150,0.1782,11.6
19/01/15,12:12:16,15.796,92.500,0.1150,0.1768,14.6
19/01/15,13:12:17,18.985,76.500,0.1136,0.1761,14.8
19/01/15,14:12:18,18.794,69.200,0.1107,0.1746,13.1
19/01/15,15:12:19,17.915,68.000,0.1078,0.1724,11.9
19/01/15,16:12:20,15.605,69.000,0.1056,0.1710,10.0
19/01/15,17:12:21,14.170,73.500,0.1042,0.1702,9.5
19/01/15,18:12:22,14.050,72.800,0.1027,0.1702,9.3
19/01/15,19:12:23,12.751,77.000,0.1020,0.1702,8.8
19/01/15,20:12:24,10.663,81.300,0.1005,0.1702,7.6
19/01/15,21:12:25,7.594,82.300,0.0998,0.1695,4.8
19/01/15,22:12:26,6.763,84.900,0.0998,0.1702,4.4
19/01/15,23:12:27,5.693,83.600,0.0998,0.1702,3.1
20/01/15,00:12:28,5.257,85.000,0.0998,0.1702,2.9
20/01/15,01:12:29,4.999,86.300,0.0998,0.1702,2.9
20/01/15,02:12:30,3.880,83.500,0.0991,0.1710,1.3
20/01/15,03:12:31,5.539,89.300,0.0991,0.1717,3.9
20/01/15,04:12:32,7.419,96.900,0.0998,0.1710,7.0
20/01/15,05:12:33,7.544,96.800,0.0991,0.1717,7.1
20/01/15,06:12:34,7.920,97.900,0.0998,0.1717,7.6
20/01/15,07:12:35,8.020,98.100,0.0991,0.1717,7.7
20/01/15,08:12:36,9.632,99.800,0.0998,0.1717,9.6
20/01/15,09:12:37,11.321,100.000,0.0998,0.1717,11.3
20/01/15,10:12:38,13.497,100.000,0.1005,0.1710,13.5
20/01/15,11:12:39,15.366,100.000,0.1012,0.1702,15.4
20/01/15,12:12:40,17.201,100.000,0.1012,0.1695,17.2
20/01/15,13:12:41,19.080,98.700,0.1005,0.1681,18.9
20/01/15,14:12:42,20.174,96.400,0.0991,0.1673,19.6
20/01/15,15:12:43,20.341,94.800,0.0983,0.1659,19.5
20/01/15,16:12:44,18.675,91.400,0.0969,0.1659,17.3
20/01/15,17:12:45,18.913,94.000,0.0962,0.1644,17.9
20/01/15,18:12:46,17.225,91.700,0.0947,0.1644,15.9
20/01/15,19:12:47,16.677,94.400,0.0933,0.1644,15.8
20/01/15,20:12:48,13.666,93.200,0.0918,0.1644,12.6
20/01/15,21:12:49,11.904,92.400,0.0904,0.1637,10.7
20/01/15,22:12:50,11.759,97.700,0.0896,0.1637,11.4
20/01/15,23:12:51,11.929,98.900,0.0896,0.1644,11.8
21/01/15,00:12:52,10.980,98.800,0.0947,0.1717,10.8
21/01/15,01:12:53,10.443,99.400,0.1100,0.1768,10.4
21/01/15,02:12:54,10.394,99.800,0.1187,0.1782,10.4
21/01/15,03:12:55,10.296,99.900,0.1318,0.1797,10.3
21/01/15,04:12:56,10.320,100.000,0.1361,0.1804,10.3
21/01/15,05:12:57,10.687,100.000,0.1383,0.1819,10.7
21/01/15,06:12:58,10.761,100.000,0.1390,0.1819,10.8
21/01/15,07:12:59,10.883,100.000,0.1397,0.1826,10.9
21/01/15,08:13:00,11.929,100.000,0.1405,0.1826,11.9
21/01/15,09:13:01,12.025,100.000,0.1412,0.1826,12.0
21/01/15,10:13:02,13.930,100.000,0.1419,0.1826,13.9
21/01/15,11:13:03,18.557,100.000,0.1434,0.1826,18.6
21/01/15,12:13:04,19.056,89.600,0.1434,0.1826,17.3
21/01/15,13:13:05,17.819,76.600,0.1434,0.1826,13.7
21/01/15,14:13:06,16.796,72.700,0.1426,0.1826,11.9
21/01/15,15:13:07,14.888,74.500,0.1419,0.1826,10.4
21/01/15,16:13:08,15.509,95.800,0.1412,0.1826,14.9
21/01/15,17:13:09,15.223,97.100,0.1405,0.1826,14.8
21/01/15,18:13:10,14.385,95.300,0.1397,0.1826,13.7
21/01/15,19:13:11,13.618,93.300,0.1390,0.1826,12.6
21/01/15,20:13:12,12.147,95.200,0.1383,0.1826,11.4
21/01/15,21:13:13,11.832,98.400,0.1383,0.1826,11.6
