"Date","Time, GMT+11:00","Temp, °C (LGR S/N: 9832568, SEN S/N: 9818223, LBL: Ambient)","RH, % (LGR S/N: 9832568, SEN S/N: 9818223)","Temp, °C (LGR S/N: 9832568, SEN S/N: 9824747, LBL: 3cmBG)","Water Content, m³/m³ (LGR S/N: 9832568, SEN S/N: 9833750, LBL: 5cmBG)","Water Content, m³/m³ (LGR S/N: 9832568, SEN S/N: 9833763, LBL: 10cmBG)","DewPt, °C (LGR S/N: 9832568, SEN S/N: 9818223)"
16/01/15,14:11:08,18.152,60.700,17.272,0.1928,0.2218,10.5
16/01/15,15:11:09,17.320,57.700,17.130,0.1928,0.2218,8.9
16/01/15,16:11:10,17.058,56.900,16.820,0.1920,0.2218,8.5
16/01/15,17:11:11,15.986,59.500,16.677,0.1913,0.2218,8.1
16/01/15,18:11:12,14.673,64.400,16.606,0.1899,0.2218,8.0
16/01/15,19:11:13,12.847,68.600,16.249,0.1884,0.2211,7.2
16/01/15,20:11:14,10.858,74.500,15.652,0.1877,0.2211,6.5
16/01/15,21:11:15,10.075,76.200,14.697,0.1870,0.2204,6.1
16/01/15,22:11:16,9.534,74.500,13.834,0.1870,0.2204,5.2
16/01/15,23:11:17,9.188,78.000,13.209,0.1862,0.2196,5.6
17/01/15,00:11:18,8.916,78.700,12.751,0.1862,0.2196,5.4
17/01/15,01:11:19,8.543,78.900,12.364,0.1855,0.2196,5.1
17/01/15,02:11:20,8.245,78.100,11.977,0.1862,0.2189,4.7
17/01/15,03:11:21,7.619,79.400,11.613,0.1855,0.2189,4.3
17/01/15,04:11:22,7.091,81.600,11.248,0.1855,0.2189,4.2
17/01/15,05:11:23,6.535,87.000,10.907,0.1855,0.2189,4.5
17/01/15,06:11:24,6.306,91.800,10.590,0.1855,0.2189,5.1
17/01/15,07:11:25,7.368,92.800,10.394,0.1855,0.2182,6.3
17/01/15,08:11:26,9.460,87.900,10.467,0.1855,0.2182,7.6
17/01/15,09:11:27,12.122,77.600,10.761,0.1855,0.2182,8.3
17/01/15,10:11:28,14.290,71.500,11.419,0.1848,0.2182,9.2
17/01/15,11:11:29,15.986,68.500,12.630,0.1840,0.2175,10.2
17/01/15,12:11:30,17.796,64.000,15.270,0.1840,0.2175,10.9
17/01/15,13:11:31,19.532,61.800,17.344,0.1840,0.2175,12.0
17/01/15,14:11:32,21.342,58.300,18.200,0.1833,0.2182,12.8
17/01/15,15:11:33,20.293,56.900,18.319,0.1826,0.2182,11.5
17/01/15,16:11:34,19.698,57.700,18.081,0.1819,0.2182,11.1
17/01/15,17:11:35,17.796,58.400,17.843,0.1804,0.2175,9.5
17/01/15,18:11:36,16.368,58.900,17.724,0.1790,0.2175,8.3
17/01/15,19:11:37,13.088,65.900,17.272,0.1782,0.2175,6.9
17/01/15,20:11:38,11.200,72.400,16.415,0.1768,0.2175,6.4
17/01/15,21:11:39,9.114,79.200,15.342,0.1768,0.2167,5.7
17/01/15,22:11:40,7.895,82.700,14.361,0.1768,0.2167,5.1
17/01/15,23:11:41,7.015,86.300,13.570,0.1761,0.2167,4.9
18/01/15,00:11:42,7.242,87.800,12.920,0.1761,0.2160,5.4
18/01/15,01:11:43,6.408,87.400,12.437,0.1753,0.2160,4.5
18/01/15,02:11:44,6.179,82.800,11.977,0.1753,0.2153,3.5
18/01/15,03:11:45,5.745,76.100,11.516,0.1753,0.2153,1.9
18/01/15,04:11:46,5.668,70.900,11.053,0.1753,0.2153,0.8
18/01/15,05:11:47,4.895,74.200,10.663,0.1753,0.2153,0.7
18/01/15,06:11:48,3.827,71.700,10.296,0.1753,0.2153,-0.8
18/01/15,07:11:49,6.763,62.900,9.903,0.1753,0.2146,0.2
18/01/15,08:11:50,10.907,52.200,10.001,0.1746,0.2146,1.5
18/01/15,09:11:51,14.337,45.800,10.565,0.1746,0.2138,2.8
18/01/15,10:11:52,16.939,43.800,11.419,0.1739,0.2138,4.6
18/01/15,11:11:53,19.960,42.900,12.992,0.1732,0.2131,7.0
18/01/15,12:11:54,20.889,45.300,16.153,0.1732,0.2131,8.6
18/01/15,13:11:55,22.561,42.300,18.414,0.1732,0.2131,9.1
18/01/15,14:11:56,27.087,40.200,19.508,0.1717,0.2131,12.4
18/01/15,15:11:57,22.800,41.900,19.770,0.1710,0.2131,9.2
18/01/15,16:11:58,25.695,48.200,19.341,0.1695,0.2124,13.9
18/01/15,17:11:59,26.353,52.000,19.008,0.1681,0.2124,15.7
18/01/15,18:12:00,20.341,61.600,18.961,0.1673,0.2124,12.7
18/01/15,19:12:01,18.081,66.900,18.509,0.1666,0.2124,11.9
18/01/15,20:12:02,12.775,72.200,18.010,0.1659,0.2116,7.9
18/01/15,21:12:03,11.200,83.200,16.725,0.1652,0.2116,8.5
18/01/15,22:12:04,10.345,85.500,15.772,0.1652,0.2116,8.0
18/01/15,23:12:05,9.608,87.700,15.055,0.1652,0.2109,7.7
19/01/15,00:12:06,8.866,88.300,14.481,0.1652,0.2109,7.0
19/01/15,01:12:07,6.763,87.100,13.810,0.1644,0.2109,4.8
19/01/15,02:12:08,5.847,89.600,13.064,0.1644,0.2109,4.3
19/01/15,03:12:09,3.749,87.600,12.389,0.1644,0.2109,1.9
19/01/15,04:12:10,2.074,85.500,11.565,0.1637,0.2109,-0.1
