"Date","Time, GMT+11:00","Temp, °C (LGR S/N: 9832561, SEN S/N: 9818218, LBL: Ambient)","RH, % (LGR S/N: 9832561, SEN S/N: 9818218)","Temp, °C (LGR S/N: 9832561, SEN S/N: 9824740, LBL: 3cmBG)","Water Content, m³/m³ (LGR S/N: 9832561, SEN S/N: 9833758, LBL: 5cmBG)","Water Content, m³/m³ (LGR S/N: 9832561, SEN S/N: 9833760, LBL: 10cmBG)","DewPt, °C (LGR S/N: 9832561, SEN S/N: 9818218)"
16/01/15,14:11:08,15.390,67.900,17.582,0.1259,0.2480,9.5
16/01/15,15:11:09,15.533,63.300,17.225,0.1267,0.2509,8.6
16/01/15,16:11:10,15.485,62.200,15.986,0.1238,0.2501,8.3
16/01/15,17:11:11,14.242,65.000,15.199,0.1201,0.2494,7.8
16/01/15,18:11:12,12.968,70.000,14.122,0.1158,0.2494,7.6
16/01/15,19:11:13,12.050,73.200,13.088,0.1121,0.2487,7.4
16/01/15,20:11:14,10.614,77.700,12.316,0.1100,0.2487,6.9
16/01/15,21:11:15,9.928,78.600,11.297,0.1078,0.2487,6.4
16/01/15,22:11:16,9.460,77.200,10.638,0.1063,0.2487,5.7
16/01/15,23:11:17,9.089,80.500,10.271,0.1056,0.2480,5.9
17/01/15,00:11:18,8.891,81.000,10.026,0.1056,0.2480,5.8
17/01/15,01:11:19,8.618,81.100,9.756,0.1056,0.2480,5.6
17/01/15,02:11:20,8.319,80.400,9.485,0.1049,0.2480,5.2
17/01/15,03:11:21,7.770,81.300,9.213,0.1034,0.2472,4.8
17/01/15,04:11:22,7.318,82.900,8.891,0.1034,0.2472,4.6
17/01/15,05:11:23,6.889,87.700,8.668,0.1034,0.2472,5.0
17/01/15,06:11:24,6.712,91.800,8.494,0.1027,0.2472,5.5
17/01/15,07:11:25,7.594,93.400,8.618,0.1020,0.2472,6.6
17/01/15,08:11:26,9.089,89.700,9.287,0.1012,0.2465,7.5
17/01/15,09:11:27,10.932,81.300,10.394,0.1005,0.2465,7.9
17/01/15,10:11:28,12.751,75.800,11.807,0.0991,0.2465,8.6
17/01/15,11:11:29,14.457,72.100,13.377,0.1005,0.2458,9.5
17/01/15,12:11:30,16.177,68.100,15.485,0.1020,0.2451,10.3
17/01/15,13:11:31,16.701,67.300,18.485,0.1027,0.2451,10.6
17/01/15,14:11:32,17.962,66.400,19.032,0.1034,0.2443,11.6
17/01/15,15:11:33,18.366,62.700,19.651,0.1042,0.2436,11.1
17/01/15,16:11:34,18.010,62.400,18.366,0.1020,0.2443,10.7
17/01/15,17:11:35,16.249,63.600,16.939,0.0983,0.2436,9.4
17/01/15,18:11:36,14.577,65.800,15.629,0.0947,0.2429,8.3
17/01/15,19:11:37,12.630,70.200,14.122,0.0911,0.2429,7.4
17/01/15,20:11:38,11.005,75.500,12.871,0.0882,0.2429,6.9
17/01/15,21:11:39,9.534,80.300,11.832,0.0860,0.2422,6.3
17/01/15,22:11:40,8.643,83.300,11.029,0.0845,0.2422,6.0
17/01/15,23:11:41,7.970,85.600,10.418,0.0845,0.2422,5.7
18/01/15,00:11:42,7.795,88.000,9.977,0.0845,0.2414,5.9
