"Date","Time, GMT+11:00","Temp, ¡C (SEN S/N: 9818211, LBL: Ambient)","RH, % (SEN S/N: 9818211)","DewPt, ¡C (SEN S/N: 9818211)","Water Content, m?/m? (SEN S/N: 9827491, LBL: 5cmBG)","Water Content, m?/m? (SEN S/N: 9833764, LBL: 10cmBG)"
03-05-2011,10:09:29,5.154,100.000,5.2,0.2349,0.2654
03-05-2011,11:09:30,6.357,100.000,6.4,0.2349,0.2654
03-05-2011,12:09:31,9.089,100.000,9.1,0.2356,0.2654
03-05-2011,13:09:32,9.435,99.200,9.3,0.2356,0.2654
03-05-2011,14:09:33,9.460,98.300,9.2,0.2356,0.2654
03-05-2011,15:09:34,7.066,96.900,6.6,0.2356,0.2639
03-05-2011,16:09:35,7.494,99.600,7.4,0.2356,0.2632
03-05-2011,17:09:36,5.693,99.300,5.6,0.2356,0.2625
03-05-2011,18:09:37,5.462,99.700,5.4,0.2356,0.2610
03-05-2011,19:09:38,4.792,100.000,4.8,0.2356,0.2596
03-05-2011,20:09:39,4.428,100.000,4.4,0.2349,0.2589
03-05-2011,21:09:40,2.584,98.800,2.4,0.2349,0.2581
03-05-2011,22:09:41,2.850,100.000,2.8,0.2342,0.2574
03-05-2011,23:09:42,3.274,100.000,3.3,0.2349,0.2560
04-05-2011,00:09:43,2.797,100.000,2.8,0.2342,0.2552
04-05-2011,01:09:44,0.962,99.400,0.9,0.2342,0.2545
04-05-2011,02:09:45,0.329,97.800,0.0,0.2334,0.2538
04-05-2011,03:09:46,-0.507,95.800,-1.1,0.2334,0.2530
04-05-2011,04:09:47,-1.242,94.900,-2.0,0.2334,0.2523
04-05-2011,05:09:48,-1.470,96.400,-2.0,0.2327,0.2516
04-05-2011,06:09:49,-1.556,97.200,-1.9,0.2327,0.2509
04-05-2011,07:09:50,-0.817,99.100,-0.9,0.2327,0.2509
04-05-2011,08:09:51,-0.817,98.800,-1.0,0.2327,0.2501
04-05-2011,09:09:52,0.742,100.000,0.7,0.2334,0.2501
04-05-2011,10:09:53,5.231,100.000,5.2,0.2342,0.2494
04-05-2011,11:09:54,10.369,96.000,9.8,0.2342,0.2509
04-05-2011,12:09:55,8.394,91.200,7.1,0.2342,0.2501
04-05-2011,13:09:56,9.040,96.100,8.5,0.2349,0.2501
04-05-2011,14:09:57,7.920,93.700,7.0,0.2342,0.2494
04-05-2011,15:09:58,9.188,95.200,8.5,0.2342,0.2501
04-05-2011,16:09:59,5.821,91.500,4.5,0.2334,0.2494
04-05-2011,17:10:00,6.128,96.600,5.6,0.2334,0.2480
04-05-2011,18:10:01,3.906,93.200,2.9,0.2334,0.2480
04-05-2011,19:10:02,0.079,93.600,-0.8,0.2327,0.2472
04-05-2011,20:10:03,1.697,98.100,1.4,0.2327,0.2465
04-05-2011,21:10:04,1.561,97.900,1.3,0.2327,0.2465
04-05-2011,22:10:05,0.550,98.600,0.4,0.2327,0.2458
04-05-2011,23:10:06,0.384,98.600,0.2,0.2327,0.2458
05-05-2011,00:10:07,0.632,99.200,0.5,0.2320,0.2451
05-05-2011,01:10:08,-0.367,98.600,-0.6,0.2327,0.2451
05-05-2011,02:10:09,0.605,99.500,0.5,0.2320,0.2443
05-05-2011,03:10:10,1.017,100.000,1.0,0.2320,0.2443
05-05-2011,04:10:11,0.880,99.300,0.8,0.2320,0.2443
05-05-2011,05:10:12,-0.591,97.500,-0.9,0.2320,0.2480
05-05-2011,06:10:13,-1.128,97.200,-1.5,0.2320,0.2465
05-05-2011,07:10:14,-1.441,96.800,-1.9,0.2313,0.2465
05-05-2011,08:10:15,-1.613,97.400,-2.0,0.2313,0.2465
05-05-2011,09:10:16,-0.116,97.400,-0.5,0.2320,0.2458
05-05-2011,10:10:17,3.880,94.300,3.0,0.2320,0.2458
05-05-2011,11:10:18,9.015,79.900,5.7,0.2320,0.2465
05-05-2011,12:10:19,7.368,72.700,2.8,0.2320,0.2465
05-05-2011,13:10:20,7.318,75.000,3.2,0.2320,0.2458
05-05-2011,14:10:21,7.970,75.000,3.8,0.2313,0.2451
05-05-2011,15:10:22,7.820,81.200,4.8,0.2313,0.2451
05-05-2011,16:10:23,8.494,85.200,6.2,0.2313,0.2451
05-05-2011,17:10:24,7.870,84.300,5.4,0.2313,0.2451
05-05-2011,18:10:25,1.940,78.900,-1.3,0.2320,0.2443
05-05-2011,19:10:26,-1.270,83.400,-3.7,0.2305,0.2436
05-05-2011,20:10:27,-2.015,86.900,-3.9,0.2305,0.2429
05-05-2011,21:10:28,-1.842,89.400,-3.4,0.2313,0.2414
05-05-2011,22:10:29,-2.537,86.000,-4.6,0.2313,0.2422
05-05-2011,23:10:30,-3.807,84.700,-6.0,0.2298,0.2407
06-05-2011,00:10:31,-4.712,83.100,-7.1,0.2291,0.2407
06-05-2011,01:10:32,-4.682,87.700,-6.4,0.2291,0.2407
06-05-2011,02:10:33,-4.651,89.900,-6.1,0.2305,0.2407
06-05-2011,03:10:34,-4.895,90.800,-6.2,0.2284,0.2400
06-05-2011,04:10:35,-4.378,91.600,-5.5,0.2276,0.2400
06-05-2011,05:10:36,-4.530,90.100,-5.9,0.2276,0.2400
06-05-2011,06:10:37,-4.834,89.700,-6.3,0.2276,0.2392
06-05-2011,07:10:38,-4.743,90.800,-6.0,0.2276,0.2392
06-05-2011,08:10:39,-4.621,90.700,-5.9,0.2276,0.2392
06-05-2011,09:10:40,-2.218,88.600,-3.9,0.2284,0.2385
06-05-2011,10:10:41,3.485,83.600,1.0,0.2291,0.2385
06-05-2011,11:10:42,9.534,76.900,5.7,0.2291,0.2385
06-05-2011,12:10:43,9.163,70.500,4.1,0.2284,0.2385
06-05-2011,13:10:44,9.682,69.600,4.4,0.2291,0.2385
06-05-2011,14:10:45,10.418,67.600,4.7,0.2291,0.2385
06-05-2011,15:10:46,10.026,72.600,5.3,0.2291,0.2392
06-05-2011,16:10:47,10.124,79.600,6.8,0.2291,0.2392
06-05-2011,17:10:48,7.745,82.500,5.0,0.2291,0.2385
06-05-2011,18:10:49,2.209,79.200,-1.0,0.2284,0.2378
06-05-2011,19:10:50,-1.015,84.200,-3.3,0.2276,0.2371
06-05-2011,20:10:51,-1.527,85.200,-3.7,0.2276,0.2363
06-05-2011,21:10:52,-2.450,82.600,-5.0,0.2276,0.2356
06-05-2011,22:10:53,-2.976,78.600,-6.2,0.2276,0.2363
06-05-2011,23:10:54,-3.657,84.000,-6.0,0.2276,0.2356
07-05-2011,00:10:55,-4.530,80.900,-7.3,0.2269,0.2356
07-05-2011,01:10:56,-5.018,84.200,-7.3,0.2269,0.2356
07-05-2011,02:10:57,-4.743,84.000,-7.0,0.2269,0.2356
07-05-2011,03:10:58,-4.318,83.800,-6.7,0.2269,0.2349
07-05-2011,04:10:59,-4.106,79.200,-7.2,0.2269,0.2349
07-05-2011,05:11:00,-3.747,78.100,-7.0,0.2269,0.2349
07-05-2011,06:11:01,-3.598,76.400,-7.1,0.2269,0.2349
07-05-2011,07:11:02,-3.271,73.000,-7.4,0.2269,0.2342
07-05-2011,08:11:03,-3.360,69.700,-8.1,0.2262,0.2342
07-05-2011,09:11:04,-0.535,77.600,-4.0,0.2269,0.2342
07-05-2011,10:11:05,2.956,78.800,-0.4,0.2269,0.2334
07-05-2011,11:11:06,11.832,63.900,5.2,0.2269,0.2334
07-05-2011,12:11:07,8.817,58.100,1.0,0.2269,0.2342
07-05-2011,13:11:08,9.064,60.700,1.9,0.2269,0.2342
07-05-2011,14:11:09,9.262,63.400,2.7,0.2269,0.2349
07-05-2011,15:11:10,8.394,73.100,3.9,0.2269,0.2349
07-05-2011,16:11:11,8.369,74.900,4.2,0.2269,0.2342
07-05-2011,17:11:12,6.281,74.300,2.1,0.2269,0.2342
07-05-2011,18:11:13,3.009,68.400,-2.2,0.2269,0.2334
07-05-2011,19:11:14,1.940,69.800,-3.0,0.2262,0.2334
07-05-2011,20:11:15,1.289,67.900,-4.0,0.2262,0.2327
07-05-2011,21:11:16,0.742,56.200,-7.0,0.2262,0.2320
07-05-2011,22:11:17,0.605,61.500,-5.9,0.2262,0.2320
07-05-2011,23:11:18,0.934,84.700,-1.4,0.2262,0.2313
08-05-2011,00:11:19,0.577,91.700,-0.6,0.2262,0.2313
08-05-2011,01:11:20,0.577,94.300,-0.2,0.2254,0.2313
08-05-2011,02:11:21,0.880,95.800,0.3,0.2262,0.2313
08-05-2011,03:11:22,0.329,95.700,-0.3,0.2262,0.2313
08-05-2011,04:11:23,0.051,96.200,-0.5,0.2254,0.2305
08-05-2011,05:11:24,-1.270,95.700,-1.9,0.2262,0.2298
08-05-2011,06:11:25,-1.871,94.600,-2.6,0.2262,0.2298
08-05-2011,07:11:26,-1.071,96.500,-1.6,0.2262,0.2298
08-05-2011,08:11:27,-0.255,97.200,-0.6,0.2262,0.2298
08-05-2011,09:11:28,0.356,97.200,-0.0,0.2262,0.2305
08-05-2011,10:11:29,1.615,96.900,1.2,0.2262,0.2305
08-05-2011,11:11:30,4.350,93.700,3.4,0.2262,0.2305
08-05-2011,12:11:31,6.026,85.400,3.8,0.2262,0.2305
08-05-2011,13:11:32,6.737,84.300,4.3,0.2262,0.2305
08-05-2011,14:11:33,7.091,81.900,4.2,0.2262,0.2313
08-05-2011,15:11:34,7.745,82.000,4.9,0.2262,0.2313
08-05-2011,16:11:35,7.870,82.800,5.1,0.2262,0.2313
08-05-2011,17:11:36,5.514,83.500,2.9,0.2262,0.2305
08-05-2011,18:11:37,4.194,88.200,2.4,0.2262,0.2305
08-05-2011,19:11:38,2.983,94.400,2.2,0.2262,0.2298
08-05-2011,20:11:39,1.180,95.500,0.5,0.2262,0.2298
08-05-2011,21:11:40,1.859,97.800,1.5,0.2262,0.2291
08-05-2011,22:11:41,1.561,98.400,1.3,0.2254,0.2291
08-05-2011,23:11:42,0.742,96.900,0.3,0.2254,0.2291
09-05-2011,00:11:43,0.687,98.200,0.4,0.2254,0.2284
09-05-2011,01:11:44,-0.199,97.000,-0.6,0.2254,0.2284
09-05-2011,02:11:45,-1.498,95.900,-2.1,0.2254,0.2284
09-05-2011,03:11:46,-1.584,97.100,-2.0,0.2254,0.2284
09-05-2011,04:11:47,-1.384,97.500,-1.7,0.2247,0.2284
09-05-2011,05:11:48,-1.556,97.200,-1.9,0.2254,0.2276
09-05-2011,06:11:49,-1.128,99.000,-1.3,0.2254,0.2276
09-05-2011,07:11:50,-1.100,99.700,-1.1,0.2254,0.2276
09-05-2011,08:11:51,-1.043,100.000,-1.0,0.2254,0.2276
09-05-2011,09:11:52,-0.760,100.000,-0.8,0.2254,0.2276
09-05-2011,10:11:53,-0.143,100.000,-0.1,0.2254,0.2276
09-05-2011,11:11:54,0.163,100.000,0.2,0.2254,0.2276
09-05-2011,12:11:55,1.208,99.800,1.2,0.2254,0.2276
09-05-2011,13:11:56,1.588,99.400,1.5,0.2262,0.2284
09-05-2011,14:11:57,1.425,98.900,1.3,0.2254,0.2276
09-05-2011,15:11:58,1.480,98.500,1.3,0.2262,0.2276
09-05-2011,16:11:59,2.717,98.700,2.5,0.2262,0.2276
09-05-2011,17:12:00,0.825,97.400,0.5,0.2262,0.2276
09-05-2011,18:12:01,0.273,99.000,0.1,0.2262,0.2276
09-05-2011,19:12:02,-0.367,99.000,-0.5,0.2262,0.2276
09-05-2011,20:12:03,-0.732,99.500,-0.8,0.2262,0.2276
09-05-2011,21:12:04,-0.676,99.900,-0.7,0.2262,0.2276
09-05-2011,22:12:05,-0.760,100.000,-0.8,0.2262,0.2276
09-05-2011,23:12:06,-0.732,99.700,-0.8,0.2262,0.2269
10-05-2011,00:12:07,-0.902,99.700,-0.9,0.2262,0.2269
10-05-2011,01:12:08,-0.986,99.200,-1.1,0.2262,0.2269
10-05-2011,02:12:09,-1.213,98.900,-1.4,0.2262,0.2276
10-05-2011,03:12:10,-1.270,98.500,-1.5,0.2262,0.2269
10-05-2011,04:12:11,-1.842,97.500,-2.2,0.2254,0.2269
10-05-2011,05:12:12,-4.016,93.400,-4.9,0.2254,0.2276
10-05-2011,06:12:13,-5.480,89.700,-6.9,0.2247,0.2276
10-05-2011,07:12:14,-5.916,89.200,-7.4,0.2247,0.2276
10-05-2011,08:12:15,-6.010,91.100,-7.2,0.2247,0.2276
10-05-2011,09:12:16,-4.348,95.000,-5.0,0.2247,0.2284
10-05-2011,10:12:17,-1.100,96.800,-1.5,0.2254,0.2284
10-05-2011,11:12:18,3.906,90.800,2.5,0.2262,0.2284
10-05-2011,12:12:19,3.195,91.000,1.9,0.2254,0.2284
10-05-2011,13:12:20,4.246,93.000,3.2,0.2262,0.2269
10-05-2011,14:12:21,4.895,89.200,3.3,0.2262,0.2276
10-05-2011,15:12:22,5.488,90.100,4.0,0.2262,0.2284
10-05-2011,16:12:23,5.693,90.200,4.2,0.2254,0.2284
10-05-2011,17:12:24,4.506,90.500,3.1,0.2262,0.2284
10-05-2011,18:12:25,0.660,90.500,-0.7,0.2254,0.2284
10-05-2011,19:12:26,-0.845,95.100,-1.5,0.2254,0.2284
10-05-2011,20:12:27,-1.384,96.500,-1.9,0.2254,0.2284
10-05-2011,21:12:28,-1.299,96.800,-1.7,0.2254,0.2284
10-05-2011,22:12:29,-1.641,97.100,-2.0,0.2254,0.2284
10-05-2011,23:12:30,-1.128,97.900,-1.4,0.2247,0.2284
11-05-2011,00:12:31,-0.958,98.000,-1.2,0.2254,0.2276
11-05-2011,01:12:32,-0.760,98.200,-1.0,0.2247,0.2276
11-05-2011,02:12:33,-1.185,98.500,-1.4,0.2247,0.2284
11-05-2011,03:12:34,-1.015,99.600,-1.1,0.2254,0.2276
11-05-2011,04:12:35,-1.299,99.500,-1.4,0.2247,0.2276
11-05-2011,05:12:36,-1.584,99.500,-1.7,0.2254,0.2276
11-05-2011,06:12:37,-1.413,99.300,-1.5,0.2254,0.2276
11-05-2011,07:12:38,-1.015,99.900,-1.0,0.2254,0.2276
11-05-2011,08:12:39,-1.128,99.600,-1.2,0.2254,0.2276
11-05-2011,09:12:40,-1.015,99.800,-1.0,0.2254,0.2284
11-05-2011,10:12:41,-1.128,99.600,-1.2,0.2262,0.2284
11-05-2011,11:12:42,-0.986,99.700,-1.0,0.2262,0.2284
11-05-2011,12:12:43,-0.423,100.000,-0.4,0.2276,0.2291
11-05-2011,13:12:44,0.079,100.000,0.1,0.2276,0.2284
11-05-2011,14:12:45,-0.199,100.000,-0.2,0.2276,0.2284
11-05-2011,15:12:46,0.135,100.000,0.1,0.2284,0.2284
11-05-2011,16:12:47,0.190,100.000,0.2,0.2284,0.2284
11-05-2011,17:12:48,0.107,100.000,0.1,0.2284,0.2284
11-05-2011,18:12:49,-0.395,100.000,-0.4,0.2284,0.2291
11-05-2011,19:12:50,-0.535,100.000,-0.5,0.2284,0.2291
11-05-2011,20:12:51,-0.620,99.900,-0.6,0.2284,0.2291
11-05-2011,21:12:52,-0.732,99.600,-0.8,0.2276,0.2291
11-05-2011,22:12:53,-0.760,99.600,-0.8,0.2276,0.2291
11-05-2011,23:12:54,-1.929,98.700,-2.1,0.2276,0.2291
12-05-2011,00:12:55,-3.568,96.000,-4.1,0.2269,0.2291
12-05-2011,01:12:56,-4.257,96.800,-4.7,0.2269,0.2291
12-05-2011,02:12:57,-4.439,97.100,-4.8,0.2269,0.2291
12-05-2011,03:12:58,-4.076,97.900,-4.4,0.2269,0.2305
12-05-2011,04:12:59,-4.046,97.600,-4.4,0.2269,0.2298
12-05-2011,05:13:00,-4.469,97.300,-4.8,0.2262,0.2313
12-05-2011,06:13:01,-4.560,97.300,-4.9,0.2262,0.2298
12-05-2011,07:13:02,-4.227,97.500,-4.6,0.2269,0.2298
12-05-2011,08:13:03,-4.046,96.000,-4.6,0.2269,0.2298
12-05-2011,09:13:04,-2.947,97.400,-3.3,0.2269,0.2298
12-05-2011,10:13:05,-2.888,97.500,-3.2,0.2276,0.2298
12-05-2011,11:13:06,-1.641,99.700,-1.7,0.2269,0.2298
12-05-2011,12:13:07,-0.760,100.000,-0.8,0.2276,0.2298
12-05-2011,13:13:08,-0.227,100.000,-0.2,0.2276,0.2298
12-05-2011,14:13:09,0.024,100.000,0.0,0.2284,0.2298
12-05-2011,15:13:10,0.107,100.000,0.1,0.2284,0.2305
