Date,"Time, GMT+11:00","Rain, mm (SEN S/N: 668163)",,"Temp, ÁC (SEN S/N: 684639)","Temp, ÁC (SEN S/N: 684638)","Temp, ÁC (SEN S/N: 2279300)","Temp, ÁC (SEN S/N: 2429935)","RH, % (SEN S/N: 2429935)","DewPt, ÁC (SEN S/N: 2429935)","PAR, uE (SEN S/N: 700672)","Wind Speed, m/s (SEN S/N: 2282103)","Gust Speed, m/s (SEN S/N: 2282103)",,"Water Content, m?/m? (SEN S/N: 2282783)"
08/05/10,08:00:00,0,,5.514,5.437,4.973,4.895,99.3,4.8,1.2,2.66,6.47,,0.1259
08/05/10,09:00:00,0,,5.539,5.462,5.308,5.076,99.4,5,88.7,3.43,7.99,,0.1259
08/05/10,10:00:00,0,,5.565,5.539,6.128,5.411,99.3,5.3,433.7,3.43,6.47,,0.1255
08/05/10,11:00:00,0,,5.616,5.719,6.99,6.179,97.9,5.9,906.2,3.81,7.61,,0.1246
08/05/10,12:00:00,0,,5.693,6.026,9.04,7.72,91.6,6.4,1206.2,2.66,6.85,,0.1234
08/05/10,13:00:00,0,,5.796,6.509,11.589,8.369,84.8,6,1346.2,2.66,5.71,,0.123
08/05/10,14:00:00,0,,6,7.015,13.377,6.99,80.7,3.9,1346.2,2.66,5.71,,0.1221
08/05/10,15:00:00,0,,6.23,7.444,13.714,8.742,88.8,7,1226.2,2.66,6.47,,0.1217
08/05/10,16:00:00,0,,6.458,7.77,13.522,8.792,83.1,6.1,1033.7,2.28,5.33,,0.1217
08/05/10,17:00:00,0,,6.661,7.92,10.932,8.045,81.4,5.1,708.7,1.52,4.95,,0.1217
08/05/10,18:00:00,0,,6.813,7.945,8.444,6.331,88.2,4.5,293.7,0.76,3.43,,0.1217
08/05/10,19:00:00,0,,6.94,7.77,5.847,5.257,81.8,2.4,8.7,0.38,2.28,,0.1221
08/05/10,20:00:00,0,,6.94,7.419,4.141,5.179,62.9,-1.3,1.2,0.76,2.66,,0.1225
08/05/10,21:00:00,0,,6.889,6.99,3.009,5.488,50.2,-4,1.2,0.76,3.05,,0.123
08/05/10,22:00:00,0,,6.788,6.585,2.343,5.128,50.1,-4.4,1.2,0.76,3.43,,0.123
08/05/10,23:00:00,0,,6.661,6.23,1.913,5.591,40.4,-6.8,1.2,1.9,3.43,,0.1225
09/05/10,00:00:00,0,,6.509,5.924,1.643,6.788,35.9,-7.3,1.2,1.9,3.05,,0.123
09/05/10,01:00:00,0,,6.331,5.642,1.425,6.128,35.9,-7.9,1.2,2.28,4.19,,0.1225
09/05/10,02:00:00,0,,6.179,5.385,1.289,6.408,42.1,-5.5,1.2,2.66,4.95,,0.1225
09/05/10,03:00:00,0,,6.026,5.179,1.208,6.255,41.1,-6,1.2,3.43,5.33,,0.1221
09/05/10,04:00:00,0,,5.898,4.999,1.071,5.975,43.2,-5.6,1.2,3.43,6.47,,0.1221
09/05/10,05:00:00,0,,5.77,4.844,0.962,6.965,35.6,-7.2,1.2,3.05,6.47,,0.1217
09/05/10,06:00:00,0,,5.668,4.714,0.934,6.788,34.1,-7.9,1.2,2.28,4.19,,0.1217
09/05/10,07:00:00,0,,5.539,4.584,0.88,6.813,34.9,-7.6,1.2,2.28,4.19,,0.1213
09/05/10,08:00:00,0,,5.437,4.48,0.77,6.102,35.2,-8.1,1.2,2.66,4.57,,0.1213
09/05/10,09:00:00,0,,5.334,4.35,0.797,7.594,34.7,-7,123.7,2.28,4.95,,0.1208
09/05/10,10:00:00,0,,5.257,4.246,1.778,9.213,35.3,-5.3,548.7,3.05,6.09,,0.1204
09/05/10,11:00:00,0,,5.179,4.298,3.906,9.657,29.7,-7.2,898.7,4.19,7.61,,0.1187
09/05/10,12:00:00,0,,5.154,4.662,6.687,9.238,31.8,-6.7,1163.7,3.81,7.23,,0.1174
09/05/10,13:00:00,0,,5.231,5.231,9.312,8.593,39.6,-4.4,1316.2,4.19,7.99,,0.1166
09/05/10,14:00:00,0,,5.385,5.821,11.734,8.195,72.8,3.6,1343.7,3.81,6.85,,0.1162
09/05/10,15:00:00,0,,5.591,6.331,12.364,8.419,78.6,4.9,1246.2,3.81,7.23,,0.1162
09/05/10,16:00:00,0,,5.821,6.737,12.316,8.02,79.8,4.8,1026.2,3.43,6.09,,0.1157
09/05/10,17:00:00,0,,6.026,6.99,9.78,6.56,84.6,4.2,698.7,3.05,5.71,,0.1157
09/05/10,18:00:00,0,,6.23,7.041,7.116,4.506,89.9,3,248.7,2.28,4.95,,0.1162
09/05/10,19:00:00,0,,6.331,6.94,4.947,2.128,94,1.3,8.7,1.14,3.05,,0.1166
09/05/10,20:00:00,0,,6.382,6.636,3.142,1.044,88.8,-0.6,1.2,0.38,3.05,,0.117
09/05/10,21:00:00,0,,6.331,6.281,1.994,3.854,66.5,-1.8,1.2,0,1.14,,0.1174
09/05/10,22:00:00,0,,6.255,5.898,1.344,4.869,74,0.6,1.2,0.38,1.52,,0.1174
09/05/10,23:00:00,0,,6.128,5.565,1.071,3.009,79.7,-0.2,1.2,0.38,1.52,,0.1179
10/05/10,00:00:00,0,,5.975,5.231,0.797,1.886,66.6,-3.7,1.2,0,1.9,,0.1174
10/05/10,01:00:00,0,,5.821,4.973,0.605,4.921,35.1,-9.2,1.2,2.66,4.95,,0.1174
10/05/10,02:00:00,0,,5.693,4.74,0.495,4.376,32.9,-10.5,1.2,3.43,6.09,,0.117
10/05/10,03:00:00,0,,5.539,4.532,0.467,4.402,53.4,-4.2,1.2,2.66,4.57,,0.117
10/05/10,04:00:00,0,,5.411,4.376,0.439,3.906,55.6,-4.2,1.2,2.66,4.95,,0.117
10/05/10,05:00:00,0,,5.282,4.246,0.356,3.116,67.5,-2.3,1.2,1.9,3.05,,0.117
10/05/10,06:00:00,0,,5.179,4.115,0.329,3.354,75,-0.7,1.2,1.9,3.05,,0.117
10/05/10,07:00:00,0,,5.076,3.985,0.301,3.459,78.9,0.1,1.2,1.9,3.43,,0.117
10/05/10,08:00:00,0,,4.973,3.88,0.301,3.221,82.8,0.6,1.2,1.52,3.05,,0.117
10/05/10,09:00:00,0,,4.895,3.801,0.273,4.506,83.7,2,118.7,1.52,3.05,,0.117
10/05/10,10:00:00,0,,4.818,3.696,0.577,6,84.2,3.5,538.7,1.9,4.57,,0.1166
10/05/10,11:00:00,0,,4.74,3.696,2.823,7.041,81.5,4.1,888.7,3.05,6.09,,0.1149
10/05/10,12:00:00,0,,4.714,4.063,5.77,6.99,82.6,4.2,1041.2,3.43,7.23,,0.114
10/05/10,13:00:00,0,,4.766,4.714,7.97,5.102,86.5,3,878.7,4.19,8.76,,0.114
10/05/10,14:00:00,0,,4.947,5.231,7.895,6.433,87.8,4.6,586.2,4.19,8.38,,0.114
10/05/10,15:00:00,0,,5.128,5.565,9.583,5.591,84.8,3.2,933.7,4.95,9.52,,0.1136
10/05/10,16:00:00,0,,5.308,5.898,8.916,5.462,88,3.6,538.7,4.95,9.52,,0.1136
10/05/10,17:00:00,0,,5.488,6.102,7.343,4.376,92.8,3.3,223.7,6.09,12.56,,0.1136
10/05/10,18:00:00,0,,5.616,6.128,5.898,4.011,94.9,3.3,61.2,7.23,14.09,,0.114
10/05/10,19:00:00,0,,5.719,6.026,4.999,3.538,96.7,3.1,3.7,7.61,12.94,,0.114
10/05/10,20:00:00,0,,5.745,5.924,4.246,2.85,97.4,2.5,1.2,6.85,12.56,,0.1145
10/05/10,21:00:00,0,,5.745,5.745,3.406,3.327,97.2,2.9,1.2,6.85,11.42,,0.1145
10/05/10,22:00:00,0,,5.719,5.591,4.089,3.854,97.9,3.6,1.2,9.14,14.85,,0.1145
10/05/10,23:00:00,0,,5.693,5.514,4.428,4.011,98.1,3.7,1.2,7.99,15.61,,0.1145
11/05/10,00:00:00,0,,5.668,5.488,4.558,4.089,98.2,3.8,1.2,7.99,14.47,,0.1145
11/05/10,01:00:00,0,,5.668,5.488,4.61,4.141,98.4,3.9,1.2,7.61,13.7,,0.1145
11/05/10,02:00:00,0,,5.642,5.488,4.636,4.22,98.4,4,1.2,8.76,15.61,,0.1145
11/05/10,03:00:00,0,,5.642,5.514,4.636,4.037,98.5,3.8,1.2,9.9,17.51,,0.1145
11/05/10,04:00:00,0,,5.642,5.488,4.48,3.433,98.5,3.2,1.2,9.52,17.13,,0.1145
11/05/10,05:00:00,0,,5.642,5.488,4.194,2.77,98.6,2.6,1.2,7.99,13.7,,0.1145
11/05/10,06:00:00,0,,5.642,5.462,3.696,2.637,97.6,2.3,1.2,7.99,14.85,,0.1145
11/05/10,07:00:00,0,,5.642,5.385,3.248,2.343,95.1,1.6,1.2,7.99,14.47,,0.1145
11/05/10,08:00:00,0,,5.616,5.282,2.93,2.209,93.5,1.3,1.2,7.61,14.47,,0.1145
11/05/10,09:00:00,0,,5.565,5.179,3.009,2.047,93.1,1,43.7,7.99,13.32,,0.1145
11/05/10,10:00:00,0,,5.514,5.102,3.459,1.643,93.7,0.7,191.2,7.23,13.7,,0.1145
11/05/10,11:00:00,1.78,,5.488,5.076,2.53,1.099,97.6,0.8,53.7,6.85,16.37,,0.1183
11/05/10,12:00:00,0.51,,5.437,4.999,2.343,-0.088,97.8,-0.4,176.2,7.23,12.56,,0.12
11/05/10,13:00:00,0,,5.411,4.921,4.194,0.907,92,-0.2,881.2,6.47,12.18,,0.1187
11/05/10,14:00:00,0,,5.36,5.024,6.484,1.044,82.3,-1.6,1263.7,6.47,13.7,,0.1179
11/05/10,15:00:00,0,,5.385,5.231,6.331,0.467,81.8,-2.3,868.7,5.71,11.04,,0.1174
11/05/10,16:00:00,0,,5.437,5.385,6.839,0.632,81.3,-2.2,863.7,4.95,12.18,,0.1174
11/05/10,17:00:00,0,,5.488,5.514,5.411,-1.27,83.1,-3.8,453.7,4.57,9.14,,0.1174
11/05/10,18:00:00,0,,5.539,5.514,3.327,-1.929,88.6,-3.6,78.7,4.19,9.14,,0.1174
11/05/10,19:00:00,0,,5.539,5.334,1.751,-2.421,90,-3.8,3.7,4.95,10.28,,0.1179
11/05/10,20:00:00,0,,5.514,5.076,1.289,-2.45,90.8,-3.8,1.2,3.43,8.38,,0.1179
11/05/10,21:00:00,0,,5.437,4.844,1.017,-3.006,91,-4.3,1.2,3.81,9.52,,0.1179
11/05/10,22:00:00,0,,5.334,4.636,0.439,-3.449,90.8,-4.7,1.2,4.19,9.52,,0.1183
11/05/10,23:00:00,0,,5.231,4.428,0.301,-3.598,91.7,-4.8,1.2,3.43,8.38,,0.1179
12/05/10,00:00:00,0,,5.128,4.22,0.218,-3.986,92.6,-5,1.2,2.66,7.23,,0.1179
12/05/10,01:00:00,0,,4.999,4.011,0.163,-4.046,91.9,-5.2,1.2,1.9,7.23,,0.1174
12/05/10,02:00:00,0,,4.895,3.854,0.107,-3.807,91.3,-5,1.2,2.66,8.38,,0.117
12/05/10,03:00:00,0,,4.766,3.696,0.051,-4.076,91.9,-5.2,1.2,1.52,7.23,,0.117
12/05/10,04:00:00,0,,4.662,3.564,-0.004,-3.035,92,-4.2,1.2,1.52,8.38,,0.1166
12/05/10,05:00:00,0,,4.584,3.433,-0.032,-3.271,90.8,-4.6,1.2,3.05,8.38,,0.1166
12/05/10,06:00:00,0,,4.48,3.354,-0.06,-3.183,91.7,-4.3,1.2,4.57,11.04,,0.1166
12/05/10,07:00:00,0,,4.402,3.248,-0.088,-2.888,92.3,-4,1.2,4.19,13.7,,0.1162
12/05/10,08:00:00,0,,4.324,3.168,-0.116,-3.212,93.6,-4.1,1.2,4.95,9.52,,0.1157
12/05/10,09:00:00,0,,4.246,3.116,-0.116,-2.537,94.1,-3.4,91.2,4.57,8.76,,0.1157
12/05/10,10:00:00,0,,4.194,3.036,-0.032,-1.958,93.2,-2.9,413.7,4.95,11.04,,0.1157
12/05/10,11:00:00,0,,4.115,3.009,-0.004,-1.699,92.2,-2.8,526.2,5.71,10.28,,0.1157
12/05/10,12:00:00,0,,4.063,2.983,0.079,-1.47,91.1,-2.7,718.7,5.33,9.9,,0.1162
12/05/10,13:00:00,0,,4.037,3.063,1.099,-0.423,90.3,-1.8,941.2,4.95,10.66,,0.1157
12/05/10,14:00:00,0,,4.037,3.301,3.591,0.329,89.1,-1.3,1033.7,4.19,7.99,,0.1153
12/05/10,15:00:00,0,,4.063,3.617,5.539,0.163,88.6,-1.5,926.2,4.95,10.28,,0.1153
12/05/10,16:00:00,0,,4.141,3.906,6.051,0.632,85.7,-1.5,926.2,4.57,8.38,,0.1153
12/05/10,17:00:00,0,,4.246,4.089,4.168,0.163,78.7,-3.1,681.2,4.57,9.9,,0.1153
12/05/10,18:00:00,0,,4.324,4.115,2.209,-1.071,81.3,-3.9,218.7,3.43,6.85,,0.1153
12/05/10,19:00:00,0,,4.35,3.985,1.153,-1.556,86.7,-3.5,6.2,1.9,4.19,,0.1157
12/05/10,20:00:00,0,,4.35,3.854,0.715,-2.247,89.5,-3.7,1.2,1.52,3.81,,0.1162
12/05/10,21:00:00,0,,4.324,3.696,0.467,-2.044,89,-3.6,1.2,0.38,3.81,,0.1162
12/05/10,22:00:00,0,,4.272,3.512,0.356,-2.044,88.4,-3.7,1.2,1.9,6.47,,0.1162
12/05/10,23:00:00,0,,4.194,3.354,0.273,-1.185,89.4,-2.7,1.2,3.43,9.14,,0.1162
13/05/10,00:00:00,0,,4.141,3.248,0.218,-0.873,89.4,-2.4,1.2,4.57,9.52,,0.1162
13/05/10,01:00:00,0,,4.063,3.142,0.163,-1.242,91.6,-2.4,1.2,3.43,8.38,,0.1157
13/05/10,02:00:00,0,,4.011,3.063,0.135,-0.732,91.1,-2,1.2,4.95,10.66,,0.1157
13/05/10,03:00:00,0,,3.932,2.983,0.135,-0.789,93.7,-1.7,1.2,4.95,9.52,,0.1157
13/05/10,04:00:00,0,,3.88,2.93,0.107,-0.116,94.6,-0.9,1.2,5.71,11.8,,0.1153
13/05/10,05:00:00,0,,3.854,2.877,0.107,0.051,95.4,-0.6,1.2,6.85,12.18,,0.1153
13/05/10,06:00:00,0,,3.801,2.85,0.163,0.412,96.3,-0.1,1.2,8.38,14.85,,0.1153
13/05/10,07:00:00,0,,3.749,2.797,0.19,0.715,96.7,0.2,1.2,8.38,14.47,,0.1153
13/05/10,08:00:00,0,,3.722,2.797,0.246,0.88,97.6,0.5,1.2,7.99,13.32,,0.1153
13/05/10,09:00:00,0,,3.696,2.77,0.356,1.317,97.8,1,81.2,7.99,13.32,,0.1153
13/05/10,10:00:00,0,,3.67,2.797,1.099,2.262,97.2,1.9,386.2,8.38,14.47,,0.1149
13/05/10,11:00:00,0,,3.643,2.93,3.036,3.063,96,2.5,853.7,8.76,14.09,,0.1145
13/05/10,12:00:00,0,,3.696,3.301,5.102,3.433,96,2.9,1003.7,8.76,14.85,,0.114
13/05/10,13:00:00,0,,3.801,3.749,6.433,3.827,94.1,3,1096.2,8.76,14.09,,0.1132
13/05/10,14:00:00,0,,3.958,4.141,7.569,3.932,92.3,2.8,1196.2,6.85,12.94,,0.1132
13/05/10,15:00:00,0,,4.141,4.506,7.945,3.564,93.8,2.7,716.2,6.09,11.04,,0.1132
13/05/10,16:00:00,0,,4.324,4.818,7.77,3.221,94.8,2.5,558.7,4.95,9.9,,0.1132
13/05/10,17:00:00,0,,4.48,5.024,6.611,2.61,96.1,2.1,206.2,4.19,8.38,,0.1132
13/05/10,18:00:00,0,,4.636,5.102,5.179,2.101,96.4,1.6,53.7,4.19,8.76,,0.1136
13/05/10,19:00:00,0,,4.714,5.024,4.011,1.805,95.5,1.2,1.2,5.33,9.9,,0.1136
13/05/10,20:00:00,0,,4.766,4.895,3.354,1.425,96.4,0.9,1.2,4.95,8.76,,0.1136
13/05/10,21:00:00,0,,4.766,4.74,3.221,1.153,97.3,0.8,1.2,5.33,9.9,,0.114
13/05/10,22:00:00,0,,4.766,4.636,2.77,0.329,96.5,-0.2,1.2,4.95,9.52,,0.114
13/05/10,23:00:00,0,,4.74,4.506,2.128,0.439,96.1,-0.1,1.2,5.71,9.9,,0.114
14/05/10,00:00:00,0,,4.688,4.35,2.021,0.051,97.8,-0.3,1.2,6.85,12.56,,0.1145
14/05/10,01:00:00,0,,4.662,4.22,2.074,0.024,98.4,-0.2,1.2,2.66,8.38,,0.1145
14/05/10,02:00:00,0,,4.61,4.141,2.289,-0.227,98.4,-0.5,1.2,0,4.57,,0.1145
14/05/10,03:00:00,0,,4.558,4.089,1.67,-0.06,98.5,-0.3,1.2,0,4.19,,0.1145
14/05/10,04:00:00,0,,4.506,3.985,1.099,1.534,93.9,0.7,1.2,1.9,6.85,,0.1145
14/05/10,05:00:00,0,,4.454,3.854,0.989,1.805,88.7,0.1,1.2,4.95,8.38,,0.1145
14/05/10,06:00:00,0,,4.402,3.749,0.907,1.344,89.4,-0.2,1.2,4.95,7.99,,0.1145
14/05/10,07:00:00,0,,4.35,3.643,0.797,1.534,85.9,-0.6,1.2,4.19,8.38,,0.1145
14/05/10,08:00:00,0,,4.272,3.538,0.66,1.588,76.7,-2.1,1.2,4.95,8.38,,0.1145
14/05/10,09:00:00,0,,4.22,3.459,0.605,2.45,76.3,-1.3,101.2,4.95,7.99,,0.1145
14/05/10,10:00:00,0,,4.168,3.354,0.742,3.433,74.7,-0.6,508.7,5.71,9.52,,0.1145
14/05/10,11:00:00,0,,4.089,3.327,1.778,4.48,64,-1.7,853.7,6.47,10.28,,0.1132
14/05/10,12:00:00,0,,4.063,3.459,3.749,5.282,62.5,-1.3,1103.7,6.47,11.42,,0.1119
14/05/10,13:00:00,0,,4.089,3.801,6.179,5.898,70.3,0.9,1261.2,5.33,11.04,,0.1111
14/05/10,14:00:00,0,,4.168,4.22,7.87,5.539,74,1.3,1288.7,4.95,9.14,,0.1107
14/05/10,15:00:00,0,,4.324,4.61,8.444,5.975,75.3,1.9,1191.2,4.57,8.38,,0.1111
14/05/10,16:00:00,0,,4.48,4.921,8.742,5.591,77.2,1.9,968.7,3.43,7.61,,0.1111
14/05/10,17:00:00,0,,4.636,5.128,6.965,5.024,77.9,1.5,648.7,2.28,6.85,,0.1111
14/05/10,18:00:00,0,,4.792,5.231,5.076,1.289,85.7,-0.8,236.2,0.76,3.05,,0.1115
14/05/10,19:00:00,0,,4.869,5.154,2.956,1.588,92.8,0.5,3.7,1.14,3.05,,0.1119
14/05/10,20:00:00,0,,4.921,4.947,1.913,2.423,91.2,1.1,1.2,1.9,5.33,,0.1123
14/05/10,21:00:00,0,,4.895,4.688,1.67,1.289,86.2,-0.8,1.2,3.81,6.09,,0.1128
14/05/10,22:00:00,0,,4.844,4.48,1.262,0.962,77.2,-2.6,1.2,3.05,4.95,,0.1128
14/05/10,23:00:00,0,,4.766,4.272,0.989,1.724,72.7,-2.6,1.2,4.19,6.09,,0.1128
15/05/10,00:00:00,0,,4.688,4.089,0.88,2.396,76.4,-1.3,1.2,3.43,5.33,,0.1128
15/05/10,01:00:00,0,,4.61,3.906,0.77,2.236,76.8,-1.4,1.2,2.66,4.57,,0.1128
15/05/10,02:00:00,0,,4.506,3.775,0.605,2.209,75,-1.8,1.2,2.28,3.43,,0.1128
15/05/10,03:00:00,0,,4.428,3.643,0.467,1.913,71.7,-2.7,1.2,1.52,2.66,,0.1128
15/05/10,04:00:00,0,,4.35,3.512,0.301,4.428,54.1,-4,1.2,0.76,1.52,,0.1128
15/05/10,05:00:00,0,,4.272,3.38,0.19,3.617,52.2,-5.3,1.2,0.76,1.9,,0.1128
15/05/10,06:00:00,0,,4.194,3.248,0.079,3.564,55.5,-4.5,1.2,1.14,2.28,,0.1128
15/05/10,07:00:00,0,,4.115,3.142,-0.004,3.67,58.1,-3.8,1.2,0.76,2.66,,0.1123
15/05/10,08:00:00,0,,4.011,3.009,-0.06,3.089,58,-4.4,1.2,1.52,3.43,,0.1123
15/05/10,09:00:00,0,,3.932,2.903,-0.088,3.775,58.2,-3.7,98.7,1.14,3.43,,0.1119
15/05/10,10:00:00,0,,3.854,2.823,-0.032,5.872,51.8,-3.3,461.2,1.52,3.43,,0.1119
15/05/10,11:00:00,0,,3.801,2.77,0.024,7.368,42.4,-4.6,763.7,1.52,3.81,,0.1107
15/05/10,12:00:00,0,,3.749,2.797,1.262,8.344,44.6,-3,1006.2,0.38,3.81,,0.1094
15/05/10,13:00:00,0,,3.722,3.116,5.949,8.27,50.3,-1.4,1231.2,1.9,4.19,,0.109
15/05/10,14:00:00,0,,3.801,3.722,8.767,8.27,60.3,1,1181.2,2.28,4.95,,0.1085
15/05/10,15:00:00,0,,3.958,4.324,9.485,8.891,62.3,2.1,983.7,1.9,5.33,,0.1085
15/05/10,16:00:00,0,,4.168,4.766,9.509,9.312,50,-0.6,916.2,1.14,4.19,,0.1085
15/05/10,17:00:00,0,,4.402,5.076,8.245,6.661,70.9,1.8,536.2,0.76,3.43,,0.109
15/05/10,18:00:00,0,,4.584,5.257,6.458,4.844,87.4,2.9,228.7,0.38,2.66,,0.109
15/05/10,19:00:00,0,,4.74,5.257,3.643,2.637,92.6,1.6,6.2,0,0.38,,0.1094
15/05/10,20:00:00,0,,4.818,5.024,1.967,2.61,94.5,1.8,1.2,0,0.38,,0.1102
15/05/10,21:00:00,0,,4.818,4.714,1.262,2.717,93.5,1.8,1.2,0,0.76,,0.1107
15/05/10,22:00:00,0,,4.74,4.402,0.852,1.398,94.5,0.6,1.2,0,0,,0.1107
15/05/10,23:00:00,0,,4.662,4.115,0.577,3.168,84.3,0.8,1.2,0.76,1.9,,0.1107
16/05/10,00:00:00,0,,4.558,3.88,0.439,2.797,85.7,0.6,1.2,1.9,4.95,,0.1107
16/05/10,01:00:00,0,,4.454,3.67,0.439,2.343,79.4,-0.9,1.2,3.05,4.95,,0.1107
16/05/10,02:00:00,0,,4.35,3.512,0.412,2.37,82.3,-0.3,1.2,2.66,4.95,,0.1107
16/05/10,03:00:00,0,,4.272,3.406,0.356,2.021,74,-2.1,1.2,2.66,4.95,,0.1107
16/05/10,04:00:00,0,,4.168,3.301,0.273,3.591,66.2,-2.1,1.2,2.28,4.19,,0.1107
16/05/10,05:00:00,0,,4.115,3.195,0.218,4.402,48.8,-5.4,1.2,2.28,4.19,,0.1107
16/05/10,06:00:00,0,,4.037,3.116,0.163,3.906,45.6,-6.8,1.2,1.9,3.43,,0.1107
16/05/10,07:00:00,0,,3.958,3.036,0.079,3.301,49.9,-6.1,1.2,2.28,4.57,,0.1107
16/05/10,08:00:00,0,,3.906,2.956,0.024,2.53,50.7,-6.7,1.2,1.9,4.19,,0.1107
16/05/10,09:00:00,0,,3.827,2.877,-0.088,5.872,47.7,-4.4,96.2,0.38,1.9,,0.1107
16/05/10,10:00:00,0,,3.775,2.797,-0.06,7.619,41.5,-4.6,491.2,0.76,3.43,,0.1102
16/05/10,11:00:00,0,,3.696,2.744,0.079,7.97,40.5,-4.6,831.2,2.66,5.33,,0.1085
16/05/10,12:00:00,0,,3.67,2.823,2.101,8.494,44.3,-3,1076.2,3.05,5.33,,0.1077
16/05/10,13:00:00,0,,3.67,3.221,6.102,9.114,44.6,-2.3,1243.7,2.28,5.71,,0.1068
16/05/10,14:00:00,0,,3.775,3.801,8.99,9.952,46,-1.1,1278.7,2.66,5.71,,0.1064
16/05/10,15:00:00,0,,3.932,4.376,9.879,9.213,55.3,0.7,1171.2,3.05,6.09,,0.1068
16/05/10,16:00:00,0,,4.141,4.818,9.805,9.361,52.5,0.1,961.2,2.66,5.71,,0.1068
16/05/10,17:00:00,0,,4.35,5.102,7.67,7.895,65.4,1.8,598.7,2.28,5.71,,0.1068
16/05/10,18:00:00,0,,4.558,5.231,5.334,3.88,74.8,-0.2,113.7,0,2.28,,0.1073
16/05/10,19:00:00,0,,4.688,5.128,3.036,2.664,78.3,-0.7,1.2,0,1.9,,0.1077
16/05/10,20:00:00,0,,4.74,4.869,1.778,2.396,75.5,-1.5,1.2,0,1.9,,0.1081
16/05/10,21:00:00,0,,4.714,4.584,1.153,1.913,80.2,-1.1,1.2,0,1.14,,0.1085
16/05/10,22:00:00,0,,4.662,4.272,0.742,2.53,85.3,0.3,1.2,0,1.14,,0.109
16/05/10,23:00:00,0,,4.558,4.011,0.467,2.45,74.7,-1.6,1.2,0,1.14,,0.109
17/05/10,00:00:00,0,,4.454,3.775,0.246,3.406,67.7,-2,1.2,0.76,2.66,,0.109
17/05/10,01:00:00,0,,4.35,3.564,0.19,3.009,70.2,-1.9,1.2,1.52,2.66,,0.109
17/05/10,02:00:00,0,,4.246,3.38,0.135,2.155,69.2,-2.9,1.2,1.9,3.81,,0.109
17/05/10,03:00:00,0,,4.141,3.248,0.135,2.396,67.4,-3,1.2,2.66,5.71,,0.109
17/05/10,04:00:00,0,,4.063,3.142,0.107,2.557,76.5,-1.2,1.2,1.9,3.05,,0.1085
17/05/10,05:00:00,0,,3.985,3.036,0.079,2.69,72.2,-1.8,1.2,1.9,3.05,,0.1085
17/05/10,06:00:00,0,,3.906,2.956,0.079,4.168,57.7,-3.4,1.2,1.52,2.28,,0.109
17/05/10,07:00:00,0,,3.827,2.903,0.051,3.38,54.1,-5,1.2,1.52,3.43,,0.109
17/05/10,08:00:00,0,,3.775,2.823,0.024,3.801,49.6,-5.8,1.2,1.52,3.05,,0.1085
17/05/10,09:00:00,0,,3.722,2.77,0.051,4.141,46.5,-6.3,73.7,1.14,2.66,,0.1085
17/05/10,10:00:00,0,,3.67,2.717,0.107,5.462,45.9,-5.3,346.2,1.14,2.66,,0.1085
17/05/10,11:00:00,0,,3.617,2.69,0.55,7.268,40.3,-5.3,838.7,1.9,4.95,,0.1073
17/05/10,12:00:00,0,,3.591,2.823,3.591,8.344,37.5,-5.3,1181.2,1.52,4.95,,0.1056
17/05/10,13:00:00,0,,3.617,3.301,6.585,7.72,42.6,-4.2,1123.7,1.9,5.71,,0.1051
17/05/10,14:00:00,0,,3.722,3.854,7.995,7.419,50.5,-2.2,893.7,2.66,5.71,,0.1051
