Site	Plot	Treatment	Year	Date	Julian	Hour	Ambient	Surface	5_cm	10_cm
1	7	CTL	2006	18/08/2006	230	1	-0.61	-0.16	-0.16	0.29
1	7	CTL	2006	18/08/2006	230	2	-0.61	-0.16	-0.16	0.29
1	7	CTL	2006	18/08/2006	230	3	-0.61	-0.16	-0.16	0.29
1	7	CTL	2006	18/08/2006	230	4	-0.61	-0.16	-0.16	0.29
1	7	CTL	2006	18/08/2006	230	5	-0.61	-0.16	-0.16	0.29
1	7	CTL	2006	18/08/2006	230	6	-0.61	-0.16	-0.16	0.29
1	7	CTL	2006	18/08/2006	230	7	-1.06	-0.16	-0.16	0.29
1	7	CTL	2006	18/08/2006	230	8	-1.06	-0.16	-0.16	0.29
1	7	CTL	2006	18/08/2006	230	9	-0.61	-0.16	-0.16	0.29
1	7	CTL	2006	18/08/2006	230	10	-0.61	-0.16	-0.16	0.29
1	7	CTL	2006	18/08/2006	230	11	-0.16	-0.16	-0.16	0.29
1	7	CTL	2006	18/08/2006	230	12	-0.16	-0.16	-0.16	0.29
1	7	CTL	2006	18/08/2006	230	13	0.29	-0.16	-0.16	0.29
1	7	CTL	2006	18/08/2006	230	14	0.29	-0.16	0.29	0.29
1	7	CTL	2006	18/08/2006	230	15	-0.16	-0.16	-0.16	0.29
1	7	CTL	2006	18/08/2006	230	16	-0.16	-0.16	-0.16	0.29
1	7	CTL	2006	18/08/2006	230	17	-0.16	-0.16	-0.16	0.29
1	7	CTL	2006	18/08/2006	230	18	-0.16	-0.16	-0.16	0.29
1	7	CTL	2006	18/08/2006	230	19	-0.16	-0.16	0.29	0.29
1	7	CTL	2006	18/08/2006	230	20	-0.16	-0.16	0.29	0.29
1	7	CTL	2006	18/08/2006	230	21	-0.16	-0.16	0.29	0.29
1	7	CTL	2006	18/08/2006	230	22	-0.16	-0.16	0.29	0.29
1	7	CTL	2006	18/08/2006	230	23	-0.16	-0.16	0.29	0.29
1	7	CTL	2006	19/08/2006	231	0	-0.16	-0.16	0.29	0.29
1	7	CTL	2006	19/08/2006	231	1	-0.16	-0.16	0.29	0.29
1	7	CTL	2006	19/08/2006	231	2	-0.16	-0.16	0.29	0.29
1	7	CTL	2006	19/08/2006	231	3	-0.16	-0.16	0.29	0.29
1	7	CTL	2006	19/08/2006	231	4	-0.16	-0.16	0.29	0.29
1	7	CTL	2006	19/08/2006	231	5	-0.16	-0.16	0.29	0.29
1	7	CTL	2006	19/08/2006	231	6	-0.16	-0.16	0.29	0.29
1	7	CTL	2006	19/08/2006	231	7	-0.16	-0.16	0.29	0.29
1	7	CTL	2006	19/08/2006	231	8	-0.16	-0.16	0.29	0.29
1	7	CTL	2006	19/08/2006	231	9	-0.16	-0.16	0.29	0.29
1	7	CTL	2006	19/08/2006	231	10	-0.16	-0.16	0.29	0.29
1	7	CTL	2006	19/08/2006	231	11	-0.16	-0.16	0.29	0.29
1	7	CTL	2006	19/08/2006	231	12	-0.16	-0.16	0.29	0.29
1	7	CTL	2006	19/08/2006	231	13	-0.16	-0.16	0.29	0.29
1	7	CTL	2006	19/08/2006	231	14	-0.16	-0.16	0.29	0.29
1	7	CTL	2006	19/08/2006	231	15	-0.16	-0.16	0.29	0.29
1	7	CTL	2006	19/08/2006	231	16	-0.16	-0.16	0.29	0.29
1	7	CTL	2006	19/08/2006	231	17	-0.16	-0.16	0.29	0.29
1	7	CTL	2006	19/08/2006	231	18	-0.16	-0.16	0.29	0.29
1	7	CTL	2006	19/08/2006	231	19	-0.16	-0.16	0.29	0.29
1	7	CTL	2006	19/08/2006	231	20	-0.16	-0.16	0.29	0.29
1	7	CTL	2006	19/08/2006	231	21	-0.16	-0.16	0.29	0.29
1	7	CTL	2006	19/08/2006	231	22	-0.16	-0.16	0.29	0.29
1	7	CTL	2006	19/08/2006	231	23	-0.61	-0.16	0.29	0.29
1	7	CTL	2006	20/08/2006	232	0	-0.61	-0.16	0.29	0.29
1	7	CTL	2006	20/08/2006	232	1	-1.06	-0.16	0.29	0.29
1	7	CTL	2006	20/08/2006	232	2	-1.51	-0.16	0.29	0.29
1	7	CTL	2006	20/08/2006	232	3	-1.51	-0.16	0.29	0.29
1	7	CTL	2006	20/08/2006	232	4	-1.51	-0.16	0.29	0.29
1	7	CTL	2006	20/08/2006	232	5	-1.51	-0.61	0.29	0.29
1	7	CTL	2006	20/08/2006	232	6	-1.97	-0.61	0.29	0.29
1	7	CTL	2006	20/08/2006	232	7	-1.97	-0.61	0.29	0.29
1	7	CTL	2006	20/08/2006	232	8	-1.97	-0.61	0.29	0.29
1	7	CTL	2006	20/08/2006	232	9	-1.97	-0.61	0.29	0.29
1	7	CTL	2006	20/08/2006	232	10	-1.51	-0.61	0.29	0.29
1	7	CTL	2006	20/08/2006	232	11	-1.51	-0.16	0.29	0.29
1	7	CTL	2006	20/08/2006	232	12	-0.61	-0.16	0.29	0.29
1	7	CTL	2006	20/08/2006	232	13	-0.61	-0.16	0.29	0.29
1	7	CTL	2006	20/08/2006	232	14	-0.61	-0.16	0.29	0.29
1	7	CTL	2006	20/08/2006	232	15	-0.16	-0.16	0.29	0.29
1	7	CTL	2006	20/08/2006	232	16	-0.16	-0.16	0.29	0.29
1	7	CTL	2006	20/08/2006	232	17	-0.16	-0.16	0.29	0.29
1	7	CTL	2006	20/08/2006	232	18	-0.16	-0.16	0.29	0.29
1	7	CTL	2006	20/08/2006	232	19	-0.16	-0.16	0.29	0.29
1	7	CTL	2006	20/08/2006	232	20	-0.16	-0.16	0.29	0.29
1	7	CTL	2006	20/08/2006	232	21	-0.61	-0.16	0.29	0.29
1	7	CTL	2006	20/08/2006	232	22	-0.61	-0.16	0.29	0.29
1	7	CTL	2006	20/08/2006	232	23	-0.61	-0.16	0.29	0.29
1	7	CTL	2006	21/08/2006	233	0	-1.06	-0.16	0.29	0.29
1	7	CTL	2006	21/08/2006	233	1	-1.06	-0.16	0.29	0.29
1	7	CTL	2006	21/08/2006	233	2	-1.06	-0.16	0.29	0.29
1	7	CTL	2006	21/08/2006	233	3	-1.51	-0.16	0.29	0.29
1	7	CTL	2006	21/08/2006	233	4	-1.51	-0.16	0.29	0.29
1	7	CTL	2006	21/08/2006	233	5	-1.51	-0.16	0.29	0.29
1	7	CTL	2006	21/08/2006	233	6	-1.51	-0.16	0.29	0.29
1	7	CTL	2006	21/08/2006	233	7	-1.51	-0.16	0.29	0.29
1	7	CTL	2006	21/08/2006	233	8	-1.51	-0.16	0.29	0.29
1	7	CTL	2006	21/08/2006	233	9	-1.51	-0.16	0.29	0.29
1	7	CTL	2006	21/08/2006	233	10	-1.06	-0.16	0.29	0.29
1	7	CTL	2006	21/08/2006	233	11	-1.06	-0.16	0.29	0.29
1	7	CTL	2006	21/08/2006	233	12	-0.61	-0.16	0.29	0.29
1	7	CTL	2006	21/08/2006	233	13	-0.16	-0.16	0.29	0.29
1	7	CTL	2006	21/08/2006	233	14	-0.16	-0.16	0.29	0.29
1	7	CTL	2006	21/08/2006	233	15	-0.16	-0.16	0.29	0.29
1	7	CTL	2006	21/08/2006	233	16	-0.16	-0.16	0.29	0.29
1	7	CTL	2006	21/08/2006	233	17	-0.16	-0.16	0.29	0.29
1	7	CTL	2006	21/08/2006	233	18	-0.16	-0.16	0.29	0.29
1	7	CTL	2006	21/08/2006	233	19	-0.16	-0.16	0.29	0.29
1	7	CTL	2006	21/08/2006	233	20	-0.16	-0.16	0.29	0.29
1	7	CTL	2006	21/08/2006	233	21	-0.16	-0.16	0.29	0.29
1	7	CTL	2006	21/08/2006	233	22	-0.16	-0.16	0.29	0.29
1	7	CTL	2006	21/08/2006	233	23	-0.16	-0.16	0.29	0.29
1	7	CTL	2006	22/08/2006	234	0	-0.16	-0.16	0.29	0.29
1	7	CTL	2006	22/08/2006	234	1	-0.16	-0.16	0.29	0.29
1	7	CTL	2006	22/08/2006	234	2	-0.16	-0.16	0.29	0.29
1	7	CTL	2006	22/08/2006	234	3	-0.16	-0.16	0.29	0.29
1	7	CTL	2006	22/08/2006	234	4	-0.16	-0.16	0.29	0.29
1	7	CTL	2006	22/08/2006	234	5	-0.16	-0.16	0.29	0.29
1	7	CTL	2006	22/08/2006	234	6	-0.16	-0.16	0.29	0.29
1	7	CTL	2006	22/08/2006	234	7	-0.16	-0.16	0.29	0.29
1	7	CTL	2006	22/08/2006	234	8	-0.16	-0.16	0.29	0.29
1	7	CTL	2006	22/08/2006	234	9	-0.16	-0.16	0.29	0.29
1	7	CTL	2006	22/08/2006	234	10	-0.16	-0.16	0.29	0.29
1	7	CTL	2006	22/08/2006	234	11	-0.16	-0.16	0.29	0.29
1	7	CTL	2006	22/08/2006	234	12	0.29	-0.16	0.29	0.29
1	7	CTL	2006	22/08/2006	234	13	0.29	-0.16	0.29	0.29
1	7	CTL	2006	22/08/2006	234	14	-0.16	-0.16	0.29	0.29
1	7	CTL	2006	22/08/2006	234	15	-0.16	-0.16	0.29	0.29
1	7	CTL	2006	22/08/2006	234	16	-0.16	-0.16	0.29	0.29
1	7	CTL	2006	22/08/2006	234	17	-0.16	-0.16	0.29	0.29
1	7	CTL	2006	22/08/2006	234	18	-0.16	-0.16	0.29	0.29
1	7	CTL	2006	22/08/2006	234	19	-0.16	-0.16	0.29	0.29
1	7	CTL	2006	22/08/2006	234	20	-0.16	-0.16	0.29	0.29
1	7	CTL	2006	22/08/2006	234	21	-0.16	-0.16	0.29	0.29
1	7	CTL	2006	22/08/2006	234	22	-0.16	-0.16	0.29	0.29
1	7	CTL	2006	22/08/2006	234	23	-0.16	-0.16	0.29	0.29
1	7	CTL	2006	23/08/2006	235	0	-0.16	-0.16	0.29	0.29
1	7	CTL	2006	23/08/2006	235	1	-0.16	-0.16	0.29	0.29
1	7	CTL	2006	23/08/2006	235	2	-0.16	-0.16	0.29	0.29
1	7	CTL	2006	23/08/2006	235	3	-0.16	-0.16	0.29	0.29
1	7	CTL	2006	23/08/2006	235	4	-0.16	-0.16	0.29	0.29
1	7	CTL	2006	23/08/2006	235	5	-0.16	-0.16	0.29	0.29
1	7	CTL	2006	23/08/2006	235	6	-0.16	-0.16	0.29	0.29
1	7	CTL	2006	23/08/2006	235	7	-0.16	-0.16	0.29	0.29
1	7	CTL	2006	23/08/2006	235	8	-0.16	-0.16	0.29	0.29
1	7	CTL	2006	23/08/2006	235	9	-0.16	-0.16	0.29	0.29
1	7	CTL	2006	23/08/2006	235	10	-0.16	-0.16	0.29	0.29
1	7	CTL	2006	23/08/2006	235	11	0.29	0.29	0.29	0.29
1	7	CTL	2006	23/08/2006	235	12	0.29	0.29	0.29	0.29
1	7	CTL	2006	23/08/2006	235	13	0.29	0.29	0.29	0.29
1	7	CTL	2006	23/08/2006	235	14	0.29	0.29	0.29	0.29
1	7	CTL	2006	23/08/2006	235	15	0.29	0.29	0.29	0.29
1	7	CTL	2006	23/08/2006	235	16	0.29	0.29	0.29	0.29
1	7	CTL	2006	23/08/2006	235	17	-0.16	-0.16	0.29	0.29
1	7	CTL	2006	23/08/2006	235	18	-0.16	-0.16	0.29	0.29
1	7	CTL	2006	23/08/2006	235	19	-0.16	-0.16	0.29	0.29
1	7	CTL	2006	23/08/2006	235	20	-0.16	-0.16	0.29	0.29
1	7	CTL	2006	23/08/2006	235	21	-0.16	-0.16	0.29	0.29
1	7	CTL	2006	23/08/2006	235	22	-0.16	-0.16	0.29	0.29
1	7	CTL	2006	23/08/2006	235	23	-0.16	-0.16	0.29	0.29
1	7	CTL	2006	24/08/2006	236	0	-0.16	-0.16	0.29	0.29
1	7	CTL	2006	24/08/2006	236	1	-0.16	-0.16	0.29	0.29
1	7	CTL	2006	24/08/2006	236	2	-0.16	-0.16	0.29	0.29
1	7	CTL	2006	24/08/2006	236	3	-0.16	-0.16	0.29	0.29
1	7	CTL	2006	24/08/2006	236	4	-0.16	-0.16	0.29	0.29
1	7	CTL	2006	24/08/2006	236	5	-0.16	-0.16	0.29	0.29
1	7	CTL	2006	24/08/2006	236	6	-0.16	-0.16	0.29	0.29
1	7	CTL	2006	24/08/2006	236	7	-0.16	-0.16	0.29	0.29
1	7	CTL	2006	24/08/2006	236	8	-0.16	-0.16	0.29	0.29
1	7	CTL	2006	24/08/2006	236	9	-0.16	-0.16	0.29	0.29
1	7	CTL	2006	24/08/2006	236	10	0.29	0.29	0.29	0.29
1	7	CTL	2006	24/08/2006	236	11	0.29	0.29	0.29	0.29
1	7	CTL	2006	24/08/2006	236	12	0.29	0.29	0.29	0.29
1	7	CTL	2006	24/08/2006	236	13	0.29	0.29	0.29	0.29
1	7	CTL	2006	24/08/2006	236	14	0.29	0.29	0.29	0.29
1	7	CTL	2006	24/08/2006	236	15	0.29	-0.16	0.29	0.29
1	7	CTL	2006	24/08/2006	236	16	-0.16	-0.16	0.29	0.29
1	7	CTL	2006	24/08/2006	236	17	-0.16	-0.16	0.29	0.29
1	7	CTL	2006	24/08/2006	236	18	-0.16	-0.16	0.29	0.29
1	7	CTL	2006	24/08/2006	236	19	-0.16	-0.16	0.29	0.29
1	7	CTL	2006	24/08/2006	236	20	-0.16	-0.16	0.29	0.29
1	7	CTL	2006	24/08/2006	236	21	-0.16	-0.16	0.29	0.29
1	7	CTL	2006	24/08/2006	236	22	-0.16	-0.16	0.29	0.29
1	7	CTL	2006	24/08/2006	236	23	-0.16	-0.16	0.29	0.29
1	7	CTL	2006	25/08/2006	237	0	-0.16	-0.16	0.29	0.29
1	7	CTL	2006	25/08/2006	237	1	-0.16	-0.16	0.29	0.29
1	7	CTL	2006	25/08/2006	237	2	-0.16	-0.16	0.29	0.29
1	7	CTL	2006	25/08/2006	237	3	-0.16	-0.16	0.29	0.29
1	7	CTL	2006	25/08/2006	237	4	-0.16	-0.16	0.29	0.29
1	7	CTL	2006	25/08/2006	237	5	-0.16	-0.16	0.29	0.29
1	7	CTL	2006	25/08/2006	237	6	-0.16	-0.16	0.29	0.29
1	7	CTL	2006	25/08/2006	237	7	-0.16	-0.16	0.29	0.29
1	7	CTL	2006	25/08/2006	237	8	-0.16	-0.16	0.29	0.29
1	7	CTL	2006	25/08/2006	237	9	-0.16	-0.16	0.29	0.29
1	7	CTL	2006	25/08/2006	237	10	-0.16	-0.16	0.29	0.29
1	7	CTL	2006	25/08/2006	237	11	-0.16	-0.16	0.29	0.29
1	7	CTL	2006	25/08/2006	237	12	-0.16	-0.16	0.29	0.29
1	7	CTL	2006	25/08/2006	237	13	0.29	0.29	0.29	0.29
1	7	CTL	2006	25/08/2006	237	14	-0.16	0.29	0.29	0.29
1	7	CTL	2006	25/08/2006	237	15	-0.16	0.29	0.29	0.29
1	7	CTL	2006	25/08/2006	237	16	-0.16	0.29	0.29	0.29
1	7	CTL	2006	25/08/2006	237	17	-0.16	-0.16	0.29	0.29
1	7	CTL	2006	25/08/2006	237	18	-0.16	-0.16	0.29	0.29
1	7	CTL	2006	25/08/2006	237	19	-0.16	-0.16	0.29	0.29
1	7	CTL	2006	25/08/2006	237	20	-0.16	-0.16	0.29	0.29
1	7	CTL	2006	25/08/2006	237	21	-0.16	-0.16	0.29	0.29
1	7	CTL	2006	25/08/2006	237	22	-0.16	-0.16	0.29	0.29
1	7	CTL	2006	25/08/2006	237	23	-0.16	-0.16	0.29	0.29
1	7	CTL	2006	26/08/2006	238	0	-0.16	-0.16	0.29	0.29
1	7	CTL	2006	26/08/2006	238	1	-0.16	-0.16	0.29	0.29
1	7	CTL	2006	26/08/2006	238	2	-0.16	-0.16	0.29	0.29
1	7	CTL	2006	26/08/2006	238	3	-0.16	-0.16	0.29	0.29
1	7	CTL	2006	26/08/2006	238	4	-0.16	-0.16	0.29	0.29
1	7	CTL	2006	26/08/2006	238	5	-0.61	-0.16	0.29	0.29
1	7	CTL	2006	26/08/2006	238	6	-0.61	-0.16	0.29	0.29
1	7	CTL	2006	26/08/2006	238	7	-0.61	-0.16	0.29	0.29
1	7	CTL	2006	26/08/2006	238	8	-1.51	-0.16	0.29	0.29
1	7	CTL	2006	26/08/2006	238	9	-1.51	0.29	0.29	0.29
1	7	CTL	2006	26/08/2006	238	10	-1.06	0.29	0.29	0.29
1	7	CTL	2006	26/08/2006	238	11	-0.16	0.29	0.29	0.29
1	7	CTL	2006	26/08/2006	238	12	0.29	0.29	0.29	0.29
1	7	CTL	2006	26/08/2006	238	13	0.73	0.29	0.29	0.29
1	7	CTL	2006	26/08/2006	238	14	0.73	0.29	0.29	0.29
1	7	CTL	2006	26/08/2006	238	15	0.73	0.29	0.29	0.29
1	7	CTL	2006	26/08/2006	238	16	0.29	0.29	0.29	0.29
1	7	CTL	2006	26/08/2006	238	17	-0.16	0.29	0.29	0.29
1	7	CTL	2006	26/08/2006	238	18	-0.16	0.29	0.29	0.29
1	7	CTL	2006	26/08/2006	238	19	-0.16	0.29	0.29	0.29
1	7	CTL	2006	26/08/2006	238	20	-0.16	0.29	0.29	0.29
1	7	CTL	2006	26/08/2006	238	21	-0.61	0.29	0.29	0.29
1	7	CTL	2006	26/08/2006	238	22	-1.06	-0.16	0.29	0.29
1	7	CTL	2006	26/08/2006	238	23	-1.51	-0.16	0.29	0.29
1	7	CTL	2006	27/08/2006	239	0	-1.06	-0.16	0.29	0.29
1	7	CTL	2006	27/08/2006	239	1	-1.06	-0.16	0.29	0.29
1	7	CTL	2006	27/08/2006	239	2	-1.06	-0.16	0.29	0.29
1	7	CTL	2006	27/08/2006	239	3	-1.06	-0.16	0.29	0.29
1	7	CTL	2006	27/08/2006	239	4	-1.06	-0.16	0.29	0.29
1	7	CTL	2006	27/08/2006	239	5	-0.61	-0.16	0.29	0.29
1	7	CTL	2006	27/08/2006	239	6	-0.61	-0.16	0.29	0.29
1	7	CTL	2006	27/08/2006	239	7	-0.61	-0.16	0.29	0.29
1	7	CTL	2006	27/08/2006	239	8	-0.61	-0.16	0.29	0.29
1	7	CTL	2006	27/08/2006	239	9	-0.16	-0.16	0.29	0.29
1	7	CTL	2006	27/08/2006	239	10	-0.16	0.29	0.29	0.29
1	7	CTL	2006	27/08/2006	239	11	-0.16	0.29	0.29	0.29
1	7	CTL	2006	27/08/2006	239	12	0.29	0.29	0.29	0.29
1	7	CTL	2006	27/08/2006	239	13	0.29	0.29	0.29	0.29
1	7	CTL	2006	27/08/2006	239	14	0.29	0.29	0.29	0.29
1	7	CTL	2006	27/08/2006	239	15	0.29	0.29	0.29	0.29
1	7	CTL	2006	27/08/2006	239	16	0.29	0.29	0.29	0.29
1	7	CTL	2006	27/08/2006	239	17	-0.16	0.29	0.29	0.29
1	7	CTL	2006	27/08/2006	239	18	-0.16	0.29	0.29	0.29
1	7	CTL	2006	27/08/2006	239	19	-0.16	0.29	0.29	0.29
1	7	CTL	2006	27/08/2006	239	20	-0.16	0.29	0.29	0.29
1	7	CTL	2006	27/08/2006	239	21	-0.61	0.29	0.29	0.29
1	7	CTL	2006	27/08/2006	239	22	-0.16	-0.16	0.29	0.29
1	7	CTL	2006	27/08/2006	239	23	-0.61	0.29	0.29	0.29
1	7	CTL	2006	28/08/2006	240	0	-1.06	-0.16	0.29	0.29
1	7	CTL	2006	28/08/2006	240	1	-1.51	-0.16	0.29	0.29
1	7	CTL	2006	28/08/2006	240	2	-1.51	-0.16	0.29	0.29
1	7	CTL	2006	28/08/2006	240	3	-1.97	-0.16	0.29	0.29
1	7	CTL	2006	28/08/2006	240	4	-2.44	-0.16	0.29	0.29
1	7	CTL	2006	28/08/2006	240	5	-2.9	-0.16	0.29	0.29
1	7	CTL	2006	28/08/2006	240	6	-2.9	-0.16	0.29	0.29
1	7	CTL	2006	28/08/2006	240	7	-2.9	-0.16	0.29	0.29
1	7	CTL	2006	28/08/2006	240	8	-2.44	-0.61	0.29	0.29
1	7	CTL	2006	28/08/2006	240	9	-1.97	-0.16	0.29	0.29
1	7	CTL	2006	28/08/2006	240	10	-0.61	-0.16	0.29	0.29
1	7	CTL	2006	28/08/2006	240	11	0.29	-0.16	0.29	0.29
1	7	CTL	2006	28/08/2006	240	12	1.17	0.29	0.29	0.29
1	7	CTL	2006	28/08/2006	240	13	1.17	0.29	0.29	0.29
1	7	CTL	2006	28/08/2006	240	14	1.17	0.29	0.29	0.29
1	7	CTL	2006	28/08/2006	240	15	1.17	0.29	0.29	0.29
1	7	CTL	2006	28/08/2006	240	16	0.73	0.29	0.29	0.29
1	7	CTL	2006	28/08/2006	240	17	0.29	0.29	0.29	0.29
1	7	CTL	2006	28/08/2006	240	18	-0.16	0.29	0.29	0.29
1	7	CTL	2006	28/08/2006	240	19	-0.16	-0.16	0.29	0.29
1	7	CTL	2006	28/08/2006	240	20	-0.16	-0.16	0.29	0.29
1	7	CTL	2006	28/08/2006	240	21	-0.16	-0.16	0.29	0.29
1	7	CTL	2006	28/08/2006	240	22	-0.61	-0.16	0.29	0.29
1	7	CTL	2006	28/08/2006	240	23	-1.51	-0.16	0.29	0.29
1	7	CTL	2006	29/08/2006	241	0	-1.51	-0.16	0.29	0.29
1	7	CTL	2006	29/08/2006	241	1	-1.97	-0.16	0.29	0.29
1	7	CTL	2006	29/08/2006	241	2	-2.44	-0.61	0.29	0.29
1	7	CTL	2006	29/08/2006	241	3	-2.9	-0.61	0.29	0.29
1	7	CTL	2006	29/08/2006	241	4	-3.37	-0.61	0.29	0.29
1	7	CTL	2006	29/08/2006	241	5	-3.37	-0.61	0.29	0.29
1	7	CTL	2006	29/08/2006	241	6	-3.85	-0.61	0.29	0.29
1	7	CTL	2006	29/08/2006	241	7	-3.85	-0.61	0.29	0.29
1	7	CTL	2006	29/08/2006	241	8	-2.9	-0.61	0.29	0.29
1	7	CTL	2006	29/08/2006	241	9	-1.51	-0.61	0.29	0.29
1	7	CTL	2006	29/08/2006	241	10	0.29	-0.16	0.29	0.29
1	7	CTL	2006	29/08/2006	241	11	1.17	-0.16	0.29	0.29
1	7	CTL	2006	29/08/2006	241	12	2.03	-0.16	0.29	0.29
1	7	CTL	2006	29/08/2006	241	13	2.03	-0.16	-0.16	0.29
1	7	CTL	2006	29/08/2006	241	14	2.03	-0.16	-0.16	0.29
1	7	CTL	2006	29/08/2006	241	15	2.03	-0.16	-0.16	0.29
1	7	CTL	2006	29/08/2006	241	16	1.17	-0.16	-0.16	0.29
1	7	CTL	2006	29/08/2006	241	17	0.73	-0.16	-0.16	0.29
1	7	CTL	2006	29/08/2006	241	18	-0.16	-0.16	-0.16	0.29
1	7	CTL	2006	29/08/2006	241	19	-0.16	-0.16	-0.16	0.29
1	7	CTL	2006	29/08/2006	241	20	-0.16	-0.16	-0.16	0.29
1	7	CTL	2006	29/08/2006	241	21	-0.61	-0.16	-0.16	0.29
1	7	CTL	2006	29/08/2006	241	22	-0.61	-0.16	-0.16	0.29
1	7	CTL	2006	29/08/2006	241	23	-0.61	-0.16	-0.16	0.29
1	7	CTL	2006	30/08/2006	242	0	-1.51	-0.16	-0.16	0.29
1	7	CTL	2006	30/08/2006	242	1	-1.06	-0.16	-0.16	0.29
1	7	CTL	2006	30/08/2006	242	2	-1.51	-0.16	-0.16	0.29
1	7	CTL	2006	30/08/2006	242	3	-1.97	-0.61	-0.16	0.29
1	7	CTL	2006	30/08/2006	242	4	-1.97	-0.16	-0.16	0.29
1	7	CTL	2006	30/08/2006	242	5	-1.97	-0.61	0.29	0.29
1	7	CTL	2006	30/08/2006	242	6	-1.51	-0.61	0.29	0.29
1	7	CTL	2006	30/08/2006	242	7	-1.51	-0.61	0.29	0.29
1	7	CTL	2006	30/08/2006	242	8	-0.61	-0.16	-0.16	0.29
1	7	CTL	2006	30/08/2006	242	9	0.73	-0.16	-0.16	0.29
1	7	CTL	2006	30/08/2006	242	10	2.03	-0.16	0.29	0.29
1	7	CTL	2006	30/08/2006	242	11	4.15	0.29	0.29	0.29
1	7	CTL	2006	30/08/2006	242	12	5.4	0.73	0.29	0.29
1	7	CTL	2006	30/08/2006	242	13	5.4	0.73	0.29	0.29
1	7	CTL	2006	30/08/2006	242	14	5.4	0.73	0.29	0.29
1	7	CTL	2006	30/08/2006	242	15	4.15	0.73	0.29	0.29
1	7	CTL	2006	30/08/2006	242	16	2.46	0.29	0.29	0.29
1	7	CTL	2006	30/08/2006	242	17	1.17	0.29	0.29	0.29
1	7	CTL	2006	30/08/2006	242	18	-0.16	0.29	0.29	0.29
1	7	CTL	2006	30/08/2006	242	19	-0.61	0.29	0.29	0.29
1	7	CTL	2006	30/08/2006	242	20	-1.97	-0.16	0.29	0.29
1	7	CTL	2006	30/08/2006	242	21	-2.44	-0.16	0.29	0.29
1	7	CTL	2006	30/08/2006	242	22	-1.51	-0.16	0.29	0.29
1	7	CTL	2006	30/08/2006	242	23	-1.97	-0.16	0.29	0.29
1	7	CTL	2006	31/08/2006	243	0	-0.61	-0.16	0.29	0.29
1	7	CTL	2006	31/08/2006	243	1	-0.61	-0.16	0.29	0.29
1	7	CTL	2006	31/08/2006	243	2	-0.16	-0.16	0.29	0.29
1	7	CTL	2006	31/08/2006	243	3	0.29	-0.16	0.29	0.29
1	7	CTL	2006	31/08/2006	243	4	-0.16	-0.16	0.29	0.29
1	7	CTL	2006	31/08/2006	243	5	-0.16	-0.16	0.29	0.29
1	7	CTL	2006	31/08/2006	243	6	-1.06	-0.16	0.29	0.29
1	7	CTL	2006	31/08/2006	243	7	-1.97	-0.16	0.29	0.29
1	7	CTL	2006	31/08/2006	243	8	0.29	-0.16	0.29	0.29
1	7	CTL	2006	31/08/2006	243	9	4.15	0.73	0.29	0.29
1	7	CTL	2006	31/08/2006	243	10	7.43	2.03	0.29	0.29
1	7	CTL	2006	31/08/2006	243	11	8.63	2.03	0.29	0.29
1	7	CTL	2006	31/08/2006	243	12	10.6	1.6	0.29	0.29
1	7	CTL	2006	31/08/2006	243	13	9.82	2.03	0.73	0.29
1	7	CTL	2006	31/08/2006	243	14	9.82	2.46	1.17	0.73
1	7	CTL	2006	31/08/2006	243	15	8.23	2.89	2.46	1.17
1	7	CTL	2006	31/08/2006	243	16	6.22	3.31	2.89	1.6
1	7	CTL	2006	31/08/2006	243	17	4.15	2.03	2.89	2.03
1	7	CTL	2006	31/08/2006	243	18	2.46	1.6	2.89	2.03
1	7	CTL	2006	31/08/2006	243	19	2.03	1.6	2.46	2.03
1	7	CTL	2006	31/08/2006	243	20	2.03	1.17	2.03	2.03
1	7	CTL	2006	31/08/2006	243	21	1.6	1.17	1.6	1.6
1	7	CTL	2006	31/08/2006	243	22	2.03	1.17	1.6	1.6
1	7	CTL	2006	31/08/2006	243	23	2.03	1.17	1.17	1.17
1	7	CTL	2006	01/09/2006	244	0	2.03	1.17	1.17	1.17
1	7	CTL	2006	01/09/2006	244	1	2.46	1.6	1.17	1.17
1	7	CTL	2006	01/09/2006	244	2	2.89	2.03	1.17	1.17
1	7	CTL	2006	01/09/2006	244	3	2.89	2.03	1.17	1.17
1	7	CTL	2006	01/09/2006	244	4	2.89	2.03	1.17	1.17
1	7	CTL	2006	01/09/2006	244	5	3.31	2.46	1.17	1.17
1	7	CTL	2006	01/09/2006	244	6	3.31	2.46	1.17	1.17
1	7	CTL	2006	01/09/2006	244	7	3.74	3.31	1.17	1.17
1	7	CTL	2006	01/09/2006	244	8	4.99	5.4	1.6	1.17
1	7	CTL	2006	01/09/2006	244	9	4.57	4.57	2.03	1.17
1	7	CTL	2006	01/09/2006	244	10	6.62	7.83	2.03	1.6
1	7	CTL	2006	01/09/2006	244	11	7.03	8.63	2.89	1.6
1	7	CTL	2006	01/09/2006	244	12	5.81	7.03	3.31	2.03
1	7	CTL	2006	01/09/2006	244	13	5.81	6.62	3.31	2.46
1	7	CTL	2006	01/09/2006	244	14	6.62	7.83	3.74	2.46
1	7	CTL	2006	01/09/2006	244	15	7.03	8.23	3.74	2.89
1	7	CTL	2006	01/09/2006	244	16	6.62	6.62	4.15	2.89
