"Date","Time, GMT+11:00","Temp, ¡C (SEN S/N: 9818215, LBL: Ambient)","RH, % (SEN S/N: 9818215)","DewPt, ¡C (SEN S/N: 9818215)","Water Content, m?/m? (SEN S/N: 9827498, LBL: 5cmBG)","Water Content, m?/m? (SEN S/N: 9833749, LBL: 10cmBG)"
12-11-2011,19:26:50,12.171,54.800,3.4,0.1681,0.1158
12-11-2011,20:26:51,5.334,73.400,1.0,0.1673,0.1143
12-11-2011,21:26:52,5.360,85.200,3.1,0.1673,0.1136
12-11-2011,22:26:53,1.697,86.100,-0.4,0.1666,0.1121
12-11-2011,23:26:54,1.017,85.800,-1.1,0.1666,0.1121
13-11-2011,00:26:55,0.163,87.800,-1.6,0.1666,0.1107
13-11-2011,01:26:56,2.584,79.800,-0.5,0.1673,0.1114
13-11-2011,02:26:57,2.797,81.000,-0.1,0.1673,0.1107
13-11-2011,03:26:58,4.115,80.500,1.1,0.1673,0.1107
13-11-2011,04:26:59,4.662,84.500,2.3,0.1673,0.1100
13-11-2011,05:27:00,4.636,85.700,2.5,0.1681,0.1100
13-11-2011,06:27:01,4.168,86.700,2.2,0.1681,0.1100
13-11-2011,07:27:02,9.238,85.700,7.0,0.1681,0.1100
13-11-2011,08:27:03,16.153,66.800,10.0,0.1681,0.1100
13-11-2011,09:27:04,16.796,59.600,8.9,0.1681,0.1107
13-11-2011,10:27:05,23.328,52.700,13.1,0.1673,0.1114
13-11-2011,11:27:06,23.569,45.600,11.2,0.1666,0.1100
13-11-2011,12:27:07,20.889,52.600,10.9,0.1659,0.1078
13-11-2011,13:27:08,23.545,54.400,13.8,0.1644,0.1063
13-11-2011,14:27:09,19.698,49.300,8.8,0.1637,0.1027
13-11-2011,15:27:10,21.557,57.800,12.9,0.1623,0.0983
13-11-2011,16:27:11,17.082,58.200,8.8,0.1615,0.0954
13-11-2011,17:27:12,15.485,65.200,9.0,0.1608,0.0947
13-11-2011,18:27:13,10.369,81.300,7.3,0.1615,0.0933
13-11-2011,19:27:14,9.410,83.900,6.8,0.1615,0.0954
13-11-2011,20:27:15,8.817,82.000,5.9,0.1615,0.0962
13-11-2011,21:27:16,8.045,81.700,5.1,0.1615,0.0976
13-11-2011,22:27:17,7.167,82.900,4.5,0.1615,0.0991
13-11-2011,23:27:18,7.519,83.700,4.9,0.1615,0.1005
14-11-2011,00:27:19,8.070,86.300,5.9,0.1615,0.1027
14-11-2011,01:27:20,7.820,85.600,5.6,0.1615,0.1056
14-11-2011,02:27:21,7.795,84.900,5.4,0.1615,0.1071
14-11-2011,03:27:22,7.544,83.500,4.9,0.1615,0.1092
14-11-2011,04:27:23,8.045,82.400,5.2,0.1623,0.1107
14-11-2011,05:27:24,8.220,83.000,5.5,0.1623,0.1121
14-11-2011,06:27:25,8.394,80.700,5.3,0.1615,0.1136
14-11-2011,07:27:26,12.437,80.400,9.2,0.1623,0.1150
14-11-2011,08:27:27,16.320,73.900,11.7,0.1630,0.1165
14-11-2011,09:27:28,18.271,73.500,13.5,0.1623,0.1187
14-11-2011,10:27:29,23.545,67.600,17.2,0.1623,0.1216
14-11-2011,11:27:30,29.315,55.900,19.6,0.1623,0.1238
14-11-2011,12:27:31,29.365,45.900,16.5,0.1615,0.1223
14-11-2011,13:27:32,29.115,47.700,16.9,0.1601,0.1194
14-11-2011,14:27:33,28.593,49.000,16.9,0.1579,0.1136
14-11-2011,15:27:34,26.671,46.800,14.4,0.1564,0.1056
14-11-2011,16:27:35,23.857,48.400,12.3,0.1543,0.1005
14-11-2011,17:27:36,19.984,50.000,9.3,0.1521,0.0983
14-11-2011,18:27:37,13.161,64.000,6.5,0.1514,0.0962
14-11-2011,19:27:38,10.932,72.300,6.2,0.1506,0.0954
14-11-2011,20:27:39,8.543,80.000,5.3,0.1499,0.0947
14-11-2011,21:27:40,8.593,84.900,6.2,0.1499,0.0940
14-11-2011,22:27:41,6.965,85.600,4.7,0.1499,0.0940
14-11-2011,23:27:42,6.509,85.200,4.2,0.1499,0.0940
15-11-2011,00:27:43,6.433,83.200,3.8,0.1499,0.0933
15-11-2011,01:27:44,6.331,83.500,3.7,0.1499,0.0933
15-11-2011,02:27:45,5.745,84.900,3.4,0.1499,0.0933
15-11-2011,03:27:46,5.179,86.600,3.1,0.1506,0.0933
15-11-2011,04:27:47,5.385,86.800,3.4,0.1506,0.0933
15-11-2011,05:27:48,5.437,86.300,3.3,0.1506,0.0925
15-11-2011,06:27:49,6.000,84.300,3.6,0.1506,0.0925
15-11-2011,07:27:50,9.731,76.800,5.9,0.1514,0.0925
15-11-2011,08:27:51,19.722,64.100,12.8,0.1514,0.0933
15-11-2011,09:27:52,24.267,47.800,12.5,0.1514,0.0940
15-11-2011,10:27:53,27.801,44.800,14.7,0.1506,0.0947
15-11-2011,11:27:54,29.991,42.400,15.8,0.1492,0.0940
15-11-2011,12:27:55,30.495,39.000,15.0,0.1485,0.0904
15-11-2011,13:27:56,28.965,43.400,15.3,0.1463,0.0853
15-11-2011,14:27:57,27.407,46.600,15.0,0.1448,0.0787
15-11-2011,15:27:58,26.965,48.600,15.2,0.1426,0.0715
15-11-2011,16:27:59,24.267,48.700,12.8,0.1405,0.0657
15-11-2011,17:28:00,21.724,49.200,10.6,0.1390,0.0635
15-11-2011,18:28:01,18.105,53.300,8.5,0.1376,0.0613
15-11-2011,19:28:02,13.834,63.200,7.0,0.1361,0.0591
15-11-2011,20:28:03,9.805,73.700,5.3,0.1354,0.0584
15-11-2011,21:28:04,9.064,81.300,6.0,0.1347,0.0577
15-11-2011,22:28:05,9.089,82.600,6.3,0.1354,0.0577
15-11-2011,23:28:06,9.731,81.500,6.7,0.1354,0.0577
16-11-2011,00:28:07,9.879,78.700,6.4,0.1354,0.0577
16-11-2011,01:28:08,9.312,80.600,6.2,0.1354,0.0569
16-11-2011,02:28:09,9.879,81.500,6.9,0.1354,0.0577
16-11-2011,03:28:10,8.717,80.600,5.6,0.1354,0.0577
16-11-2011,04:28:11,8.270,72.400,3.6,0.1361,0.0577
16-11-2011,05:28:12,7.343,74.700,3.2,0.1368,0.0577
16-11-2011,06:28:13,7.242,70.800,2.3,0.1368,0.0584
16-11-2011,07:28:14,7.242,71.300,2.4,0.1376,0.0591
16-11-2011,08:28:15,7.920,69.000,2.6,0.1376,0.0613
16-11-2011,09:28:16,8.618,67.800,3.0,0.1586,0.1230
16-11-2011,10:28:17,10.100,71.600,5.2,0.1637,0.1978
16-11-2011,11:28:18,23.833,74.800,19.1,0.1644,0.2015
16-11-2011,12:28:19,26.598,63.300,19.1,0.1630,0.1928
16-11-2011,13:28:20,26.256,60.300,18.0,0.1615,0.1848
16-11-2011,14:28:21,24.677,59.400,16.3,0.1601,0.1790
16-11-2011,15:28:22,16.939,64.900,10.3,0.1579,0.1732
16-11-2011,16:28:23,22.178,63.200,14.9,0.1572,0.1702
16-11-2011,17:28:24,19.008,58.200,10.6,0.1564,0.1681
16-11-2011,18:28:25,15.963,63.500,9.1,0.1550,0.1652
16-11-2011,19:28:26,10.222,78.300,6.6,0.1535,0.1623
16-11-2011,20:28:27,7.444,86.200,5.3,0.1528,0.1608
16-11-2011,21:28:28,4.844,87.100,2.9,0.1521,0.1594
16-11-2011,22:28:29,0.467,87.200,-1.4,0.1514,0.1579
16-11-2011,23:28:30,1.126,86.100,-0.9,0.1506,0.1572
17-11-2011,00:28:31,2.236,87.800,0.4,0.1506,0.1557
17-11-2011,01:28:32,2.477,87.200,0.6,0.1506,0.1557
17-11-2011,02:28:33,4.220,82.900,1.6,0.1514,0.1550
17-11-2011,03:28:34,4.610,72.100,0.0,0.1514,0.1543
17-11-2011,04:28:35,3.775,73.400,-0.5,0.1514,0.1543
17-11-2011,05:28:36,4.376,71.000,-0.4,0.1514,0.1535
17-11-2011,06:28:37,5.898,69.500,0.8,0.1521,0.1535
17-11-2011,07:28:38,9.534,67.100,3.7,0.1521,0.1535
17-11-2011,08:28:39,19.413,73.400,14.6,0.1528,0.1543
17-11-2011,09:28:40,26.158,57.300,17.1,0.1528,0.1572
17-11-2011,10:28:41,28.841,48.700,17.0,0.1528,0.1601
17-11-2011,11:28:42,26.304,46.700,14.0,0.1521,0.1579
17-11-2011,12:28:43,30.900,48.600,18.8,0.1506,0.1564
17-11-2011,13:28:44,24.363,53.100,14.2,0.1492,0.1514
17-11-2011,14:28:45,21.509,61.600,13.8,0.1485,0.1456
17-11-2011,15:28:46,23.785,59.700,15.5,0.1477,0.1426
17-11-2011,16:28:47,22.872,58.000,14.2,0.1463,0.1397
17-11-2011,17:28:48,21.079,58.900,12.7,0.1456,0.1368
17-11-2011,18:28:49,17.106,65.600,10.6,0.1441,0.1339
17-11-2011,19:28:50,13.233,74.000,8.7,0.1426,0.1318
17-11-2011,20:28:51,8.643,84.000,6.1,0.1426,0.1303
17-11-2011,21:28:52,8.742,84.200,6.2,0.1419,0.1296
17-11-2011,22:28:53,8.419,75.300,4.3,0.1419,0.1288
17-11-2011,23:28:54,8.618,70.000,3.5,0.1419,0.1288
18-11-2011,00:28:55,7.645,72.600,3.0,0.1426,0.1281
18-11-2011,01:28:56,8.369,67.900,2.8,0.1426,0.1274
18-11-2011,02:28:57,8.145,67.200,2.4,0.1426,0.1267
18-11-2011,03:28:58,8.195,66.400,2.3,0.1434,0.1267
18-11-2011,04:28:59,8.145,66.300,2.2,0.1434,0.1259
18-11-2011,05:29:00,8.494,66.100,2.5,0.1434,0.1252
18-11-2011,06:29:01,9.040,66.600,3.2,0.1434,0.1252
18-11-2011,07:29:02,11.759,66.000,5.6,0.1441,0.1252
18-11-2011,08:29:03,21.676,75.800,17.2,0.1456,0.1252
18-11-2011,09:29:04,26.818,61.500,18.8,0.1448,0.1274
18-11-2011,10:29:05,23.304,59.500,15.0,0.1448,0.1267
18-11-2011,11:29:06,23.785,64.800,16.8,0.1441,0.1245
18-11-2011,12:29:07,26.573,60.100,18.2,0.1434,0.1230
18-11-2011,13:29:08,28.518,60.000,20.0,0.1434,0.1216
18-11-2011,14:29:09,28.023,60.200,19.6,0.1426,0.1180
18-11-2011,15:29:10,25.890,61.500,17.9,0.1419,0.1129
18-11-2011,16:29:11,25.428,61.600,17.5,0.1405,0.1085
18-11-2011,17:29:12,22.824,63.700,15.6,0.1390,0.1063
18-11-2011,18:29:13,18.224,73.900,13.5,0.1376,0.1042
18-11-2011,19:29:14,15.557,79.100,12.0,0.1376,0.1027
18-11-2011,20:29:15,13.185,85.700,10.9,0.1368,0.1012
