Date,"Time, GMT+10:00","Rain, mm (SEN S/N: 10284092, LBL: Rain)","Temp, °C (SEN S/N: 9824749, LBL: Temp (10cm))",,"Temp, °C (SEN S/N: 9824744, LBL: Temp (5cm))","Temp, °C (SEN S/N: 9824741, LBL: Temp (Surface))","Temp, °C (SEN S/N: 9818217, LBL: Ambient Temp (1.2 m))","RH, % (SEN S/N: 9818217, LBL: Relative Humidity)","DewPt, °C (SEN S/N: 9818217)",,,,,"Water Content, m³/m³ (SEN S/N: 2282783, LBL: Soil Moisture (5cm))"
16/1/15,15:00:00,0,15.247,,15.748,17.13,13.257,62.8,6.3,,,,,0.1692
16/1/15,16:00:00,0,15.342,,15.915,16.844,12.63,65,6.2,,,,,0.1683
16/1/15,17:00:00,0,15.366,,15.939,15.318,11.88,69.6,6.5,,,,,0.1679
16/1/15,18:00:00,0,15.031,,15.366,14.026,11.783,70.7,6.6,,,,,0.1675
16/1/15,19:00:00,0,14.553,,14.649,12.92,10.736,74.3,6.4,,,,,0.1675
16/1/15,20:00:00,0,14.05,,13.906,11.662,10.834,74,6.4,,,,,0.1675
16/1/15,21:00:00,0,13.546,,13.257,10.761,10.198,69.7,4.9,,,,,0.1679
16/1/15,22:00:00,0,13.137,,12.703,10.345,9.706,73.9,5.3,,,,,0.1679
16/1/15,23:00:00,0,12.799,,12.316,10.075,9.682,74.7,5.4,,,,,0.1679
17/1/15,0:00:00,0,12.509,,12.001,9.78,9.435,75,5.2,,,,,0.1679
17/1/15,1:00:00,0,12.268,,11.71,9.46,8.941,73.2,4.4,,,,,0.1679
17/1/15,2:00:00,0,12.05,,11.467,9.163,8.369,74.9,4.2,,,,,0.1679
17/1/15,3:00:00,0,11.832,,11.2,8.841,7.544,76.4,3.7,,,,,0.1679
17/1/15,4:00:00,0,11.637,,10.956,8.593,6.306,83.9,3.8,,,,,0.1679
17/1/15,5:00:00,0,11.443,,10.736,8.419,5.847,91.4,4.6,,,,,0.1679
17/1/15,6:00:00,0,11.248,,10.541,8.469,6.255,93.7,5.3,,,,,0.1679
17/1/15,7:00:00,0,11.127,,10.467,8.916,6.914,92.7,5.8,,,,,0.1679
17/1/15,8:00:00,0,11.127,,10.541,9.854,7.97,87,5.9,,,,,0.1675
17/1/15,9:00:00,0,11.297,,10.907,11.54,8.817,83,6.1,,,,,0.1666
17/1/15,10:00:00,0,11.759,,11.565,13.594,9.805,80.9,6.7,,,,,0.1658
17/1/15,11:00:00,0,12.413,,12.461,16.463,11.127,76.1,7.1,,,,,0.1649
17/1/15,12:00:00,0,13.281,,13.666,18.604,12.485,71.3,7.4,,,,,0.1637
17/1/15,13:00:00,0,14.17,,14.888,19.698,12.703,71.7,7.7,,,,,0.1624
17/1/15,14:00:00,0,15.008,,15.986,20.603,13.497,69.5,8,,,,,0.1611
17/1/15,15:00:00,0,15.652,,16.796,19.912,14.026,67.5,8.1,,,,,0.1599
17/1/15,16:00:00,0,15.986,,17.13,18.913,13.81,66.4,7.7,,,,,0.159
17/1/15,17:00:00,0,16.01,,16.963,16.915,12.968,65.7,6.7,,,,,0.1586
17/1/15,18:00:00,0,15.629,,16.296,15.223,11.88,67.1,6,,,,,0.1582
17/1/15,19:00:00,0,15.055,,15.39,13.594,10.369,71.5,5.5,,,,,0.1577
17/1/15,20:00:00,0,14.433,,14.481,11.977,8.643,77.5,4.9,,,,,0.1577
17/1/15,21:00:00,0,13.834,,13.642,10.834,7.87,79.8,4.6,,,,,0.1577
17/1/15,22:00:00,0,13.329,,12.944,10.1,6.99,81.9,4.1,,,,,0.1582
17/1/15,23:00:00,0,12.896,,12.413,9.632,7.519,83.4,4.9,,,,,0.1582
18/1/15,0:00:00,0,12.534,,12.001,9.336,6.965,82.3,4.2,,,,,0.1582
18/1/15,1:00:00,0,12.243,,11.637,8.767,7.293,76.5,3.4,,,,,0.1582
18/1/15,2:00:00,0,11.953,,11.297,8.295,7.142,69.4,1.9,,,,,0.1582
18/1/15,3:00:00,0,11.686,,10.98,7.695,6.687,59.8,-0.6,,,,,0.1582
18/1/15,4:00:00,0,11.443,,10.663,7.469,6.179,65.4,0.2,,,,,0.1582
18/1/15,5:00:00,0,11.2,,10.394,7.142,5.668,59.2,-1.7,,,,,0.1582
18/1/15,6:00:00,0,10.956,,10.1,6.839,7.569,48.8,-2.5,,,,,0.1577
18/1/15,7:00:00,0,10.761,,9.928,7.494,9.312,40.9,-3.3,,,,,0.1577
18/1/15,8:00:00,0,10.736,,10.001,9.188,10.907,36.7,-3.3,,,,,0.1569
18/1/15,9:00:00,0,10.956,,10.467,11.686,11.224,35.9,-3.3,,,,,0.156
18/1/15,10:00:00,0,11.492,,11.297,15.438,13.161,36.4,-1.4,,,,,0.1548
18/1/15,11:00:00,0,12.389,,12.558,19.413,13.112,43.5,1,,,,,0.1535
18/1/15,12:00:00,0,13.425,,13.978,22.848,15.151,39.9,1.6,,,,,0.1522
18/1/15,13:00:00,0,14.409,,15.223,24.871,16.201,38.6,2.1,,,,,0.1505
18/1/15,14:00:00,0,15.27,,16.392,25.283,13.786,46.7,2.6,,,,,0.1493
18/1/15,15:00:00,0,15.915,,17.106,21.724,13.714,52.8,4.3,,,,,0.1484
18/1/15,16:00:00,0,15.986,,17.034,19.746,14.601,56.7,6.1,,,,,0.1476
18/1/15,17:00:00,0,15.891,,16.868,18.414,11.419,78.3,7.8,,,,,0.1471
18/1/15,18:00:00,0,15.557,,16.153,16.32,11.492,83.7,8.8,,,,,0.1467
18/1/15,19:00:00,0,15.079,,15.461,15.151,8.916,85.9,6.7,,,,,0.1463
18/1/15,20:00:00,0,14.601,,14.721,12.871,7.895,92.4,6.7,,,,,0.1459
18/1/15,21:00:00,0,14.098,,14.002,12.316,6.433,96.4,5.9,,,,,0.1463
18/1/15,22:00:00,0,13.714,,13.497,11.832,5.796,99.4,5.7,,,,,0.1463
18/1/15,23:00:00,0,13.377,,13.088,11.419,5.024,100,5,,,,,0.1463
19/1/15,0:00:00,0,13.112,,12.751,10.418,3.643,100,3.6,,,,,0.1467
19/1/15,1:00:00,0,12.799,,12.316,9.089,2.69,100,2.7,,,,,0.1467
19/1/15,2:00:00,0,12.437,,11.832,8.145,1.615,99.8,1.6,,,,,0.1467
19/1/15,3:00:00,0,12.074,,11.321,7.015,2.477,65.1,-3.4,,,,,0.1467
19/1/15,4:00:00,0,11.686,,10.834,6.204,2.557,51.6,-6.4,,,,,0.1467
19/1/15,5:00:00,0,11.321,,10.369,5.616,3.775,46.9,-6.5,,,,,0.1463
19/1/15,6:00:00,0,10.98,,9.928,5.179,4.869,42.1,-6.9,,,,,0.1463
19/1/15,7:00:00,0,10.687,,9.632,6.382,9.312,52,0,,,,,0.1463
19/1/15,8:00:00,0,10.614,,9.78,10.736,11.977,41.7,-0.6,,,,,0.1454
19/1/15,9:00:00,0,10.956,,10.516,14.553,13.497,35.6,-1.4,,,,,0.1446
19/1/15,10:00:00,0,11.734,,11.662,17.296,14.314,35.8,-0.6,,,,,0.1437
19/1/15,11:00:00,0,12.751,,13.04,21.246,14.266,41.9,1.5,,,,,0.1429
19/1/15,12:00:00,0,13.858,,14.601,25.113,15.151,49.5,4.7,,,,,0.1412
19/1/15,13:00:00,0,15.008,,16.153,28.048,15.772,62.7,8.7,,,,,0.1395
19/1/15,14:00:00,0,16.034,,17.51,27.21,15.27,61.7,8,,,,,0.1382
19/1/15,15:00:00,0,16.654,,18.105,23.352,13.473,60.9,6.1,,,,,0.1374
19/1/15,16:00:00,0,16.511,,17.486,18.937,13.666,64.7,7.2,,,,,0.1365
19/1/15,17:00:00,0,15.986,,16.701,18.461,13.305,65.5,7,,,,,0.1357
19/1/15,18:00:00,0,15.652,,16.225,17.011,12.074,69.3,6.6,,,,,0.1353
19/1/15,19:00:00,0,15.247,,15.581,14.96,10.492,74.8,6.2,,,,,0.1348
19/1/15,20:00:00,0,14.745,,14.816,12.05,7.444,82.3,4.6,,,,,0.1344
19/1/15,21:00:00,0,14.122,,13.906,9.977,7.82,86,5.6,,,,,0.1348
19/1/15,22:00:00,0,13.522,,13.088,9.238,6.255,86.9,4.2,,,,,0.1348
19/1/15,23:00:00,0,13.064,,12.509,9.435,9.262,85.2,6.9,,,,,0.1348
20/1/15,0:00:00,0,12.727,,12.171,9.608,9.534,74.8,5.3,,,,,0.1348
20/1/15,1:00:00,0,12.509,,11.904,9.312,7.444,77.8,3.8,,,,,0.1344
20/1/15,2:00:00,0,12.268,,11.662,9.163,8.792,81.7,5.8,,,,,0.1344
20/1/15,3:00:00,0,12.074,,11.492,9.534,8.618,89.3,7,,,,,0.1344
20/1/15,4:00:00,0,11.953,,11.37,9.583,8.841,90.2,7.3,,,,,0.1344
20/1/15,5:00:00,0,11.856,,11.297,9.657,8.742,90.4,7.3,,,,,0.1344
20/1/15,6:00:00,0,11.759,,11.224,9.558,8.941,88.6,7.2,,,,,0.1344
20/1/15,7:00:00,0,11.686,,11.175,10.222,10.516,85.9,8.3,,,,,0.134
20/1/15,8:00:00,0,11.734,,11.37,11.953,11.856,83.4,9.1,,,,,0.1336
20/1/15,9:00:00,0,12.001,,11.904,14.242,12.509,81.2,9.4,,,,,0.1336
20/1/15,10:00:00,0,12.63,,12.823,16.582,13.137,79.7,9.7,,,,,0.1331
20/1/15,11:00:00,0,13.377,,13.858,18.699,14.218,78.6,10.6,,,,,0.1327
20/1/15,12:00:00,0,14.146,,14.936,20.555,15.39,75.6,11.1,,,,,0.1314
20/1/15,13:00:00,0,14.936,,16.01,20.913,15.438,75.4,11.1,,,,,0.1306
20/1/15,14:00:00,0,15.533,,16.701,20.317,15.581,75.5,11.3,,,,,0.1297
20/1/15,15:00:00,0,15.819,,16.963,19.341,14.481,75.8,10.3,,,,,0.1289
20/1/15,16:00:00,0,15.819,,16.796,18.343,14.912,76,10.7,,,,,0.1285
20/1/15,17:00:00,0,15.724,,16.63,17.582,14.673,74.5,10.2,,,,,0.1276
20/1/15,18:00:00,0,15.509,,16.225,16.392,14.433,75.6,10.2,,,,,0.1276
20/1/15,19:00:00,0,15.199,,15.724,14.936,13.714,72.6,8.9,,,,,0.1268
20/1/15,20:00:00,0,14.768,,15.031,13.112,12.509,74,8,,,,,0.1263
20/1/15,21:00:00,0,14.29,,14.337,12.34,12.799,76.9,8.9,,,,,0.1259
20/1/15,22:00:00,0,13.906,,13.834,12.34,13.305,79.7,9.9,,,,,0.1259
20/1/15,23:00:00,8.2,13.353,,13.497,12.05,9.608,90.4,8.1,,,,,0.1488
21/1/15,0:00:00,5,12.461,,12.678,10.785,9.41,94.1,8.5,,,,,0.1713
21/1/15,1:00:00,0.6,12.243,,12.219,10.59,9.312,89,7.6,,,,,0.1815
21/1/15,2:00:00,0.6,12.243,,12.025,10.467,9.854,84.9,7.4,,,,,0.187
21/1/15,3:00:00,0,12.195,,11.904,10.565,11.127,85.6,8.8,,,,,0.1866
21/1/15,4:00:00,0,12.171,,11.856,10.883,10.858,89.2,9.2,,,,,0.1849
21/1/15,5:00:00,0,12.171,,11.88,11.127,10.956,92.8,9.8,,,,,0.1836
21/1/15,6:00:00,0,12.147,,11.88,11.102,10.98,90.6,9.5,,,,,0.1828
21/1/15,7:00:00,0,12.147,,11.904,11.492,11.759,91.6,10.4,,,,,0.1815
21/1/15,8:00:00,0,12.195,,12.05,12.219,11.686,88.2,9.8,,,,,0.1811
21/1/15,9:00:00,0,12.316,,12.243,12.654,12.799,89,11,,,,,0.1802
21/1/15,10:00:00,0,12.534,,12.678,16.296,14.649,85.2,12.2,,,,,0.1785
21/1/15,11:00:00,0,13.281,,13.906,18.794,15.533,77.4,11.6,,,,,0.1773
21/1/15,12:00:00,0,14.122,,15.031,19.27,15.414,76.7,11.4,,,,,0.176
21/1/15,13:00:00,0,14.649,,15.629,19.008,14.745,77,10.8,,,,,0.1751
21/1/15,14:00:00,0,14.888,,15.819,17.891,14.409,81.4,11.3,,,,,0.1747
21/1/15,15:00:00,0,14.888,,15.676,18.247,14.912,80.5,11.6,,,,,0.1743
21/1/15,16:00:00,0,14.984,,15.819,18.747,15.103,77.6,11.2,,,,,0.1734
21/1/15,17:00:00,0,15.103,,15.891,18.081,14.505,82.5,11.6,,,,,0.173
21/1/15,18:00:00,0,15.055,,15.676,16.558,14.29,83.1,11.5,,,,,0.1726
21/1/15,19:00:00,0,14.816,,15.247,14.792,12.654,84.4,10.1,,,,,0.1722
21/1/15,20:00:00,0,14.457,,14.673,13.666,12.582,85.5,10.2,,,,,0.1717
21/1/15,21:00:00,0,14.122,,14.194,12.871,12.389,86.5,10.2,,,,,0.1713
21/1/15,22:00:00,0,13.81,,13.738,11.759,9.879,90.1,8.3,,,,,0.1713
21/1/15,23:00:00,0,13.449,,13.233,10.932,7.895,94.7,7.1,,,,,0.1713
22/1/15,0:00:00,0,13.112,,12.799,11.151,11.273,93.4,10.3,,,,,0.1713
22/1/15,1:00:00,0,12.896,,12.606,11.516,12.316,92.8,11.2,,,,,0.1713
22/1/15,2:00:00,0,12.775,,12.534,11.977,12.389,93.4,11.4,,,,,0.1709
22/1/15,3:00:00,0,12.751,,12.558,12.025,11.759,94.8,11,,,,,0.1709
22/1/15,4:00:00,0,12.703,,12.509,11.759,11.248,96.2,10.7,,,,,0.1709
22/1/15,5:00:00,0,12.582,,12.364,11.248,11.029,96,10.4,,,,,0.1705
22/1/15,6:00:00,0,12.461,,12.171,11.175,12.92,93.9,12,,,,,0.1705
22/1/15,7:00:00,0,12.389,,12.171,12.364,14.098,89.2,12.4,,,,,0.17
22/1/15,8:00:00,0,12.509,,12.437,13.69,15.509,85.6,13.1,,,,,0.1696
22/1/15,9:00:00,0,12.799,,12.992,16.129,15.199,78.6,11.5,,,,,0.1692
22/1/15,10:00:00,0,13.329,,13.762,19.365,17.629,75.6,13.3,,,,,0.1679
22/1/15,11:00:00,0,14.314,,15.247,24.291,18.366,73.7,13.6,,,,,0.1662
22/1/15,12:00:00,0,15.629,,17.106,25.623,18.913,72.5,13.9,,,,,0.1641
22/1/15,13:00:00,0,16.749,,18.485,25.258,19.222,69.8,13.6,,,,,0.1624
22/1/15,14:00:00,0,17.51,,19.294,23.376,19.032,70,13.5,,,,,0.1611
22/1/15,15:00:00,0,17.819,,19.484,22.681,20.174,67.7,14,,,,,0.1599
22/1/15,16:00:00,0,18.033,,19.651,22.441,19.484,66.9,13.2,,,,,0.1586
22/1/15,17:00:00,0,18.057,,19.484,20.627,18.747,67.6,12.6,,,,,0.1577
22/1/15,18:00:00,0,17.677,,18.747,18.747,17.558,67.7,11.5,,,,,0.1573
22/1/15,19:00:00,0,17.082,,17.772,16.915,15.986,73,11.2,,,,,0.1569
22/1/15,20:00:00,0,16.439,,16.82,15.151,11.029,83,8.3,,,,,0.1565
22/1/15,21:00:00,0,15.819,,15.963,13.786,11.565,90.4,10.1,,,,,0.1565
22/1/15,22:00:00,0,15.27,,15.247,13.209,13.064,90.5,11.6,,,,,0.1565
22/1/15,23:00:00,0,14.84,,14.721,13.281,13.161,89.7,11.5,,,,,0.1565
23/1/15,0:00:00,0,14.553,,14.409,13.305,14.17,89.6,12.5,,,,,0.1565
23/1/15,1:00:00,0,14.337,,14.194,13.497,14.577,88.8,12.8,,,,,0.1565
23/1/15,2:00:00,0,14.218,,14.098,13.522,14.529,88.5,12.7,,,,,0.1569
23/1/15,3:00:00,0,14.098,,14.002,13.449,14.697,87.3,12.6,,,,,0.1565
23/1/15,4:00:00,0,14.026,,13.93,13.401,14.29,86.6,12.1,,,,,0.1565
23/1/15,5:00:00,0,13.93,,13.834,13.233,13.93,88.4,12.1,,,,,0.1565
23/1/15,6:00:00,0,13.834,,13.714,13.161,14.625,87,12.5,,,,,0.1565
23/1/15,7:00:00,0,13.762,,13.666,13.57,15.605,83.9,12.9,,,,,0.1565
23/1/15,8:00:00,0,13.786,,13.81,14.481,16.654,81.4,13.5,,,,,0.1556
23/1/15,9:00:00,0,13.978,,14.17,15.843,17.106,79.9,13.6,,,,,0.1552
23/1/15,10:00:00,0,14.433,,14.792,17.177,17.891,78.9,14.2,,,,,0.1543
23/1/15,11:00:00,0,14.984,,15.485,19.46,18.319,79.6,14.8,,,,,0.1531
23/1/15,12:00:00,0,15.7,,16.511,20.46,18.913,79.1,15.2,,,,,0.1518
23/1/15,13:00:00,0,16.296,,17.225,21.652,19.318,77.6,15.3,,,,,0.1505
23/1/15,14:00:00,0,16.915,,18.105,21.963,18.414,77.3,14.4,,,,,0.1501
23/1/15,15:00:00,2.4,17.13,,18.081,17.867,15.247,85.2,12.8,,,,,0.1497
23/1/15,16:00:00,9.8,16.058,,16.654,15.342,16.582,93.3,15.5,,,,,0.1917
23/1/15,17:00:00,0,15.7,,16.129,17.486,16.82,83.4,14,,,,,0.1912
23/1/15,18:00:00,0.2,15.891,,16.415,16.415,15.986,81.7,12.9,,,,,0.19
23/1/15,19:00:00,1.8,15.796,,16.129,15.557,15.199,89.7,13.5,,,,,0.1946
23/1/15,20:00:00,0,15.533,,15.772,15.127,14.984,89.3,13.3,,,,,0.1934
23/1/15,21:00:00,0,15.27,,15.39,14.457,14.266,89.7,12.6,,,,,0.1921
23/1/15,22:00:00,0,14.96,,14.984,13.762,12.437,94.4,11.6,,,,,0.1908
23/1/15,23:00:00,0,14.673,,14.601,13.497,14.505,88.4,12.6,,,,,0.1896
24/1/15,0:00:00,0,14.433,,14.337,13.522,13.546,89,11.8,,,,,0.1887
24/1/15,1:00:00,0,14.266,,14.122,13.353,14.002,90.2,12.4,,,,,0.1879
24/1/15,2:00:00,0,14.098,,13.978,13.353,13.93,90.7,12.5,,,,,0.1874
24/1/15,3:00:00,0,13.978,,13.858,13.281,13.858,91,12.4,,,,,0.187
24/1/15,4:00:00,0,13.882,,13.738,13.185,13.858,90.8,12.4,,,,,0.1862
24/1/15,5:00:00,0,13.786,,13.642,13.064,13.81,90.5,12.3,,,,,0.1857
24/1/15,6:00:00,0,13.69,,13.522,12.992,14.098,90.5,12.6,,,,,0.1853
24/1/15,7:00:00,0,13.618,,13.497,13.618,14.601,91.2,13.2,,,,,0.1849
24/1/15,8:00:00,0,13.714,,13.714,14.385,14.266,92.2,13,,,,,0.184
24/1/15,9:00:00,0,13.93,,14.074,14.768,14.457,93.9,13.5,,,,,0.1832
24/1/15,10:00:00,0,14.194,,14.505,15.891,15.342,92.6,14.2,,,,,0.1823
24/1/15,11:00:00,0,14.601,,15.103,17.082,16.701,92.4,15.5,,,,,0.1815
24/1/15,12:00:00,0,15.127,,15.867,18.723,18.033,84.8,15.5,,,,,0.1802
24/1/15,13:00:00,0.8,15.7,,16.558,18.033,14.553,86.9,12.4,,,,,0.1794
24/1/15,14:00:00,0.2,15.796,,16.463,17.558,15.581,94,14.6,,,,,0.1811
24/1/15,15:00:00,0,15.819,,16.463,17.225,16.225,91.5,14.9,,,,,0.1811
24/1/15,16:00:00,0,15.819,,16.439,16.963,15.27,89.9,13.6,,,,,0.1806
24/1/15,17:00:00,0,15.772,,16.32,16.63,15.509,91.1,14.1,,,,,0.1802
24/1/15,18:00:00,0,15.629,,16.082,16.153,15.199,88.5,13.3,,,,,0.1802
24/1/15,19:00:00,0,15.461,,15.796,15.294,14.337,89.6,12.7,,,,,0.1798
24/1/15,20:00:00,0,15.175,,15.366,14.673,13.882,95.2,13.1,,,,,0.1794
24/1/15,21:00:00,0,14.912,,14.984,14.481,13.69,95.6,13,,,,,0.1794
24/1/15,22:00:00,0,14.697,,14.745,14.074,13.161,95.8,12.5,,,,,0.1794
24/1/15,23:00:00,0,14.505,,14.481,13.858,13.04,96,12.4,,,,,0.1789
25/1/15,0:00:00,0,14.361,,14.314,13.738,13.137,96,12.5,,,,,0.1789
25/1/15,1:00:00,0,14.242,,14.194,13.618,12.678,97.3,12.3,,,,,0.1789
25/1/15,2:00:00,0,14.122,,14.05,13.088,11.953,89.4,10.3,,,,,0.1785
25/1/15,3:00:00,0,13.93,,13.714,12.001,11.54,73.1,6.9,,,,,0.1785
25/1/15,4:00:00,0,13.618,,13.281,11.078,10.614,63.4,4,,,,,0.1785
25/1/15,5:00:00,0,13.305,,12.847,10.687,9.583,74.6,5.3,,,,,0.1781
25/1/15,6:00:00,0,13.016,,12.509,10.492,9.78,77,6,,,,,0.1781
25/1/15,7:00:00,0,12.823,,12.292,10.687,10.247,75.5,6.1,,,,,0.1777
25/1/15,8:00:00,0,12.703,,12.243,11.078,10.907,68.7,5.4,,,,,0.1773
25/1/15,9:00:00,0,12.727,,12.364,12.268,11.929,62.7,5.1,,,,,0.176
25/1/15,10:00:00,0,13.04,,12.871,14.337,12.001,71,6.9,,,,,0.1747
25/1/15,11:00:00,0,13.618,,13.714,16.606,13.329,69.2,7.8,,,,,0.1734
25/1/15,12:00:00,0,14.337,,14.745,19.436,12.098,72.8,7.4,,,,,0.1717
25/1/15,13:00:00,0,15.103,,15.796,20.531,13.185,74.6,8.8,,,,,0.1709
25/1/15,14:00:00,0,15.796,,16.701,20.698,13.257,74.7,8.9,,,,,0.1692
25/1/15,15:00:00,0,16.296,,17.32,20.246,13.137,69.3,7.7,,,,,0.1683
25/1/15,16:00:00,0,16.582,,17.558,19.27,12.413,66.4,6.3,,,,,0.1671
25/1/15,17:00:00,0,16.582,,17.368,17.843,12.364,64.8,5.9,,,,,0.1666
25/1/15,18:00:00,0,16.249,,16.749,15.819,10.932,65.9,4.8,,,,,0.1662
25/1/15,19:00:00,0,15.652,,15.819,14.026,9.41,68.1,3.8,,,,,0.1658
25/1/15,20:00:00,0,15.055,,14.912,12.147,5.847,73.4,1.5,,,,,0.1658
25/1/15,21:00:00,0,14.433,,14.074,10.492,4.766,92.3,3.6,,,,,0.1662
25/1/15,22:00:00,0,13.882,,13.377,10.638,4.947,97.9,4.6,,,,,0.1662
25/1/15,23:00:00,0,13.522,,12.992,10.907,4.714,98.2,4.5,,,,,0.1662
26/1/15,0:00:00,0,13.305,,12.751,10.785,4.532,99.2,4.4,,,,,0.1662
26/1/15,1:00:00,0,13.088,,12.558,10.541,3.591,99.6,3.5,,,,,0.1662
26/1/15,2:00:00,0,12.92,,12.364,10.467,3.089,99.9,3.1,,,,,0.1662
26/1/15,3:00:00,0,12.751,,12.195,10.394,2.983,100,3,,,,,0.1662
26/1/15,4:00:00,0,12.606,,12.025,10.124,2.637,100,2.6,,,,,0.1662
26/1/15,5:00:00,0,12.461,,11.856,9.952,2.664,100,2.7,,,,,0.1662
26/1/15,6:00:00,0,12.316,,11.686,9.78,2.477,100,2.5,,,,,0.1662
26/1/15,7:00:00,0,12.171,,11.54,10.173,2.77,100,2.8,,,,,0.1662
26/1/15,8:00:00,0,12.122,,11.54,11.248,3.301,100,3.3,,,,,0.1662
26/1/15,9:00:00,0,12.219,,11.832,14.697,5.102,98.7,4.9,,,,,0.1654
26/1/15,10:00:00,0,12.606,,12.413,16.987,8.866,89.6,7.3,,,,,0.1645
26/1/15,11:00:00,0,13.257,,13.401,19.865,9.805,69.6,4.5,,,,,0.1633
26/1/15,12:00:00,0,14.194,,14.721,21.294,11.37,62.3,4.4,,,,,0.162
26/1/15,13:00:00,0,15.199,,16.058,23.304,10.614,64.3,4.2,,,,,0.1607
26/1/15,14:00:00,0,16.058,,17.058,21.843,9.485,72.8,4.9,,,,,0.1599
26/1/15,15:00:00,0,16.129,,16.773,18.723,8.668,78.7,5.2,,,,,0.1594
26/1/15,16:00:00,0,15.796,,16.201,17.724,8.891,82.5,6.1,,,,,0.1586
26/1/15,17:00:00,0,15.533,,15.819,16.892,6.687,85.5,4.4,,,,,0.1582
26/1/15,18:00:00,0,15.223,,15.27,14.96,5.437,90.8,4.1,,,,,0.1577
26/1/15,19:00:00,0,14.745,,14.553,13.185,4.558,95.3,3.9,,,,,0.1582
26/1/15,20:00:00,0,14.242,,13.834,12.05,3.906,98.2,3.6,,,,,0.1582
26/1/15,21:00:00,0,13.786,,13.233,11.321,3.722,99.9,3.7,,,,,0.1586
26/1/15,22:00:00,0,13.401,,12.775,10.858,3.696,100,3.7,,,,,0.1586
26/1/15,23:00:00,0,13.088,,12.389,10.492,3.827,100,3.8,,,,,0.1586
27/1/15,0:00:00,0,12.799,,12.098,10.296,3.775,100,3.8,,,,,0.1586
27/1/15,1:00:00,0,12.606,,11.88,10.296,3.775,100,3.8,,,,,0.1586
27/1/15,2:00:00,0,12.437,,11.759,10.271,3.827,100,3.8,,,,,0.1586
27/1/15,3:00:00,0,12.34,,11.686,10.222,4.037,100,4,,,,,0.1586
27/1/15,4:00:00,0,12.243,,11.637,10.247,4.688,100,4.7,,,,,0.1582
27/1/15,5:00:00,0,12.171,,11.613,10.369,4.662,100,4.7,,,,,0.1586
27/1/15,6:00:00,0,12.122,,11.565,10.59,6.889,100,6.9,,,,,0.1582
27/1/15,7:00:00,0,12.098,,11.613,11.2,7.945,100,8,,,,,0.1582
27/1/15,8:00:00,0,12.171,,11.832,11.929,8.643,100,8.7,,,,,0.1582
27/1/15,9:00:00,0,12.34,,12.122,12.268,9.312,99.2,9.2,,,,,0.1577
27/1/15,10:00:00,0,12.509,,12.413,14.218,11.88,90.6,10.4,,,,,0.1577
27/1/15,11:00:00,0,12.944,,13.088,17.938,13.04,81.4,9.9,,,,,0.1569
27/1/15,12:00:00,0,13.762,,14.29,18.247,10.418,88.6,8.6,,,,,0.1565
27/1/15,13:00:00,0,14.218,,14.721,19.056,10.932,89.1,9.2,,,,,0.156
27/1/15,14:00:00,0,14.553,,15.079,18.224,8.965,91.4,7.6,,,,,0.1556
27/1/15,15:00:00,0,14.625,,15.031,16.32,8.394,96,7.8,,,,,0.1552
27/1/15,16:00:00,0,14.409,,14.577,14.625,6.914,99.6,6.9,,,,,0.1552
27/1/15,17:00:00,0,14.05,,14.002,13.425,6.56,100,6.6,,,,,0.1548
27/1/15,18:00:00,0,13.69,,13.497,12.437,6.102,100,6.1,,,,,0.1543
27/1/15,19:00:00,0,13.353,,13.016,11.759,5.847,100,5.9,,,,,0.1548
27/1/15,20:00:00,0,13.04,,12.606,11.175,5.616,100,5.6,,,,,0.1548
27/1/15,21:00:00,0,12.775,,12.268,10.81,5.385,100,5.4,,,,,0.1548
27/1/15,22:00:00,0,12.534,,12.001,10.467,5.102,100,5.1,,,,,0.1548
27/1/15,23:00:00,0,12.34,,11.759,10.271,5.36,100,5.4,,,,,0.1548
28/1/15,0:00:00,0,12.171,,11.589,10.149,5.334,100,5.3,,,,,0.1548
28/1/15,1:00:00,0,12.025,,11.443,10.075,5.334,100,5.3,,,,,0.1548
28/1/15,2:00:00,0,11.904,,11.321,9.977,5.282,100,5.3,,,,,0.1548
28/1/15,3:00:00,0,11.807,,11.224,9.879,5.154,100,5.2,,,,,0.1548
28/1/15,4:00:00,0,11.71,,11.127,9.706,4.973,100,5,,,,,0.1548
28/1/15,5:00:00,0,11.589,,10.98,9.509,4.999,100,5,,,,,0.1548
28/1/15,6:00:00,0,11.467,,10.834,9.41,4.844,100,4.8,,,,,0.1548
28/1/15,7:00:00,0.2,11.37,,10.736,9.583,5.205,100,5.2,,,,,0.1548
28/1/15,8:00:00,0,11.321,,10.736,10.247,5.565,100,5.6,,,,,0.1552
28/1/15,9:00:00,0,11.37,,10.858,11.492,6.484,100,6.5,,,,,0.1552
28/1/15,10:00:00,0,11.565,,11.224,12.968,6.331,100,6.3,,,,,0.1556
28/1/15,11:00:00,0,11.88,,11.71,15.247,7.041,99.8,7,,,,,0.1556
28/1/15,12:00:00,0,12.316,,12.316,16.987,9.312,95.7,8.7,,,,,0.1556
28/1/15,13:00:00,0,12.823,,13.016,17.296,10.198,90.3,8.7,,,,,0.1556
28/1/15,14:00:00,0,13.209,,13.497,19.103,9.903,81.9,7,,,,,0.1552
28/1/15,15:00:00,0.4,13.618,,13.93,15.867,7.091,94.8,6.3,,,,,0.1556
