04/17/09 18:00:00.0,7.43,7.83,8.23,7.43,,
04/17/09 19:00:00.0,1.17,4.57,7.83,7.43,,
04/17/09 20:00:00.0,-2.9,2.89,7.03,7.43,,
04/17/09 21:00:00.0,-4.33,1.6,6.22,7.43,,
04/17/09 22:00:00.0,-2.9,1.17,5.81,7.03,,
04/17/09 23:00:00.0,-4.33,1.17,5.81,7.03,,
04/18/09 00:00:00.0,-4.33,0.73,5.4,7.03,,
04/18/09 01:00:00.0,-1.97,0.73,4.99,6.62,,
04/18/09 02:00:00.0,-3.37,0.73,4.99,6.62,,
04/18/09 03:00:00.0,-4.33,0.29,4.99,6.62,,
04/18/09 04:00:00.0,-4.33,-0.16,4.57,6.22,,
04/18/09 05:00:00.0,-3.37,-0.16,4.57,6.22,,
04/18/09 06:00:00.0,-3.37,-0.16,4.57,6.22,,
04/18/09 07:00:00.0,-3.85,-0.16,4.15,5.81,,
04/18/09 08:00:00.0,-1.97,0.29,4.15,5.81,,
04/18/09 09:00:00.0,4.15,2.46,4.15,5.81,,
04/18/09 10:00:00.0,8.63,5.4,4.57,5.81,,
04/18/09 11:00:00.0,14.85,7.43,5.4,5.81,,
04/18/09 12:00:00.0,19.42,9.82,6.22,5.81,,
04/18/09 13:00:00.0,23.63,12.55,7.03,6.22,,
04/18/09 14:00:00.0,23.63,13.32,7.83,6.62,,
04/18/09 15:00:00.0,21.71,16.76,8.23,6.62,,
04/18/09 16:00:00.0,20.19,16.38,8.63,7.03,,
04/18/09 17:00:00.0,16.38,12.16,8.63,7.43,,
04/18/09 18:00:00.0,9.03,9.42,8.23,7.43,,
04/18/09 19:00:00.0,6.62,7.83,7.83,7.43,,
04/18/09 20:00:00.0,4.57,6.22,7.43,7.43,,
04/18/09 21:00:00.0,3.31,4.99,7.43,7.43,,
04/18/09 22:00:00.0,2.89,4.57,7.03,7.43,,
04/18/09 23:00:00.0,3.31,4.15,6.62,7.43,,
04/19/09 00:00:00.0,0.29,3.74,6.62,7.43,,
04/19/09 01:00:00.0,1.17,3.31,6.22,7.03,,
04/19/09 02:00:00.0,3.74,4.99,6.22,7.03,,
04/19/09 03:00:00.0,3.74,4.99,6.22,7.03,,
04/19/09 04:00:00.0,3.74,4.99,6.22,7.03,,
04/19/09 05:00:00.0,3.74,4.99,6.22,7.03,,
04/19/09 06:00:00.0,3.31,4.99,6.22,7.03,,
04/19/09 07:00:00.0,3.31,4.99,6.22,7.03,,
04/19/09 08:00:00.0,3.74,4.99,6.22,7.03,,
04/19/09 09:00:00.0,4.99,6.22,6.22,7.03,,
04/19/09 10:00:00.0,6.22,7.83,6.22,7.03,,
04/19/09 11:00:00.0,8.23,9.42,6.62,7.03,,
04/19/09 12:00:00.0,11.38,11.38,7.03,7.03,,
04/19/09 13:00:00.0,16.76,12.55,7.43,7.03,,
04/19/09 14:00:00.0,17.14,11.38,7.83,7.03,,
04/19/09 15:00:00.0,16.76,14.09,8.23,7.43,,
04/19/09 16:00:00.0,13.7,13.32,8.23,7.43,,
04/19/09 17:00:00.0,11.38,10.99,8.23,7.43,,
04/19/09 18:00:00.0,7.03,8.23,7.83,7.83,,
04/19/09 19:00:00.0,4.99,7.03,7.83,7.83,,
04/19/09 20:00:00.0,4.57,6.22,7.43,7.83,,
04/19/09 21:00:00.0,3.74,5.81,7.03,7.83,,
04/19/09 22:00:00.0,2.89,5.4,7.03,7.43,,
04/19/09 23:00:00.0,2.03,4.57,6.62,7.43,,
04/20/09 00:00:00.0,2.03,4.57,6.62,7.43,,
04/20/09 01:00:00.0,1.17,3.74,6.22,7.43,,
04/20/09 02:00:00.0,1.17,4.15,6.22,7.43,,
04/20/09 03:00:00.0,0.73,3.74,6.22,7.03,,
04/20/09 04:00:00.0,0.29,3.74,6.22,7.03,,
04/20/09 05:00:00.0,-2.44,2.03,5.81,7.03,,
04/20/09 06:00:00.0,-5.31,0.29,5.4,7.03,,
04/20/09 07:00:00.0,-6.82,-0.61,4.99,7.03,,
04/20/09 08:00:00.0,-8.91,-1.06,4.99,6.62,,
04/20/09 09:00:00.0,-1.06,-0.16,4.57,6.62,,
04/20/09 10:00:00.0,4.15,3.74,4.57,6.22,,
04/20/09 11:00:00.0,10.21,6.22,4.99,6.22,,
04/20/09 12:00:00.0,14.47,8.63,6.22,6.22,,
04/20/09 13:00:00.0,17.14,10.6,7.03,6.62,,
04/20/09 14:00:00.0,18.66,11.77,7.43,6.62,,
04/20/09 15:00:00.0,17.9,14.85,7.83,7.03,,
04/20/09 16:00:00.0,19.42,14.85,8.23,7.03,,
04/20/09 17:00:00.0,14.47,10.21,7.83,7.43,,
04/20/09 18:00:00.0,6.22,7.43,7.83,7.43,,
04/20/09 19:00:00.0,0.29,3.74,7.03,7.43,,
04/20/09 20:00:00.0,-3.37,2.03,6.62,7.43,,
04/20/09 21:00:00.0,-2.9,1.6,6.22,7.43,,
04/20/09 22:00:00.0,-3.37,1.17,5.81,7.03,,
04/20/09 23:00:00.0,-6.82,-0.16,5.4,7.03,,
04/21/09 00:00:00.0,-8.38,-0.61,4.99,7.03,,
04/21/09 01:00:00.0,-6.31,-0.61,4.99,6.62,,
04/21/09 02:00:00.0,-6.31,-0.61,4.57,6.62,,
04/21/09 03:00:00.0,-5.81,-0.16,4.57,6.22,,
04/21/09 04:00:00.0,-7.33,-0.61,4.15,6.22,,
04/21/09 05:00:00.0,-8.38,-1.06,4.15,6.22,,
04/21/09 06:00:00.0,-8.38,-1.06,3.74,5.81,,
04/21/09 07:00:00.0,-9.46,-1.51,3.74,5.81,,
04/21/09 08:00:00.0,-8.91,-1.51,3.74,5.81,,
04/21/09 09:00:00.0,-2.44,-0.61,3.31,5.4,,
04/21/09 10:00:00.0,7.43,2.03,3.31,5.4,,
04/21/09 11:00:00.0,13.7,6.22,4.15,5.4,,
04/21/09 12:00:00.0,19.81,9.03,5.4,5.4,,
04/21/09 13:00:00.0,20.95,10.6,6.22,5.81,,
04/21/09 14:00:00.0,22.86,12.16,7.03,6.22,,
04/21/09 15:00:00.0,21.71,14.85,7.43,6.22,,
04/21/09 16:00:00.0,19.04,14.85,7.83,6.62,,
04/21/09 17:00:00.0,15.62,10.21,7.83,6.62,,
04/21/09 18:00:00.0,7.43,7.43,7.43,7.03,,
04/21/09 19:00:00.0,-0.16,3.74,6.62,7.03,,
04/21/09 20:00:00.0,-3.85,2.03,6.22,7.03,,
04/21/09 21:00:00.0,-6.31,0.29,5.4,7.03,,
04/21/09 22:00:00.0,-5.31,-0.16,4.99,6.62,,
04/21/09 23:00:00.0,-8.38,-0.61,4.99,6.62,,
04/22/09 00:00:00.0,-8.91,-1.06,4.57,6.22,,
04/22/09 01:00:00.0,-8.91,-1.06,4.15,6.22,,
04/22/09 02:00:00.0,-1.51,-0.61,4.15,6.22,,
04/22/09 03:00:00.0,-1.06,0.29,3.74,5.81,,
04/22/09 04:00:00.0,-1.06,0.73,3.74,5.81,,
04/22/09 05:00:00.0,-1.06,0.73,3.74,5.81,,
04/22/09 06:00:00.0,-0.61,0.73,3.74,5.4,,
04/22/09 07:00:00.0,-0.61,1.17,3.74,5.4,,
04/22/09 08:00:00.0,-1.51,0.73,3.74,5.4,,
04/22/09 09:00:00.0,2.03,2.46,3.31,5.4,,
04/22/09 10:00:00.0,7.83,4.99,3.74,5.4,,
04/22/09 11:00:00.0,13.32,7.43,4.57,5.4,,
04/22/09 12:00:00.0,16.76,9.42,5.81,5.4,,
04/22/09 13:00:00.0,19.81,10.99,6.62,5.81,,
04/22/09 14:00:00.0,21.33,12.16,7.03,5.81,,
04/22/09 15:00:00.0,20.19,15.23,7.43,6.22,,
04/22/09 16:00:00.0,19.42,14.47,7.83,6.62,,
04/22/09 17:00:00.0,16,10.6,7.83,6.62,,
04/22/09 18:00:00.0,7.03,7.43,7.43,7.03,,
04/22/09 19:00:00.0,-2.44,2.89,6.62,7.03,,
04/22/09 20:00:00.0,-5.31,1.6,6.22,7.03,,
04/22/09 21:00:00.0,-5.81,0.73,5.4,6.62,,
04/22/09 22:00:00.0,-5.81,0.29,4.99,6.62,,
04/22/09 23:00:00.0,1.17,2.03,4.99,6.62,,
04/23/09 00:00:00.0,1.6,2.46,4.57,6.22,,
04/23/09 01:00:00.0,2.46,2.89,4.57,6.22,,
04/23/09 02:00:00.0,1.6,2.46,4.57,6.22,,
04/23/09 03:00:00.0,1.17,2.46,4.57,6.22,,
04/23/09 04:00:00.0,1.17,2.46,4.57,5.81,,
04/23/09 05:00:00.0,0.73,2.03,4.57,5.81,,
04/23/09 06:00:00.0,1.17,2.03,4.57,5.81,,
04/23/09 07:00:00.0,-1.51,1.17,4.57,5.81,,
04/23/09 08:00:00.0,-4.82,-0.16,4.15,5.81,,
04/23/09 09:00:00.0,2.46,2.46,4.15,5.81,,
04/23/09 10:00:00.0,7.83,4.99,4.15,5.4,,
04/23/09 11:00:00.0,13.7,7.03,5.4,5.4,,
04/23/09 12:00:00.0,16.76,9.42,6.22,5.81,,
04/23/09 13:00:00.0,18.66,11.38,7.43,5.81,,
04/23/09 14:00:00.0,18.28,12.16,8.23,6.22,,
04/23/09 15:00:00.0,18.66,14.09,8.63,6.62,,
04/23/09 16:00:00.0,17.52,13.32,9.03,7.03,,
04/23/09 17:00:00.0,13.7,10.21,9.03,7.03,,
04/23/09 18:00:00.0,5.81,7.03,8.23,7.43,,
04/23/09 19:00:00.0,3.31,5.4,7.83,7.43,,
04/23/09 20:00:00.0,3.31,4.57,7.03,7.43,,
04/23/09 21:00:00.0,4.15,4.99,6.62,7.43,,
04/23/09 22:00:00.0,4.15,4.99,6.62,7.03,,
04/23/09 23:00:00.0,4.15,4.57,6.62,7.03,,
04/24/09 00:00:00.0,4.57,4.99,6.22,7.03,,
04/24/09 01:00:00.0,4.57,4.99,6.22,7.03,,
04/24/09 02:00:00.0,4.99,4.99,6.22,7.03,,
04/24/09 03:00:00.0,4.99,4.99,6.22,7.03,,
04/24/09 04:00:00.0,4.99,4.99,6.22,7.03,,
04/24/09 05:00:00.0,4.99,5.4,6.22,6.62,,
04/24/09 06:00:00.0,4.99,4.99,6.22,6.62,,
04/24/09 07:00:00.0,5.4,5.4,6.22,6.62,,
04/24/09 08:00:00.0,4.99,5.4,6.22,6.62,,
04/24/09 09:00:00.0,4.99,5.81,6.22,6.62,,
04/24/09 10:00:00.0,4.57,5.4,6.22,6.62,,
04/24/09 11:00:00.0,4.57,5.4,6.22,6.62,,
04/24/09 12:00:00.0,4.99,5.4,6.22,6.62,,
04/24/09 13:00:00.0,5.4,5.4,6.22,6.62,,
04/24/09 14:00:00.0,5.4,5.81,6.22,6.62,,
04/24/09 15:00:00.0,5.4,5.4,6.62,6.62,,
04/24/09 16:00:00.0,5.4,5.4,6.22,6.62,,
04/24/09 17:00:00.0,5.4,5.4,6.22,6.62,,
04/24/09 18:00:00.0,5.4,5.81,6.22,6.62,,
04/24/09 19:00:00.0,5.4,5.4,6.22,6.62,,
04/24/09 20:00:00.0,4.57,4.99,6.22,6.62,,
04/24/09 21:00:00.0,3.31,4.15,5.81,6.22,,
04/24/09 22:00:00.0,3.74,4.57,5.81,6.22,,
04/24/09 23:00:00.0,3.74,4.57,5.81,6.22,,
04/25/09 00:00:00.0,4.15,4.57,5.81,6.22,,
04/25/09 01:00:00.0,4.15,4.57,5.81,6.22,,
04/25/09 02:00:00.0,3.31,3.74,5.81,6.22,,
04/25/09 03:00:00.0,3.74,4.15,5.81,6.22,,
04/25/09 04:00:00.0,3.74,4.15,5.81,6.22,,
04/25/09 05:00:00.0,2.89,3.74,5.4,6.22,,
04/25/09 06:00:00.0,3.74,4.15,5.4,6.22,,
04/25/09 07:00:00.0,3.74,4.15,5.4,6.22,,
04/25/09 08:00:00.0,3.74,4.15,5.4,6.22,,
04/25/09 09:00:00.0,2.46,3.74,5.4,6.22,,
04/25/09 10:00:00.0,2.03,3.74,5.4,5.81,,
04/25/09 11:00:00.0,2.89,4.15,5.4,5.81,,
04/25/09 12:00:00.0,2.89,4.15,5.4,5.81,,
04/25/09 13:00:00.0,3.74,4.57,5.81,5.81,,
04/25/09 14:00:00.0,3.31,4.57,5.81,5.81,,
04/25/09 15:00:00.0,3.31,4.15,5.81,5.81,,
04/25/09 16:00:00.0,2.89,3.74,5.81,5.81,,
04/25/09 17:00:00.0,3.74,3.74,5.4,5.81,,
04/25/09 18:00:00.0,3.74,3.74,5.4,5.81,,
04/25/09 19:00:00.0,3.74,3.74,5.4,5.81,,
04/25/09 20:00:00.0,2.89,3.74,5.4,5.81,,
04/25/09 21:00:00.0,3.74,3.74,4.99,5.81,,
04/25/09 22:00:00.0,2.03,1.17,4.15,5.4,,
04/25/09 23:00:00.0,-0.16,-0.16,3.31,4.99,,
04/26/09 00:00:00.0,-0.16,0.29,3.31,4.57,,
04/26/09 01:00:00.0,-0.61,0.73,3.31,4.57,,
04/26/09 02:00:00.0,-0.61,0.73,3.31,4.57,,
04/26/09 03:00:00.0,-1.51,1.17,3.31,4.57,,
04/26/09 04:00:00.0,-1.97,1.17,3.31,4.57,,
04/26/09 05:00:00.0,-2.44,1.17,3.31,4.57,,
04/26/09 06:00:00.0,-2.44,1.17,3.31,4.57,,
04/26/09 07:00:00.0,-2.44,1.17,3.31,4.57,,
04/26/09 08:00:00.0,-2.44,1.17,3.31,4.57,,
04/26/09 09:00:00.0,-1.97,1.6,3.31,4.15,,
04/26/09 10:00:00.0,-1.97,1.6,3.31,4.15,,
04/26/09 11:00:00.0,-1.51,1.6,3.31,4.15,,
04/26/09 12:00:00.0,-1.51,1.6,3.31,4.15,,
04/26/09 13:00:00.0,-1.51,1.6,3.31,4.15,,
04/26/09 14:00:00.0,-1.06,1.6,3.31,4.15,,
04/26/09 15:00:00.0,-1.06,1.6,3.31,4.15,,
04/26/09 16:00:00.0,-1.06,1.6,3.31,4.15,,
04/26/09 17:00:00.0,-1.06,1.6,3.31,4.15,,
04/26/09 18:00:00.0,-1.06,1.6,3.31,4.15,,
04/26/09 19:00:00.0,-1.06,1.6,3.31,4.15,,
04/26/09 20:00:00.0,-1.06,1.6,3.31,4.15,,
04/26/09 21:00:00.0,-1.06,1.6,3.31,4.15,,
04/26/09 22:00:00.0,-1.06,1.6,3.31,4.15,,
04/26/09 23:00:00.0,-1.06,1.6,3.31,4.15,,
04/27/09 00:00:00.0,-0.61,1.6,3.31,4.15,,
04/27/09 01:00:00.0,-0.61,2.03,3.31,4.15,,
04/27/09 02:00:00.0,-0.61,2.03,3.31,4.15,,
04/27/09 03:00:00.0,-0.61,2.03,3.31,4.15,,
04/27/09 04:00:00.0,-0.61,2.03,3.31,4.15,,
04/27/09 05:00:00.0,-0.61,2.03,3.31,4.15,,
04/27/09 06:00:00.0,-0.61,2.03,3.31,4.15,,
04/27/09 07:00:00.0,-0.61,2.03,3.31,4.15,,
04/27/09 08:00:00.0,-0.61,2.03,3.31,4.15,,
04/27/09 09:00:00.0,-0.61,2.03,3.31,4.15,,
04/27/09 10:00:00.0,-0.61,2.03,3.31,4.15,,
04/27/09 11:00:00.0,-0.61,2.03,3.31,4.15,,
04/27/09 12:00:00.0,-0.61,2.03,3.31,4.15,,
04/27/09 13:00:00.0,-0.61,2.03,3.31,4.15,,
04/27/09 14:00:00.0,-0.61,2.03,3.31,4.15,,
04/27/09 15:00:00.0,-0.61,2.03,3.31,4.15,,
04/27/09 16:00:00.0,-0.61,2.03,3.31,4.15,,
04/27/09 17:00:00.0,-0.61,2.03,3.31,4.15,,
04/27/09 18:00:00.0,-0.61,2.03,3.31,4.15,,
04/27/09 19:00:00.0,-0.61,2.03,3.31,4.15,,
04/27/09 20:00:00.0,-0.61,2.03,3.31,4.15,,
04/27/09 21:00:00.0,-0.61,2.03,3.31,4.15,,
04/27/09 22:00:00.0,-0.61,2.03,3.31,3.74,,
04/27/09 23:00:00.0,-0.61,2.03,3.31,3.74,,
04/28/09 00:00:00.0,-0.61,2.03,3.31,3.74,,
04/28/09 01:00:00.0,-0.61,2.03,3.31,3.74,,
04/28/09 02:00:00.0,-0.61,2.03,3.31,3.74,,
04/28/09 03:00:00.0,-0.61,2.03,3.31,3.74,,
04/28/09 04:00:00.0,-0.61,2.03,3.31,3.74,,
04/28/09 05:00:00.0,-0.61,2.03,3.31,3.74,,
04/28/09 06:00:00.0,-0.61,2.03,3.31,3.74,,
04/28/09 07:00:00.0,-0.61,2.03,3.31,3.74,,
04/28/09 08:00:00.0,-0.61,2.03,3.31,3.74,,
04/28/09 09:00:00.0,-0.61,2.03,3.31,3.74,,
04/28/09 10:00:00.0,-0.61,2.03,3.31,3.74
04/28/09 11:00:00.0,-0.61,2.03,3.31,3.74
04/28/09 12:00:00.0,-0.61,2.03,3.31,3.74
04/28/09 13:00:00.0,-0.61,2.03,3.31,3.74
04/28/09 14:00:00.0,-0.16,2.03,3.31,3.74
04/28/09 15:00:00.0,-0.16,2.03,3.31,3.74
04/28/09 16:00:00.0,-0.16,2.03,3.31,3.74
04/28/09 17:00:00.0,-0.16,2.03,3.31,3.74
04/28/09 18:00:00.0,-0.16,2.03,3.31,3.74
04/28/09 19:00:00.0,-0.16,2.03,3.31,3.74
04/28/09 20:00:00.0,-0.16,2.03,3.31,3.74
04/28/09 21:00:00.0,-0.16,2.03,3.31,3.74
04/28/09 22:00:00.0,-0.16,2.03,3.31,3.74
04/28/09 23:00:00.0,-0.61,2.03,3.31,3.74
04/29/09 00:00:00.0,-0.61,2.03,3.31,3.74
04/29/09 01:00:00.0,-0.61,2.03,3.31,3.74
04/29/09 02:00:00.0,-0.61,1.6,3.31,3.74
04/29/09 03:00:00.0,-1.06,1.6,3.31,3.74
04/29/09 04:00:00.0,-1.06,1.6,3.31,3.74
04/29/09 05:00:00.0,-1.06,1.6,3.31,3.74
04/29/09 06:00:00.0,-1.51,1.6,3.31,3.74
04/29/09 07:00:00.0,-1.51,1.6,2.89,3.74
04/29/09 08:00:00.0,-1.51,1.6,3.31,3.74
04/29/09 09:00:00.0,-1.97,2.03,2.89,3.74
04/29/09 10:00:00.0,-1.97,2.03,2.89,3.74
04/29/09 11:00:00.0,-1.97,2.03,2.89,3.74
04/29/09 12:00:00.0,-1.97,2.03,2.89,3.74
04/29/09 13:00:00.0,-1.51,2.03,2.89,3.74
04/29/09 14:00:00.0,-1.51,2.03,2.89,3.74
04/29/09 15:00:00.0,-1.06,2.03,2.89,3.74
04/29/09 16:00:00.0,-1.06,1.6,2.89,3.74
04/29/09 17:00:00.0,-0.61,2.03,2.89,3.74
04/29/09 18:00:00.0,-0.61,2.03,2.89,3.74
04/29/09 19:00:00.0,-0.61,2.03,2.89,3.74
04/29/09 20:00:00.0,-0.61,2.03,2.89,3.74
04/29/09 21:00:00.0,-0.61,2.03,2.89,3.74
04/29/09 22:00:00.0,-0.61,2.03,2.89,3.74
04/29/09 23:00:00.0,-0.61,2.03,2.89,3.74
04/30/09 00:00:00.0,-0.61,2.03,2.89,3.74
04/30/09 01:00:00.0,-1.06,2.03,2.89,3.74
04/30/09 02:00:00.0,-1.06,2.03,2.89,3.74
04/30/09 03:00:00.0,-1.06,2.03,2.89,3.74
04/30/09 04:00:00.0,-1.51,2.03,2.89,3.74
04/30/09 05:00:00.0,-1.51,2.03,2.89,3.74
04/30/09 06:00:00.0,-1.51,2.03,2.89,3.74
04/30/09 07:00:00.0,-1.97,2.03,2.89,3.74
04/30/09 08:00:00.0,-1.97,2.03,2.89,3.74
04/30/09 09:00:00.0,-2.44,2.03,2.89,3.74
04/30/09 10:00:00.0,-2.44,2.03,2.89,3.74
04/30/09 11:00:00.0,-2.44,2.03,2.89,3.74
04/30/09 12:00:00.0,-2.44,2.03,2.89,3.74
04/30/09 13:00:00.0,-2.44,2.03,2.89,3.74
04/30/09 14:00:00.0,-1.97,2.03,2.89,3.74
04/30/09 15:00:00.0,-1.51,2.03,2.89,3.74
04/30/09 16:00:00.0,-1.06,2.03,2.89,3.74
04/30/09 17:00:00.0,-1.06,2.03,2.89,3.74
04/30/09 18:00:00.0,-0.61,2.03,2.89,3.74
