"Date","Time, GMT+11:00","Temp, °C (LGR S/N: 2426030, SEN S/N: 2426030)","Temp, °C (LGR S/N: 2426030, SEN S/N: 2426030)","Temp, °C (LGR S/N: 2426030, SEN S/N: 2426030)","Temp, °C (LGR S/N: 2426030, SEN S/N: 2426030)"
16/05/15,01:59:55,-5.141,0.467,2.956,-94.792
16/05/15,02:59:55,-5.948,0.301,2.797,-94.792
16/05/15,03:59:55,-6.706,0.051,2.664,-94.792
16/05/15,04:59:55,-6.610,-0.088,2.530,-94.792
16/05/15,05:59:55,-6.547,-0.171,2.423,-94.792
16/05/15,06:59:55,-6.483,-0.255,2.316,-94.792
16/05/15,07:59:55,-7.090,-0.367,2.209,-94.792
16/05/15,08:59:55,-4.682,-0.339,2.128,-94.792
16/05/15,09:59:55,-0.845,-0.116,2.021,-94.792
16/05/15,10:59:55,0.301,-0.032,1.940,-94.792
16/05/15,11:59:55,3.433,0.024,1.886,-94.792
16/05/15,12:59:55,6.382,1.615,1.913,-94.792
16/05/15,13:59:55,9.386,4.506,2.236,-94.792
16/05/15,14:59:55,7.970,5.462,2.690,-94.792
16/05/15,15:59:55,7.720,5.462,3.009,-94.792
16/05/15,16:59:55,4.662,4.194,3.248,-94.792
16/05/15,17:59:55,-0.789,2.262,3.327,-94.792
16/05/15,18:59:55,-2.450,1.344,3.248,-94.792
16/05/15,19:59:55,-3.807,0.825,3.089,-94.792
16/05/15,20:59:55,-4.926,0.522,2.877,-94.792
16/05/15,21:59:55,-5.605,0.273,2.717,-94.792
16/05/15,22:59:55,-6.231,0.024,2.557,-94.792
16/05/15,23:59:55,-5.141,-0.004,2.423,-94.792
17/05/15,00:59:55,-5.079,-0.060,2.289,-94.792
17/05/15,01:59:55,-5.854,-0.199,2.182,-94.792
17/05/15,02:59:55,-6.770,-0.423,2.101,-94.792
17/05/15,03:59:55,-5.916,-0.451,2.021,-94.792
17/05/15,04:59:55,-5.511,-0.479,1.940,-94.792
17/05/15,05:59:55,-3.301,-0.255,1.859,-94.792
17/05/15,06:59:55,-4.439,-0.255,1.805,-94.792
17/05/15,07:59:55,-3.896,-0.227,1.724,-94.792
17/05/15,08:59:55,-2.800,-0.199,1.670,-94.792
17/05/15,09:59:55,0.190,-0.060,1.643,-94.792
17/05/15,10:59:55,2.021,-0.032,1.588,-94.792
17/05/15,11:59:55,4.688,0.163,1.561,-94.792
17/05/15,12:59:55,7.920,2.262,1.534,-94.792
17/05/15,13:59:55,9.213,4.766,1.724,-94.792
17/05/15,14:59:55,9.188,5.642,2.101,-94.792
17/05/15,15:59:55,7.494,5.282,2.423,-94.792
17/05/15,16:59:55,4.272,3.958,2.637,-94.792
17/05/15,17:59:55,-1.641,1.859,2.744,-94.792
17/05/15,18:59:55,-3.035,0.989,2.690,-94.792
17/05/15,19:59:55,-3.035,0.742,2.557,-94.792
17/05/15,20:59:55,-3.866,0.522,2.396,-94.792
17/05/15,21:59:55,-5.110,0.218,2.289,-94.792
17/05/15,22:59:55,-5.542,0.024,2.155,-94.792
17/05/15,23:59:55,-6.420,-0.227,2.074,-94.792
18/05/15,00:59:55,-5.823,-0.255,1.994,-94.792
18/05/15,01:59:55,-6.420,-0.479,1.913,-94.792
18/05/15,02:59:55,-7.445,-0.760,1.832,-94.792
18/05/15,03:59:55,-6.262,-0.760,1.778,-94.792
18/05/15,04:59:55,-5.760,-0.704,1.724,-94.792
18/05/15,05:59:55,-6.930,-0.930,1.643,-94.792
18/05/15,06:59:55,-7.478,-1.071,1.588,-94.792
18/05/15,07:59:55,-7.935,-1.157,1.534,-94.792
18/05/15,08:59:55,-5.172,-0.873,1.480,-94.792
18/05/15,09:59:55,-1.043,-0.423,1.425,-94.792
18/05/15,10:59:55,1.289,-0.143,1.371,-94.792
18/05/15,11:59:55,4.558,0.024,1.344,-94.792
18/05/15,12:59:55,6.889,0.605,1.317,-94.792
18/05/15,13:59:55,7.970,1.886,1.344,-94.792
18/05/15,14:59:55,8.469,4.141,1.561,-94.792
18/05/15,15:59:55,7.268,4.454,1.832,-94.792
18/05/15,16:59:55,4.220,3.221,2.047,-94.792
18/05/15,17:59:55,-1.641,1.344,2.155,-94.792
18/05/15,18:59:55,-3.627,0.687,2.128,-94.792
18/05/15,19:59:55,-4.257,0.439,2.021,-94.792
18/05/15,20:59:55,-4.834,0.163,1.940,-94.792
18/05/15,21:59:55,-4.076,0.051,1.859,-94.792
18/05/15,22:59:55,-1.756,0.135,1.778,-94.792
18/05/15,23:59:55,-0.817,0.190,1.724,-94.792
19/05/15,00:59:55,-0.367,0.273,1.670,-94.792
19/05/15,01:59:55,0.412,0.356,1.615,-94.792
19/05/15,02:59:55,0.880,0.522,1.588,-94.792
19/05/15,03:59:55,1.561,1.099,1.588,-94.792
19/05/15,04:59:55,3.009,1.940,1.561,-94.792
19/05/15,05:59:55,3.433,2.343,1.588,-94.792
19/05/15,06:59:55,3.617,2.610,1.643,-94.792
19/05/15,07:59:55,3.906,3.009,1.751,-94.792
19/05/15,08:59:55,3.354,2.956,1.913,-94.792
19/05/15,09:59:55,4.063,3.248,2.101,-94.792
19/05/15,10:59:55,4.610,3.591,2.289,-94.792
19/05/15,11:59:55,5.282,4.063,2.584,-94.792
19/05/15,12:59:55,5.282,4.220,2.770,-94.792
19/05/15,13:59:55,5.411,4.376,2.930,-94.792
19/05/15,14:59:55,5.385,4.350,3.063,-94.792
19/05/15,15:59:55,4.688,4.350,3.142,-94.792
19/05/15,16:59:55,4.272,4.089,3.380,-94.792
19/05/15,17:59:55,4.558,4.141,3.406,-94.792
19/05/15,18:59:55,4.480,4.115,3.433,-94.792
19/05/15,19:59:55,4.272,4.063,3.433,-94.792
19/05/15,20:59:55,4.089,3.958,3.433,-94.792
19/05/15,21:59:55,3.906,3.880,3.459,-94.792
19/05/15,22:59:55,3.827,3.827,3.459,-94.792
19/05/15,23:59:55,3.670,3.775,3.459,-94.792
20/05/15,00:59:55,3.617,3.722,3.433,-94.792
20/05/15,01:59:55,3.564,3.670,3.459,-94.792
20/05/15,02:59:55,3.221,3.538,3.433,-94.792
20/05/15,03:59:55,3.063,3.433,3.433,-94.792
20/05/15,04:59:55,3.142,3.406,3.406,-94.792
20/05/15,05:59:55,3.670,3.538,3.380,-94.792
20/05/15,06:59:55,3.827,3.643,3.380,-94.792
20/05/15,07:59:55,3.906,3.775,3.380,-94.792
20/05/15,08:59:55,4.454,3.958,3.433,-94.792
20/05/15,09:59:55,4.636,4.115,3.485,-94.792
20/05/15,10:59:55,4.714,4.272,3.538,-94.792
20/05/15,11:59:55,4.869,4.324,3.617,-94.792
20/05/15,12:59:55,4.714,4.376,3.670,-94.792
20/05/15,13:59:55,4.792,4.324,3.749,-94.792
20/05/15,14:59:55,4.298,4.246,3.775,-94.792
20/05/15,15:59:55,4.168,4.246,3.827,-94.792
20/05/15,16:59:55,3.670,4.011,3.854,-94.792
20/05/15,17:59:55,2.903,3.643,3.880,-94.792
20/05/15,18:59:55,2.074,3.301,3.854,-94.792
20/05/15,19:59:55,2.047,3.116,3.775,-94.792
20/05/15,20:59:55,0.825,2.744,3.696,-94.792
20/05/15,21:59:55,0.522,2.450,3.591,-94.792
20/05/15,22:59:55,1.180,2.557,3.459,-94.792
20/05/15,23:59:55,0.880,2.423,3.327,-94.792
21/05/15,00:59:55,0.880,2.423,3.221,-94.792
21/05/15,01:59:55,1.534,2.503,3.142,-94.792
21/05/15,02:59:55,1.398,2.503,3.063,-94.792
21/05/15,03:59:55,0.687,2.209,3.009,-94.792
21/05/15,04:59:55,-1.270,1.697,2.956,-94.792
21/05/15,05:59:55,-0.004,1.940,2.903,-94.792
21/05/15,06:59:55,0.825,2.021,2.823,-94.792
21/05/15,07:59:55,1.126,2.101,2.770,-94.792
21/05/15,08:59:55,1.805,2.370,2.717,-94.792
21/05/15,09:59:55,3.670,3.168,2.690,-94.792
21/05/15,10:59:55,5.385,4.115,2.744,-94.792
21/05/15,11:59:55,6.179,4.714,2.903,-94.792
21/05/15,12:59:55,6.737,5.282,3.116,-94.792
21/05/15,13:59:55,5.179,4.895,3.380,-94.792
21/05/15,14:59:55,5.565,5.102,3.617,-94.792
21/05/15,15:59:55,4.869,4.740,3.801,-94.792
21/05/15,16:59:55,3.827,4.324,3.906,-94.792
21/05/15,17:59:55,3.036,3.958,3.958,-94.792
21/05/15,18:59:55,2.823,3.670,3.958,-94.792
21/05/15,19:59:55,2.770,3.538,3.906,-94.792
21/05/15,20:59:55,2.664,3.433,3.854,-94.792
21/05/15,21:59:55,2.744,3.380,3.775,-94.792
21/05/15,22:59:55,2.664,3.327,3.722,-94.792
21/05/15,23:59:55,2.717,3.274,3.670,-94.792
22/05/15,00:59:55,2.262,3.116,3.617,-94.792
22/05/15,01:59:55,2.074,3.009,3.564,-94.792
