"Date","Time, GMT+11:00","Temp, ¡C","Temp, ¡C","Temp, ¡C","Temp, ¡C"
10-05-2012,16:08:59,8.145,6.382,5.872,5.924
10-05-2012,17:08:59,6.484,5.565,5.949,6.000
10-05-2012,18:08:59,5.770,5.437,5.924,6.051
10-05-2012,19:08:59,5.565,5.360,5.898,6.051
10-05-2012,20:08:59,5.179,5.205,5.847,6.077
10-05-2012,21:08:59,5.437,5.360,5.821,6.077
10-05-2012,22:08:59,5.642,5.565,5.770,6.051
10-05-2012,23:08:59,5.257,5.334,5.770,6.051
11-05-2012,00:08:59,5.102,5.024,5.745,6.051
11-05-2012,01:08:59,4.532,4.558,5.719,6.051
11-05-2012,02:08:59,4.454,4.480,5.693,6.026
11-05-2012,03:08:59,4.376,4.324,5.668,6.026
11-05-2012,04:08:59,4.194,4.220,5.642,6.000
11-05-2012,05:08:59,4.089,4.194,5.591,6.000
11-05-2012,06:08:59,3.906,4.089,5.591,5.975
11-05-2012,07:08:59,3.880,3.985,5.565,5.949
11-05-2012,08:08:59,3.643,3.512,5.514,5.949
11-05-2012,09:08:59,3.880,3.327,5.488,5.924
11-05-2012,10:08:59,3.880,3.512,5.462,5.898
11-05-2012,11:08:59,4.220,3.617,5.462,5.872
11-05-2012,12:08:59,4.766,4.037,5.462,5.872
11-05-2012,13:08:59,4.350,4.089,5.488,5.872
11-05-2012,14:08:59,4.402,4.168,5.539,5.898
11-05-2012,15:08:59,3.643,3.775,5.539,5.898
11-05-2012,16:08:59,4.480,3.617,5.565,5.924
11-05-2012,17:08:59,3.248,2.903,5.565,5.924
11-05-2012,18:08:59,2.047,2.717,5.514,5.924
11-05-2012,19:08:59,-0.199,1.044,5.462,5.898
11-05-2012,20:08:59,-1.641,0.989,5.360,5.872
11-05-2012,21:08:59,-1.727,0.880,5.205,5.821
11-05-2012,22:08:59,-1.100,0.770,5.102,5.745
11-05-2012,23:08:59,-1.128,0.356,4.973,5.668
12-05-2012,00:08:59,-1.613,-0.088,4.895,5.616
12-05-2012,01:08:59,-2.888,0.135,4.818,5.539
12-05-2012,02:08:59,-3.124,-0.060,4.740,5.488
12-05-2012,03:08:59,-2.888,-0.479,4.636,5.411
12-05-2012,04:08:59,-3.183,-0.902,4.532,5.360
12-05-2012,05:08:59,-3.538,-0.563,4.428,5.282
12-05-2012,06:08:59,-3.836,-0.902,4.324,5.205
12-05-2012,07:08:59,-4.137,-0.451,4.194,5.128
12-05-2012,08:08:59,-5.418,-0.789,4.089,5.050
12-05-2012,09:08:59,0.797,-0.255,3.958,4.973
12-05-2012,10:08:59,3.958,-0.032,3.827,4.869
12-05-2012,11:08:59,5.411,0.135,3.801,4.792
12-05-2012,12:08:59,6.255,0.495,3.854,4.766
12-05-2012,13:08:59,6.331,1.778,3.985,4.766
12-05-2012,14:08:59,4.947,2.584,4.115,4.792
12-05-2012,15:08:59,2.477,1.805,4.272,4.844
12-05-2012,16:08:59,1.153,1.017,4.324,4.895
12-05-2012,17:08:59,-0.620,0.051,4.376,4.921
12-05-2012,18:08:59,-1.958,-0.032,4.350,4.947
12-05-2012,19:08:59,-1.756,-0.116,4.246,4.947
12-05-2012,20:08:59,-1.814,-0.199,4.168,4.895
12-05-2012,21:08:59,-1.785,-0.255,4.115,4.869
12-05-2012,22:08:59,-1.727,-0.367,4.063,4.818
12-05-2012,23:08:59,-1.613,-0.423,3.985,4.766
13-05-2012,00:08:59,-1.641,-0.423,3.932,4.740
13-05-2012,01:08:59,-1.613,-0.423,3.880,4.688
13-05-2012,02:08:59,-1.670,-0.423,3.854,4.662
13-05-2012,03:08:59,-1.641,-0.423,3.854,4.636
