Date,"Time, GMT+11:00","Rain, mm (SEN S/N: 668163, LBL: Rain)","Temp, °C (SEN S/N: 9824749, LBL: Temp (10cm))",,"Temp, °C (SEN S/N: 9824744, LBL: Temp (5cm))","Temp, °C (SEN S/N: 9824741, LBL: Temp (Surface))","Temp, °C (SEN S/N: 9818217, LBL: Ambient Temp (1.2 m))","RH, % (SEN S/N: 9818217, LBL: Relative Humidity)","DewPt, °C (SEN S/N: 9818217)",,,,,"Water Content, m³/m³ (SEN S/N: 2282783, LBL: Soil Moisture (5cm))"
25/10/12,15:00:00,0,8.593,,10.296,12.268,7.268,80.5,4.1,,,,,0.1671
25/10/12,16:00:00,0,8.543,,9.928,12.678,9.657,74.3,5.3,,,,,0.1671
25/10/12,17:00:00,0,8.568,,10.149,13.112,9.558,69.1,4.2,,,,,0.1666
25/10/12,18:00:00,0,8.742,,10.296,12.485,8.319,74.7,4.1,,,,,0.1666
25/10/12,19:00:00,0,8.767,,9.903,9.903,7.091,82.3,4.3,,,,,0.1666
25/10/12,20:00:00,0,8.494,,9.163,8.145,6.661,86.2,4.5,,,,,0.1671
25/10/12,21:00:00,0,8.145,,8.469,6.864,6,88,4.2,,,,,0.1675
25/10/12,22:00:00,0,7.77,,7.795,5.949,5.488,87.9,3.6,,,,,0.1679
25/10/12,23:00:00,0,7.419,,7.242,4.688,4.454,88.5,2.7,,,,,0.1683
26/10/12,0:00:00,0,7.066,,6.763,4.973,4.35,92.3,3.2,,,,,0.1692
26/10/12,1:00:00,0,6.813,,6.458,3.67,2.717,92.6,1.6,,,,,0.1696
26/10/12,2:00:00,0,6.56,,5.898,1.561,2.236,86.9,0.3,,,,,0.1705
26/10/12,3:00:00,0,6.204,,5.334,0.467,2.209,76.9,-1.4,,,,,0.1717
26/10/12,4:00:00,0,5.821,,4.74,-0.958,-2.712,65,-8.4,,,,,0.1726
26/10/12,5:00:00,0,5.437,,4.194,-1.043,-2.073,75.5,-5.8,,,,,0.173
26/10/12,6:00:00,0,5.128,,3.827,-1.157,-2.566,79.1,-5.7,,,,,0.173
26/10/12,7:00:00,0,4.844,,3.538,-1.413,-0.143,84.3,-2.5,,,,,0.1734
26/10/12,8:00:00,0,4.61,,3.327,0.907,3.301,84.3,0.9,,,,,0.1734
26/10/12,9:00:00,0,4.506,,3.67,8.742,5.847,75.5,1.9,,,,,0.1726
26/10/12,10:00:00,0,4.818,,4.766,13.714,6.408,54.1,-2.2,,,,,0.1709
26/10/12,11:00:00,0,5.565,,6.408,18.247,6.864,68.6,1.5,,,,,0.1692
26/10/12,12:00:00,0,6.585,,8.295,21.151,7.167,70.1,2.1,,,,,0.1671
26/10/12,13:00:00,0,7.72,,10.075,22.369,7.444,67.3,1.8,,,,,0.1649
26/10/12,14:00:00,0,8.792,,11.516,21.581,6.484,68.2,1.1,,,,,0.1641
26/10/12,15:00:00,0,9.608,,12.389,19.103,6.458,68.5,1.1,,,,,0.1633
26/10/12,16:00:00,0,10.051,,12.534,16.677,6.255,59.2,-1.1,,,,,0.1633
26/10/12,17:00:00,0,10.173,,12.243,13.618,4.844,65.2,-1.1,,,,,0.1633
26/10/12,18:00:00,0,9.977,,11.224,10.1,3.88,70.1,-1.1,,,,,0.1637
26/10/12,19:00:00,0,9.435,,9.977,7.544,2.45,73.9,-1.7,,,,,0.1645
26/10/12,20:00:00,0,8.817,,8.841,5.796,1.805,78.8,-1.5,,,,,0.1649
26/10/12,21:00:00,0,8.245,,7.995,4.766,0.742,89.5,-0.8,,,,,0.1658
26/10/12,22:00:00,0,7.745,,7.293,4.272,0.632,91.6,-0.6,,,,,0.1662
26/10/12,23:00:00,0,7.343,,6.763,3.617,-0.199,94.2,-1,,,,,0.1671
27/10/12,0:00:00,0,6.99,,6.255,2.209,-2.654,93.6,-3.5,,,,,0.1679
27/10/12,1:00:00,0,6.611,,5.668,0.218,-3.36,92.6,-4.4,,,,,0.1688
27/10/12,2:00:00,0,6.204,,4.999,-0.986,-2.654,90.3,-4,,,,,0.1696
27/10/12,3:00:00,0,5.77,,4.402,-1.157,-3.986,88.5,-5.6,,,,,0.17
27/10/12,4:00:00,0,5.385,,3.958,-1.157,-3.777,88.4,-5.4,,,,,0.1705
27/10/12,5:00:00,0,5.076,,3.617,-0.93,-2.888,90.2,-4.3,,,,,0.1705
27/10/12,6:00:00,0,4.818,,3.38,-0.817,-3.419,92.4,-4.5,,,,,0.1705
27/10/12,7:00:00,0,4.61,,3.195,-1.015,-3.271,93.1,-4.2,,,,,0.1705
27/10/12,8:00:00,0,4.428,,3.036,-0.171,-0.676,86.1,-2.7,,,,,0.1705
27/10/12,9:00:00,0,4.324,,3.142,3.538,2.155,66.7,-3.4,,,,,0.17
27/10/12,10:00:00,0,4.454,,3.775,8.742,3.564,49.6,-6,,,,,0.1683
27/10/12,11:00:00,0,4.973,,4.973,13.064,5.488,40.6,-6.8,,,,,0.1671
27/10/12,12:00:00,0,5.745,,6.484,18.105,7.343,32.9,-7.9,,,,,0.1654
27/10/12,13:00:00,0,6.737,,8.195,21.987,8.369,32.5,-7.2,,,,,0.1633
27/10/12,14:00:00,0,7.82,,9.879,22.776,8.99,34,-6,,,,,0.162
27/10/12,15:00:00,0,8.742,,11.053,21.628,9.879,34.9,-4.9,,,,,0.1611
27/10/12,16:00:00,0,9.509,,11.953,20.031,10.1,35.2,-4.6,,,,,0.1607
27/10/12,17:00:00,0,10.001,,12.195,17.296,8.817,40.8,-3.8,,,,,0.1603
27/10/12,18:00:00,0,10.075,,11.759,14.433,7.745,48.2,-2.5,,,,,0.1603
27/10/12,19:00:00,0,9.805,,10.761,10.761,5.205,54.6,-3.2,,,,,0.1611
27/10/12,20:00:00,0,9.262,,9.485,6.535,1.507,70.4,-3.3,,,,,0.1616
27/10/12,21:00:00,0,8.618,,8.295,3.827,0.55,86.1,-1.5,,,,,0.1624
27/10/12,22:00:00,0,7.97,,7.343,1.913,-0.395,93.9,-1.3,,,,,0.1637
27/10/12,23:00:00,0,7.393,,6.484,0.989,2.396,73.8,-1.8,,,,,0.1645
28/10/12,0:00:00,0,6.889,,5.898,1.071,0.218,68.6,-4.9,,,,,0.1654
28/10/12,1:00:00,0,6.509,,5.411,-0.227,1.859,50.2,-7.4,,,,,0.1658
28/10/12,2:00:00,0,6.128,,4.895,-0.902,3.036,45.4,-7.6,,,,,0.1662
28/10/12,3:00:00,0,5.77,,4.428,-1.441,1.67,46.2,-8.6,,,,,0.1666
28/10/12,4:00:00,0,5.437,,4.011,-1.785,0.329,48.6,-9.2,,,,,0.1666
28/10/12,5:00:00,0,5.128,,3.67,-1.929,1.235,49.9,-8.1,,,,,0.1666
28/10/12,6:00:00,0,4.869,,3.38,-2.044,1.615,48.7,-8,,,,,0.1671
28/10/12,7:00:00,0,4.61,,3.142,-1.785,3.932,46.7,-6.4,,,,,0.1666
28/10/12,8:00:00,0,4.428,,3.036,1.044,7.519,43.3,-4.2,,,,,0.1666
28/10/12,9:00:00,0,4.428,,3.591,9.608,10.001,35.6,-4.5,,,,,0.1654
28/10/12,10:00:00,0,4.869,,4.921,16.344,11.516,31.7,-4.7,,,,,0.1637
28/10/12,11:00:00,0,5.745,,6.788,22.489,13.353,31.3,-3.3,,,,,0.162
28/10/12,12:00:00,0,6.965,,9.04,27.063,13.546,38.8,-0.2,,,,,0.1599
28/10/12,13:00:00,0,8.344,,11.297,29.115,13.81,44.8,2,,,,,0.1577
28/10/12,14:00:00,0,9.706,,13.257,28.816,14.266,47.6,3.3,,,,,0.1565
28/10/12,15:00:00,0,10.858,,14.577,26.94,14.314,52.3,4.7,,,,,0.1552
28/10/12,16:00:00,0,11.71,,15.509,24.823,14.481,53.8,5.2,,,,,0.1548
28/10/12,17:00:00,0,12.147,,15.223,20.174,13.834,58,5.7,,,,,0.1548
28/10/12,18:00:00,0,12.001,,14.481,17.938,11.419,66.1,5.3,,,,,0.1548
28/10/12,19:00:00,0,11.71,,13.522,14.146,9.682,74.7,5.4,,,,,0.1552
28/10/12,20:00:00,0,11.151,,12.098,9.04,7.494,82.6,4.7,,,,,0.1556
28/10/12,21:00:00,0,10.418,,10.59,5.462,5.411,88.8,3.7,,,,,0.1565
28/10/12,22:00:00,0,9.632,,9.336,3.722,5.745,90.2,4.3,,,,,0.1573
28/10/12,23:00:00,0,8.941,,8.344,2.903,4.402,93.6,3.5,,,,,0.1582
29/10/12,0:00:00,0,8.369,,7.619,3.301,5.616,95.3,4.9,,,,,0.159
29/10/12,1:00:00,0,7.945,,7.268,4.61,6.331,91.1,5,,,,,0.1594
29/10/12,2:00:00,0,7.67,,7.041,4.246,6.965,74.3,2.7,,,,,0.1594
29/10/12,3:00:00,0,7.419,,6.813,3.958,7.142,56.7,-0.9,,,,,0.1594
29/10/12,4:00:00,0,7.217,,6.56,3.643,6.026,61.5,-0.8,,,,,0.1599
29/10/12,5:00:00,0,7.015,,6.331,2.983,4.766,73.5,0.4,,,,,0.1599
29/10/12,6:00:00,0,6.813,,6.051,2.717,4.688,76.1,0.8,,,,,0.1603
29/10/12,7:00:00,0,6.611,,5.847,2.956,5.924,77.5,2.3,,,,,0.1603
29/10/12,8:00:00,0,6.458,,5.796,5.898,8.494,72.6,3.9,,,,,0.1599
29/10/12,9:00:00,0,6.484,,6.255,12.195,9.336,71,4.4,,,,,0.159
29/10/12,10:00:00,0,6.864,,7.318,17.486,10.687,68.9,5.2,,,,,0.1577
29/10/12,11:00:00,0,7.544,,8.841,21.939,11.053,67.7,5.3,,,,,0.156
29/10/12,12:00:00,0,8.494,,10.638,24.823,12.147,63.5,5.4,,,,,0.1543
29/10/12,13:00:00,0,9.509,,12.243,26.061,12.243,60.4,4.8,,,,,0.1531
29/10/12,14:00:00,0,10.492,,13.69,25.914,12.799,61.4,5.6,,,,,0.1514
29/10/12,15:00:00,0,11.346,,14.697,24.243,13.088,60.8,5.7,,,,,0.1505
29/10/12,16:00:00,0,11.953,,15.127,22.25,13.473,60.1,5.9,,,,,0.1501
29/10/12,17:00:00,0,12.243,,15.199,20.15,13.954,57,5.6,,,,,0.1497
29/10/12,18:00:00,0,12.292,,14.673,17.225,13.064,55.8,4.4,,,,,0.1501
29/10/12,19:00:00,0,12.001,,13.594,14.218,11.078,59.3,3.5,,,,,0.1501
29/10/12,20:00:00,0,11.467,,12.292,9.485,8.891,73,4.3,,,,,0.1505
29/10/12,21:00:00,0,10.785,,11.029,7.619,7.041,77.5,3.4,,,,,0.1505
29/10/12,22:00:00,0,10.149,,10.026,5.975,4.766,84,2.3,,,,,0.151
29/10/12,23:00:00,0,9.558,,9.188,4.714,2.983,86.3,0.9,,,,,0.1518
30/10/12,0:00:00,0,9.064,,8.469,3.617,3.88,83.3,1.3,,,,,0.1526
30/10/12,1:00:00,0,8.593,,7.87,3.485,4.506,73.9,0.3,,,,,0.1531
30/10/12,2:00:00,0,8.195,,7.419,3.301,5.462,73.7,1.1,,,,,0.1535
30/10/12,3:00:00,0,7.895,,7.142,4.037,6.026,77.4,2.4,,,,,0.1539
30/10/12,4:00:00,0,7.67,,6.965,4.037,6.889,76.7,3.1,,,,,0.1539
30/10/12,5:00:00,0,7.469,,6.788,4.454,7.419,72.7,2.8,,,,,0.1539
30/10/12,6:00:00,0,7.343,,6.712,4.869,7.695,72.9,3.2,,,,,0.1535
30/10/12,7:00:00,0,7.217,,6.687,5.462,8.668,76.4,4.8,,,,,0.1535
30/10/12,8:00:00,0,7.167,,6.788,7.393,10.296,74.8,6,,,,,0.1531
30/10/12,9:00:00,0,7.242,,7.268,12.413,11.54,71.4,6.6,,,,,0.1522
30/10/12,10:00:00,0,7.619,,8.22,18.129,12.243,69.9,6.9,,,,,0.151
30/10/12,11:00:00,0,8.27,,9.632,22.848,13.185,66.9,7.2,,,,,0.1497
30/10/12,12:00:00,0,9.188,,11.297,25.55,14.266,62.7,7.3,,,,,0.148
30/10/12,13:00:00,0,10.149,,12.727,25.38,15.342,59.8,7.6,,,,,0.1471
30/10/12,14:00:00,0,10.98,,13.93,26.036,14.601,60,6.9,,,,,0.1454
30/10/12,15:00:00,0,11.783,,15.008,24.774,16.225,53.6,6.8,,,,,0.1446
30/10/12,16:00:00,0,12.389,,15.509,22.082,15.031,51.2,5,,,,,0.1442
30/10/12,17:00:00,0,12.606,,15.175,19.294,15.318,50.9,5.2,,,,,0.1442
30/10/12,18:00:00,0,12.509,,14.649,17.201,15.223,54,6,,,,,0.1442
30/10/12,19:00:00,0,12.219,,13.714,14.601,12.316,52.8,3,,,,,0.1442
30/10/12,20:00:00,0,11.71,,12.413,9.928,10.712,61.4,3.6,,,,,0.1446
30/10/12,21:00:00,0,11.053,,11.2,7.192,8.12,71.3,3.2,,,,,0.1446
30/10/12,22:00:00,0,10.394,,10.173,5.668,6.56,75.3,2.5,,,,,0.145
30/10/12,23:00:00,0,9.805,,9.336,4.584,7.393,76.7,3.6,,,,,0.1459
31/10/12,0:00:00,0,9.312,,8.593,3.036,6.94,76.3,3.1,,,,,0.1467
31/10/12,1:00:00,0,8.817,,7.945,2.956,7.494,71.8,2.7,,,,,0.1471
31/10/12,2:00:00,0,8.419,,7.544,3.327,5.847,70.6,0.9,,,,,0.1476
31/10/12,3:00:00,0,8.12,,7.217,2.664,7.116,77,3.4,,,,,0.1476
31/10/12,4:00:00,0,7.82,,6.94,3.617,8.618,77,4.8,,,,,0.1476
31/10/12,5:00:00,0,7.645,,6.914,5.308,9.015,77.6,5.3,,,,,0.1476
31/10/12,6:00:00,0,7.569,,7.015,5.668,9.163,76.2,5.2,,,,,0.1471
31/10/12,7:00:00,0,7.544,,7.041,5.821,10.443,74,6,,,,,0.1471
31/10/12,8:00:00,0,7.494,,7.192,8.469,12.63,64.6,6.1,,,,,0.1467
31/10/12,9:00:00,0,7.619,,7.745,13.594,14.122,57.1,5.8,,,,,0.1459
31/10/12,10:00:00,0,8.02,,8.693,17.296,15.055,49.6,4.6,,,,,0.1446
31/10/12,11:00:00,0,8.618,,9.928,21.461,15.986,45.9,4.4,,,,,0.1433
31/10/12,12:00:00,0,9.41,,11.297,24.146,16.225,41.8,3.2,,,,,0.142
31/10/12,13:00:00,0,10.271,,12.727,25.963,17.153,42.3,4.3,,,,,0.1408
31/10/12,14:00:00,0,11.151,,14.05,25.744,17.701,45.8,5.9,,,,,0.1395
31/10/12,15:00:00,0,11.929,,14.936,23.28,17.272,44.1,5,,,,,0.1386
31/10/12,16:00:00,0,12.413,,15.247,21.175,16.868,45.2,4.9,,,,,0.1382
31/10/12,17:00:00,0,12.558,,14.96,18.461,17.034,38.6,2.8,,,,,0.1378
31/10/12,18:00:00,0,12.437,,14.29,15.843,15.008,45,3.2,,,,,0.1378
31/10/12,19:00:00,0,12.05,,13.281,13.546,14.242,51.9,4.5,,,,,0.1378
31/10/12,20:00:00,0,11.589,,12.389,11.443,11.078,57.5,3,,,,,0.1382
31/10/12,21:00:00,0,11.102,,11.467,9.139,10.907,64.1,4.4,,,,,0.1382
31/10/12,22:00:00,0,10.59,,10.736,9.089,13.305,57.3,5.1,,,,,0.1382
31/10/12,23:00:00,0,10.222,,10.247,8.792,12.896,55.8,4.3,,,,,0.1382
1/11/12,0:00:00,0,9.903,,9.952,9.361,13.209,55.7,4.6,,,,,0.1382
1/11/12,1:00:00,0,9.706,,9.78,9.287,12.847,57.6,4.7,,,,,0.1382
1/11/12,2:00:00,0,9.558,,9.608,9.287,13.064,57,4.8,,,,,0.1382
1/11/12,3:00:00,0,9.435,,9.509,9.262,11.175,60.9,3.9,,,,,0.1382
1/11/12,4:00:00,0.76,9.336,,9.361,8.717,9.805,74.3,5.5,,,,,0.1382
1/11/12,5:00:00,0.51,9.188,,9.188,8.444,10.296,76.4,6.3,,,,,0.1382
1/11/12,6:00:00,0,9.064,,9.015,8.12,10.222,73.3,5.7,,,,,0.1382
1/11/12,7:00:00,0.25,8.941,,8.866,8.12,9.854,65.7,3.7,,,,,0.1382
1/11/12,8:00:00,0.51,8.817,,8.742,8.095,8.99,76.1,5,,,,,0.1386
1/11/12,9:00:00,0.51,8.717,,8.668,8.245,7.945,83.3,5.3,,,,,0.1386
1/11/12,10:00:00,0.51,8.668,,8.643,8.394,7.242,89.8,5.7,,,,,0.1386
1/11/12,11:00:00,5.08,8.618,,8.618,7.895,5.668,94.3,4.8,,,,,0.1391
1/11/12,12:00:00,3.56,8.494,,8.27,6.077,3.301,92.7,2.2,,,,,0.1433
1/11/12,13:00:00,0,8.27,,8.22,10.883,5.565,89.8,4,,,,,0.1518
1/11/12,14:00:00,0,8.618,,9.386,12.025,5.975,86.1,3.8,,,,,0.156
1/11/12,15:00:00,0,9.114,,9.928,10.761,4.714,84.1,2.3,,,,,0.159
1/11/12,16:00:00,0,9.287,,9.854,10.467,3.88,91.1,2.6,,,,,0.1603
1/11/12,17:00:00,0.25,9.312,,9.829,9.952,3.854,94.8,3.1,,,,,0.1616
1/11/12,18:00:00,0,9.262,,9.583,8.817,3.406,91.7,2.2,,,,,0.1628
1/11/12,19:00:00,0,9.064,,8.965,7.343,2.903,85.8,0.8,,,,,0.1641
1/11/12,20:00:00,0,8.693,,8.12,4.688,-0.116,84.7,-2.4,,,,,0.1654
1/11/12,21:00:00,0,8.195,,7.192,2.717,-1.441,82.8,-4,,,,,0.1671
1/11/12,22:00:00,0,7.67,,6.382,1.615,-1.814,78.3,-5.1,,,,,0.1679
1/11/12,23:00:00,0,7.192,,5.796,0.88,-2.131,81.3,-4.9,,,,,0.1688
2/11/12,0:00:00,0,6.813,,5.334,0.439,-2.479,83.4,-4.9,,,,,0.1696
2/11/12,1:00:00,0,6.484,,4.973,0.273,-2.508,88.3,-4.2,,,,,0.1696
2/11/12,2:00:00,0,6.204,,4.662,0.135,-2.015,86.8,-3.9,,,,,0.17
2/11/12,3:00:00,0,5.949,,4.376,0.051,-1.27,85,-3.5,,,,,0.17
2/11/12,4:00:00,0,5.693,,4.141,0.024,-1.356,85.2,-3.5,,,,,0.1705
2/11/12,5:00:00,0,5.488,,3.932,-0.088,-2.044,88.7,-3.7,,,,,0.1705
2/11/12,6:00:00,0,5.282,,3.749,-0.143,-1.785,92.6,-2.8,,,,,0.1709
2/11/12,7:00:00,0,5.102,,3.591,-0.088,-1.527,92.8,-2.5,,,,,0.1709
2/11/12,8:00:00,0,4.947,,3.459,0.522,0.605,86.2,-1.4,,,,,0.1709
2/11/12,9:00:00,0,4.818,,3.459,4.662,2.956,78.3,-0.4,,,,,0.1705
2/11/12,10:00:00,0,4.844,,3.932,11.2,4.766,71.8,0.1,,,,,0.1692
2/11/12,11:00:00,0,5.385,,5.616,16.082,6.687,63.9,0.3,,,,,0.1675
2/11/12,12:00:00,0,6.433,,7.569,18.224,8.543,59.1,1,,,,,0.1658
2/11/12,13:00:00,0,7.569,,9.287,20.15,9.558,57.3,1.5,,,,,0.1641
2/11/12,14:00:00,0,8.668,,10.907,21.891,10.467,55.4,1.9,,,,,0.1628
2/11/12,15:00:00,0,9.657,,12.292,22.034,10.394,56.8,2.2,,,,,0.162
2/11/12,16:00:00,0,10.492,,12.968,17.796,8.742,63.2,2.1,,,,,0.1616
2/11/12,17:00:00,0,10.663,,12.389,15.294,8.891,65.4,2.8,,,,,0.162
2/11/12,18:00:00,0,10.516,,11.856,14.314,7.041,71.4,2.2,,,,,0.1624
2/11/12,19:00:00,0,10.271,,11.005,10.59,6.026,84.9,3.7,,,,,0.1624
2/11/12,20:00:00,0,9.829,,10.026,8.593,3.38,91.5,2.1,,,,,0.1633
2/11/12,21:00:00,0,9.361,,9.163,7.343,3.036,97.4,2.7,,,,,0.1637
2/11/12,22:00:00,0,8.916,,8.593,7.192,2.956,98.7,2.8,,,,,0.1641
2/11/12,23:00:00,0,8.593,,8.22,6.889,2.664,99.3,2.6,,,,,0.1649
3/11/12,0:00:00,0,8.344,,7.92,6.535,2.101,99.7,2.1,,,,,0.1649
3/11/12,1:00:00,0,8.12,,7.645,6.128,1.913,100,1.9,,,,,0.1654
3/11/12,2:00:00,0,7.92,,7.393,5.821,1.371,100,1.4,,,,,0.1658
3/11/12,3:00:00,0,7.745,,7.192,4.973,-0.873,100,-0.9,,,,,0.1662
3/11/12,4:00:00,0,7.544,,6.763,2.69,-0.032,99,-0.2,,,,,0.1666
3/11/12,5:00:00,0,7.217,,6.255,2.637,4.194,88.2,2.4,,,,,0.1671
3/11/12,6:00:00,0,6.914,,5.975,3.38,3.827,87.5,1.9,,,,,0.1671
3/11/12,7:00:00,0,6.737,,5.847,3.749,4.298,89,2.6,,,,,0.1671
3/11/12,8:00:00,0,6.611,,5.872,6.153,5.898,87.4,4,,,,,0.1666
3/11/12,9:00:00,0,6.661,,6.382,11.321,6.509,84.5,4.1,,,,,0.1654
3/11/12,10:00:00,0,7.015,,7.469,15.485,7.67,83.2,5,,,,,0.1645
3/11/12,11:00:00,0,7.695,,8.965,19.651,8.941,80.8,5.8,,,,,0.1628
3/11/12,12:00:00,0,8.618,,10.785,23.713,9.312,75.6,5.2,,,,,0.1611
3/11/12,13:00:00,0,9.731,,12.63,24.726,10.296,71.8,5.4,,,,,0.1594
3/11/12,14:00:00,0,10.785,,14.074,23.737,9.78,68.2,4.2,,,,,0.1582
3/11/12,15:00:00,0,11.492,,14.337,20.007,10.712,71.9,5.9,,,,,0.1577
3/11/12,16:00:00,0,11.807,,14.697,20.96,10.394,70.6,5.3,,,,,0.1573
3/11/12,17:00:00,0,12.171,,14.888,17.534,10.541,70.8,5.5,,,,,0.1569
3/11/12,18:00:00,0,12.268,,14.385,14.768,9.163,71.9,4.4,,,,,0.1569
3/11/12,19:00:00,0,11.953,,13.281,12.001,7.619,76.5,3.8,,,,,0.1573
3/11/12,20:00:00,0,11.394,,12.025,9.287,6.737,79.9,3.5,,,,,0.1577
3/11/12,21:00:00,0,10.761,,10.858,7.393,6,83.4,3.4,,,,,0.1582
3/11/12,22:00:00,0,10.124,,9.879,6.153,5.514,87,3.5,,,,,0.159
3/11/12,23:00:00,0,9.583,,9.163,6.281,5.616,87.5,3.7,,,,,0.1594
4/11/12,0:00:00,0,9.163,,8.693,6.102,5.847,87.9,4,,,,,0.1599
4/11/12,1:00:00,0,8.841,,8.344,6.306,6.331,84.8,4,,,,,0.1603
4/11/12,2:00:00,0,8.593,,8.145,6.331,6.23,82.4,3.5,,,,,0.1603
4/11/12,3:00:00,0,8.394,,7.895,6,6.56,81.7,3.7,,,,,0.1607
4/11/12,4:00:00,0,8.22,,7.72,6.179,6.382,82.1,3.6,,,,,0.1607
4/11/12,5:00:00,0,8.07,,7.594,5.924,6.484,84.8,4.1,,,,,0.1607
4/11/12,6:00:00,0,7.92,,7.419,5.514,6.077,84.7,3.7,,,,,0.1607
4/11/12,7:00:00,0,7.77,,7.192,5.257,6.914,83.8,4.4,,,,,0.1607
4/11/12,8:00:00,0,7.619,,7.091,7.066,7.97,79.5,4.7,,,,,0.1607
4/11/12,9:00:00,0,7.594,,7.419,12.485,8.742,80.6,5.6,,,,,0.1599
4/11/12,10:00:00,0,7.92,,8.419,17.772,9.509,78.9,6,,,,,0.1582
4/11/12,11:00:00,0,8.593,,9.903,21.366,11.151,76.6,7.2,,,,,0.1569
4/11/12,12:00:00,0,9.46,,11.394,23.761,11.929,72.8,7.2,,,,,0.1556
4/11/12,13:00:00,0,10.369,,12.944,23.93,12.074,72.3,7.3,,,,,0.1539
4/11/12,14:00:00,0,11.248,,14.194,25.04,12.799,67.3,6.9,,,,,0.1526
4/11/12,15:00:00,0,12.074,,15.27,23.521,13.112,64.2,6.5,,,,,0.1518
4/11/12,16:00:00,0,12.703,,15.843,21.294,14.098,64.2,7.5,,,,,0.1514
4/11/12,17:00:00,0,12.992,,15.676,18.271,13.57,64.7,7.1,,,,,0.151
4/11/12,18:00:00,0,12.92,,15.031,16.511,12.847,66,6.7,,,,,0.1514
4/11/12,19:00:00,0,12.63,,14.146,14.05,11.807,70.5,6.6,,,,,0.1514
4/11/12,20:00:00,0,12.147,,12.968,10.883,9.46,76,5.5,,,,,0.1518
4/11/12,21:00:00,0,11.54,,11.807,9.213,10.198,78.9,6.7,,,,,0.1518
4/11/12,22:00:00,0,10.956,,10.98,9.015,10.785,74.9,6.5,,,,,0.1522
4/11/12,23:00:00,0,10.492,,10.369,8.27,10.565,69.9,5.3,,,,,0.1526
5/11/12,0:00:00,0,10.1,,9.854,7.97,10.761,68.7,5.3,,,,,0.1531
5/11/12,1:00:00,0,9.756,,9.485,7.795,10.663,68.1,5,,,,,0.1531
5/11/12,2:00:00,0,9.509,,9.163,7.444,10.1,69.5,4.8,,,,,0.1535
5/11/12,3:00:00,0,9.262,,8.891,7.268,10.271,70.2,5.1,,,,,0.1539
5/11/12,4:00:00,0,9.064,,8.693,7.368,10.516,70.5,5.4,,,,,0.1539
5/11/12,5:00:00,0,8.916,,8.543,7.368,10.516,70.7,5.4,,,,,0.1539
