"Date","Time, GMT+11:00","Temp, °C (LGR S/N: 9832563, SEN S/N: 9818213, LBL: Ambient)","RH, % (LGR S/N: 9832563, SEN S/N: 9818213)","Temp, °C (LGR S/N: 9832563, SEN S/N: 9824750, LBL: 3cmBG)","Water Content, m³/m³ (LGR S/N: 9832563, SEN S/N: 9827499, LBL: 5cmBG)","Water Content, m³/m³ (LGR S/N: 9832563, SEN S/N: 9833754, LBL: 10cmBG)","DewPt, °C (LGR S/N: 9832563, SEN S/N: 9818213)"
06/05/16,14:21:31,9.608,87.300,7.066,0.2436,0.1964,7.6
06/05/16,15:21:32,9.040,88.800,7.217,0.2436,0.1964,7.3
06/05/16,16:21:33,8.693,90.900,7.368,0.2436,0.1957,7.3
06/05/16,17:21:34,7.945,92.600,7.368,0.2436,0.1957,6.8
06/05/16,18:21:35,7.242,95.800,7.217,0.2436,0.1957,6.6
06/05/16,19:21:36,6.763,99.200,6.990,0.2429,0.1957,6.7
06/05/16,20:21:37,5.411,99.200,6.813,0.2429,0.1957,5.3
06/05/16,21:21:38,4.636,98.900,6.509,0.2429,0.1949,4.5
06/05/16,22:21:39,4.428,100.000,6.230,0.2429,0.1949,4.4
06/05/16,23:21:40,4.740,100.000,6.051,0.2422,0.1942,4.7
07/05/16,00:21:41,4.714,100.000,5.949,0.2422,0.1942,4.7
07/05/16,01:21:42,4.973,100.000,5.847,0.2422,0.1942,5.0
07/05/16,02:21:43,4.636,100.000,5.821,0.2414,0.1942,4.6
07/05/16,03:21:44,4.818,100.000,5.745,0.2414,0.1942,4.8
07/05/16,04:21:45,3.958,100.000,5.668,0.2414,0.1942,4.0
07/05/16,05:21:46,3.168,100.000,5.514,0.2407,0.1942,3.2
07/05/16,06:21:47,2.236,99.500,5.308,0.2407,0.1935,2.2
07/05/16,07:21:48,2.316,99.900,5.050,0.2407,0.1935,2.3
07/05/16,08:21:49,4.350,100.000,4.895,0.2407,0.1935,4.4
07/05/16,09:21:50,7.343,100.000,5.050,0.2400,0.1935,7.3
07/05/16,10:21:51,10.736,97.300,5.745,0.2400,0.1935,10.3
07/05/16,11:21:52,12.847,87.900,6.484,0.2400,0.1942,10.9
07/05/16,12:21:53,14.792,78.800,6.914,0.2400,0.1942,11.2
07/05/16,13:21:54,14.960,70.600,7.419,0.2400,0.1942,9.7
07/05/16,14:21:55,14.002,71.000,7.895,0.2407,0.1949,8.8
07/05/16,15:21:56,12.630,73.900,8.319,0.2407,0.1942,8.1
07/05/16,16:21:57,10.394,82.000,8.494,0.2407,0.1942,7.5
07/05/16,17:21:58,9.262,88.300,8.444,0.2407,0.1935,7.4
07/05/16,18:21:59,6.433,92.600,8.195,0.2407,0.1935,5.3
07/05/16,19:22:00,4.636,93.400,7.645,0.2407,0.1928,3.7
07/05/16,20:22:01,2.209,89.300,6.990,0.2400,0.1920,0.6
07/05/16,21:22:02,4.844,96.200,6.382,0.2400,0.1913,4.3
07/05/16,22:22:03,5.488,99.400,6.281,0.2392,0.1913,5.4
07/05/16,23:22:04,5.898,97.000,6.331,0.2385,0.1913,5.5
08/05/16,00:22:05,6.281,93.900,6.357,0.2385,0.1913,5.4
08/05/16,01:22:06,5.796,94.300,6.433,0.2385,0.1913,5.0
08/05/16,02:22:07,6.281,93.700,6.408,0.2385,0.1913,5.3
08/05/16,03:22:08,6.763,92.900,6.433,0.2378,0.1913,5.7
08/05/16,04:22:09,6.408,94.700,6.484,0.2385,0.1906,5.6
08/05/16,05:22:10,6.179,99.200,6.484,0.2385,0.1906,6.1
08/05/16,06:22:11,6.281,100.000,6.509,0.2385,0.1913,6.3
08/05/16,07:22:12,6.763,100.000,6.560,0.2378,0.1906,6.8
08/05/16,08:22:13,7.745,100.000,6.636,0.2356,0.1913,7.8
08/05/16,09:22:14,8.469,100.000,6.839,0.2785,0.2095,8.5
08/05/16,10:22:15,8.742,100.000,7.167,0.2879,0.2131,8.8
08/05/16,11:22:16,8.717,100.000,7.494,0.2908,0.2146,8.7
08/05/16,12:22:17,8.469,100.000,7.770,0.2930,0.2160,8.5
08/05/16,13:22:18,8.419,100.000,7.945,0.2937,0.2175,8.4
08/05/16,14:22:19,8.170,100.000,8.045,0.2959,0.2189,8.2
08/05/16,15:22:20,8.170,100.000,8.070,0.2981,0.2196,8.2
08/05/16,16:22:21,8.220,100.000,8.070,0.2995,0.2218,8.2
08/05/16,17:22:22,8.195,100.000,8.095,0.3003,0.2233,8.2
08/05/16,18:22:23,8.170,100.000,8.095,0.3010,0.2240,8.2
08/05/16,19:22:24,8.344,100.000,8.095,0.3024,0.2254,8.4
08/05/16,20:22:25,8.419,100.000,8.120,0.3039,0.2269,8.4
08/05/16,21:22:26,8.568,100.000,8.170,0.3039,0.2262,8.6
08/05/16,22:22:27,8.668,100.000,8.195,0.3046,0.2269,8.7
08/05/16,23:22:28,8.792,100.000,8.245,0.3053,0.2284,8.8
09/05/16,00:22:29,8.941,100.000,8.295,0.3053,0.2298,9.0
09/05/16,01:22:30,9.040,100.000,8.369,0.3061,0.2305,9.0
09/05/16,02:22:31,9.213,100.000,8.444,0.3061,0.2305,9.2
09/05/16,03:22:32,9.287,100.000,8.519,0.3053,0.2313,9.3
09/05/16,04:22:33,9.410,100.000,8.568,0.3053,0.2313,9.4
09/05/16,05:22:34,9.780,100.000,8.643,0.3053,0.2320,9.8
09/05/16,06:22:35,9.608,100.000,8.717,0.3032,0.2313,9.6
09/05/16,07:22:36,9.780,100.000,8.767,0.3039,0.2327,9.8
09/05/16,08:22:37,9.756,100.000,8.817,0.3061,0.2342,9.8
09/05/16,09:22:38,9.805,100.000,8.891,0.3061,0.2342,9.8
09/05/16,10:22:39,9.879,100.000,8.965,0.3061,0.2342,9.9
09/05/16,11:22:40,10.394,100.000,9.015,0.3061,0.2349,10.4
09/05/16,12:22:41,10.247,100.000,9.188,0.3104,0.2400,10.3
09/05/16,13:22:42,10.075,100.000,9.312,0.3104,0.2407,10.1
09/05/16,14:22:43,10.173,100.000,9.435,0.3119,0.2429,10.2
09/05/16,15:22:44,6.763,100.000,9.534,0.3162,0.2472,6.8
09/05/16,16:22:45,3.406,100.000,8.742,0.3141,0.2451,3.4
09/05/16,17:22:46,2.930,100.000,7.770,0.3075,0.2414,2.9
09/05/16,18:22:47,3.775,100.000,7.192,0.3053,0.2400,3.8
09/05/16,19:22:48,4.844,100.000,6.965,0.3032,0.2392,4.8
09/05/16,20:22:49,5.205,100.000,6.914,0.3075,0.2451,5.2
09/05/16,21:22:50,5.024,100.000,6.839,0.3162,0.2501,5.0
09/05/16,22:22:51,4.999,100.000,6.611,0.3170,0.2494,5.0
09/05/16,23:22:52,5.102,100.000,6.433,0.3177,0.2516,5.1
10/05/16,00:22:53,5.231,100.000,6.204,0.3213,0.2574,5.2
10/05/16,01:22:54,5.308,100.000,5.975,0.3228,0.2589,5.3
10/05/16,02:22:55,5.360,100.000,5.872,0.3228,0.2596,5.4
10/05/16,03:22:56,5.282,100.000,5.821,0.3242,0.2610,5.3
10/05/16,04:22:57,5.334,100.000,5.745,0.3235,0.2610,5.3
10/05/16,05:22:58,4.947,100.000,5.693,0.3206,0.2581,4.9
10/05/16,06:22:59,4.792,100.000,5.616,0.3191,0.2574,4.8
10/05/16,07:23:00,3.906,100.000,5.539,0.3126,0.2560,3.9
10/05/16,08:23:01,4.246,100.000,5.411,0.3097,0.2523,4.2
10/05/16,09:23:02,3.932,100.000,5.360,0.3068,0.2509,3.9
10/05/16,10:23:03,4.506,100.000,5.385,0.3053,0.2501,4.5
10/05/16,11:23:04,4.688,100.000,5.514,0.3075,0.2523,4.7
10/05/16,12:23:05,4.792,100.000,5.693,0.3119,0.2567,4.8
10/05/16,13:23:06,4.688,100.000,5.847,0.3148,0.2581,4.7
10/05/16,14:23:07,3.591,100.000,5.668,0.3155,0.2589,3.6
10/05/16,15:23:08,5.514,100.000,5.411,0.3112,0.2552,5.5
10/05/16,16:23:09,4.636,100.000,5.616,0.3082,0.2545,4.6
10/05/16,17:23:10,3.142,100.000,5.642,0.3061,0.2523,3.1
10/05/16,18:23:11,1.262,99.800,5.385,0.3039,0.2516,1.2
10/05/16,19:23:12,0.412,98.400,4.895,0.3017,0.2501,0.2
10/05/16,20:23:13,0.163,97.600,4.402,0.2995,0.2494,-0.2
10/05/16,21:23:14,0.329,97.600,4.037,0.2974,0.2487,-0.0
10/05/16,22:23:15,0.412,95.800,3.854,0.2966,0.2480,-0.2
10/05/16,23:23:16,0.577,94.900,3.722,0.2937,0.2480,-0.1
11/05/16,00:23:17,0.163,96.400,3.591,0.2923,0.2472,-0.3
11/05/16,01:23:18,0.079,99.400,3.301,0.2908,0.2465,-0.0
11/05/16,02:23:19,0.024,100.000,3.089,0.2901,0.2465,0.0
11/05/16,03:23:20,0.107,100.000,3.009,0.2894,0.2465,0.1
11/05/16,04:23:21,0.218,100.000,2.956,0.2894,0.2472,0.2
11/05/16,05:23:22,0.301,100.000,2.930,0.2879,0.2472,0.3
11/05/16,06:23:23,0.384,100.000,2.903,0.2879,0.2465,0.4
11/05/16,07:23:24,0.412,100.000,2.903,0.2865,0.2465,0.4
11/05/16,08:23:25,0.439,100.000,2.903,0.2865,0.2458,0.4
11/05/16,09:23:26,0.522,100.000,2.903,0.2857,0.2465,0.5
11/05/16,10:23:27,0.550,100.000,2.956,0.2850,0.2465,0.5
11/05/16,11:23:28,0.660,100.000,3.063,0.2857,0.2472,0.7
11/05/16,12:23:29,0.715,100.000,3.168,0.2908,0.2509,0.7
11/05/16,13:23:30,1.099,100.000,3.274,0.2988,0.2545,1.1
11/05/16,14:23:31,0.962,100.000,3.354,0.3017,0.2552,1.0
11/05/16,15:23:32,1.398,100.000,3.380,0.3017,0.2552,1.4
11/05/16,16:23:33,1.153,100.000,3.433,0.3010,0.2545,1.1
11/05/16,17:23:34,1.180,100.000,3.380,0.2988,0.2538,1.2
11/05/16,18:23:35,1.832,100.000,3.354,0.2974,0.2523,1.8
11/05/16,19:23:36,2.182,100.000,3.380,0.2981,0.2538,2.2
11/05/16,20:23:37,2.450,100.000,3.459,0.3003,0.2560,2.4
11/05/16,21:23:38,2.850,100.000,3.538,0.3032,0.2574,2.8
11/05/16,22:23:39,3.142,100.000,3.643,0.3053,0.2596,3.1
11/05/16,23:23:40,3.485,100.000,3.749,0.3075,0.2610,3.5
12/05/16,00:23:41,3.670,100.000,3.854,0.3082,0.2610,3.7
12/05/16,01:23:42,3.854,100.000,3.958,0.3075,0.2610,3.9
12/05/16,02:23:43,4.115,100.000,4.089,0.3097,0.2632,4.1
12/05/16,03:23:44,4.298,100.000,4.220,0.3104,0.2639,4.3
12/05/16,04:23:45,4.532,100.000,4.324,0.3119,0.2639,4.5
12/05/16,05:23:46,4.714,100.000,4.454,0.3104,0.2639,4.7
12/05/16,06:23:47,4.921,100.000,4.584,0.3090,0.2632,4.9
