"Date","Time, GMT+11:00","Rain, mm (SEN S/N: 668163)","Temp, ¡C (SEN S/N: 684635)","Temp, ¡C (SEN S/N: 684636)","Temp, ¡C (SEN S/N: 684637)","Temp, ¡C (SEN S/N: 684638)","Temp, ¡C (SEN S/N: 699195)","RH, % (SEN S/N: 699195)","DewPt, ¡C (SEN S/N: 699195)","PAR, uE (SEN S/N: 700672)","Wind Speed, m/s (SEN S/N: 809009)","Gust Speed, m/s (SEN S/N: 809009)"
12-04-2005,18:00:00,0.00,11.224,9.854,12.847,12.001,13.32,1.00,-41.8,501.2,2.28,4.57
12-04-2005,19:00:00,0.00,11.394,10.051,12.630,9.361,9.42,1.00,-44.2,83.7,1.90,3.81
12-04-2005,20:00:00,0.00,11.419,10.198,12.171,6.914,7.83,1.00,-45.2,1.2,1.52,3.81
12-04-2005,21:00:00,0.00,11.297,10.296,11.589,5.050,7.83,1.00,-45.2,1.2,0.38,2.66
12-04-2005,22:00:00,0.00,11.078,10.320,10.980,3.827,6.62,1.00,-45.9,1.2,0.00,2.66
12-04-2005,23:00:00,0.00,10.810,10.320,10.394,4.376,9.82,1.00,-44.0,1.2,4.57,6.47
13-04-2005,00:00:00,0.00,10.541,10.247,9.952,4.558,9.82,1.00,-44.0,1.2,3.43,6.47
13-04-2005,01:00:00,0.00,10.271,10.149,9.682,4.662,9.42,1.00,-44.2,1.2,3.05,5.71
13-04-2005,02:00:00,0.00,10.075,10.026,9.435,4.740,9.03,1.00,-44.5,1.2,3.81,6.47
13-04-2005,03:00:00,0.00,9.879,9.928,9.262,4.714,9.42,1.00,-44.2,1.2,3.43,6.09
13-04-2005,04:00:00,0.00,9.731,9.829,9.139,4.766,9.03,1.00,-44.5,1.2,3.81,7.23
13-04-2005,05:00:00,0.00,9.608,9.731,8.990,4.792,9.03,1.00,-44.5,1.2,3.43,6.09
13-04-2005,06:00:00,0.00,9.485,9.632,8.891,5.282,9.82,1.00,-44.0,1.2,4.95,9.52
13-04-2005,07:00:00,0.00,9.386,9.558,8.792,5.872,9.42,1.00,-44.2,1.2,6.85,11.42
13-04-2005,08:00:00,0.00,9.287,9.485,8.767,5.924,8.63,1.00,-44.7,16.2,6.85,10.66
13-04-2005,09:00:00,0.00,9.238,9.410,8.742,6.839,9.82,1.00,-44.0,323.7,7.23,11.04
13-04-2005,10:00:00,0.00,9.188,9.336,8.792,9.064,10.21,1.00,-43.7,738.7,7.99,12.56
13-04-2005,11:00:00,0.00,9.188,9.287,8.941,12.461,10.60,1.00,-43.5,726.2,7.99,12.18
13-04-2005,12:00:00,0.00,9.238,9.262,9.238,17.130,11.77,1.00,-42.8,1236.2,9.14,13.70
13-04-2005,13:00:00,0.00,9.361,9.262,9.632,19.936,12.55,1.00,-42.3,1553.7,9.90,14.09
13-04-2005,14:00:00,0.00,9.558,9.287,10.100,20.341,13.70,1.00,-41.6,1548.7,10.28,15.23
13-04-2005,15:00:00,0.00,9.805,9.336,10.565,18.747,14.47,1.00,-41.1,1446.2,9.52,14.85
13-04-2005,16:00:00,0.00,10.051,9.435,10.907,14.792,14.09,1.00,-41.4,1221.2,8.76,13.70
13-04-2005,17:00:00,0.00,10.271,9.534,11.151,12.896,12.93,1.00,-42.1,883.7,8.38,12.94
13-04-2005,18:00:00,0.00,10.443,9.657,11.224,11.102,11.77,1.00,-42.8,423.7,7.61,12.18
13-04-2005,19:00:00,0.00,10.541,9.756,11.127,9.287,10.60,1.00,-43.5,56.2,7.23,10.66
13-04-2005,20:00:00,0.00,10.541,9.829,10.883,8.220,10.21,1.00,-43.7,1.2,7.23,9.90
13-04-2005,21:00:00,0.00,10.492,9.879,10.638,8.020,10.60,1.00,-43.5,1.2,6.47,11.42
13-04-2005,22:00:00,0.00,10.394,9.903,10.418,7.745,10.60,1.00,-43.5,1.2,5.33,9.52
13-04-2005,23:00:00,0.00,10.296,9.903,10.222,7.645,10.60,1.00,-43.5,1.2,4.95,8.76
14-04-2005,00:00:00,0.00,10.198,9.879,10.051,7.444,10.99,1.00,-43.2,1.2,4.95,9.52
14-04-2005,01:00:00,0.00,10.100,9.854,9.928,7.519,10.99,1.00,-43.2,1.2,6.09,12.18
14-04-2005,02:00:00,0.00,10.026,9.805,9.805,7.820,10.99,1.00,-43.2,1.2,7.61,13.32
14-04-2005,03:00:00,0.00,9.952,9.780,9.731,8.120,10.60,1.00,-43.5,1.2,7.99,14.85
14-04-2005,04:00:00,0.00,9.879,9.731,9.682,7.770,10.60,1.00,-43.5,1.2,6.85,14.85
14-04-2005,05:00:00,0.00,9.829,9.706,9.632,7.268,10.60,1.00,-43.5,1.2,6.47,12.94
14-04-2005,06:00:00,0.00,9.780,9.657,9.558,6.965,10.21,1.00,-43.7,1.2,5.71,9.52
14-04-2005,07:00:00,0.00,9.731,9.632,9.460,7.745,10.60,1.00,-43.5,1.2,6.09,11.42
14-04-2005,08:00:00,0.00,9.657,9.583,9.410,7.870,9.82,1.00,-44.0,6.2,6.09,9.52
14-04-2005,09:00:00,0.00,9.608,9.558,9.386,8.543,10.60,1.00,-43.5,111.2,6.85,12.18
14-04-2005,10:00:00,0.00,9.583,9.509,9.386,9.485,10.60,1.00,-43.5,183.7,7.61,12.56
14-04-2005,11:00:00,0.00,9.558,9.485,9.410,10.834,10.60,1.00,-43.5,336.2,7.61,12.56
14-04-2005,12:00:00,0.00,9.558,9.460,9.485,11.734,10.21,1.00,-43.7,306.2,6.47,11.80
14-04-2005,13:00:00,0.00,9.583,9.460,9.608,12.243,9.42,1.00,-44.2,318.7,6.47,12.56
14-04-2005,14:00:00,1.52,9.632,9.435,9.706,10.320,8.63,1.00,-44.7,118.7,4.19,8.38
14-04-2005,15:00:00,1.27,9.682,9.460,9.756,10.932,8.23,1.00,-44.9,201.2,4.95,7.61
14-04-2005,16:00:00,1.52,9.706,9.460,9.780,10.614,8.63,1.00,-44.7,151.2,4.95,8.38
14-04-2005,17:00:00,0.76,9.756,9.485,9.829,10.541,8.63,1.00,-44.7,158.7,4.19,9.90
14-04-2005,18:00:00,1.78,9.780,9.509,9.854,9.682,8.23,1.00,-44.9,46.2,3.43,8.38
14-04-2005,19:00:00,1.02,9.780,9.509,9.829,9.139,8.23,1.00,-44.9,6.2,3.05,7.99
14-04-2005,20:00:00,0.25,9.780,9.509,9.756,8.841,6.62,1.00,-45.9,1.2,1.52,6.09
14-04-2005,21:00:00,1.02,9.756,9.509,9.682,7.469,4.99,1.00,-46.9,1.2,3.43,5.71
14-04-2005,22:00:00,1.02,9.706,9.509,9.509,6.484,3.74,1.00,-47.7,1.2,2.66,5.71
14-04-2005,23:00:00,0.76,9.632,9.509,9.312,5.668,2.89,1.00,-48.2,1.2,2.66,6.09
15-04-2005,00:00:00,1.02,9.534,9.460,9.064,5.308,2.89,1.00,-48.2,1.2,1.90,4.57
15-04-2005,01:00:00,0.25,9.386,9.410,8.817,5.360,3.31,1.00,-48.0,1.2,2.28,5.33
15-04-2005,02:00:00,0.25,9.262,9.361,8.643,5.514,3.74,1.00,-47.7,1.2,2.66,6.47
15-04-2005,03:00:00,0.00,9.114,9.287,8.519,5.616,3.74,1.00,-47.7,1.2,3.43,5.71
15-04-2005,04:00:00,0.00,9.015,9.188,8.419,5.668,4.15,1.00,-47.5,1.2,3.43,6.47
15-04-2005,05:00:00,0.00,8.916,9.139,8.344,5.745,4.57,1.00,-47.2,1.2,4.19,6.85
15-04-2005,06:00:00,0.00,8.841,9.040,8.245,5.796,4.57,1.00,-47.2,1.2,4.95,7.61
15-04-2005,07:00:00,0.00,8.767,8.990,8.195,5.642,4.57,1.00,-47.2,1.2,5.71,8.38
15-04-2005,08:00:00,0.00,8.668,8.916,8.095,5.693,4.57,1.00,-47.2,6.2,5.71,8.38
15-04-2005,09:00:00,0.25,8.593,8.841,8.020,6.458,4.99,1.00,-46.9,113.7,4.57,7.99
15-04-2005,10:00:00,0.00,8.519,8.792,7.970,8.195,5.40,1.00,-46.7,268.7,4.19,7.99
15-04-2005,11:00:00,0.00,8.469,8.717,8.045,10.932,5.81,1.00,-46.4,571.2,4.19,7.61
15-04-2005,12:00:00,0.00,8.469,8.668,8.270,13.112,6.62,1.00,-45.9,833.7,4.57,8.38
15-04-2005,13:00:00,0.00,8.568,8.643,8.643,15.031,6.62,1.00,-45.9,876.2,3.43,7.61
15-04-2005,14:00:00,0.00,8.742,8.668,9.139,15.247,6.62,1.00,-45.9,823.7,3.05,5.71
15-04-2005,15:00:00,0.00,8.990,8.717,9.632,15.103,7.03,1.00,-45.7,846.2,2.28,4.95
15-04-2005,16:00:00,0.00,9.238,8.792,10.026,12.751,7.43,1.00,-45.4,488.7,2.66,4.95
15-04-2005,17:00:00,0.00,9.485,8.916,10.222,11.540,7.43,1.00,-45.4,368.7,2.66,4.95
15-04-2005,18:00:00,0.00,9.632,9.015,10.247,9.731,6.62,1.00,-45.9,268.7,1.90,4.57
15-04-2005,19:00:00,0.00,9.731,9.114,10.173,8.095,5.81,1.00,-46.4,28.7,0.00,3.43
15-04-2005,20:00:00,0.00,9.731,9.213,9.952,7.619,5.81,1.00,-46.4,1.2,0.00,1.52
15-04-2005,21:00:00,0.00,9.682,9.238,9.706,7.920,5.81,1.00,-46.4,1.2,0.00,1.90
15-04-2005,22:00:00,0.00,9.608,9.262,9.509,7.795,5.40,1.00,-46.7,1.2,0.00,1.90
15-04-2005,23:00:00,0.00,9.509,9.262,9.386,7.569,5.40,1.00,-46.7,1.2,0.00,1.14
16-04-2005,00:00:00,0.00,9.435,9.238,9.238,7.116,5.81,1.00,-46.4,1.2,0.38,1.90
16-04-2005,01:00:00,0.00,9.361,9.213,9.114,6.661,5.40,1.00,-46.7,1.2,0.00,1.90
16-04-2005,02:00:00,0.00,9.287,9.188,8.965,5.872,6.62,1.00,-45.9,1.2,1.14,6.09
16-04-2005,03:00:00,0.00,9.188,9.139,8.792,6.255,7.03,1.00,-45.7,1.2,5.33,11.04
16-04-2005,04:00:00,0.00,9.089,9.114,8.668,5.668,6.62,1.00,-45.9,1.2,6.85,11.80
16-04-2005,05:00:00,0.00,9.015,9.064,8.568,5.770,6.62,1.00,-45.9,1.2,7.61,12.18
16-04-2005,06:00:00,0.00,8.916,9.015,8.494,6.509,6.62,1.00,-45.9,1.2,6.09,11.04
16-04-2005,07:00:00,0.00,8.866,8.941,8.444,6.458,6.62,1.00,-45.9,1.2,6.09,11.04
16-04-2005,08:00:00,0.00,8.817,8.916,8.419,6.408,6.22,1.00,-46.2,6.2,5.71,9.52
16-04-2005,09:00:00,0.00,8.767,8.866,8.369,6.990,7.03,1.00,-45.7,118.7,5.71,8.76
16-04-2005,10:00:00,0.00,8.717,8.817,8.369,8.792,7.43,1.00,-45.4,533.7,4.95,7.99
16-04-2005,11:00:00,0.00,8.693,8.792,8.444,12.799,8.23,1.00,-44.9,971.2,4.95,7.99
16-04-2005,12:00:00,0.00,8.742,8.767,8.717,16.820,9.03,1.00,-44.5,1193.7,4.19,6.85
16-04-2005,13:00:00,0.00,8.891,8.767,9.213,16.225,9.42,1.00,-44.2,911.2,3.81,6.85
16-04-2005,14:00:00,0.00,9.114,8.792,9.706,17.034,9.42,1.00,-44.2,983.7,3.05,6.09
16-04-2005,15:00:00,0.00,9.361,8.866,10.149,16.296,10.99,1.00,-43.2,813.7,1.90,4.95
16-04-2005,16:00:00,0.00,9.608,8.965,10.565,14.385,10.99,1.00,-43.2,1066.2,1.90,4.57
16-04-2005,17:00:00,0.00,9.854,9.064,10.932,13.305,12.16,1.00,-42.5,936.2,1.52,8.76
16-04-2005,18:00:00,0.00,10.075,9.213,11.175,11.419,9.03,1.00,-44.5,166.2,1.14,7.61
16-04-2005,19:00:00,0.00,10.271,9.336,11.127,7.870,7.03,1.00,-45.7,38.7,0.76,2.66
16-04-2005,20:00:00,0.00,10.296,9.460,10.761,5.949,6.22,1.00,-46.2,1.2,1.52,3.05
16-04-2005,21:00:00,0.00,10.198,9.534,10.296,4.792,6.22,1.00,-46.2,1.2,1.14,3.05
16-04-2005,22:00:00,0.00,10.026,9.558,9.805,4.168,6.22,1.00,-46.2,1.2,1.90,5.33
16-04-2005,23:00:00,0.00,9.829,9.534,9.386,3.985,6.62,1.00,-45.9,1.2,4.95,7.61
17-04-2005,00:00:00,0.00,9.608,9.460,9.064,4.089,6.62,1.00,-45.9,1.2,5.33,7.99
17-04-2005,01:00:00,0.00,9.410,9.386,8.817,4.454,7.43,1.00,-45.4,1.2,5.71,11.04
17-04-2005,02:00:00,0.00,9.238,9.312,8.643,4.792,7.03,1.00,-45.7,1.2,7.61,11.42
17-04-2005,03:00:00,0.00,9.114,9.213,8.519,4.688,7.03,1.00,-45.7,1.2,7.99,12.94
17-04-2005,04:00:00,0.00,8.990,9.139,8.419,4.792,7.43,1.00,-45.4,1.2,8.38,14.47
17-04-2005,05:00:00,0.00,8.891,9.040,8.344,5.050,7.43,1.00,-45.4,1.2,7.99,12.94
17-04-2005,06:00:00,0.00,8.792,8.990,8.270,6.179,7.83,1.00,-45.2,1.2,8.38,13.32
17-04-2005,07:00:00,0.00,8.742,8.916,8.245,5.975,8.23,1.00,-44.9,1.2,9.52,14.09
17-04-2005,08:00:00,0.00,8.693,8.841,8.245,6.281,8.23,1.00,-44.9,13.7,9.14,14.85
17-04-2005,09:00:00,0.00,8.668,8.817,8.270,7.343,8.23,1.00,-44.9,191.2,9.52,14.85
17-04-2005,10:00:00,0.00,8.643,8.767,8.295,8.990,9.42,1.00,-44.2,461.2,9.90,15.61
17-04-2005,11:00:00,0.00,8.643,8.742,8.419,11.637,9.82,1.00,-44.0,711.2,9.90,15.99
17-04-2005,12:00:00,0.00,8.693,8.717,8.643,12.098,9.03,1.00,-44.5,441.2,10.66,15.61
17-04-2005,13:00:00,0.00,8.792,8.717,8.866,12.920,9.82,1.00,-44.0,523.7,9.90,14.85
17-04-2005,14:00:00,0.00,8.891,8.742,9.064,15.676,10.99,1.00,-43.2,1033.7,10.28,15.99
17-04-2005,15:00:00,0.00,9.015,8.767,9.336,14.002,10.21,1.00,-43.7,758.7,11.42,18.65
17-04-2005,16:00:00,0.00,9.163,8.817,9.558,12.413,10.99,1.00,-43.2,576.2,11.04,19.03
17-04-2005,17:00:00,0.00,9.287,8.891,9.657,10.614,10.21,1.00,-43.7,278.7,9.90,16.75
17-04-2005,18:00:00,0.00,9.361,8.941,9.657,10.271,10.60,1.00,-43.5,141.2,8.76,13.32
17-04-2005,19:00:00,0.00,9.410,9.015,9.608,8.941,10.21,1.00,-43.7,33.7,9.14,13.70
17-04-2005,20:00:00,0.00,9.410,9.040,9.534,8.145,10.60,1.00,-43.5,1.2,8.38,12.94
17-04-2005,21:00:00,0.00,9.410,9.089,9.435,8.170,10.60,1.00,-43.5,1.2,8.38,13.32
17-04-2005,22:00:00,0.00,9.386,9.089,9.336,7.770,10.60,1.00,-43.5,1.2,9.14,17.89
17-04-2005,23:00:00,0.00,9.336,9.089,9.262,7.393,10.21,1.00,-43.7,1.2,9.14,17.51
18-04-2005,00:00:00,0.00,9.287,9.089,9.163,7.142,10.21,1.00,-43.7,1.2,8.76,16.75
18-04-2005,01:00:00,0.00,9.238,9.064,9.064,7.091,9.82,1.00,-44.0,1.2,9.14,16.37
18-04-2005,02:00:00,0.00,9.188,9.064,8.941,6.585,8.23,1.00,-44.9,1.2,10.66,18.27
18-04-2005,03:00:00,0.00,9.114,9.040,8.817,4.947,7.83,1.00,-45.2,1.2,9.90,18.27
18-04-2005,04:00:00,0.00,9.040,9.015,8.618,4.272,7.43,1.00,-45.4,1.2,8.76,15.23
18-04-2005,05:00:00,0.00,8.916,8.965,8.394,4.037,7.43,1.00,-45.4,1.2,7.99,15.23
18-04-2005,06:00:00,0.00,8.792,8.916,8.195,3.932,7.03,1.00,-45.7,1.2,9.14,15.99
18-04-2005,07:00:00,0.00,8.668,8.841,8.020,3.827,6.62,1.00,-45.9,1.2,10.28,17.13
18-04-2005,08:00:00,0.00,8.543,8.767,7.895,3.485,6.62,1.00,-45.9,11.2,9.90,17.13
18-04-2005,09:00:00,0.00,8.419,8.693,7.745,4.115,6.62,1.00,-45.9,306.2,11.04,17.51
18-04-2005,10:00:00,0.00,8.319,8.618,7.645,5.539,7.03,1.00,-45.7,728.7,12.56,21.70
18-04-2005,11:00:00,0.00,8.245,8.543,7.645,9.928,8.23,1.00,-44.9,1078.7,12.56,21.32
18-04-2005,12:00:00,0.00,8.220,8.469,7.770,13.185,8.63,1.00,-44.7,1296.2,12.94,22.08
