"Date","Time, GMT+11:00","Temp, ¡C (SEN S/N: 9818215, LBL: Ambient)","RH, % (SEN S/N: 9818215)","DewPt, ¡C (SEN S/N: 9818215)","Water Content, m?/m? (SEN S/N: 9827498, LBL: 5cmBG)","Water Content, m?/m? (SEN S/N: 9833749, LBL: 10cmBG)"
01-12-2012,16:00:46,20.031,87.600,17.9,0.1063,0.1550
01-12-2012,17:00:47,18.247,89.000,16.4,0.1063,0.1528
01-12-2012,18:00:48,17.177,90.300,15.6,0.1063,0.1535
01-12-2012,19:00:49,16.106,91.600,14.8,0.1063,0.1521
01-12-2012,20:00:50,14.577,93.700,13.6,0.1187,0.2087
01-12-2012,21:00:51,13.209,95.600,12.5,0.1288,0.2044
01-12-2012,22:00:52,12.389,96.400,11.8,0.1325,0.2058
01-12-2012,23:00:53,11.394,96.000,10.8,0.1361,0.2044
02-12-2012,00:00:54,10.565,96.000,10.0,0.1383,0.1993
02-12-2012,01:00:55,10.173,96.600,9.7,0.1383,0.1978
02-12-2012,02:00:56,9.485,96.500,9.0,0.1390,0.1957
02-12-2012,03:00:57,8.841,96.300,8.3,0.1390,0.1928
02-12-2012,04:00:58,8.494,96.600,8.0,0.1397,0.1920
02-12-2012,05:00:59,8.270,96.900,7.8,0.1397,0.1899
02-12-2012,06:01:00,8.643,97.800,8.3,0.1397,0.1884
02-12-2012,07:01:01,9.756,99.400,9.7,0.1397,0.1877
02-12-2012,08:01:02,11.662,100.000,11.7,0.1405,0.1855
02-12-2012,09:01:03,16.796,99.900,16.8,0.1405,0.1848
02-12-2012,10:01:04,21.557,94.600,20.7,0.1412,0.1877
02-12-2012,11:01:05,24.557,82.100,21.3,0.1412,0.1855
02-12-2012,12:01:06,28.965,75.000,24.1,0.1405,0.1840
02-12-2012,13:01:07,30.243,66.300,23.3,0.1397,0.1811
02-12-2012,14:01:08,26.720,59.800,18.3,0.1383,0.1732
02-12-2012,15:01:09,23.665,61.500,15.8,0.1361,0.1666
02-12-2012,16:01:10,22.298,59.300,14.0,0.1332,0.1579
02-12-2012,17:01:11,21.270,63.200,14.0,0.1318,0.1521
02-12-2012,18:01:12,16.058,65.900,9.7,0.1288,0.1477
02-12-2012,19:01:13,13.353,79.800,10.0,0.1281,0.1448
02-12-2012,20:01:14,11.297,85.900,9.0,0.1274,0.1419
02-12-2012,21:01:15,10.541,87.400,8.5,0.1267,0.1397
02-12-2012,22:01:16,7.343,80.100,4.1,0.1259,0.1361
02-12-2012,23:01:17,4.376,77.100,0.7,0.1252,0.1347
03-12-2012,00:01:18,3.433,78.800,0.1,0.1259,0.1347
03-12-2012,01:01:19,3.248,81.500,0.4,0.1252,0.1325
03-12-2012,02:01:20,4.428,87.100,2.5,0.1259,0.1325
03-12-2012,03:01:21,4.921,89.600,3.4,0.1259,0.1325
03-12-2012,04:01:22,4.011,86.900,2.0,0.1252,0.1332
03-12-2012,05:01:23,4.272,90.200,2.8,0.1259,0.1318
03-12-2012,06:01:24,3.670,88.300,1.9,0.1252,0.1318
03-12-2012,07:01:25,6.331,95.200,5.6,0.1259,0.1318
03-12-2012,08:01:26,9.287,98.900,9.1,0.1267,0.1318
03-12-2012,09:01:27,15.533,97.700,15.2,0.1274,0.1325
03-12-2012,10:01:28,20.841,86.000,18.4,0.1274,0.1339
03-12-2012,11:01:29,26.231,73.800,21.2,0.1267,0.1354
03-12-2012,12:01:30,28.965,62.000,21.0,0.1252,0.1325
03-12-2012,13:01:31,29.715,56.800,20.3,0.1238,0.1296
03-12-2012,14:01:32,27.308,54.600,17.4,0.1223,0.1230
03-12-2012,15:01:33,23.713,57.400,14.8,0.1201,0.1158
03-12-2012,16:01:34,22.369,61.800,14.7,0.1180,0.1092
03-12-2012,17:01:35,21.008,63.600,13.9,0.1158,0.1071
03-12-2012,18:01:36,17.819,65.400,11.3,0.1136,0.0998
03-12-2012,19:01:37,15.079,70.900,9.9,0.1129,0.0991
03-12-2012,20:01:38,12.558,76.400,8.5,0.1114,0.0991
03-12-2012,21:01:39,9.534,78.000,5.9,0.1107,0.0983
03-12-2012,22:01:40,8.543,81.700,5.6,0.1107,0.0983
03-12-2012,23:01:41,8.519,84.000,6.0,0.1100,0.0983
04-12-2012,00:01:42,8.220,85.300,5.9,0.1100,0.0983
04-12-2012,01:01:43,6.990,85.300,4.7,0.1107,0.0962
04-12-2012,02:01:44,6.230,86.600,4.2,0.1107,0.0969
04-12-2012,03:01:45,5.411,86.900,3.4,0.1107,0.0969
04-12-2012,04:01:46,5.539,88.800,3.8,0.1107,0.0954
04-12-2012,05:01:47,6.179,90.200,4.7,0.1107,0.0962
04-12-2012,06:01:48,5.770,89.200,4.1,0.1107,0.0962
04-12-2012,07:01:49,6.255,90.600,4.8,0.1107,0.0962
04-12-2012,08:01:50,7.970,92.400,6.8,0.1114,0.0954
04-12-2012,09:01:51,13.738,76.900,9.8,0.1114,0.0962
04-12-2012,10:01:52,15.867,64.100,9.1,0.1114,0.0983
04-12-2012,11:01:53,18.628,68.000,12.6,0.1107,0.0969
04-12-2012,12:01:54,22.968,63.500,15.7,0.1107,0.0976
04-12-2012,13:01:55,22.489,56.400,13.4,0.1092,0.0925
04-12-2012,14:01:56,21.437,56.400,12.4,0.1085,0.0904
04-12-2012,15:01:57,18.913,60.000,11.0,0.1071,0.0867
04-12-2012,16:01:58,17.225,58.800,9.1,0.1063,0.0838
04-12-2012,17:01:59,15.151,60.400,7.6,0.1042,0.0802
04-12-2012,18:02:00,12.268,63.500,5.6,0.1034,0.0787
04-12-2012,19:02:01,10.320,69.600,5.0,0.1027,0.0766
04-12-2012,20:02:02,7.318,69.200,2.1,0.1020,0.0758
04-12-2012,21:02:03,6.051,73.900,1.8,0.1020,0.0787
04-12-2012,22:02:04,4.973,77.700,1.4,0.1020,0.0780
04-12-2012,23:02:05,4.115,78.300,0.7,0.1012,0.0773
05-12-2012,00:02:06,3.327,79.800,0.2,0.1012,0.0780
05-12-2012,01:02:07,3.380,80.900,0.4,0.1012,0.0780
05-12-2012,02:02:08,3.195,82.300,0.5,0.1020,0.0780
05-12-2012,03:02:09,3.221,85.300,1.0,0.1020,0.0773
05-12-2012,04:02:10,3.089,88.100,1.3,0.1020,0.0773
05-12-2012,05:02:11,3.327,90.300,1.9,0.1020,0.0780
05-12-2012,06:02:12,3.591,91.600,2.4,0.1027,0.0780
05-12-2012,07:02:13,3.880,92.600,2.8,0.1034,0.0780
05-12-2012,08:02:14,4.246,93.000,3.2,0.1056,0.0780
05-12-2012,09:02:15,6.281,93.400,5.3,0.1078,0.0773
05-12-2012,10:02:16,9.485,94.300,8.6,0.1085,0.0925
05-12-2012,11:02:17,13.522,87.000,11.4,0.1092,0.1957
05-12-2012,12:02:18,20.246,73.400,15.4,0.1100,0.2008
05-12-2012,13:02:19,20.913,68.400,14.9,0.1100,0.1906
05-12-2012,14:02:20,22.705,61.500,14.9,0.1100,0.1870
05-12-2012,15:02:21,20.174,61.500,12.6,0.1092,0.1797
05-12-2012,16:02:22,18.485,61.600,11.0,0.1078,0.1702
05-12-2012,17:02:23,16.701,59.700,8.8,0.1071,0.1659
05-12-2012,18:02:24,14.098,59.500,6.3,0.1056,0.1615
05-12-2012,19:02:25,12.364,65.500,6.1,0.1049,0.1586
05-12-2012,20:02:26,8.369,67.400,2.7,0.1034,0.1572
05-12-2012,21:02:27,4.402,69.100,-0.8,0.1027,0.1550
05-12-2012,22:02:28,2.236,71.000,-2.5,0.1027,0.1543
05-12-2012,23:02:29,0.880,72.900,-3.4,0.1020,0.1528
06-12-2012,00:02:30,0.107,74.400,-3.9,0.1020,0.1521
06-12-2012,01:02:31,-0.958,74.500,-4.9,0.1020,0.1514
06-12-2012,02:02:32,-0.902,76.800,-4.5,0.1020,0.1514
06-12-2012,03:02:33,0.742,83.500,-1.7,0.1020,0.1506
06-12-2012,04:02:34,0.825,81.500,-2.0,0.1020,0.1506
06-12-2012,05:02:35,0.852,80.400,-2.1,0.1020,0.1506
06-12-2012,06:02:36,0.962,79.400,-2.2,0.1020,0.1506
06-12-2012,07:02:37,2.557,81.700,-0.3,0.1027,0.1506
06-12-2012,08:02:38,6.179,83.000,3.5,0.1042,0.1506
06-12-2012,09:02:39,13.618,77.600,9.8,0.1049,0.1514
06-12-2012,10:02:40,19.674,63.800,12.6,0.1049,0.1535
06-12-2012,11:02:41,24.557,55.200,15.0,0.1049,0.1528
06-12-2012,12:02:42,27.801,49.800,16.4,0.1049,0.1499
06-12-2012,13:02:43,26.280,42.200,12.4,0.1034,0.1441
06-12-2012,14:02:44,24.774,47.500,12.9,0.1027,0.1376
06-12-2012,15:02:45,22.705,52.300,12.4,0.1012,0.1296
06-12-2012,16:02:46,24.363,53.800,14.4,0.0998,0.1223
06-12-2012,17:02:47,22.250,50.200,11.4,0.0983,0.1187
06-12-2012,18:02:48,16.392,54.800,7.3,0.0969,0.1143
06-12-2012,19:02:49,12.920,62.100,5.9,0.0962,0.1121
06-12-2012,20:02:50,11.516,70.600,6.4,0.0947,0.1114
06-12-2012,21:02:51,9.829,71.400,4.9,0.0947,0.1100
06-12-2012,22:02:52,7.066,71.000,2.2,0.0947,0.1085
06-12-2012,23:02:53,6.153,73.600,1.8,0.0947,0.1085
07-12-2012,00:02:54,5.591,75.400,1.6,0.0940,0.1085
07-12-2012,01:02:55,4.818,76.000,1.0,0.0940,0.1078
07-12-2012,02:02:56,3.880,76.400,0.1,0.0940,0.1078
07-12-2012,03:02:57,3.036,76.800,-0.6,0.0940,0.1071
07-12-2012,04:02:58,3.827,79.100,0.5,0.0940,0.1071
07-12-2012,05:02:59,4.584,81.300,1.7,0.0947,0.1071
07-12-2012,06:03:00,3.775,80.100,0.7,0.0947,0.1063
07-12-2012,07:03:01,7.066,89.800,5.5,0.0954,0.1071
07-12-2012,08:03:02,10.858,96.800,10.4,0.0962,0.1071
07-12-2012,09:03:03,14.864,97.500,14.5,0.0976,0.1071
07-12-2012,10:03:04,19.080,90.400,17.5,0.0976,0.1071
07-12-2012,11:03:05,22.920,84.100,20.1,0.0983,0.1071
07-12-2012,12:03:06,25.866,75.800,21.3,0.0983,0.1056
07-12-2012,13:03:07,26.012,73.200,20.9,0.0976,0.1034
07-12-2012,14:03:08,23.472,67.400,17.1,0.0969,0.1005
07-12-2012,15:03:09,25.914,67.200,19.4,0.0969,0.0991
07-12-2012,16:03:10,24.871,62.100,17.1,0.0962,0.0925
07-12-2012,17:03:11,22.034,64.800,15.1,0.0954,0.0882
07-12-2012,18:03:12,19.341,69.500,13.6,0.0933,0.0853
07-12-2012,19:03:13,16.868,74.200,12.3,0.0918,0.0831
07-12-2012,20:03:14,14.409,77.300,10.5,0.0918,0.0824
07-12-2012,21:03:15,11.516,76.300,7.5,0.0911,0.0802
07-12-2012,22:03:16,8.295,74.800,4.1,0.0904,0.0795
07-12-2012,23:03:17,6.458,75.900,2.5,0.0904,0.0795
08-12-2012,00:03:18,5.437,77.500,1.8,0.0896,0.0787
08-12-2012,01:03:19,5.128,79.200,1.8,0.0896,0.0787
08-12-2012,02:03:20,4.688,80.200,1.6,0.0896,0.0787
08-12-2012,03:03:21,4.636,81.500,1.7,0.0904,0.0787
08-12-2012,04:03:22,4.272,81.700,1.4,0.0904,0.0787
08-12-2012,05:03:23,3.880,82.300,1.1,0.0904,0.0787
08-12-2012,06:03:24,3.775,83.000,1.2,0.0904,0.0787
08-12-2012,07:03:25,6.484,89.800,4.9,0.0911,0.0787
08-12-2012,08:03:26,11.127,98.300,10.9,0.0918,0.0795
08-12-2012,09:03:27,16.725,95.700,16.1,0.0933,0.0787
08-12-2012,10:03:28,22.944,80.500,19.4,0.0940,0.0809
08-12-2012,11:03:29,25.525,69.000,19.4,0.0933,0.0816
08-12-2012,12:03:30,29.565,60.400,21.1,0.0933,0.0816
08-12-2012,13:03:31,31.204,52.000,20.2,0.0933,0.0795
08-12-2012,14:03:32,29.340,50.500,18.0,0.0918,0.0751
08-12-2012,15:03:33,26.916,56.000,17.4,0.0911,0.0707
08-12-2012,16:03:34,26.085,59.300,17.5,0.0904,0.0635
08-12-2012,17:03:35,23.424,61.600,15.6,0.0882,0.0591
08-12-2012,18:03:36,21.485,65.500,14.8,0.0874,0.0562
08-12-2012,19:03:37,19.436,67.700,13.3,0.0860,0.0548
08-12-2012,20:03:38,17.034,69.400,11.4,0.0853,0.0533
08-12-2012,21:03:39,14.074,71.600,9.0,0.0845,0.0526
08-12-2012,22:03:40,12.243,74.500,7.9,0.0838,0.0519
08-12-2012,23:03:41,11.613,76.800,7.7,0.0838,0.0519
09-12-2012,00:03:42,10.834,77.300,7.0,0.0838,0.0511
09-12-2012,01:03:43,10.149,78.400,6.6,0.0838,0.0511
09-12-2012,02:03:44,9.854,80.500,6.7,0.0838,0.0511
09-12-2012,03:03:45,9.682,81.700,6.7,0.0838,0.0511
09-12-2012,04:03:46,9.682,83.900,7.1,0.0845,0.0511
09-12-2012,05:03:47,9.287,85.400,7.0,0.0845,0.0519
09-12-2012,06:03:48,7.770,86.500,5.7,0.0845,0.0511
09-12-2012,07:03:49,6.940,90.300,5.5,0.0867,0.0497
09-12-2012,08:03:50,6.000,92.600,4.9,0.0962,0.0635
09-12-2012,09:03:51,6.990,95.300,6.3,0.0969,0.0889
09-12-2012,10:03:52,7.895,96.400,7.4,0.0976,0.0983
09-12-2012,11:03:53,9.706,97.600,9.4,0.0976,0.1034
09-12-2012,12:03:54,12.582,98.400,12.4,0.0976,0.1071
09-12-2012,13:03:55,11.297,93.600,10.3,0.0976,0.1085
09-12-2012,14:03:56,11.273,92.400,10.1,0.0976,0.1085
09-12-2012,15:03:57,13.257,91.500,11.9,0.0976,0.1107
09-12-2012,16:03:58,14.673,84.800,12.2,0.0976,0.1107
