"Date","Time, GMT+11:00","Temp, ¡C (SEN S/N: 9818224, LBL: Ambient)","RH, % (SEN S/N: 9818224)","DewPt, ¡C (SEN S/N: 9818224)","Temp, ¡C (SEN S/N: 9824745, LBL: 3cmBG)","Water Content, m?/m? (SEN S/N: 9827494, LBL: 5cmBG)","Water Content, m?/m? (SEN S/N: 9827497, LBL: 10cmBG)"
13-11-2012,13:53:32,20.841,49.500,9.9,18.961,0.2037,0.1535
13-11-2012,14:53:33,22.441,51.600,12.0,18.699,0.2029,0.1528
13-11-2012,15:53:34,19.651,46.100,7.8,19.436,0.2029,0.1506
13-11-2012,16:53:35,16.272,55.300,7.3,17.962,0.2015,0.1492
13-11-2012,17:53:36,14.242,60.900,6.8,16.654,0.2008,0.1470
13-11-2012,18:53:37,11.540,68.500,6.0,15.414,0.1993,0.1456
13-11-2012,19:53:38,7.368,78.400,3.9,13.882,0.1986,0.1448
13-11-2012,20:53:39,6.281,85.400,4.0,12.654,0.1986,0.1448
13-11-2012,21:53:40,5.796,88.800,4.1,11.856,0.1986,0.1456
13-11-2012,22:53:41,4.973,91.800,3.8,11.224,0.1993,0.1456
13-11-2012,23:53:42,4.792,93.500,3.8,10.687,0.1993,0.1456
14-11-2012,00:53:43,4.610,94.000,3.7,10.247,0.1993,0.1456
14-11-2012,01:53:44,4.402,94.700,3.6,9.879,0.1993,0.1456
14-11-2012,02:53:45,4.402,94.900,3.7,9.534,0.1993,0.1463
14-11-2012,03:53:46,4.636,95.300,4.0,9.262,0.2000,0.1463
14-11-2012,04:53:47,2.289,93.000,1.3,8.941,0.2000,0.1463
14-11-2012,05:53:48,0.522,90.700,-0.8,8.170,0.2000,0.1463
14-11-2012,06:53:49,2.423,94.500,1.6,7.619,0.2000,0.1463
14-11-2012,07:53:50,7.041,97.100,6.6,7.970,0.2000,0.1470
14-11-2012,08:53:51,11.151,89.300,9.5,8.295,0.2008,0.1470
14-11-2012,09:53:52,17.772,69.900,12.2,9.632,0.2008,0.1485
14-11-2012,10:53:53,21.079,57.200,12.3,12.171,0.2000,0.1485
14-11-2012,11:53:54,23.713,49.900,12.7,17.368,0.2000,0.1485
14-11-2012,12:53:55,15.676,53.800,6.4,18.414,0.1986,0.1470
14-11-2012,13:53:56,18.604,58.800,10.4,17.058,0.1986,0.1456
14-11-2012,14:53:57,14.864,63.900,8.1,16.487,0.1971,0.1441
14-11-2012,15:53:58,12.389,67.100,6.5,15.366,0.1964,0.1434
14-11-2012,16:53:59,13.305,68.400,7.6,14.960,0.1957,0.1434
14-11-2012,17:54:00,11.662,71.100,6.6,14.601,0.1949,0.1419
14-11-2012,18:54:01,9.706,78.600,6.2,13.666,0.1942,0.1405
14-11-2012,19:54:02,8.195,84.100,5.7,12.630,0.1935,0.1405
14-11-2012,20:54:03,6.864,88.900,5.2,11.710,0.1935,0.1405
14-11-2012,21:54:04,6.458,92.400,5.3,10.980,0.1935,0.1405
14-11-2012,22:54:05,5.205,92.000,4.0,10.418,0.1942,0.1405
14-11-2012,23:54:06,4.220,91.700,3.0,9.805,0.1942,0.1405
15-11-2012,00:54:07,5.693,94.100,4.8,9.287,0.1942,0.1412
15-11-2012,01:54:08,4.973,92.300,3.8,9.040,0.1942,0.1412
15-11-2012,02:54:09,5.076,91.800,3.9,8.742,0.1942,0.1412
15-11-2012,03:54:10,5.591,86.900,3.6,8.519,0.1949,0.1412
15-11-2012,04:54:11,5.437,84.900,3.1,8.319,0.1949,0.1412
15-11-2012,05:54:12,4.895,81.500,2.0,8.095,0.1942,0.1412
15-11-2012,06:54:13,5.565,76.600,1.8,7.870,0.1942,0.1412
15-11-2012,07:54:14,9.460,61.400,2.4,7.920,0.1949,0.1412
15-11-2012,08:54:15,13.064,50.400,3.0,8.469,0.1942,0.1405
15-11-2012,09:54:16,15.986,47.200,4.8,9.756,0.1935,0.1412
15-11-2012,10:54:17,17.415,45.600,5.6,12.098,0.1928,0.1412
15-11-2012,11:54:18,21.413,44.200,8.7,16.582,0.1920,0.1412
15-11-2012,12:54:19,20.150,40.600,6.4,19.508,0.1913,0.1405
15-11-2012,13:54:20,16.534,45.000,4.6,18.699,0.1899,0.1376
15-11-2012,14:54:21,14.337,51.800,4.6,17.629,0.1891,0.1361
15-11-2012,15:54:22,11.467,59.400,3.8,16.511,0.1877,0.1339
15-11-2012,16:54:23,9.213,57.800,1.3,14.577,0.1862,0.1318
15-11-2012,17:54:24,8.593,57.300,0.6,13.954,0.1862,0.1318
15-11-2012,18:54:25,6.990,56.800,-1.0,12.775,0.1848,0.1310
15-11-2012,19:54:26,5.591,60.200,-1.5,11.662,0.1840,0.1303
15-11-2012,20:54:27,5.050,67.300,-0.5,10.761,0.1848,0.1303
15-11-2012,21:54:28,5.154,74.400,1.0,10.173,0.1848,0.1310
15-11-2012,22:54:29,4.714,75.600,0.8,9.780,0.1848,0.1310
15-11-2012,23:54:30,4.063,79.800,0.9,9.361,0.1855,0.1310
16-11-2012,00:54:31,3.985,80.600,1.0,8.965,0.1855,0.1310
16-11-2012,01:54:32,4.298,82.400,1.6,8.693,0.1855,0.1310
16-11-2012,02:54:33,3.643,83.500,1.1,8.519,0.1855,0.1310
16-11-2012,03:54:34,3.801,86.600,1.8,8.270,0.1862,0.1318
16-11-2012,04:54:35,1.425,85.700,-0.7,8.045,0.1862,0.1318
16-11-2012,05:54:36,0.051,87.600,-1.8,7.343,0.1862,0.1318
16-11-2012,06:54:37,3.749,94.800,3.0,7.116,0.1870,0.1325
16-11-2012,07:54:38,8.668,89.000,7.0,7.895,0.1877,0.1325
16-11-2012,08:54:39,16.249,61.900,9.0,8.568,0.1884,0.1332
16-11-2012,09:54:40,21.676,53.000,11.7,10.320,0.1891,0.1347
16-11-2012,10:54:41,24.339,48.000,12.6,13.858,0.1884,0.1354
16-11-2012,11:54:42,25.137,47.100,13.1,17.510,0.1884,0.1354
16-11-2012,12:54:43,24.702,44.500,11.8,19.389,0.1877,0.1339
16-11-2012,13:54:44,19.127,43.100,6.3,20.365,0.1870,0.1325
16-11-2012,14:54:45,23.160,47.300,11.3,19.413,0.1870,0.1310
16-11-2012,15:54:46,25.137,43.100,11.7,20.579,0.1862,0.1296
16-11-2012,16:54:47,17.629,41.000,4.2,20.412,0.1840,0.1267
16-11-2012,17:54:48,14.050,56.500,5.6,17.724,0.1826,0.1230
16-11-2012,18:54:49,11.540,57.900,3.5,16.344,0.1819,0.1216
16-11-2012,19:54:50,5.308,70.000,0.3,14.457,0.1797,0.1201
16-11-2012,20:54:51,2.450,79.600,-0.7,12.413,0.1790,0.1201
16-11-2012,21:54:52,1.044,82.200,-1.7,10.980,0.1797,0.1201
16-11-2012,22:54:53,1.044,86.400,-1.0,9.952,0.1797,0.1209
16-11-2012,23:54:54,0.384,87.900,-1.4,9.262,0.1797,0.1209
17-11-2012,00:54:55,-1.900,84.900,-4.1,8.519,0.1797,0.1201
17-11-2012,01:54:56,-2.160,84.200,-4.5,7.645,0.1790,0.1201
17-11-2012,02:54:57,-3.568,84.700,-5.8,7.116,0.1790,0.1201
17-11-2012,03:54:58,-3.717,83.300,-6.1,6.382,0.1790,0.1201
17-11-2012,04:54:59,-4.076,84.100,-6.4,5.898,0.1790,0.1201
17-11-2012,05:55:00,-3.360,86.900,-5.2,5.514,0.1790,0.1209
17-11-2012,06:55:01,-0.199,89.500,-1.7,5.385,0.1804,0.1216
17-11-2012,07:55:02,8.990,82.100,6.1,6.026,0.1826,0.1223
17-11-2012,08:55:03,12.001,59.000,4.2,7.142,0.1826,0.1230
17-11-2012,09:55:04,15.103,55.700,6.3,8.866,0.1819,0.1238
17-11-2012,10:55:05,18.580,52.500,8.7,11.662,0.1819,0.1245
17-11-2012,11:55:06,18.319,50.200,7.8,15.796,0.1811,0.1245
17-11-2012,12:55:07,20.103,49.700,9.3,17.724,0.1811,0.1238
17-11-2012,13:55:08,20.007,47.900,8.6,19.294,0.1804,0.1238
17-11-2012,14:55:09,19.698,49.900,9.0,19.960,0.1797,0.1216
17-11-2012,15:55:10,15.843,52.800,6.2,19.627,0.1790,0.1194
17-11-2012,16:55:11,17.867,53.900,8.4,18.010,0.1775,0.1172
17-11-2012,17:55:12,10.271,62.100,3.3,16.177,0.1753,0.1143
17-11-2012,18:55:13,8.519,69.000,3.2,14.433,0.1746,0.1129
17-11-2012,19:55:14,6.204,81.400,3.3,12.871,0.1739,0.1121
17-11-2012,20:55:15,4.844,87.900,3.0,11.589,0.1732,0.1129
17-11-2012,21:55:16,3.327,89.600,1.8,10.590,0.1732,0.1129
17-11-2012,22:55:17,2.877,92.900,1.8,9.805,0.1746,0.1129
17-11-2012,23:55:18,4.011,94.800,3.3,9.287,0.1746,0.1136
18-11-2012,00:55:19,4.740,93.700,3.8,8.990,0.1746,0.1136
18-11-2012,01:55:20,3.958,92.800,2.9,8.717,0.1746,0.1136
18-11-2012,02:55:21,3.485,91.800,2.3,8.394,0.1753,0.1136
18-11-2012,03:55:22,3.221,94.800,2.5,8.045,0.1753,0.1136
18-11-2012,04:55:23,2.343,96.100,1.8,7.720,0.1753,0.1136
18-11-2012,05:55:24,1.044,93.200,0.1,7.343,0.1753,0.1143
18-11-2012,06:55:25,2.370,91.700,1.2,6.889,0.1761,0.1143
18-11-2012,07:55:26,6.458,82.700,3.7,6.990,0.1761,0.1150
18-11-2012,08:55:27,10.296,68.800,4.8,7.519,0.1761,0.1150
18-11-2012,09:55:28,12.799,57.100,4.5,8.941,0.1761,0.1158
18-11-2012,10:55:29,15.366,50.500,5.2,11.370,0.1753,0.1158
18-11-2012,11:55:30,16.439,52.200,6.6,15.127,0.1746,0.1158
18-11-2012,12:55:31,8.941,69.200,3.6,14.984,0.1746,0.1143
18-11-2012,13:55:32,15.652,67.600,9.7,17.058,0.1761,0.1194
18-11-2012,14:55:33,11.200,63.000,4.4,17.415,0.1753,0.1165
18-11-2012,15:55:34,11.273,66.200,5.2,16.201,0.1746,0.1150
18-11-2012,16:55:35,4.895,79.600,1.7,14.170,0.1732,0.1129
18-11-2012,17:55:36,6.153,88.700,4.4,12.534,0.1732,0.1129
18-11-2012,18:55:37,3.380,89.400,1.8,11.565,0.1732,0.1129
18-11-2012,19:55:38,2.744,93.700,1.8,10.418,0.1732,0.1129
18-11-2012,20:55:39,1.778,94.600,1.0,9.608,0.1732,0.1129
18-11-2012,21:55:40,1.507,96.200,1.0,8.965,0.1732,0.1136
18-11-2012,22:55:41,1.153,96.700,0.7,8.319,0.1739,0.1136
18-11-2012,23:55:42,1.262,97.400,0.9,7.845,0.1739,0.1136
19-11-2012,00:55:43,1.126,97.800,0.8,7.494,0.1739,0.1143
19-11-2012,01:55:44,1.235,98.500,1.0,7.242,0.1746,0.1143
19-11-2012,02:55:45,1.670,99.200,1.6,7.091,0.1746,0.1143
19-11-2012,03:55:46,2.074,99.600,2.0,6.965,0.1768,0.1150
19-11-2012,04:55:47,2.236,99.900,2.2,6.864,0.1746,0.1150
19-11-2012,05:55:48,2.423,100.000,2.4,6.763,0.1746,0.1158
19-11-2012,06:55:49,2.903,100.000,2.9,6.737,0.1753,0.1158
19-11-2012,07:55:50,3.142,99.900,3.1,6.813,0.1753,0.1158
19-11-2012,08:55:51,4.895,99.100,4.8,7.167,0.1753,0.1165
19-11-2012,09:55:52,6.077,96.700,5.6,7.795,0.1761,0.1165
19-11-2012,10:55:53,7.795,93.500,6.8,8.668,0.1761,0.1180
19-11-2012,11:55:54,13.497,88.300,11.6,10.001,0.1768,0.1194
19-11-2012,12:55:55,18.747,70.000,13.2,13.449,0.1782,0.1216
19-11-2012,13:55:56,21.223,57.500,12.5,17.938,0.1782,0.1223
19-11-2012,14:55:57,22.106,49.500,11.1,20.507,0.1782,0.1216
19-11-2012,15:55:58,24.146,47.300,12.2,21.246,0.1775,0.1187
19-11-2012,16:55:59,21.461,45.000,9.1,19.984,0.1753,0.1158
19-11-2012,17:56:00,17.011,52.400,7.2,17.724,0.1739,0.1121
19-11-2012,18:56:01,13.522,56.600,5.1,16.082,0.1724,0.1100
19-11-2012,19:56:02,7.419,69.400,2.2,14.098,0.1702,0.1078
19-11-2012,20:56:03,2.930,78.300,-0.5,11.904,0.1695,0.1071
19-11-2012,21:56:04,1.534,84.000,-0.9,10.320,0.1688,0.1071
19-11-2012,22:56:05,0.107,86.000,-2.0,9.262,0.1695,0.1078
19-11-2012,23:56:06,-0.817,86.700,-2.8,8.344,0.1695,0.1078
20-11-2012,00:56:07,-1.071,87.800,-2.8,7.594,0.1695,0.1085
20-11-2012,01:56:08,-1.327,86.100,-3.4,6.990,0.1702,0.1085
20-11-2012,02:56:09,-1.299,81.100,-4.1,6.560,0.1702,0.1085
20-11-2012,03:56:10,-3.330,80.400,-6.2,6.000,0.1695,0.1085
20-11-2012,04:56:11,-3.747,83.200,-6.2,5.411,0.1688,0.1085
20-11-2012,05:56:12,-4.348,83.500,-6.7,4.869,0.1688,0.1085
20-11-2012,06:56:13,-1.327,88.000,-3.1,4.610,0.1695,0.1092
20-11-2012,07:56:14,11.029,77.600,7.3,5.257,0.1732,0.1100
20-11-2012,08:56:15,18.628,41.400,5.3,6.661,0.1732,0.1114
20-11-2012,09:56:16,24.219,33.400,7.1,9.312,0.1732,0.1121
20-11-2012,10:56:17,23.064,33.500,6.2,13.305,0.1732,0.1129
20-11-2012,11:56:18,23.905,35.300,7.7,18.461,0.1717,0.1121
20-11-2012,12:56:19,28.023,36.300,11.7,21.987,0.1724,0.1129
20-11-2012,13:56:20,25.453,38.200,10.2,24.339,0.1739,0.1114
20-11-2012,14:56:21,23.497,40.100,9.2,24.557,0.1695,0.1078
20-11-2012,15:56:22,21.199,44.100,8.5,22.896,0.1681,0.1042
20-11-2012,16:56:23,14.936,49.600,4.5,20.436,0.1659,0.1005
20-11-2012,17:56:24,14.266,59.400,6.5,17.677,0.1637,0.0991
20-11-2012,18:56:25,14.218,65.900,7.9,16.153,0.1637,0.0976
20-11-2012,19:56:26,8.891,68.500,3.4,14.768,0.1615,0.0962
20-11-2012,20:56:27,8.145,74.600,3.9,13.016,0.1608,0.0962
20-11-2012,21:56:28,7.845,72.500,3.2,11.856,0.1608,0.0962
20-11-2012,22:56:29,8.469,68.100,2.9,11.127,0.1615,0.0969
20-11-2012,23:56:30,8.494,61.500,1.5,10.736,0.1608,0.0969
21-11-2012,00:56:31,9.064,57.900,1.2,10.418,0.1608,0.0969
21-11-2012,01:56:32,8.519,59.900,1.2,10.173,0.1608,0.0969
21-11-2012,02:56:33,8.394,65.000,2.2,9.928,0.1608,0.0969
21-11-2012,03:56:34,8.270,67.900,2.7,9.756,0.1608,0.0976
21-11-2012,04:56:35,8.494,68.900,3.1,9.608,0.1608,0.0976
21-11-2012,05:56:36,7.670,71.100,2.8,9.435,0.1608,0.0976
21-11-2012,06:56:37,8.693,73.500,4.2,9.213,0.1608,0.0976
21-11-2012,07:56:38,10.149,69.900,4.9,9.386,0.1615,0.0976
21-11-2012,08:56:39,12.534,66.400,6.5,9.756,0.1615,0.0983
21-11-2012,09:56:40,13.016,66.200,6.9,10.858,0.1608,0.0991
21-11-2012,10:56:41,14.457,64.700,7.9,12.437,0.1608,0.0991
21-11-2012,11:56:42,17.177,60.700,9.5,15.008,0.1615,0.0998
21-11-2012,12:56:43,18.533,59.600,10.5,17.962,0.1608,0.1005
21-11-2012,13:56:44,18.366,56.900,9.7,20.007,0.1601,0.1005
21-11-2012,14:56:45,18.010,62.100,10.7,18.771,0.1594,0.0983
21-11-2012,15:56:46,16.487,61.600,9.1,18.937,0.1586,0.0976
21-11-2012,16:56:47,15.581,57.000,7.1,18.271,0.1579,0.0969
21-11-2012,17:56:48,17.201,54.300,7.9,17.011,0.1572,0.0947
21-11-2012,18:56:49,13.064,57.000,4.8,15.986,0.1557,0.0933
21-11-2012,19:56:50,8.494,84.900,6.1,14.505,0.1564,0.0918
21-11-2012,20:56:51,6.535,91.900,5.3,13.040,0.1528,0.0918
21-11-2012,21:56:52,5.642,94.400,4.8,11.977,0.1528,0.0918
21-11-2012,22:56:53,5.179,95.800,4.6,11.248,0.1528,0.0918
21-11-2012,23:56:54,4.558,96.600,4.1,10.712,0.1535,0.0925
22-11-2012,00:56:55,3.433,95.600,2.8,10.075,0.1535,0.0925
22-11-2012,01:56:56,1.453,92.900,0.4,9.336,0.1535,0.0925
22-11-2012,02:56:57,0.218,87.700,-1.6,8.344,0.1535,0.0933
22-11-2012,03:56:58,0.273,84.400,-2.0,7.795,0.1535,0.0933
22-11-2012,04:56:59,0.024,80.900,-2.9,7.368,0.1535,0.0940
22-11-2012,05:57:00,0.632,73.000,-3.6,7.116,0.1535,0.0940
22-11-2012,06:57:01,3.459,70.500,-1.4,6.965,0.1543,0.0947
22-11-2012,07:57:02,12.534,63.900,5.9,7.544,0.1564,0.0954
22-11-2012,08:57:03,19.199,44.700,6.9,9.163,0.1572,0.0962
22-11-2012,09:57:04,23.376,32.700,6.1,11.419,0.1572,0.0969
22-11-2012,10:57:05,27.136,33.300,9.6,14.840,0.1572,0.0983
22-11-2012,11:57:06,31.306,36.800,14.8,20.889,0.1572,0.0983
22-11-2012,12:57:07,33.001,35.900,15.9,25.065,0.1572,0.0998
22-11-2012,13:57:08,34.334,33.100,15.8,27.653,0.1572,0.0983
22-11-2012,14:57:09,35.288,35.000,17.5,28.221,0.1564,0.0947
22-11-2012,15:57:10,28.245,35.700,11.6,27.407,0.1535,0.0904
22-11-2012,16:57:11,32.150,38.000,16.1,24.122,0.1528,0.0889
22-11-2012,17:57:12,25.137,40.900,10.9,22.417,0.1506,0.0860
22-11-2012,18:57:13,18.604,47.700,7.3,20.317,0.1477,0.0831
22-11-2012,19:57:14,10.516,61.800,3.5,17.796,0.1456,0.0809
22-11-2012,20:57:15,6.788,77.700,3.2,15.294,0.1448,0.0809
22-11-2012,21:57:16,5.591,83.600,3.0,13.546,0.1441,0.0816
22-11-2012,22:57:17,6.636,91.300,5.3,12.920,0.1448,0.0824
22-11-2012,23:57:18,2.503,83.600,0.0,11.880,0.1441,0.0824
23-11-2012,00:57:19,1.398,85.500,-0.8,10.663,0.1441,0.0824
23-11-2012,01:57:20,0.273,85.600,-1.9,9.706,0.1441,0.0831
23-11-2012,02:57:21,-0.367,86.000,-2.4,9.015,0.1434,0.0831
23-11-2012,03:57:22,-0.283,87.600,-2.1,8.419,0.1441,0.0831
23-11-2012,04:57:23,-0.732,87.700,-2.5,7.970,0.1441,0.0838
23-11-2012,05:57:24,-0.563,89.100,-2.1,7.494,0.1441,0.0838
23-11-2012,06:57:25,3.354,93.800,2.5,7.393,0.1456,0.0845
23-11-2012,07:57:26,11.589,88.000,9.7,8.195,0.1477,0.0860
23-11-2012,08:57:27,18.271,64.100,11.4,9.460,0.1485,0.0867
23-11-2012,09:57:28,22.609,50.700,11.9,11.710,0.1477,0.0874
23-11-2012,10:57:29,26.793,44.200,13.6,15.461,0.1477,0.0882
23-11-2012,11:57:30,27.949,42.500,14.0,21.676,0.1477,0.0889
23-11-2012,12:57:31,21.437,43.900,8.7,23.497,0.1463,0.0874
23-11-2012,13:57:32,24.291,51.600,13.7,22.154,0.1463,0.0867
23-11-2012,14:57:33,21.963,51.800,11.6,21.366,0.1456,0.0860
23-11-2012,15:57:34,23.328,56.100,14.1,20.007,0.1448,0.0845
23-11-2012,16:57:35,19.936,58.100,11.5,19.103,0.1441,0.0838
23-11-2012,17:57:36,15.891,66.800,9.7,17.605,0.1434,0.0824
23-11-2012,18:57:37,14.074,71.800,9.1,16.320,0.1426,0.0816
23-11-2012,19:57:38,12.050,77.900,8.3,15.103,0.1426,0.0816
23-11-2012,20:57:39,7.695,81.200,4.7,13.738,0.1412,0.0809
23-11-2012,21:57:40,6.990,88.900,5.3,12.437,0.1412,0.0809
23-11-2012,22:57:41,5.898,91.300,4.6,11.759,0.1405,0.0809
23-11-2012,23:57:42,4.480,89.600,2.9,11.029,0.1412,0.0809
24-11-2012,00:57:43,3.854,90.600,2.5,10.320,0.1412,0.0809
24-11-2012,01:57:44,2.930,90.900,1.6,9.706,0.1412,0.0816
24-11-2012,02:57:45,2.289,91.400,1.0,9.139,0.1412,0.0816
24-11-2012,03:57:46,3.801,94.000,2.9,8.643,0.1419,0.0824
24-11-2012,04:57:47,5.668,97.800,5.4,8.593,0.1426,0.0824
24-11-2012,05:57:48,7.293,90.900,5.9,8.643,0.1426,0.0831
24-11-2012,06:57:49,10.271,81.700,7.3,8.916,0.1434,0.0831
24-11-2012,07:57:50,13.738,72.600,8.9,9.608,0.1441,0.0838
24-11-2012,08:57:51,16.010,67.500,10.0,10.467,0.1441,0.0845
24-11-2012,09:57:52,17.629,63.400,10.6,11.904,0.1434,0.0845
24-11-2012,10:57:53,20.007,56.200,11.0,14.314,0.1426,0.0853
24-11-2012,11:57:54,22.585,52.000,12.3,19.008,0.1419,0.0860
24-11-2012,12:57:55,23.737,48.300,12.2,22.345,0.1426,0.0860
24-11-2012,13:57:56,24.702,49.000,13.3,22.561,0.1419,0.0853
24-11-2012,14:57:57,21.413,48.000,10.0,23.472,0.1412,0.0845
24-11-2012,15:57:58,20.817,52.900,10.9,22.058,0.1397,0.0816
24-11-2012,16:57:59,17.391,53.600,7.9,20.531,0.1390,0.0802
24-11-2012,17:58:00,17.867,58.700,9.7,18.937,0.1383,0.0787
24-11-2012,18:58:01,17.677,60.700,10.0,17.891,0.1376,0.0780
24-11-2012,19:58:02,12.098,70.500,6.9,16.487,0.1354,0.0766
24-11-2012,20:58:03,11.759,78.100,8.1,15.031,0.1354,0.0766
24-11-2012,21:58:04,10.834,82.100,7.9,14.170,0.1354,0.0766
24-11-2012,22:58:05,9.558,85.200,7.2,13.353,0.1347,0.0766
24-11-2012,23:58:06,11.029,87.600,9.1,12.751,0.1347,0.0773
25-11-2012,00:58:07,10.932,82.400,8.1,12.678,0.1354,0.0780
25-11-2012,01:58:08,9.460,84.300,7.0,12.292,0.1354,0.0773
