"Date","Time, GMT+11:00","Temp, ¡C (SEN S/N: 9818207, LBL: Ambient)","RH, % (SEN S/N: 9818207)","DewPt, ¡C (SEN S/N: 9818207)","Water Content, m?/m? (SEN S/N: 9827490, LBL: 5cmBG)","Water Content, m?/m? (SEN S/N: 9833762, LBL: 10cmBG)"
25-11-2012,02:58:09,6.737,95.000,6.0,0.1071,0.1732
25-11-2012,03:58:10,7.619,92.000,6.4,0.1071,0.1732
25-11-2012,04:58:11,6.611,92.800,5.5,0.1071,0.1732
25-11-2012,05:58:12,5.488,94.500,4.7,0.1071,0.1732
25-11-2012,06:58:13,8.668,93.400,7.7,0.1078,0.1732
25-11-2012,07:58:14,11.880,78.900,8.3,0.1078,0.1724
25-11-2012,08:58:15,15.103,74.400,10.6,0.1085,0.1732
25-11-2012,09:58:16,18.390,67.900,12.4,0.1100,0.1724
25-11-2012,10:58:17,21.676,60.700,13.8,0.1100,0.1717
25-11-2012,11:58:18,23.737,53.400,13.7,0.1100,0.1702
25-11-2012,12:58:19,26.329,49.500,14.9,0.1085,0.1688
25-11-2012,13:58:20,26.329,47.600,14.3,0.1071,0.1673
25-11-2012,14:58:21,26.329,49.600,15.0,0.1056,0.1659
25-11-2012,15:58:22,26.085,50.600,15.1,0.1042,0.1644
25-11-2012,16:58:23,21.437,51.000,10.9,0.1027,0.1630
25-11-2012,17:58:24,24.195,51.200,13.5,0.1020,0.1630
25-11-2012,18:58:25,19.508,51.200,9.2,0.1012,0.1623
25-11-2012,19:58:26,13.594,58.200,5.6,0.1012,0.1623
25-11-2012,20:58:27,10.638,65.200,4.4,0.1005,0.1623
25-11-2012,21:58:28,6.611,75.300,2.6,0.1005,0.1623
25-11-2012,22:58:29,5.411,83.600,2.9,0.1005,0.1623
25-11-2012,23:58:30,4.818,88.500,3.1,0.1012,0.1623
26-11-2012,00:58:31,3.116,87.000,1.2,0.1012,0.1623
26-11-2012,01:58:32,2.289,87.900,0.5,0.1020,0.1623
26-11-2012,02:58:33,2.423,91.300,1.2,0.1027,0.1623
26-11-2012,03:58:34,2.074,92.000,0.9,0.1027,0.1623
26-11-2012,04:58:35,6.687,95.500,6.0,0.1034,0.1630
26-11-2012,05:58:36,7.645,91.100,6.3,0.1034,0.1630
26-11-2012,06:58:37,10.736,78.000,7.1,0.1034,0.1630
26-11-2012,07:58:38,14.002,69.700,8.6,0.1042,0.1630
26-11-2012,08:58:39,13.642,69.300,8.1,0.1042,0.1630
26-11-2012,09:58:40,14.792,69.300,9.2,0.1042,0.1630
26-11-2012,10:58:41,14.673,69.100,9.1,0.1042,0.1630
26-11-2012,11:58:42,19.341,64.900,12.6,0.1042,0.1630
26-11-2012,12:58:43,19.532,56.000,10.5,0.1049,0.1623
26-11-2012,13:58:44,25.574,56.500,16.3,0.1049,0.1615
26-11-2012,14:58:45,18.699,51.600,8.5,0.1027,0.1601
26-11-2012,15:58:46,22.800,50.700,12.1,0.1027,0.1594
26-11-2012,16:58:47,19.698,50.400,9.1,0.1012,0.1579
26-11-2012,17:58:48,14.601,48.100,3.8,0.0998,0.1572
26-11-2012,18:58:49,13.064,55.900,4.5,0.0991,0.1572
26-11-2012,19:58:50,11.443,56.400,3.1,0.0991,0.1572
26-11-2012,20:58:51,11.613,64.800,5.2,0.0991,0.1572
26-11-2012,21:58:52,9.632,84.400,7.1,0.0983,0.1579
26-11-2012,22:58:53,9.485,91.300,8.1,0.0991,0.1579
26-11-2012,23:58:54,10.443,83.400,7.8,0.0991,0.1586
27-11-2012,00:58:55,10.565,78.900,7.1,0.0991,0.1579
27-11-2012,01:58:56,10.345,79.400,6.9,0.0991,0.1586
27-11-2012,02:58:57,10.932,80.100,7.6,0.0991,0.1586
27-11-2012,03:58:58,9.558,92.600,8.4,0.0991,0.1586
27-11-2012,04:58:59,9.731,98.200,9.5,0.0998,0.1594
27-11-2012,05:59:00,9.657,99.200,9.5,0.0991,0.1594
27-11-2012,06:59:01,10.051,100.000,10.1,0.0983,0.1630
27-11-2012,07:59:02,10.100,100.000,10.1,0.1470,0.2138
27-11-2012,08:59:03,12.944,99.900,12.9,0.1426,0.2058
27-11-2012,09:59:04,14.864,97.700,14.5,0.1405,0.2037
27-11-2012,10:59:05,12.147,99.100,12.0,0.1666,0.2116
27-11-2012,11:59:06,14.625,97.100,14.2,0.1630,0.2175
27-11-2012,12:59:07,14.242,89.600,12.6,0.1535,0.2153
27-11-2012,13:59:08,15.390,84.700,12.8,0.1499,0.2124
27-11-2012,14:59:09,12.896,87.900,11.0,0.1470,0.2095
27-11-2012,15:59:10,17.082,93.600,16.1,0.1470,0.2080
27-11-2012,16:59:11,14.721,93.400,13.7,0.1463,0.2073
27-11-2012,17:59:12,15.461,85.900,13.1,0.1448,0.2066
27-11-2012,18:59:13,14.146,81.300,11.0,0.1434,0.2051
27-11-2012,19:59:14,10.956,91.600,9.7,0.1419,0.2037
27-11-2012,20:59:15,10.712,98.000,10.4,0.1405,0.2029
27-11-2012,21:59:16,10.247,99.100,10.1,0.1405,0.2022
27-11-2012,22:59:17,9.903,99.400,9.8,0.1397,0.2022
27-11-2012,23:59:18,9.657,99.900,9.7,0.1390,0.2015
28-11-2012,00:59:19,9.040,99.700,9.0,0.1383,0.2008
28-11-2012,01:59:20,3.985,90.600,2.6,0.1376,0.2000
28-11-2012,02:59:21,5.437,96.400,4.9,0.1376,0.2000
28-11-2012,03:59:22,6.153,98.700,6.0,0.1376,0.1993
28-11-2012,04:59:23,8.444,100.000,8.5,0.1368,0.1993
28-11-2012,05:59:24,8.643,100.000,8.7,0.1368,0.1986
28-11-2012,06:59:25,10.956,100.000,11.0,0.1368,0.1986
28-11-2012,07:59:26,13.522,100.000,13.5,0.1368,0.1986
28-11-2012,08:59:27,16.415,97.200,16.0,0.1376,0.1971
28-11-2012,09:59:28,16.868,87.500,14.8,0.1368,0.1957
28-11-2012,10:59:29,21.056,79.600,17.4,0.1368,0.1935
28-11-2012,11:59:30,21.724,73.800,16.9,0.1347,0.1906
28-11-2012,12:59:31,23.304,69.000,17.3,0.1325,0.1877
28-11-2012,13:59:32,25.453,59.300,17.0,0.1303,0.1848
28-11-2012,14:59:33,25.501,49.900,14.3,0.1274,0.1811
28-11-2012,15:59:34,26.500,49.700,15.2,0.1245,0.1782
28-11-2012,16:59:35,20.103,62.700,12.8,0.1209,0.1761
28-11-2012,17:59:36,18.033,83.600,15.2,0.1201,0.1753
28-11-2012,18:59:37,14.960,89.800,13.3,0.1187,0.1746
28-11-2012,19:59:38,14.409,94.400,13.5,0.1180,0.1739
28-11-2012,20:59:39,10.614,93.000,9.5,0.1172,0.1739
28-11-2012,21:59:40,8.519,92.800,7.4,0.1165,0.1739
28-11-2012,22:59:41,6.230,90.000,4.7,0.1165,0.1732
28-11-2012,23:59:42,6.661,94.800,5.9,0.1165,0.1732
29-11-2012,00:59:43,9.805,100.000,9.8,0.1158,0.1732
29-11-2012,01:59:44,11.297,99.500,11.2,0.1165,0.1732
29-11-2012,02:59:45,11.321,96.800,10.8,0.1158,0.1732
29-11-2012,03:59:46,10.443,94.400,9.6,0.1158,0.1732
29-11-2012,04:59:47,12.534,97.000,12.1,0.1158,0.1732
29-11-2012,05:59:48,12.098,98.200,11.8,0.1158,0.1732
29-11-2012,06:59:49,12.364,100.000,12.4,0.1165,0.1732
29-11-2012,07:59:50,14.122,100.000,14.1,0.1158,0.1732
29-11-2012,08:59:51,17.011,95.900,16.4,0.1165,0.1732
29-11-2012,09:59:52,19.793,87.400,17.7,0.1172,0.1724
29-11-2012,10:59:53,24.267,78.100,20.2,0.1165,0.1710
29-11-2012,11:59:54,29.215,69.900,23.2,0.1158,0.1695
29-11-2012,12:59:55,31.970,60.400,23.4,0.1150,0.1673
29-11-2012,13:59:56,33.469,56.100,23.5,0.1129,0.1652
29-11-2012,14:59:57,31.306,49.700,19.6,0.1107,0.1637
29-11-2012,15:59:58,32.175,51.200,20.8,0.1092,0.1623
29-11-2012,16:59:59,29.315,55.800,19.6,0.1063,0.1601
29-11-2012,18:00:00,25.817,62.300,18.1,0.1056,0.1601
29-11-2012,19:00:01,21.867,66.500,15.4,0.1042,0.1594
29-11-2012,20:00:02,16.796,73.100,12.0,0.1034,0.1594
29-11-2012,21:00:03,15.438,81.600,12.3,0.1042,0.1586
29-11-2012,22:00:04,14.242,86.000,11.9,0.1034,0.1586
29-11-2012,23:00:05,13.161,89.300,11.5,0.1034,0.1586
30-11-2012,00:00:06,13.618,91.400,12.3,0.1034,0.1586
30-11-2012,01:00:07,15.008,87.400,12.9,0.1034,0.1586
30-11-2012,02:00:08,15.724,82.100,12.7,0.1034,0.1586
30-11-2012,03:00:09,15.414,83.900,12.7,0.1042,0.1594
30-11-2012,04:00:10,15.247,85.600,12.9,0.1042,0.1594
30-11-2012,05:00:11,15.318,85.600,12.9,0.1042,0.1594
30-11-2012,06:00:12,15.294,85.200,12.8,0.1042,0.1594
30-11-2012,07:00:13,15.318,88.200,13.4,0.1042,0.1586
30-11-2012,08:00:14,16.058,89.700,14.4,0.1042,0.1594
30-11-2012,09:00:15,17.843,80.100,14.4,0.1049,0.1594
30-11-2012,10:00:16,20.746,73.900,15.9,0.1049,0.1586
30-11-2012,11:00:17,23.256,66.900,16.8,0.1056,0.1579
30-11-2012,12:00:18,23.521,63.900,16.3,0.1049,0.1564
30-11-2012,13:00:19,21.843,72.300,16.7,0.1034,0.1550
30-11-2012,14:00:20,18.866,80.400,15.4,0.1020,0.1550
30-11-2012,15:00:21,18.747,85.600,16.3,0.1020,0.1550
30-11-2012,16:00:22,16.654,97.900,16.3,0.0998,0.1572
30-11-2012,17:00:23,15.461,96.600,14.9,0.0998,0.1572
30-11-2012,18:00:24,14.697,95.100,13.9,0.0998,0.1564
30-11-2012,19:00:25,14.242,96.100,13.6,0.0998,0.1564
30-11-2012,20:00:26,13.930,98.500,13.7,0.0983,0.1579
30-11-2012,21:00:27,13.353,100.000,13.4,0.0983,0.1579
30-11-2012,22:00:28,13.137,99.600,13.1,0.0983,0.1579
30-11-2012,23:00:29,12.727,97.400,12.3,0.0983,0.1579
01-12-2012,00:00:30,12.799,97.200,12.4,0.0983,0.1572
01-12-2012,01:00:31,12.751,98.300,12.5,0.0991,0.1579
01-12-2012,02:00:32,13.401,97.900,13.1,0.0991,0.1579
01-12-2012,03:00:33,13.353,94.200,12.5,0.0998,0.1579
01-12-2012,04:00:34,13.834,92.900,12.7,0.0998,0.1579
01-12-2012,05:00:35,13.546,93.000,12.5,0.0998,0.1579
01-12-2012,06:00:36,13.281,99.300,13.2,0.1535,0.2305
01-12-2012,07:00:37,13.473,100.000,13.5,0.1492,0.2182
01-12-2012,08:00:38,13.930,100.000,13.9,0.1463,0.2146
01-12-2012,09:00:39,15.079,100.000,15.1,0.1456,0.2124
01-12-2012,10:00:40,14.242,99.500,14.2,0.1441,0.2102
01-12-2012,11:00:41,15.247,94.700,14.4,0.1426,0.2080
01-12-2012,12:00:42,16.558,91.300,15.2,0.1412,0.2066
01-12-2012,13:00:43,17.582,86.700,15.4,0.1390,0.2037
01-12-2012,14:00:44,16.558,87.000,14.4,0.1376,0.2008
01-12-2012,15:00:45,18.723,89.300,16.9,0.1368,0.1993
01-12-2012,16:00:46,16.177,89.000,14.4,0.1354,0.1978
01-12-2012,17:00:47,15.390,93.600,14.4,0.1347,0.1971
01-12-2012,18:00:48,14.673,94.700,13.8,0.1339,0.1964
01-12-2012,19:00:49,14.290,96.400,13.7,0.1332,0.1957
01-12-2012,20:00:50,12.413,99.100,12.3,0.1724,0.2516
01-12-2012,21:00:51,11.856,100.000,11.9,0.1637,0.2400
01-12-2012,22:00:52,10.467,100.000,10.5,0.1673,0.2443
01-12-2012,23:00:53,9.361,100.000,9.4,0.1659,0.2451
02-12-2012,00:00:54,8.618,100.000,8.6,0.1630,0.2436
02-12-2012,01:00:55,8.593,100.000,8.6,0.1615,0.2429
02-12-2012,02:00:56,7.293,98.800,7.1,0.1608,0.2422
02-12-2012,03:00:57,7.116,96.000,6.5,0.1601,0.2414
02-12-2012,04:00:58,7.217,93.000,6.2,0.1594,0.2407
02-12-2012,05:00:59,7.343,92.400,6.2,0.1586,0.2400
02-12-2012,06:01:00,8.295,92.700,7.2,0.1579,0.2392
02-12-2012,07:01:01,8.145,92.900,7.1,0.1572,0.2385
02-12-2012,08:01:02,9.657,93.200,8.6,0.1572,0.2371
02-12-2012,09:01:03,11.759,90.400,10.3,0.1572,0.2356
02-12-2012,10:01:04,14.625,87.200,12.5,0.1564,0.2342
02-12-2012,11:01:05,17.034,79.100,13.4,0.1550,0.2320
02-12-2012,12:01:06,19.579,70.300,14.0,0.1528,0.2284
02-12-2012,13:01:07,20.674,62.100,13.2,0.1499,0.2240
02-12-2012,14:01:08,22.872,59.100,14.5,0.1463,0.2204
02-12-2012,15:01:09,22.345,53.000,12.3,0.1426,0.2160
02-12-2012,16:01:10,22.130,50.700,11.4,0.1390,0.2116
02-12-2012,17:01:11,20.269,52.100,10.1,0.1368,0.2080
02-12-2012,18:01:12,16.439,65.400,9.9,0.1347,0.2058
02-12-2012,19:01:13,13.762,83.200,11.0,0.1339,0.2051
02-12-2012,20:01:14,10.932,89.900,9.4,0.1332,0.2051
02-12-2012,21:01:15,9.780,92.800,8.7,0.1325,0.2044
02-12-2012,22:01:16,5.462,85.900,3.3,0.1318,0.2037
02-12-2012,23:01:17,2.155,83.200,-0.4,0.1318,0.2029
03-12-2012,00:01:18,1.099,84.800,-1.2,0.1318,0.2029
03-12-2012,01:01:19,2.823,92.400,1.7,0.1318,0.2029
03-12-2012,02:01:20,3.775,96.600,3.3,0.1318,0.2029
03-12-2012,03:01:21,3.248,95.600,2.6,0.1318,0.2029
03-12-2012,04:01:22,2.584,94.800,1.8,0.1318,0.2022
03-12-2012,05:01:23,2.744,96.500,2.2,0.1310,0.2022
03-12-2012,06:01:24,1.778,93.500,0.8,0.1310,0.2022
03-12-2012,07:01:25,4.947,99.800,4.9,0.1310,0.2022
03-12-2012,08:01:26,6.611,99.300,6.5,0.1318,0.2022
03-12-2012,09:01:27,8.916,96.400,8.4,0.1310,0.2015
03-12-2012,10:01:28,12.025,90.100,10.5,0.1318,0.2008
03-12-2012,11:01:29,14.481,79.800,11.1,0.1318,0.1993
03-12-2012,12:01:30,18.081,71.800,12.9,0.1303,0.1957
03-12-2012,13:01:31,20.674,68.500,14.7,0.1288,0.1935
03-12-2012,14:01:32,21.533,61.200,13.8,0.1259,0.1899
03-12-2012,15:01:33,20.103,62.100,12.6,0.1230,0.1877
03-12-2012,16:01:34,19.841,58.500,11.5,0.1209,0.1848
03-12-2012,17:01:35,17.653,59.500,9.7,0.1187,0.1826
03-12-2012,18:01:36,11.321,63.600,4.7,0.1172,0.1811
03-12-2012,19:01:37,9.287,71.400,4.4,0.1165,0.1811
03-12-2012,20:01:38,7.142,82.900,4.4,0.1158,0.1804
03-12-2012,21:01:39,5.539,88.400,3.8,0.1158,0.1797
03-12-2012,22:01:40,5.488,90.500,4.1,0.1158,0.1797
03-12-2012,23:01:41,5.565,89.300,3.9,0.1158,0.1797
04-12-2012,00:01:42,5.411,88.900,3.7,0.1158,0.1797
04-12-2012,01:01:43,4.168,92.100,3.0,0.1158,0.1797
04-12-2012,02:01:44,3.195,92.700,2.1,0.1158,0.1797
04-12-2012,03:01:45,2.637,92.300,1.5,0.1158,0.1797
04-12-2012,04:01:46,3.274,94.200,2.4,0.1165,0.1797
04-12-2012,05:01:47,3.459,93.200,2.5,0.1165,0.1797
04-12-2012,06:01:48,2.477,92.300,1.4,0.1158,0.1797
04-12-2012,07:01:49,2.182,88.500,0.5,0.1158,0.1790
04-12-2012,08:01:50,3.617,83.100,1.0,0.1158,0.1790
04-12-2012,09:01:51,4.844,76.900,1.1,0.1158,0.1790
04-12-2012,10:01:52,5.514,74.400,1.3,0.1158,0.1775
04-12-2012,11:01:53,7.293,76.400,3.4,0.1158,0.1768
04-12-2012,12:01:54,11.370,68.100,5.7,0.1158,0.1761
04-12-2012,13:01:55,9.928,62.100,3.0,0.1143,0.1746
04-12-2012,14:01:56,9.213,61.200,2.1,0.1136,0.1732
04-12-2012,15:01:57,10.271,59.600,2.8,0.1121,0.1717
04-12-2012,16:01:58,8.469,56.900,0.4,0.1107,0.1710
04-12-2012,17:01:59,4.636,63.700,-1.6,0.1092,0.1695
04-12-2012,18:02:00,3.406,70.100,-1.5,0.1085,0.1688
04-12-2012,19:02:01,2.690,76.800,-1.0,0.1085,0.1688
04-12-2012,20:02:02,0.715,80.200,-2.3,0.1085,0.1688
04-12-2012,21:02:03,-0.171,86.300,-2.2,0.1092,0.1688
04-12-2012,22:02:04,-0.143,88.700,-1.8,0.1092,0.1688
04-12-2012,23:02:05,-0.845,87.400,-2.7,0.1092,0.1688
05-12-2012,00:02:06,-0.283,89.000,-1.9,0.1100,0.1695
05-12-2012,01:02:07,-0.171,88.500,-1.8,0.1100,0.1688
05-12-2012,02:02:08,-0.648,90.700,-2.0,0.1092,0.1688
05-12-2012,03:02:09,-0.817,95.100,-1.5,0.1092,0.1688
05-12-2012,04:02:10,-0.676,98.400,-0.9,0.1085,0.1695
05-12-2012,05:02:11,-0.339,99.300,-0.4,0.1085,0.1695
05-12-2012,06:02:12,0.135,99.200,0.0,0.1085,0.1695
05-12-2012,07:02:13,0.522,99.700,0.5,0.1085,0.1695
05-12-2012,08:02:14,0.715,99.900,0.7,0.1085,0.1695
05-12-2012,09:02:15,0.577,100.000,0.6,0.1078,0.1702
05-12-2012,10:02:16,0.989,100.000,1.0,0.1071,0.1702
05-12-2012,11:02:17,3.327,99.800,3.3,0.1564,0.2589
05-12-2012,12:02:18,8.792,92.700,7.7,0.1521,0.2422
05-12-2012,13:02:19,9.608,77.200,5.8,0.1456,0.2363
05-12-2012,14:02:20,12.775,65.600,6.5,0.1419,0.2320
05-12-2012,15:02:21,13.377,61.000,6.0,0.1383,0.2276
05-12-2012,16:02:22,11.053,62.400,4.2,0.1354,0.2233
05-12-2012,17:02:23,9.682,61.000,2.5,0.1332,0.2196
05-12-2012,18:02:24,8.394,63.000,1.8,0.1310,0.2175
05-12-2012,19:02:25,6.788,69.100,1.5,0.1303,0.2153
05-12-2012,20:02:26,1.643,76.900,-2.0,0.1288,0.2146
05-12-2012,21:02:27,-0.507,88.800,-2.1,0.1281,0.2138
05-12-2012,22:02:28,-1.071,90.800,-2.4,0.1281,0.2138
05-12-2012,23:02:29,-1.498,92.600,-2.5,0.1274,0.2138
06-12-2012,00:02:30,-2.102,91.600,-3.3,0.1274,0.2131
06-12-2012,01:02:31,-2.625,91.300,-3.9,0.1274,0.2124
06-12-2012,02:02:32,-2.305,92.700,-3.3,0.1267,0.2124
06-12-2012,03:02:33,-1.756,92.400,-2.8,0.1274,0.2124
06-12-2012,04:02:34,-1.814,85.700,-3.9,0.1274,0.2124
06-12-2012,05:02:35,-1.556,85.500,-3.7,0.1267,0.2124
06-12-2012,06:02:36,-1.157,79.500,-4.2,0.1274,0.2116
06-12-2012,07:02:37,0.577,78.900,-2.7,0.1274,0.2116
06-12-2012,08:02:38,4.895,66.900,-0.7,0.1274,0.2109
06-12-2012,09:02:39,8.643,56.700,0.5,0.1274,0.2102
06-12-2012,10:02:40,11.053,54.400,2.2,0.1288,0.2087
06-12-2012,11:02:41,15.748,59.000,7.8,0.1281,0.2066
06-12-2012,12:02:42,17.439,56.900,8.8,0.1274,0.2037
06-12-2012,13:02:43,20.126,53.100,10.3,0.1245,0.2000
06-12-2012,14:02:44,25.623,50.800,14.7,0.1216,0.1964
06-12-2012,15:02:45,23.208,52.800,13.1,0.1187,0.1920
06-12-2012,16:02:46,27.333,52.300,16.7,0.1158,0.1891
06-12-2012,17:02:47,26.549,51.200,15.7,0.1143,0.1862
06-12-2012,18:02:48,17.772,58.800,9.6,0.1129,0.1848
06-12-2012,19:02:49,10.785,73.900,6.3,0.1114,0.1840
06-12-2012,20:02:50,9.780,86.700,7.7,0.1107,0.1840
06-12-2012,21:02:51,7.268,87.700,5.4,0.1107,0.1840
06-12-2012,22:02:52,4.688,86.900,2.7,0.1107,0.1833
06-12-2012,23:02:53,4.662,91.900,3.5,0.1107,0.1833
07-12-2012,00:02:54,4.376,93.400,3.4,0.1100,0.1833
07-12-2012,01:02:55,2.877,91.300,1.6,0.1100,0.1833
07-12-2012,02:02:56,2.236,92.700,1.2,0.1107,0.1833
07-12-2012,03:02:57,1.208,91.500,-0.0,0.1100,0.1833
07-12-2012,04:02:58,2.877,94.900,2.1,0.1100,0.1833
07-12-2012,05:02:59,2.983,95.500,2.3,0.1107,0.1833
07-12-2012,06:03:00,2.744,94.100,1.9,0.1100,0.1833
07-12-2012,07:03:01,7.167,99.700,7.1,0.1100,0.1833
07-12-2012,08:03:02,9.805,99.300,9.7,0.1100,0.1833
07-12-2012,09:03:03,11.880,86.700,9.7,0.1100,0.1833
07-12-2012,10:03:04,15.366,81.400,12.2,0.1100,0.1819
07-12-2012,11:03:05,15.915,75.200,11.5,0.1107,0.1804
07-12-2012,12:03:06,17.891,66.700,11.6,0.1100,0.1790
07-12-2012,13:03:07,19.318,67.000,13.1,0.1092,0.1768
07-12-2012,14:03:08,23.569,67.600,17.2,0.1085,0.1746
07-12-2012,15:03:09,23.424,57.400,14.5,0.1078,0.1724
07-12-2012,16:03:10,24.629,52.600,14.3,0.1063,0.1695
07-12-2012,17:03:11,20.484,55.700,11.3,0.1042,0.1681
07-12-2012,18:03:12,15.605,64.000,8.8,0.1034,0.1673
07-12-2012,19:03:13,13.161,72.400,8.3,0.1034,0.1666
07-12-2012,20:03:14,11.880,80.300,8.6,0.1027,0.1666
07-12-2012,21:03:15,8.195,82.900,5.5,0.1020,0.1659
07-12-2012,22:03:16,4.688,82.800,2.0,0.1020,0.1659
07-12-2012,23:03:17,3.380,85.800,1.2,0.1020,0.1659
08-12-2012,00:03:18,2.396,86.900,0.4,0.1027,0.1659
08-12-2012,01:03:19,3.221,90.900,1.9,0.1027,0.1659
08-12-2012,02:03:20,2.584,90.600,1.2,0.1027,0.1659
08-12-2012,03:03:21,2.101,91.400,0.8,0.1034,0.1659
08-12-2012,04:03:22,2.396,91.500,1.2,0.1034,0.1659
08-12-2012,05:03:23,1.643,91.900,0.5,0.1034,0.1659
08-12-2012,06:03:24,1.859,92.700,0.8,0.1034,0.1659
08-12-2012,07:03:25,6.788,98.200,6.5,0.1042,0.1659
08-12-2012,08:03:26,10.663,90.800,9.2,0.1034,0.1659
08-12-2012,09:03:27,13.233,72.800,8.5,0.1034,0.1659
08-12-2012,10:03:28,17.272,66.900,11.1,0.1049,0.1652
08-12-2012,11:03:29,19.912,62.500,12.6,0.1056,0.1644
08-12-2012,12:03:30,24.508,55.400,15.0,0.1049,0.1623
08-12-2012,13:03:31,25.016,50.800,14.1,0.1042,0.1608
08-12-2012,14:03:32,24.944,48.800,13.4,0.1027,0.1594
08-12-2012,15:03:33,25.987,45.900,13.5,0.1012,0.1572
08-12-2012,16:03:34,24.774,45.100,12.1,0.0991,0.1550
08-12-2012,17:03:35,20.960,50.100,10.2,0.0976,0.1535
08-12-2012,18:03:36,20.484,49.500,9.6,0.0969,0.1528
08-12-2012,19:03:37,17.320,50.000,6.8,0.0962,0.1528
08-12-2012,20:03:38,13.666,52.600,4.2,0.0954,0.1521
08-12-2012,21:03:39,12.413,59.600,4.8,0.0954,0.1528
08-12-2012,22:03:40,10.443,66.200,4.4,0.0954,0.1521
08-12-2012,23:03:41,11.005,69.100,5.6,0.0954,0.1528
09-12-2012,00:03:42,9.287,69.500,4.0,0.0962,0.1521
09-12-2012,01:03:43,8.965,74.200,4.6,0.0962,0.1528
09-12-2012,02:03:44,8.319,77.400,4.6,0.0962,0.1528
09-12-2012,03:03:45,8.444,80.800,5.3,0.0962,0.1528
09-12-2012,04:03:46,8.195,82.500,5.4,0.0969,0.1528
09-12-2012,05:03:47,6.611,91.500,5.3,0.0969,0.1528
09-12-2012,06:03:48,6.179,95.700,5.5,0.0976,0.1528
09-12-2012,07:03:49,5.565,97.300,5.2,0.0954,0.1543
09-12-2012,08:03:50,4.844,99.000,4.7,0.1543,0.2356
09-12-2012,09:03:51,6.433,99.700,6.4,0.1477,0.2240
09-12-2012,10:03:52,6.737,99.300,6.6,0.1419,0.2204
09-12-2012,11:03:53,7.995,99.000,7.9,0.1397,0.2182
09-12-2012,12:03:54,9.632,96.900,9.2,0.1383,0.2160
09-12-2012,13:03:55,9.780,90.200,8.3,0.1354,0.2138
09-12-2012,14:03:56,10.565,87.300,8.6,0.1339,0.2116
09-12-2012,15:03:57,15.939,79.200,12.4,0.1332,0.2087
