"Date","Time, GMT+11:00","Temp, ¡C (SEN S/N: 9818211, LBL: Ambient)","RH, % (SEN S/N: 9818211)","DewPt, ¡C (SEN S/N: 9818211)","Water Content, m?/m? (SEN S/N: 9827491, LBL: 5cmBG)","Water Content, m?/m? (SEN S/N: 9833764, LBL: 10cmBG)"
25-11-2012,23:58:30,7.670,90.800,6.3,0.2443,0.2705
26-11-2012,00:58:31,6.585,89.300,5.0,0.2436,0.2705
26-11-2012,01:58:32,6.230,88.100,4.4,0.2443,0.2705
26-11-2012,02:58:33,6.102,89.500,4.5,0.2443,0.2698
26-11-2012,03:58:34,5.360,87.700,3.5,0.2443,0.2705
26-11-2012,04:58:35,6.864,93.800,5.9,0.2443,0.2698
26-11-2012,05:58:36,7.167,95.000,6.4,0.2443,0.2698
26-11-2012,06:58:37,8.965,98.800,8.8,0.2443,0.2698
26-11-2012,07:58:38,11.053,99.900,11.1,0.2443,0.2705
26-11-2012,08:58:39,11.394,95.800,10.8,0.2443,0.2698
26-11-2012,09:58:40,12.025,95.800,11.4,0.2443,0.2698
26-11-2012,10:58:41,12.582,98.700,12.4,0.2443,0.2698
26-11-2012,11:58:42,14.194,97.800,13.9,0.2443,0.2698
26-11-2012,12:58:43,15.629,96.900,15.2,0.2436,0.2690
26-11-2012,13:58:44,18.319,84.800,15.7,0.2429,0.2683
26-11-2012,14:58:45,16.677,82.300,13.7,0.2422,0.2676
26-11-2012,15:58:46,17.534,88.300,15.6,0.2414,0.2668
26-11-2012,16:58:47,15.939,86.600,13.7,0.2400,0.2654
26-11-2012,17:58:48,14.290,87.200,12.2,0.2392,0.2647
26-11-2012,18:58:49,12.316,84.200,9.7,0.2385,0.2647
26-11-2012,19:58:50,11.005,80.800,7.8,0.2385,0.2639
26-11-2012,20:58:51,10.907,90.400,9.4,0.2385,0.2632
26-11-2012,21:58:52,10.785,95.600,10.1,0.2385,0.2632
26-11-2012,22:58:53,10.149,97.000,9.7,0.2385,0.2632
26-11-2012,23:58:54,10.320,98.300,10.1,0.2385,0.2632
27-11-2012,00:58:55,10.345,98.900,10.2,0.2385,0.2632
27-11-2012,01:58:56,10.271,99.300,10.2,0.2385,0.2632
27-11-2012,02:58:57,10.198,99.500,10.1,0.2385,0.2625
27-11-2012,03:58:58,10.345,100.000,10.4,0.2385,0.2625
27-11-2012,04:58:59,10.247,100.000,10.3,0.2385,0.2625
27-11-2012,05:59:00,10.222,100.000,10.2,0.2385,0.2625
27-11-2012,06:59:01,10.296,100.000,10.3,0.2392,0.2632
27-11-2012,07:59:02,10.418,100.000,10.4,0.2422,0.2632
27-11-2012,08:59:03,12.389,100.000,12.4,0.2422,0.2632
27-11-2012,09:59:04,12.871,100.000,12.9,0.2429,0.2639
27-11-2012,10:59:05,12.050,100.000,12.1,0.2443,0.2639
27-11-2012,11:59:06,14.481,100.000,14.5,0.2443,0.2639
27-11-2012,12:59:07,14.361,100.000,14.4,0.2443,0.2647
27-11-2012,13:59:08,14.912,100.000,14.9,0.2443,0.2639
27-11-2012,14:59:09,12.799,100.000,12.8,0.2436,0.2639
27-11-2012,15:59:10,13.786,100.000,13.8,0.2436,0.2639
27-11-2012,16:59:11,12.751,100.000,12.8,0.2436,0.2639
27-11-2012,17:59:12,14.649,100.000,14.7,0.2429,0.2639
27-11-2012,18:59:13,12.896,100.000,12.9,0.2429,0.2639
27-11-2012,19:59:14,10.541,100.000,10.6,0.2429,0.2639
27-11-2012,20:59:15,10.271,100.000,10.3,0.2429,0.2632
27-11-2012,21:59:16,9.952,100.000,10.0,0.2429,0.2632
27-11-2012,22:59:17,9.608,100.000,9.6,0.2429,0.2632
27-11-2012,23:59:18,9.460,100.000,9.5,0.2429,0.2632
28-11-2012,00:59:19,9.312,100.000,9.3,0.2429,0.2632
28-11-2012,01:59:20,6.611,100.000,6.6,0.2429,0.2625
28-11-2012,02:59:21,6.560,99.800,6.5,0.2422,0.2625
28-11-2012,03:59:22,7.619,100.000,7.6,0.2422,0.2625
28-11-2012,04:59:23,9.114,100.000,9.1,0.2422,0.2632
28-11-2012,05:59:24,9.460,100.000,9.5,0.2422,0.2632
28-11-2012,06:59:25,10.418,100.000,10.4,0.2422,0.2632
28-11-2012,07:59:26,12.920,100.000,12.9,0.2429,0.2639
28-11-2012,08:59:27,14.816,100.000,14.8,0.2429,0.2639
28-11-2012,09:59:28,15.891,100.000,15.9,0.2422,0.2639
28-11-2012,10:59:29,16.892,99.800,16.9,0.2422,0.2632
28-11-2012,11:59:30,18.081,96.500,17.5,0.2414,0.2632
28-11-2012,12:59:31,19.056,81.900,15.9,0.2414,0.2632
28-11-2012,13:59:32,20.246,64.000,13.2,0.2407,0.2625
28-11-2012,14:59:33,19.912,60.700,12.1,0.2400,0.2618
28-11-2012,15:59:34,20.484,91.700,19.1,0.2392,0.2610
28-11-2012,16:59:35,16.463,91.300,15.1,0.2378,0.2603
28-11-2012,17:59:36,15.557,96.100,15.0,0.2378,0.2603
28-11-2012,18:59:37,14.481,97.300,14.1,0.2378,0.2603
28-11-2012,19:59:38,14.074,99.100,14.0,0.2371,0.2596
28-11-2012,20:59:39,12.654,98.200,12.4,0.2378,0.2596
28-11-2012,21:59:40,10.980,97.300,10.6,0.2371,0.2589
28-11-2012,22:59:41,9.361,96.000,8.8,0.2371,0.2589
28-11-2012,23:59:42,8.817,97.300,8.4,0.2371,0.2589
29-11-2012,00:59:43,10.810,100.000,10.8,0.2371,0.2589
29-11-2012,01:59:44,11.224,100.000,11.2,0.2371,0.2589
29-11-2012,02:59:45,11.151,100.000,11.2,0.2378,0.2589
29-11-2012,03:59:46,10.736,100.000,10.7,0.2378,0.2589
29-11-2012,04:59:47,11.734,100.000,11.7,0.2378,0.2589
29-11-2012,05:59:48,12.098,100.000,12.1,0.2378,0.2589
29-11-2012,06:59:49,13.209,100.000,13.2,0.2378,0.2596
29-11-2012,07:59:50,14.577,100.000,14.6,0.2378,0.2603
29-11-2012,08:59:51,15.843,99.800,15.8,0.2378,0.2596
29-11-2012,09:59:52,17.106,99.900,17.1,0.2378,0.2596
29-11-2012,10:59:53,18.937,98.500,18.7,0.2371,0.2589
29-11-2012,11:59:54,21.175,92.900,20.0,0.2371,0.2589
29-11-2012,12:59:55,22.561,86.600,20.2,0.2363,0.2581
29-11-2012,13:59:56,22.633,82.900,19.6,0.2356,0.2574
29-11-2012,14:59:57,22.609,84.900,20.0,0.2342,0.2567
29-11-2012,15:59:58,22.633,85.200,20.0,0.2327,0.2552
29-11-2012,16:59:59,22.178,81.900,19.0,0.2320,0.2545
29-11-2012,18:00:00,21.318,83.400,18.4,0.2305,0.2538
29-11-2012,19:00:01,19.912,85.900,17.5,0.2305,0.2523
29-11-2012,20:00:02,16.892,91.000,15.4,0.2298,0.2523
29-11-2012,21:00:03,15.103,92.800,14.0,0.2298,0.2523
29-11-2012,22:00:04,14.505,94.700,13.7,0.2298,0.2523
29-11-2012,23:00:05,13.810,94.600,13.0,0.2298,0.2523
30-11-2012,00:00:06,13.906,95.600,13.2,0.2291,0.2523
30-11-2012,01:00:07,14.984,92.900,13.9,0.2298,0.2523
30-11-2012,02:00:08,15.151,91.700,13.8,0.2298,0.2516
30-11-2012,03:00:09,15.008,92.500,13.8,0.2298,0.2516
30-11-2012,04:00:10,14.912,94.200,14.0,0.2298,0.2523
30-11-2012,05:00:11,14.792,93.300,13.7,0.2298,0.2523
30-11-2012,06:00:12,14.721,93.200,13.7,0.2298,0.2516
30-11-2012,07:00:13,14.625,95.900,14.0,0.2291,0.2516
30-11-2012,08:00:14,15.055,98.300,14.8,0.2291,0.2516
30-11-2012,09:00:15,15.605,98.900,15.5,0.2291,0.2516
30-11-2012,10:00:16,16.463,100.000,16.5,0.2284,0.2516
30-11-2012,11:00:17,17.962,100.000,18.0,0.2284,0.2509
30-11-2012,12:00:18,18.985,99.100,18.9,0.2276,0.2501
30-11-2012,13:00:19,18.604,96.500,18.1,0.2269,0.2494
30-11-2012,14:00:20,17.486,95.700,16.8,0.2262,0.2494
30-11-2012,15:00:21,17.653,96.100,17.0,0.2262,0.2487
30-11-2012,16:00:22,17.201,98.800,17.0,0.2262,0.2494
30-11-2012,17:00:23,16.392,99.900,16.4,0.2262,0.2487
30-11-2012,18:00:24,15.414,100.000,15.4,0.2262,0.2494
30-11-2012,19:00:25,14.649,100.000,14.7,0.2262,0.2487
30-11-2012,20:00:26,14.433,100.000,14.5,0.2262,0.2487
30-11-2012,21:00:27,13.834,100.000,13.9,0.2269,0.2480
30-11-2012,22:00:28,13.497,100.000,13.5,0.2262,0.2487
30-11-2012,23:00:29,13.016,100.000,13.0,0.2262,0.2480
01-12-2012,00:00:30,13.040,100.000,13.1,0.2262,0.2480
01-12-2012,01:00:31,13.064,100.000,13.1,0.2262,0.2480
01-12-2012,02:00:32,13.233,100.000,13.2,0.2262,0.2480
01-12-2012,03:00:33,13.233,100.000,13.2,0.2269,0.2480
01-12-2012,04:00:34,13.401,99.900,13.4,0.2269,0.2487
01-12-2012,05:00:35,13.570,99.200,13.5,0.2269,0.2480
01-12-2012,06:00:36,13.473,99.900,13.5,0.2334,0.2567
01-12-2012,07:00:37,13.473,100.000,13.5,0.2451,0.2603
01-12-2012,08:00:38,13.738,100.000,13.8,0.2509,0.2618
01-12-2012,09:00:39,14.266,100.000,14.3,0.2574,0.2625
01-12-2012,10:00:40,14.337,100.000,14.4,0.2574,0.2625
01-12-2012,11:00:41,15.318,100.000,15.3,0.2567,0.2625
01-12-2012,12:00:42,15.461,100.000,15.5,0.2538,0.2625
01-12-2012,13:00:43,15.986,100.000,16.0,0.2509,0.2625
01-12-2012,14:00:44,15.891,100.000,15.9,0.2494,0.2618
01-12-2012,15:00:45,16.320,100.000,16.3,0.2487,0.2610
01-12-2012,16:00:46,15.581,100.000,15.6,0.2465,0.2610
01-12-2012,17:00:47,14.888,100.000,14.9,0.2458,0.2603
01-12-2012,18:00:48,14.457,100.000,14.5,0.2451,0.2596
01-12-2012,19:00:49,14.026,100.000,14.0,0.2451,0.2596
01-12-2012,20:00:50,13.257,100.000,13.3,0.2494,0.2668
01-12-2012,21:00:51,12.799,100.000,12.8,0.2560,0.2676
01-12-2012,22:00:52,11.929,100.000,11.9,0.2603,0.2676
01-12-2012,23:00:53,11.443,100.000,11.5,0.2625,0.2676
02-12-2012,00:00:54,10.980,100.000,11.0,0.2647,0.2676
02-12-2012,01:00:55,10.736,100.000,10.7,0.2661,0.2676
02-12-2012,02:00:56,10.296,100.000,10.3,0.2668,0.2676
02-12-2012,03:00:57,9.903,100.000,9.9,0.2661,0.2676
02-12-2012,04:00:58,9.657,100.000,9.7,0.2661,0.2676
02-12-2012,05:00:59,9.583,100.000,9.6,0.2647,0.2676
02-12-2012,06:01:00,9.731,100.000,9.7,0.2632,0.2676
02-12-2012,07:01:01,9.213,100.000,9.2,0.2625,0.2676
02-12-2012,08:01:02,10.467,100.000,10.5,0.2618,0.2676
02-12-2012,09:01:03,11.248,100.000,11.3,0.2603,0.2668
02-12-2012,10:01:04,12.050,100.000,12.1,0.2589,0.2668
02-12-2012,11:01:05,13.016,99.800,13.0,0.2574,0.2661
02-12-2012,12:01:06,15.247,100.000,15.3,0.2560,0.2661
02-12-2012,13:01:07,16.368,100.000,16.4,0.2545,0.2647
02-12-2012,14:01:08,16.129,97.200,15.7,0.2530,0.2639
02-12-2012,15:01:09,16.463,97.200,16.0,0.2516,0.2625
02-12-2012,16:01:10,16.225,98.500,16.0,0.2501,0.2618
02-12-2012,17:01:11,16.511,99.000,16.4,0.2487,0.2603
02-12-2012,18:01:12,13.185,91.000,11.8,0.2472,0.2596
02-12-2012,19:01:13,11.953,93.600,11.0,0.2465,0.2589
02-12-2012,20:01:14,10.320,95.200,9.6,0.2458,0.2589
02-12-2012,21:01:15,10.173,96.900,9.7,0.2451,0.2589
02-12-2012,22:01:16,7.494,92.000,6.3,0.2451,0.2581
02-12-2012,23:01:17,4.895,88.600,3.2,0.2443,0.2581
03-12-2012,00:01:18,4.895,90.600,3.5,0.2443,0.2581
03-12-2012,01:01:19,5.591,93.400,4.6,0.2436,0.2581
03-12-2012,02:01:20,6.000,95.400,5.3,0.2436,0.2581
03-12-2012,03:01:21,5.898,95.000,5.2,0.2436,0.2581
03-12-2012,04:01:22,4.792,94.100,3.9,0.2436,0.2581
03-12-2012,05:01:23,5.360,96.500,4.9,0.2429,0.2581
03-12-2012,06:01:24,4.480,92.500,3.4,0.2429,0.2581
03-12-2012,07:01:25,6.382,98.900,6.2,0.2429,0.2574
03-12-2012,08:01:26,8.344,99.900,8.3,0.2429,0.2581
03-12-2012,09:01:27,9.854,99.800,9.8,0.2429,0.2581
03-12-2012,10:01:28,11.443,99.600,11.4,0.2429,0.2574
03-12-2012,11:01:29,12.171,99.500,12.1,0.2422,0.2574
03-12-2012,12:01:30,14.146,99.000,14.0,0.2414,0.2567
03-12-2012,13:01:31,15.605,94.300,14.7,0.2407,0.2560
03-12-2012,14:01:32,16.058,93.100,15.0,0.2392,0.2552
03-12-2012,15:01:33,16.034,90.700,14.5,0.2385,0.2538
03-12-2012,16:01:34,15.939,89.900,14.3,0.2378,0.2538
03-12-2012,17:01:35,15.318,95.000,14.5,0.2371,0.2530
03-12-2012,18:01:36,13.497,94.000,12.6,0.2363,0.2523
03-12-2012,19:01:37,12.195,95.400,11.5,0.2356,0.2523
03-12-2012,20:01:38,10.614,93.800,9.7,0.2349,0.2516
03-12-2012,21:01:39,9.262,94.200,8.4,0.2349,0.2516
03-12-2012,22:01:40,8.618,94.800,7.8,0.2349,0.2509
03-12-2012,23:01:41,8.668,98.200,8.4,0.2342,0.2509
04-12-2012,00:01:42,8.369,98.200,8.1,0.2342,0.2509
04-12-2012,01:01:43,7.695,97.700,7.4,0.2342,0.2509
04-12-2012,02:01:44,7.293,98.600,7.1,0.2342,0.2509
04-12-2012,03:01:45,6.940,98.500,6.7,0.2342,0.2509
04-12-2012,04:01:46,6.839,98.800,6.7,0.2342,0.2501
04-12-2012,05:01:47,6.889,99.400,6.8,0.2342,0.2509
04-12-2012,06:01:48,6.509,99.500,6.4,0.2334,0.2509
04-12-2012,07:01:49,6.255,99.300,6.2,0.2334,0.2501
04-12-2012,08:01:50,5.514,97.600,5.2,0.2334,0.2501
04-12-2012,09:01:51,5.591,96.100,5.0,0.2334,0.2509
04-12-2012,10:01:52,7.242,97.200,6.8,0.2327,0.2501
04-12-2012,11:01:53,8.270,97.700,7.9,0.2327,0.2501
04-12-2012,12:01:54,10.026,98.000,9.7,0.2327,0.2501
04-12-2012,13:01:55,10.271,96.000,9.7,0.2320,0.2501
04-12-2012,14:01:56,10.736,95.100,10.0,0.2305,0.2494
04-12-2012,15:01:57,10.810,93.300,9.8,0.2298,0.2487
04-12-2012,16:01:58,10.271,91.100,8.9,0.2298,0.2480
04-12-2012,17:01:59,8.817,90.200,7.3,0.2291,0.2480
04-12-2012,18:02:00,7.116,90.300,5.6,0.2284,0.2472
04-12-2012,19:02:01,6.179,90.700,4.8,0.2284,0.2465
04-12-2012,20:02:02,5.257,93.400,4.3,0.2284,0.2465
04-12-2012,21:02:03,4.298,94.200,3.5,0.2276,0.2472
04-12-2012,22:02:04,4.766,96.900,4.3,0.2276,0.2465
04-12-2012,23:02:05,3.985,96.800,3.5,0.2276,0.2472
05-12-2012,00:02:06,4.089,97.600,3.7,0.2276,0.2465
05-12-2012,01:02:07,4.141,98.000,3.9,0.2276,0.2465
05-12-2012,02:02:08,3.722,97.700,3.4,0.2276,0.2465
05-12-2012,03:02:09,3.643,97.900,3.3,0.2276,0.2472
05-12-2012,04:02:10,3.433,97.900,3.1,0.2276,0.2465
05-12-2012,05:02:11,3.670,98.900,3.5,0.2276,0.2465
05-12-2012,06:02:12,3.089,98.500,2.9,0.2276,0.2465
05-12-2012,07:02:13,3.327,99.100,3.2,0.2276,0.2465
05-12-2012,08:02:14,4.272,99.800,4.2,0.2284,0.2472
05-12-2012,09:02:15,4.818,100.000,4.8,0.2291,0.2472
05-12-2012,10:02:16,5.719,100.000,5.7,0.2305,0.2610
05-12-2012,11:02:17,6.889,100.000,6.9,0.2363,0.2625
05-12-2012,12:02:18,9.928,100.000,9.9,0.2487,0.2639
05-12-2012,13:02:19,10.001,100.000,10.0,0.2574,0.2639
05-12-2012,14:02:20,11.929,100.000,11.9,0.2596,0.2639
05-12-2012,15:02:21,11.977,100.000,12.0,0.2589,0.2632
05-12-2012,16:02:22,11.467,100.000,11.5,0.2581,0.2632
05-12-2012,17:02:23,10.149,99.800,10.1,0.2560,0.2618
05-12-2012,18:02:24,8.717,98.900,8.6,0.2545,0.2610
05-12-2012,19:02:25,8.245,99.300,8.1,0.2530,0.2603
05-12-2012,20:02:26,5.076,95.000,4.3,0.2516,0.2596
05-12-2012,21:02:27,2.503,91.100,1.2,0.2501,0.2596
05-12-2012,22:02:28,2.396,94.000,1.5,0.2494,0.2596
05-12-2012,23:02:29,1.778,92.100,0.6,0.2487,0.2589
06-12-2012,00:02:30,1.805,91.000,0.5,0.2480,0.2589
06-12-2012,01:02:31,0.934,91.100,-0.4,0.2472,0.2589
06-12-2012,02:02:32,0.384,90.700,-1.0,0.2465,0.2581
06-12-2012,03:02:33,0.660,97.300,0.3,0.2465,0.2581
06-12-2012,04:02:34,0.632,98.000,0.3,0.2458,0.2581
06-12-2012,05:02:35,0.797,99.800,0.8,0.2458,0.2581
06-12-2012,06:02:36,1.235,100.000,1.2,0.2451,0.2581
06-12-2012,07:02:37,2.047,99.900,2.0,0.2451,0.2581
06-12-2012,08:02:38,3.564,100.000,3.6,0.2443,0.2581
06-12-2012,09:02:39,6.000,100.000,6.0,0.2436,0.2574
06-12-2012,10:02:40,8.494,99.800,8.5,0.2429,0.2574
06-12-2012,11:02:41,11.880,99.300,11.8,0.2422,0.2567
06-12-2012,12:02:42,13.233,94.500,12.4,0.2414,0.2567
06-12-2012,13:02:43,14.170,88.700,12.3,0.2407,0.2560
06-12-2012,14:02:44,15.199,85.900,12.9,0.2392,0.2545
06-12-2012,15:02:45,14.385,84.200,11.8,0.2378,0.2538
06-12-2012,16:02:46,15.533,83.900,12.8,0.2371,0.2523
06-12-2012,17:02:47,15.652,77.200,11.7,0.2356,0.2516
06-12-2012,18:02:48,12.389,75.800,8.3,0.2349,0.2509
06-12-2012,19:02:49,10.001,83.100,7.3,0.2342,0.2501
06-12-2012,20:02:50,9.657,90.900,8.3,0.2342,0.2501
06-12-2012,21:02:51,8.618,91.600,7.3,0.2334,0.2501
06-12-2012,22:02:52,6.940,90.400,5.5,0.2334,0.2494
06-12-2012,23:02:53,6.509,92.000,5.3,0.2327,0.2494
07-12-2012,00:02:54,6.408,94.000,5.5,0.2327,0.2494
07-12-2012,01:02:55,5.949,94.400,5.1,0.2327,0.2494
07-12-2012,02:02:56,5.050,93.700,4.1,0.2327,0.2494
07-12-2012,03:02:57,4.506,93.100,3.5,0.2327,0.2494
07-12-2012,04:02:58,4.636,93.800,3.7,0.2320,0.2494
07-12-2012,05:02:59,5.308,96.300,4.8,0.2320,0.2494
07-12-2012,06:03:00,5.102,96.100,4.5,0.2320,0.2494
07-12-2012,07:03:01,7.242,99.000,7.1,0.2320,0.2494
07-12-2012,08:03:02,9.287,100.000,9.3,0.2327,0.2494
07-12-2012,09:03:03,10.687,100.000,10.7,0.2327,0.2494
07-12-2012,10:03:04,12.364,99.600,12.3,0.2320,0.2501
07-12-2012,11:03:05,13.209,98.300,13.0,0.2313,0.2501
07-12-2012,12:03:06,14.625,99.600,14.6,0.2313,0.2494
07-12-2012,13:03:07,15.270,98.100,15.0,0.2305,0.2487
07-12-2012,14:03:08,15.414,90.500,13.9,0.2305,0.2487
07-12-2012,15:03:09,17.748,96.500,17.2,0.2298,0.2472
07-12-2012,16:03:10,17.439,93.900,16.5,0.2291,0.2472
07-12-2012,17:03:11,16.725,94.800,15.9,0.2284,0.2465
07-12-2012,18:03:12,14.960,95.500,14.3,0.2276,0.2458
07-12-2012,19:03:13,13.570,95.800,12.9,0.2276,0.2458
07-12-2012,20:03:14,12.025,96.100,11.4,0.2269,0.2451
07-12-2012,21:03:15,10.198,94.000,9.3,0.2269,0.2451
07-12-2012,22:03:16,7.970,92.000,6.8,0.2262,0.2443
07-12-2012,23:03:17,6.687,91.000,5.3,0.2262,0.2443
08-12-2012,00:03:18,6.102,92.800,5.0,0.2262,0.2443
08-12-2012,01:03:19,5.796,92.900,4.7,0.2262,0.2443
08-12-2012,02:03:20,5.642,93.700,4.7,0.2262,0.2443
08-12-2012,03:03:21,5.668,95.500,5.0,0.2262,0.2443
08-12-2012,04:03:22,4.999,93.200,4.0,0.2254,0.2436
08-12-2012,05:03:23,5.076,94.700,4.3,0.2262,0.2436
08-12-2012,06:03:24,4.818,93.500,3.9,0.2254,0.2436
08-12-2012,07:03:25,6.408,97.000,6.0,0.2262,0.2443
08-12-2012,08:03:26,9.485,100.000,9.5,0.2262,0.2443
08-12-2012,09:03:27,10.883,100.000,10.9,0.2262,0.2443
08-12-2012,10:03:28,13.161,96.100,12.6,0.2254,0.2443
08-12-2012,11:03:29,14.840,81.500,11.7,0.2254,0.2436
08-12-2012,12:03:30,17.272,74.200,12.7,0.2247,0.2436
08-12-2012,13:03:31,18.319,75.500,13.9,0.2247,0.2429
08-12-2012,14:03:32,17.938,82.800,15.0,0.2233,0.2422
08-12-2012,15:03:33,18.319,87.600,16.2,0.2225,0.2414
08-12-2012,16:03:34,18.224,90.200,16.6,0.2218,0.2407
08-12-2012,17:03:35,16.701,86.600,14.5,0.2211,0.2400
08-12-2012,18:03:36,16.630,83.900,13.9,0.2204,0.2385
08-12-2012,19:03:37,15.629,79.300,12.1,0.2196,0.2385
08-12-2012,20:03:38,13.570,81.800,10.5,0.2196,0.2385
08-12-2012,21:03:39,11.686,80.800,8.5,0.2189,0.2378
08-12-2012,22:03:40,10.883,85.000,8.5,0.2182,0.2371
08-12-2012,23:03:41,10.565,86.700,8.5,0.2189,0.2371
09-12-2012,00:03:42,10.516,87.500,8.5,0.2182,0.2371
09-12-2012,01:03:43,9.854,89.700,8.3,0.2182,0.2363
09-12-2012,02:03:44,9.632,88.000,7.8,0.2182,0.2363
09-12-2012,03:03:45,9.608,89.700,8.0,0.2182,0.2363
09-12-2012,04:03:46,9.509,90.100,8.0,0.2182,0.2363
09-12-2012,05:03:47,8.767,91.300,7.4,0.2182,0.2371
09-12-2012,06:03:48,7.293,93.200,6.3,0.2182,0.2363
09-12-2012,07:03:49,6.026,96.700,5.5,0.2182,0.2363
09-12-2012,08:03:50,4.740,98.800,4.6,0.2305,0.2458
09-12-2012,09:03:51,6.026,100.000,6.0,0.2414,0.2516
09-12-2012,10:03:52,6.408,100.000,6.4,0.2727,0.2523
09-12-2012,11:03:53,7.091,100.000,7.1,0.2705,0.2523
09-12-2012,12:03:54,8.841,100.000,8.9,0.2690,0.2523
09-12-2012,13:03:55,7.920,100.000,7.9,0.2661,0.2523
09-12-2012,14:03:56,8.020,100.000,8.0,0.2639,0.2523
09-12-2012,15:03:57,9.706,100.000,9.7,0.2610,0.2523
09-12-2012,16:03:58,9.632,100.000,9.6,0.2574,0.2516
09-12-2012,17:03:59,9.139,99.700,9.1,0.2552,0.2501
