"Date","Time, GMT+11:00","Temp, ¡C (SEN S/N: 9818210, LBL: Ambient)","RH, % (SEN S/N: 9818210)","DewPt, ¡C (SEN S/N: 9818210)","Temp, ¡C (SEN S/N: 9824742, LBL: 3cmBG)","Water Content, m?/m? (SEN S/N: 9833751, LBL: 5cmBG)","Water Content, m?/m? (SEN S/N: 9833767, LBL: 10cmBG)"
14-11-2012,06:53:49,1.940,96.100,1.4,2.850,0.0330,0.1804
14-11-2012,07:53:50,6.535,95.600,5.9,5.411,0.0337,0.1804
14-11-2012,08:53:51,9.952,91.900,8.7,6.408,0.0344,0.1804
14-11-2012,09:53:52,13.425,79.000,9.9,8.990,0.0373,0.1811
14-11-2012,10:53:53,15.891,64.600,9.2,19.960,0.0388,0.1811
14-11-2012,11:53:54,17.058,55.100,8.0,30.167,0.0373,0.1811
14-11-2012,12:53:55,13.834,60.000,6.2,24.243,0.0330,0.1811
14-11-2012,13:53:56,16.749,63.600,9.8,22.513,0.0308,0.1811
14-11-2012,14:53:57,14.745,67.300,8.8,19.865,0.0279,0.1804
14-11-2012,15:53:58,12.001,69.600,6.6,18.343,0.0264,0.1797
14-11-2012,16:53:59,12.823,70.700,7.6,19.008,0.0257,0.1797
14-11-2012,17:54:00,11.029,73.500,6.5,17.391,0.0243,0.1790
14-11-2012,18:54:01,9.040,80.900,5.9,13.810,0.0235,0.1782
14-11-2012,19:54:02,7.494,85.300,5.2,11.297,0.0235,0.1775
14-11-2012,20:54:03,5.514,88.100,3.7,9.188,0.0235,0.1775
14-11-2012,21:54:04,5.539,90.500,4.1,8.145,0.0243,0.1775
14-11-2012,22:54:05,4.194,89.700,2.7,7.318,0.0250,0.1768
14-11-2012,23:54:06,2.610,90.200,1.2,6.051,0.0257,0.1768
15-11-2012,00:54:07,5.668,90.900,4.3,5.693,0.0264,0.1761
15-11-2012,01:54:08,4.532,89.000,2.9,5.975,0.0272,0.1761
15-11-2012,02:54:09,5.024,88.700,3.3,5.539,0.0272,0.1761
15-11-2012,03:54:10,5.437,85.700,3.2,5.539,0.0279,0.1761
15-11-2012,04:54:11,5.437,84.300,3.0,5.462,0.0286,0.1761
15-11-2012,05:54:12,4.818,81.200,1.9,5.102,0.0293,0.1761
15-11-2012,06:54:13,6.281,75.900,2.4,4.818,0.0293,0.1753
15-11-2012,07:54:14,9.928,59.000,2.3,6.077,0.0301,0.1753
15-11-2012,08:54:15,12.968,50.200,2.9,8.270,0.0315,0.1753
15-11-2012,09:54:16,15.151,48.800,4.5,9.756,0.0337,0.1746
15-11-2012,10:54:17,16.058,47.300,4.9,20.627,0.0330,0.1753
15-11-2012,11:54:18,19.103,46.200,7.3,30.142,0.0315,0.1753
15-11-2012,12:54:19,18.081,43.100,5.4,32.768,0.0257,0.1753
15-11-2012,13:54:20,15.724,46.200,4.2,26.451,0.0206,0.1746
15-11-2012,14:54:21,13.642,53.700,4.4,24.291,0.0170,0.1732
15-11-2012,15:54:22,10.736,61.300,3.6,19.793,0.0148,0.1724
15-11-2012,16:54:23,8.568,58.100,0.8,14.242,0.0141,0.1717
15-11-2012,17:54:24,8.444,58.000,0.7,14.673,0.0141,0.1710
15-11-2012,18:54:25,6.712,56.700,-1.3,11.248,0.0134,0.1702
15-11-2012,19:54:26,5.231,60.200,-1.8,9.040,0.0141,0.1695
15-11-2012,20:54:27,4.610,67.700,-0.8,7.720,0.0141,0.1695
15-11-2012,21:54:28,4.818,75.200,0.8,7.293,0.0155,0.1688
15-11-2012,22:54:29,3.985,76.900,0.3,7.142,0.0163,0.1688
15-11-2012,23:54:30,3.327,81.500,0.5,6.230,0.0170,0.1688
16-11-2012,00:54:31,3.063,81.800,0.3,5.693,0.0177,0.1688
16-11-2012,01:54:32,2.717,85.200,0.5,5.796,0.0184,0.1681
16-11-2012,02:54:33,1.153,86.800,-0.8,5.565,0.0192,0.1681
16-11-2012,03:54:34,2.370,88.500,0.7,5.488,0.0199,0.1681
16-11-2012,04:54:35,-1.157,89.100,-2.7,4.714,0.0206,0.1681
16-11-2012,05:54:36,-1.871,93.100,-2.8,2.903,0.0221,0.1681
16-11-2012,06:54:37,2.744,95.000,2.0,4.350,0.0221,0.1681
16-11-2012,07:54:38,7.015,89.000,5.3,6.509,0.0214,0.1681
16-11-2012,08:54:39,11.613,66.900,5.7,7.393,0.0235,0.1681
16-11-2012,09:54:40,13.546,64.700,7.0,9.509,0.0243,0.1681
16-11-2012,10:54:41,15.748,64.100,9.0,22.633,0.0243,0.1688
16-11-2012,11:54:42,13.978,64.100,7.3,27.038,0.0214,0.1688
16-11-2012,12:54:43,15.270,63.800,8.5,27.924,0.0170,0.1688
16-11-2012,13:54:44,11.929,61.500,4.8,27.899,0.0119,0.1681
16-11-2012,14:54:45,14.553,61.800,7.3,25.671,0.0097,0.1681
16-11-2012,15:54:46,16.201,58.100,8.0,31.510,0.0068,0.1673
16-11-2012,16:54:47,10.345,57.900,2.4,30.722,0.0025,0.1673
16-11-2012,17:54:48,11.492,66.400,5.5,19.341,0.0010,0.1659
16-11-2012,18:54:49,8.742,63.800,2.3,16.082,-0.0004,0.1644
16-11-2012,19:54:50,2.262,78.400,-1.1,9.410,-0.0004,0.1637
16-11-2012,20:54:51,-1.043,88.200,-2.8,6.051,0.0010,0.1623
16-11-2012,21:54:52,-1.356,90.700,-2.7,4.428,0.0032,0.1623
16-11-2012,22:54:53,-1.384,92.500,-2.4,3.617,0.0046,0.1615
16-11-2012,23:54:54,-2.218,93.700,-3.1,3.063,0.0061,0.1615
17-11-2012,00:54:55,-5.916,92.900,-6.9,1.859,0.0090,0.1615
17-11-2012,01:54:56,-3.479,92.900,-4.5,0.660,0.0119,0.1608
17-11-2012,02:54:57,-8.597,92.600,-9.6,0.467,0.0141,0.1601
17-11-2012,03:54:58,-8.597,91.800,-9.7,-1.015,0.0155,0.1601
17-11-2012,04:54:59,-7.804,92.100,-8.9,-1.157,0.0170,0.1594
17-11-2012,05:55:00,-6.802,92.500,-7.8,-1.213,0.0192,0.1586
17-11-2012,06:55:01,1.670,91.900,0.5,-0.479,0.0192,0.1594
17-11-2012,07:55:02,9.114,79.500,5.8,2.850,0.0155,0.1601
17-11-2012,08:55:03,11.516,60.700,4.2,6.788,0.0170,0.1608
17-11-2012,09:55:04,13.016,59.300,5.3,8.717,0.0177,0.1608
17-11-2012,10:55:05,15.247,57.900,7.0,20.031,0.0170,0.1615
17-11-2012,11:55:06,16.106,55.600,7.2,27.628,0.0141,0.1615
17-11-2012,12:55:07,17.272,55.400,8.3,29.790,0.0097,0.1615
17-11-2012,13:55:08,17.915,53.500,8.4,31.586,0.0054,0.1615
17-11-2012,14:55:09,16.963,54.400,7.7,33.887,0.0010,0.1615
17-11-2012,15:55:10,14.409,56.600,5.9,29.515,-0.0033,0.1608
17-11-2012,16:55:11,16.701,57.500,8.3,29.464,-0.0041,0.1601
17-11-2012,17:55:12,9.238,64.000,2.8,20.484,-0.0070,0.1594
17-11-2012,18:55:13,7.142,71.600,2.4,14.529,-0.0084,0.1586
17-11-2012,19:55:14,4.714,84.600,2.3,9.928,-0.0077,0.1572
17-11-2012,20:55:15,2.770,89.100,1.2,7.469,-0.0070,0.1564
17-11-2012,21:55:16,-0.817,91.200,-2.1,5.616,-0.0062,0.1557
17-11-2012,22:55:17,1.099,94.300,0.3,4.350,-0.0041,0.1557
17-11-2012,23:55:18,3.168,93.200,2.2,4.740,-0.0026,0.1557
18-11-2012,00:55:19,4.220,90.700,2.8,5.050,-0.0019,0.1557
18-11-2012,01:55:20,3.433,89.900,1.9,4.869,-0.0004,0.1557
18-11-2012,02:55:21,2.770,89.400,1.2,4.558,0.0003,0.1550
18-11-2012,03:55:22,2.637,91.500,1.4,4.089,0.0017,0.1550
18-11-2012,04:55:23,1.805,92.900,0.8,3.643,0.0032,0.1550
18-11-2012,05:55:24,0.384,90.600,-1.0,2.983,0.0039,0.1550
18-11-2012,06:55:25,3.433,89.300,1.8,2.423,0.0054,0.1550
18-11-2012,07:55:26,6.433,80.300,3.3,3.854,0.0061,0.1550
18-11-2012,08:55:27,9.213,70.700,4.2,6.255,0.0076,0.1550
18-11-2012,09:55:28,11.346,60.800,4.1,7.494,0.0090,0.1557
18-11-2012,10:55:29,14.026,54.600,5.0,19.365,0.0097,0.1550
18-11-2012,11:55:30,14.314,55.900,5.6,25.817,0.0068,0.1557
18-11-2012,12:55:31,5.745,73.200,1.3,16.939,0.0046,0.1586
18-11-2012,13:55:32,11.613,78.900,8.1,25.477,0.0083,0.1594
18-11-2012,14:55:33,6.433,73.300,2.0,17.439,0.0061,0.1594
18-11-2012,15:55:34,4.428,85.400,2.2,14.768,0.0068,0.1586
18-11-2012,16:55:35,1.126,90.300,-0.3,9.287,0.0068,0.1608
18-11-2012,17:55:36,2.956,93.700,2.0,7.343,0.0243,0.1608
18-11-2012,18:55:37,1.208,94.100,0.4,5.462,0.0845,0.1630
18-11-2012,19:55:38,1.180,95.200,0.5,4.973,0.1063,0.1637
18-11-2012,20:55:39,0.412,94.900,-0.3,4.272,0.1121,0.1630
18-11-2012,21:55:40,0.384,95.600,-0.2,3.722,0.1201,0.1637
18-11-2012,22:55:41,0.190,95.200,-0.5,2.850,0.1209,0.1630
18-11-2012,23:55:42,0.024,95.700,-0.6,2.690,0.1259,0.1637
19-11-2012,00:55:43,0.079,96.300,-0.4,2.477,0.1303,0.1637
19-11-2012,01:55:44,0.384,96.700,-0.1,2.610,0.1347,0.1637
19-11-2012,02:55:45,1.017,97.000,0.6,2.797,0.1419,0.1637
19-11-2012,03:55:46,1.398,97.100,1.0,3.009,0.1456,0.1644
19-11-2012,04:55:47,1.588,97.300,1.2,3.195,0.1470,0.1644
19-11-2012,05:55:48,1.778,97.400,1.4,3.327,0.1485,0.1644
19-11-2012,06:55:49,2.101,97.600,1.8,3.617,0.1535,0.1644
19-11-2012,07:55:50,1.913,97.600,1.6,3.985,0.1572,0.1652
19-11-2012,08:55:51,3.380,97.600,3.0,4.844,0.1572,0.1652
19-11-2012,09:55:52,3.854,97.600,3.5,6.077,0.1550,0.1659
19-11-2012,10:55:53,5.154,97.500,4.8,7.619,0.1528,0.1666
19-11-2012,11:55:54,9.040,96.500,8.5,10.369,0.1499,0.1673
19-11-2012,12:55:55,11.613,87.600,9.6,15.533,0.1441,0.1681
19-11-2012,13:55:56,12.992,77.300,9.1,20.579,0.1347,0.1695
19-11-2012,14:55:57,13.377,71.000,8.2,22.226,0.1259,0.1710
19-11-2012,15:55:58,13.906,68.300,8.2,23.617,0.1201,0.1717
19-11-2012,16:55:59,12.292,66.800,6.3,23.208,0.1143,0.1717
19-11-2012,17:56:00,11.540,67.900,5.8,18.129,0.1085,0.1710
19-11-2012,18:56:01,8.742,72.400,4.1,13.570,0.1005,0.1695
19-11-2012,19:56:02,3.142,84.600,0.8,9.139,0.0962,0.1688
19-11-2012,20:56:03,-0.088,91.700,-1.3,6.408,0.0925,0.1673
19-11-2012,21:56:04,-0.676,94.400,-1.5,4.688,0.0904,0.1666
19-11-2012,22:56:05,-4.227,94.800,-4.9,3.670,0.0889,0.1666
19-11-2012,23:56:06,-4.682,94.400,-5.5,2.797,0.0867,0.1659
20-11-2012,00:56:07,-5.110,92.900,-6.1,1.724,0.0853,0.1652
20-11-2012,01:56:08,-4.499,92.200,-5.6,1.262,0.0831,0.1652
20-11-2012,02:56:09,-2.305,88.800,-3.9,1.044,0.0816,0.1644
20-11-2012,03:56:10,-7.608,89.200,-9.1,0.687,0.0816,0.1644
20-11-2012,04:56:11,-7.968,90.700,-9.2,0.522,0.0809,0.1644
20-11-2012,05:56:12,-8.264,91.400,-9.4,0.467,0.0787,0.1637
20-11-2012,06:56:13,7.720,87.600,5.8,0.467,0.0700,0.1637
20-11-2012,07:56:14,19.793,49.900,9.1,0.687,0.0744,0.1652
20-11-2012,08:56:15,21.891,30.100,3.6,2.770,0.0867,0.1652
20-11-2012,09:56:16,21.867,28.100,2.6,5.488,0.0940,0.1666
20-11-2012,10:56:17,22.489,31.400,4.7,15.748,0.0976,0.1673
20-11-2012,11:56:18,21.652,36.200,6.0,22.513,0.0976,0.1695
20-11-2012,12:56:19,23.112,40.600,9.0,26.793,0.0976,0.1702
20-11-2012,13:56:20,22.585,43.300,9.5,29.615,0.0983,0.1753
20-11-2012,14:56:21,21.485,44.300,8.8,30.318,0.0896,0.1724
20-11-2012,15:56:22,19.936,47.200,8.4,27.505,0.0816,0.1710
20-11-2012,16:56:23,14.553,51.900,4.8,22.513,0.0736,0.1695
20-11-2012,17:56:24,14.026,60.300,6.5,17.439,0.0700,0.1681
20-11-2012,18:56:25,13.666,67.800,7.8,15.151,0.0671,0.1666
20-11-2012,19:56:26,8.270,71.400,3.4,12.171,0.0642,0.1659
20-11-2012,20:56:27,7.670,76.200,3.8,9.903,0.0628,0.1652
20-11-2012,21:56:28,7.393,74.000,3.1,8.369,0.0613,0.1637
20-11-2012,22:56:29,8.220,69.800,3.0,7.745,0.0613,0.1637
20-11-2012,23:56:30,8.245,62.800,1.6,7.695,0.0606,0.1630
21-11-2012,00:56:31,8.916,58.700,1.3,7.619,0.0598,0.1623
21-11-2012,01:56:32,8.419,61.100,1.4,7.494,0.0598,0.1630
21-11-2012,02:56:33,8.319,66.000,2.3,7.368,0.0591,0.1623
21-11-2012,03:56:34,8.020,68.800,2.6,7.494,0.0591,0.1623
21-11-2012,04:56:35,8.369,69.600,3.1,7.444,0.0584,0.1623
21-11-2012,05:56:36,7.544,71.900,2.8,7.167,0.0584,0.1623
21-11-2012,06:56:37,9.632,73.700,5.2,7.041,0.0584,0.1615
21-11-2012,07:56:38,11.880,67.500,6.1,7.745,0.0584,0.1615
21-11-2012,08:56:39,14.936,62.200,7.8,8.965,0.0591,0.1615
21-11-2012,09:56:40,15.891,61.800,8.6,10.418,0.0598,0.1608
21-11-2012,10:56:41,16.344,60.400,8.7,14.912,0.0598,0.1615
21-11-2012,11:56:42,17.677,57.800,9.3,20.913,0.0606,0.1615
21-11-2012,12:56:43,18.461,59.400,10.4,24.750,0.0577,0.1623
21-11-2012,13:56:44,18.723,57.500,10.2,28.444,0.0526,0.1623
21-11-2012,14:56:45,17.867,62.000,10.5,23.184,0.0475,0.1623
21-11-2012,15:56:46,16.249,62.800,9.2,25.040,0.0424,0.1615
21-11-2012,16:56:47,15.199,60.600,7.6,27.038,0.0381,0.1623
21-11-2012,17:56:48,17.415,54.800,8.2,23.064,0.0344,0.1615
21-11-2012,18:56:49,9.386,61.800,2.4,18.461,0.0315,0.1608
21-11-2012,19:56:50,5.949,91.000,4.6,13.353,0.0308,0.1601
21-11-2012,20:56:51,4.584,94.300,3.8,10.858,0.0308,0.1594
21-11-2012,21:56:52,3.985,95.300,3.3,9.361,0.0301,0.1586
21-11-2012,22:56:53,3.670,95.800,3.1,8.568,0.0301,0.1586
21-11-2012,23:56:54,3.009,96.200,2.5,7.970,0.0301,0.1586
22-11-2012,00:56:55,1.643,96.500,1.1,6.965,0.0315,0.1586
22-11-2012,01:56:56,-1.670,96.700,-2.1,5.591,0.0322,0.1579
22-11-2012,02:56:57,-1.727,92.400,-2.8,4.037,0.0344,0.1579
22-11-2012,03:56:58,-0.620,74.400,-4.6,3.854,0.0352,0.1572
22-11-2012,04:56:59,0.190,63.600,-5.9,3.485,0.0352,0.1572
22-11-2012,05:57:00,0.522,54.300,-7.6,3.354,0.0359,0.1572
22-11-2012,06:57:01,5.128,53.500,-3.5,3.485,0.0359,0.1572
22-11-2012,07:57:02,15.986,47.500,4.8,5.565,0.0359,0.1564
22-11-2012,08:57:03,22.776,32.500,5.5,8.494,0.0366,0.1564
22-11-2012,09:57:04,25.525,20.700,1.4,10.149,0.0373,0.1564
22-11-2012,10:57:05,24.050,24.300,2.4,19.960,0.0359,0.1564
22-11-2012,11:57:06,22.345,40.100,8.1,30.419,0.0330,0.1572
22-11-2012,12:57:07,21.915,46.300,9.9,36.579,0.0264,0.1572
22-11-2012,13:57:08,21.628,48.200,10.2,40.573,0.0184,0.1579
22-11-2012,14:57:09,21.270,51.100,10.8,41.825,0.0090,0.1564
22-11-2012,15:57:10,15.891,55.300,7.0,37.124,0.0039,0.1572
22-11-2012,16:57:11,17.891,56.900,9.2,32.924,0.0003,0.1550
22-11-2012,17:57:12,15.270,58.400,7.2,29.439,-0.0041,0.1550
22-11-2012,18:57:13,11.151,67.000,5.3,20.841,-0.0055,0.1535
22-11-2012,19:57:14,5.796,81.100,2.8,13.690,-0.0048,0.1521
22-11-2012,20:57:15,3.380,90.400,2.0,10.198,-0.0033,0.1514
22-11-2012,21:57:16,4.428,93.800,3.5,8.668,-0.0012,0.1506
22-11-2012,22:57:17,3.221,95.000,2.5,9.485,-0.0004,0.1506
22-11-2012,23:57:18,-2.247,95.100,-2.9,6.585,0.0010,0.1492
23-11-2012,00:57:19,-3.866,95.600,-4.5,5.102,0.0032,0.1499
23-11-2012,01:57:20,-5.079,94.800,-5.8,3.958,0.0054,0.1492
23-11-2012,02:57:21,-5.388,94.000,-6.2,3.168,0.0068,0.1485
23-11-2012,03:57:22,-5.388,93.900,-6.2,2.717,0.0083,0.1485
23-11-2012,04:57:23,-5.729,93.800,-6.6,2.262,0.0097,0.1485
23-11-2012,05:57:24,-4.530,94.400,-5.3,2.021,0.0112,0.1477
23-11-2012,06:57:25,6.535,95.100,5.8,2.797,0.0105,0.1485
23-11-2012,07:57:26,16.963,79.900,13.5,6.102,0.0105,0.1485
23-11-2012,08:57:27,23.497,53.800,13.6,9.410,0.0119,0.1492
23-11-2012,09:57:28,27.112,40.500,12.6,10.858,0.0134,0.1485
23-11-2012,10:57:29,21.485,42.000,8.1,22.705,0.0119,0.1492
23-11-2012,11:57:30,22.082,43.800,9.2,33.027,0.0076,0.1492
23-11-2012,12:57:31,19.270,49.000,8.3,31.944,0.0010,0.1492
23-11-2012,13:57:32,20.293,53.800,10.6,28.742,-0.0033,0.1485
23-11-2012,14:57:33,18.842,56.800,10.1,27.136,-0.0055,0.1477
23-11-2012,15:57:34,18.985,60.400,11.2,23.352,-0.0062,0.1470
23-11-2012,16:57:35,17.701,62.000,10.3,21.748,-0.0077,0.1463
23-11-2012,17:57:36,15.700,67.400,9.7,18.319,-0.0084,0.1456
23-11-2012,18:57:37,13.281,71.800,8.3,16.415,-0.0084,0.1448
23-11-2012,19:57:38,10.712,79.400,7.3,13.618,-0.0077,0.1448
23-11-2012,20:57:39,6.509,87.000,4.5,10.394,-0.0077,0.1441
23-11-2012,21:57:40,4.089,91.000,2.8,8.519,-0.0062,0.1441
23-11-2012,22:57:41,2.074,92.400,1.0,7.870,-0.0055,0.1434
23-11-2012,23:57:42,0.135,93.000,-0.9,6.560,-0.0041,0.1434
24-11-2012,00:57:43,-0.845,92.900,-1.9,5.514,-0.0026,0.1434
24-11-2012,01:57:44,-0.873,94.300,-1.7,4.792,-0.0012,0.1426
24-11-2012,02:57:45,-1.327,95.300,-2.0,4.376,0.0003,0.1426
24-11-2012,03:57:46,1.724,95.800,1.1,3.906,0.0010,0.1426
24-11-2012,04:57:47,4.766,97.000,4.3,4.792,0.0025,0.1441
24-11-2012,05:57:48,7.167,90.100,5.7,5.565,0.0032,0.1434
24-11-2012,06:57:49,13.209,77.800,9.4,7.015,0.0032,0.1434
24-11-2012,07:57:50,15.843,64.700,9.2,8.990,0.0039,0.1426
24-11-2012,08:57:51,17.249,64.200,10.4,11.248,0.0046,0.1434
24-11-2012,09:57:52,18.771,61.500,11.2,12.509,0.0061,0.1426
24-11-2012,10:57:53,20.960,54.400,11.4,22.441,0.0054,0.1426
24-11-2012,11:57:54,22.776,50.300,11.9,32.742,0.0039,0.1434
24-11-2012,12:57:55,23.304,48.900,12.0,37.124,-0.0012,0.1434
24-11-2012,13:57:56,24.267,49.000,12.9,33.417,-0.0070,0.1419
24-11-2012,14:57:57,20.793,48.500,9.6,36.878,-0.0113,0.1426
24-11-2012,15:57:58,20.984,51.900,10.7,30.041,-0.0157,0.1412
24-11-2012,16:57:59,17.296,53.500,7.8,28.394,-0.0171,0.1405
24-11-2012,17:58:00,18.129,56.800,9.4,23.857,-0.0179,0.1397
24-11-2012,18:58:01,17.867,58.900,9.7,20.889,-0.0179,0.1390
24-11-2012,19:58:02,11.783,70.800,6.7,15.676,-0.0186,0.1383
24-11-2012,20:58:03,10.712,78.000,7.0,13.690,-0.0179,0.1368
24-11-2012,21:58:04,9.952,83.600,7.3,12.219,-0.0171,0.1368
24-11-2012,22:58:05,7.770,85.700,5.5,10.785,-0.0164,0.1361
24-11-2012,23:58:06,11.248,86.500,9.1,10.541,-0.0150,0.1354
