"Date","Time, GMT+11:00","Temp, ¡C (SEN S/N: 9818218, LBL: Ambient)","RH, % (SEN S/N: 9818218)","DewPt, ¡C (SEN S/N: 9818218)","Temp, ¡C (SEN S/N: 9824740, LBL: 3cmBG)","Water Content, m?/m? (SEN S/N: 9833758, LBL: 5cmBG)","Water Content, m?/m? (SEN S/N: 9833760, LBL: 10cmBG)"
11-11-2012,16:52:47,19.151,47.800,7.8,30.798,0.1681,0.2625
11-11-2012,17:52:48,14.864,51.000,4.8,23.184,0.1405,0.2618
11-11-2012,18:52:49,11.880,57.400,3.7,16.558,0.1368,0.2618
11-11-2012,19:52:50,7.419,65.100,1.3,12.606,0.1339,0.2610
11-11-2012,20:52:51,5.693,77.300,2.0,9.312,0.1318,0.2610
11-11-2012,21:52:52,5.898,83.500,3.3,8.070,0.1296,0.2603
11-11-2012,22:52:53,5.821,85.900,3.6,7.519,0.1281,0.2603
11-11-2012,23:52:54,5.719,78.800,2.3,7.041,0.1267,0.2596
12-11-2012,00:52:55,6.026,71.500,1.3,6.687,0.1267,0.2596
12-11-2012,01:52:56,6.611,70.200,1.6,6.965,0.1252,0.2589
12-11-2012,02:52:57,6.408,69.700,1.3,6.914,0.1245,0.2589
12-11-2012,03:52:58,6.000,71.300,1.2,6.408,0.1238,0.2581
12-11-2012,04:52:59,6.026,71.000,1.2,6.230,0.1230,0.2581
12-11-2012,05:53:00,5.872,71.500,1.1,6.077,0.1223,0.2574
12-11-2012,06:53:01,6.255,69.700,1.1,6.458,0.1216,0.2574
12-11-2012,07:53:02,6.179,72.800,1.7,7.066,0.1216,0.2574
12-11-2012,08:53:03,6.813,73.100,2.3,7.645,0.1209,0.2567
12-11-2012,09:53:04,10.467,68.500,4.9,9.903,0.1506,0.2574
12-11-2012,10:53:05,14.553,59.400,6.7,15.891,0.1216,0.2560
12-11-2012,11:53:06,13.762,59.600,6.1,18.961,0.1223,0.2560
12-11-2012,12:53:07,11.953,67.300,6.1,18.461,0.1223,0.2560
12-11-2012,13:53:08,15.461,62.200,8.3,27.358,0.1230,0.2560
12-11-2012,14:53:09,17.106,61.100,9.6,33.027,0.1230,0.2560
12-11-2012,15:53:10,16.820,60.600,9.2,32.458,0.1230,0.2560
12-11-2012,16:53:11,16.272,61.000,8.8,25.720,0.1223,0.2560
12-11-2012,17:53:12,15.509,62.600,8.4,20.507,0.1201,0.2560
12-11-2012,18:53:13,12.944,68.600,7.3,17.225,0.1180,0.2552
12-11-2012,19:53:14,10.614,71.700,5.7,13.377,0.1158,0.2552
12-11-2012,20:53:15,8.394,75.100,4.2,10.345,0.1463,0.2552
12-11-2012,21:53:16,8.618,90.100,7.1,9.485,0.1209,0.2545
12-11-2012,22:53:17,8.020,95.400,7.3,10.320,0.1194,0.2545
12-11-2012,23:53:18,7.116,95.300,6.4,9.608,0.1187,0.2538
13-11-2012,00:53:19,6.128,94.500,5.3,8.717,0.1180,0.2538
13-11-2012,01:53:20,5.514,94.300,4.7,7.970,0.1172,0.2538
13-11-2012,02:53:21,4.792,94.100,3.9,7.368,0.1165,0.2530
13-11-2012,03:53:22,4.350,94.600,3.6,6.889,0.1158,0.2530
13-11-2012,04:53:23,3.906,94.100,3.0,6.408,0.1150,0.2530
13-11-2012,05:53:24,3.801,94.500,3.0,6.179,0.1143,0.2530
13-11-2012,06:53:25,3.274,95.600,2.6,6.357,0.1136,0.2530
13-11-2012,07:53:26,5.385,97.300,5.0,8.245,0.1136,0.2530
13-11-2012,08:53:27,7.745,92.700,6.6,11.419,0.1143,0.2530
13-11-2012,09:53:28,12.944,81.700,9.9,14.649,0.1143,0.2530
13-11-2012,10:53:29,18.771,69.500,13.1,19.436,0.1150,0.2523
13-11-2012,11:53:30,24.363,56.900,15.3,26.134,0.1158,0.2523
13-11-2012,12:53:31,20.770,55.000,11.4,34.942,0.1165,0.2516
13-11-2012,13:53:32,19.460,58.100,11.0,31.612,0.1158,0.2530
13-11-2012,14:53:33,19.793,59.500,11.7,32.458,0.1158,0.2523
13-11-2012,15:53:34,18.176,55.200,9.1,33.339,0.1150,0.2523
13-11-2012,16:53:35,14.960,62.700,7.9,24.968,0.1143,0.2523
13-11-2012,17:53:36,13.016,67.000,7.0,20.913,0.1129,0.2523
13-11-2012,18:53:37,11.078,73.300,6.5,16.987,0.1107,0.2523
13-11-2012,19:53:38,7.242,80.800,4.2,12.340,0.1092,0.2523
13-11-2012,20:53:39,6.408,86.500,4.3,10.418,0.1071,0.2516
13-11-2012,21:53:40,5.975,89.400,4.4,9.706,0.1063,0.2509
13-11-2012,22:53:41,5.488,91.700,4.2,9.015,0.1049,0.2509
13-11-2012,23:53:42,5.231,92.800,4.2,8.444,0.1042,0.2509
14-11-2012,00:53:43,5.231,93.000,4.2,8.020,0.1042,0.2501
14-11-2012,01:53:44,4.869,93.500,3.9,7.619,0.1027,0.2501
14-11-2012,02:53:45,4.766,93.800,3.9,7.318,0.1020,0.2501
14-11-2012,03:53:46,5.334,94.900,4.6,7.142,0.1020,0.2501
14-11-2012,04:53:47,3.591,90.900,2.2,5.924,0.1012,0.2501
14-11-2012,05:53:48,1.670,87.100,-0.2,3.617,0.1005,0.2501
14-11-2012,06:53:49,3.854,90.200,2.4,3.906,0.0998,0.2494
14-11-2012,07:53:50,9.731,91.500,8.4,7.217,0.1005,0.2494
14-11-2012,08:53:51,12.968,80.500,9.7,8.170,0.0998,0.2494
14-11-2012,09:53:52,17.153,65.600,10.7,13.449,0.1005,0.2487
14-11-2012,10:53:53,19.984,58.000,11.5,19.532,0.1020,0.2487
14-11-2012,11:53:54,21.939,51.700,11.6,25.550,0.1027,0.2487
14-11-2012,12:53:55,15.390,57.100,7.0,27.038,0.1034,0.2487
14-11-2012,13:53:56,17.463,63.100,10.4,27.063,0.1027,0.2494
14-11-2012,14:53:57,15.008,66.800,8.9,22.800,0.1027,0.2487
14-11-2012,15:53:58,12.389,68.500,6.8,20.412,0.1020,0.2487
14-11-2012,16:53:59,13.233,69.700,7.8,20.198,0.1005,0.2487
14-11-2012,17:54:00,11.807,72.100,7.0,18.319,0.0998,0.2487
14-11-2012,18:54:01,10.100,78.800,6.6,14.697,0.0983,0.2487
14-11-2012,19:54:02,8.618,83.600,6.0,11.929,0.0969,0.2480
14-11-2012,20:54:03,7.343,87.900,5.5,9.608,0.0962,0.2487
14-11-2012,21:54:04,6.763,91.300,5.5,8.519,0.0947,0.2480
14-11-2012,22:54:05,5.565,91.200,4.2,7.745,0.0940,0.2472
14-11-2012,23:54:06,4.792,90.000,3.3,6.458,0.0933,0.2472
15-11-2012,00:54:07,5.719,93.100,4.7,6.128,0.1347,0.2480
15-11-2012,01:54:08,5.128,91.500,3.9,6.408,0.0947,0.2472
15-11-2012,02:54:09,5.179,90.800,3.8,5.975,0.0940,0.2465
15-11-2012,03:54:10,5.488,86.200,3.4,5.924,0.0933,0.2465
15-11-2012,04:54:11,5.411,84.200,3.0,5.821,0.0925,0.2465
15-11-2012,05:54:12,4.973,80.700,1.9,5.462,0.0918,0.2465
15-11-2012,06:54:13,5.975,75.400,2.0,5.334,0.0911,0.2465
15-11-2012,07:54:14,9.829,59.400,2.3,7.015,0.0911,0.2465
15-11-2012,08:54:15,13.401,50.300,3.3,9.509,0.0904,0.2458
15-11-2012,09:54:16,16.511,47.800,5.4,13.185,0.0911,0.2451
15-11-2012,10:54:17,17.486,46.300,5.8,18.390,0.0918,0.2451
15-11-2012,11:54:18,20.841,45.800,8.7,24.388,0.0933,0.2443
15-11-2012,12:54:19,18.247,43.700,5.7,36.119,0.0933,0.2443
15-11-2012,13:54:20,15.700,47.600,4.6,29.115,0.0947,0.2451
15-11-2012,14:54:21,13.906,54.300,4.8,26.524,0.0940,0.2451
15-11-2012,15:54:22,11.102,61.500,4.0,21.079,0.0947,0.2443
15-11-2012,16:54:23,8.543,58.600,0.9,15.055,0.0925,0.2443
15-11-2012,17:54:24,8.444,58.300,0.7,15.963,0.0904,0.2436
15-11-2012,18:54:25,6.712,57.000,-1.2,11.492,0.0889,0.2436
15-11-2012,19:54:26,5.437,60.300,-1.6,9.262,0.0874,0.2429
15-11-2012,20:54:27,4.947,67.500,-0.6,7.645,0.0860,0.2429
15-11-2012,21:54:28,4.947,74.500,0.8,7.268,0.0845,0.2429
15-11-2012,22:54:29,4.402,76.000,0.5,7.192,0.0845,0.2422
15-11-2012,23:54:30,3.880,80.400,0.8,6.281,0.0838,0.2422
16-11-2012,00:54:31,3.643,80.700,0.6,5.719,0.0831,0.2422
16-11-2012,01:54:32,4.246,83.900,1.8,5.847,0.0824,0.2414
16-11-2012,02:54:33,4.063,85.700,1.9,5.616,0.0816,0.2414
16-11-2012,03:54:34,4.168,88.300,2.4,5.488,0.1259,0.2414
16-11-2012,04:54:35,2.610,87.100,0.7,4.688,0.0824,0.2414
16-11-2012,05:54:36,1.126,86.900,-0.8,2.557,0.0816,0.2414
16-11-2012,06:54:37,4.168,93.800,3.3,4.428,0.0809,0.2414
16-11-2012,07:54:38,10.541,88.800,8.8,7.945,0.0809,0.2407
16-11-2012,08:54:39,17.819,63.200,10.7,9.780,0.0809,0.2407
16-11-2012,09:54:40,22.011,54.300,12.4,15.294,0.0816,0.2407
16-11-2012,10:54:41,24.895,51.500,14.2,25.162,0.0831,0.2400
16-11-2012,11:54:42,24.122,51.800,13.6,29.115,0.0845,0.2400
16-11-2012,12:54:43,22.202,52.800,12.1,34.942,0.0853,0.2407
16-11-2012,13:54:44,17.629,53.900,8.2,35.315,0.0860,0.2407
16-11-2012,14:54:45,20.650,56.800,11.8,32.124,0.0853,0.2407
16-11-2012,15:54:46,21.294,53.100,11.4,37.838,0.0853,0.2407
16-11-2012,16:54:47,15.796,50.700,5.6,33.261,0.0853,0.2407
16-11-2012,17:54:48,13.810,61.700,6.6,21.581,0.0824,0.2407
16-11-2012,18:54:49,10.687,62.300,3.8,16.511,0.0809,0.2400
16-11-2012,19:54:50,5.539,72.100,0.9,11.929,0.0787,0.2400
16-11-2012,20:54:51,3.089,80.500,0.1,7.268,0.0766,0.2392
16-11-2012,21:54:52,2.155,82.700,-0.5,5.102,0.0751,0.2392
16-11-2012,22:54:53,1.967,85.400,-0.2,4.220,0.0954,0.2385
16-11-2012,23:54:54,1.534,85.800,-0.6,3.512,0.1136,0.2385
17-11-2012,00:54:55,0.190,84.400,-2.1,2.370,0.0751,0.2378
17-11-2012,01:54:56,-0.451,82.100,-3.1,1.317,0.0744,0.2378
17-11-2012,02:54:57,-1.527,82.500,-4.1,1.153,0.0736,0.2378
17-11-2012,03:54:58,-2.392,78.800,-5.6,-0.060,0.0729,0.2371
17-11-2012,04:54:59,-2.479,81.500,-5.2,-0.367,0.0722,0.2371
17-11-2012,05:55:00,-2.276,82.400,-4.9,-0.479,0.0715,0.2371
17-11-2012,06:55:01,1.751,88.700,0.1,1.344,0.0715,0.2363
17-11-2012,07:55:02,10.173,71.700,5.3,4.766,0.0715,0.2363
17-11-2012,08:55:03,13.137,56.000,4.6,8.693,0.0722,0.2356
17-11-2012,09:55:04,15.438,54.700,6.4,13.088,0.0729,0.2356
17-11-2012,10:55:05,18.652,52.900,8.9,19.151,0.0744,0.2356
17-11-2012,11:55:06,18.390,50.900,8.1,24.315,0.0758,0.2356
17-11-2012,12:55:07,18.343,52.700,8.5,30.469,0.0758,0.2356
17-11-2012,13:55:08,18.533,53.700,9.0,36.281,0.0766,0.2356
17-11-2012,14:55:09,19.103,52.400,9.1,37.590,0.0773,0.2356
17-11-2012,15:55:10,15.294,54.700,6.2,31.586,0.0773,0.2356
17-11-2012,16:55:11,17.272,55.600,8.3,27.481,0.0758,0.2356
17-11-2012,17:55:12,10.443,61.900,3.5,18.557,0.0751,0.2356
17-11-2012,18:55:13,9.238,69.700,4.0,14.002,0.0751,0.2356
17-11-2012,19:55:14,7.242,80.000,4.0,10.638,0.0729,0.2349
17-11-2012,20:55:15,5.514,85.200,3.2,8.070,0.0715,0.2342
17-11-2012,21:55:16,4.168,86.500,2.1,6.331,0.0700,0.2342
17-11-2012,22:55:17,3.354,89.200,1.7,5.102,0.0693,0.2334
17-11-2012,23:55:18,4.063,93.600,3.1,5.488,0.0678,0.2327
18-11-2012,00:55:19,4.714,93.200,3.7,5.796,0.0678,0.2327
18-11-2012,01:55:20,3.932,92.000,2.8,5.539,0.0671,0.2327
18-11-2012,02:55:21,3.433,91.300,2.2,5.154,0.0664,0.2327
18-11-2012,03:55:22,3.195,94.200,2.4,4.688,0.0664,0.2327
18-11-2012,04:55:23,2.450,95.600,1.8,4.194,0.0657,0.2327
18-11-2012,05:55:24,1.126,92.200,-0.0,3.485,0.0657,0.2327
18-11-2012,06:55:25,3.985,89.600,2.4,3.221,0.0649,0.2320
18-11-2012,07:55:26,7.594,75.600,3.6,5.205,0.0657,0.2320
18-11-2012,08:55:27,11.613,64.000,5.0,7.695,0.0657,0.2313
18-11-2012,09:55:28,13.425,54.900,4.6,11.613,0.0657,0.2313
18-11-2012,10:55:29,17.177,50.100,6.7,17.439,0.0671,0.2305
18-11-2012,11:55:30,15.915,52.500,6.2,22.082,0.0686,0.2313
18-11-2012,12:55:31,5.411,71.300,0.6,16.630,0.0686,0.2313
18-11-2012,13:55:32,10.956,79.600,7.6,33.079,0.0693,0.2305
18-11-2012,14:55:33,9.238,74.300,4.9,23.737,0.0700,0.2313
18-11-2012,15:55:34,9.903,74.600,5.6,19.770,0.0700,0.2313
18-11-2012,16:55:35,4.480,83.500,1.9,12.678,0.0686,0.2320
18-11-2012,17:55:36,5.924,90.300,4.5,10.932,0.0678,0.2320
18-11-2012,18:55:37,3.116,90.600,1.7,7.745,0.0664,0.2313
18-11-2012,19:55:38,2.584,94.400,1.8,6.965,0.1056,0.2313
18-11-2012,20:55:39,1.724,95.000,1.0,6.051,0.0664,0.2305
18-11-2012,21:55:40,1.289,96.500,0.8,5.437,0.0657,0.2298
18-11-2012,22:55:41,0.934,97.300,0.6,4.480,0.0649,0.2298
18-11-2012,23:55:42,1.044,98.000,0.8,4.194,0.0642,0.2298
19-11-2012,00:55:43,0.962,98.300,0.7,3.932,0.0642,0.2291
19-11-2012,01:55:44,1.017,99.000,0.9,4.089,0.0635,0.2291
19-11-2012,02:55:45,1.425,99.700,1.4,4.194,0.0635,0.2291
19-11-2012,03:55:46,1.913,100.000,1.9,4.272,0.0635,0.2291
19-11-2012,04:55:47,2.074,100.000,2.1,4.298,0.0628,0.2291
19-11-2012,05:55:48,2.343,100.000,2.3,4.272,0.0628,0.2291
19-11-2012,06:55:49,2.823,100.000,2.8,4.532,0.0628,0.2291
19-11-2012,07:55:50,3.063,100.000,3.1,5.128,0.0628,0.2291
19-11-2012,08:55:51,4.973,99.500,4.9,6.661,0.0628,0.2291
19-11-2012,09:55:52,6.077,96.600,5.6,8.792,0.0635,0.2291
19-11-2012,10:55:53,7.544,93.800,6.6,11.297,0.0642,0.2298
19-11-2012,11:55:54,12.678,89.400,11.0,14.649,0.0649,0.2305
19-11-2012,12:55:55,16.534,75.300,12.2,22.968,0.0686,0.2305
19-11-2012,13:55:56,18.319,66.400,12.0,34.466,0.0707,0.2313
19-11-2012,14:55:57,19.318,58.300,10.9,37.838,0.0736,0.2313
19-11-2012,15:55:58,19.912,57.400,11.3,37.069,0.0751,0.2320
19-11-2012,16:55:59,18.604,53.900,9.1,30.925,0.0751,0.2320
19-11-2012,17:56:00,14.026,58.000,5.9,22.896,0.0744,0.2320
19-11-2012,18:56:01,11.540,65.500,5.3,17.272,0.0715,0.2320
19-11-2012,19:56:02,7.745,74.700,3.5,12.847,0.0700,0.2320
19-11-2012,20:56:03,4.506,79.600,1.3,8.020,0.0686,0.2313
19-11-2012,21:56:04,3.036,82.700,0.4,5.821,0.0664,0.2313
19-11-2012,22:56:05,1.913,83.900,-0.5,4.662,0.0657,0.2305
19-11-2012,23:56:06,1.235,85.400,-0.9,3.696,0.0649,0.2305
20-11-2012,00:56:07,0.107,83.100,-2.4,2.584,0.0635,0.2298
20-11-2012,01:56:08,-0.535,83.400,-3.0,1.859,0.0628,0.2298
20-11-2012,02:56:09,-0.339,84.900,-2.6,1.588,0.0620,0.2298
20-11-2012,03:56:10,-1.356,82.600,-3.9,0.934,0.0620,0.2291
20-11-2012,04:56:11,-2.131,82.800,-4.7,0.218,0.0606,0.2291
20-11-2012,05:56:12,-2.654,81.700,-5.4,-0.451,0.1143,0.2291
20-11-2012,06:56:13,1.017,87.700,-0.8,0.660,0.1049,0.2291
20-11-2012,07:56:14,12.485,68.700,6.9,4.324,0.0918,0.2284
20-11-2012,08:56:15,17.320,42.500,4.5,9.163,0.1056,0.2284
20-11-2012,09:56:16,22.465,36.200,6.8,15.103,0.1107,0.2276
20-11-2012,10:56:17,25.162,40.900,11.0,23.545,0.0969,0.2276
20-11-2012,11:56:18,23.352,37.300,8.0,26.891,0.1078,0.2276
20-11-2012,12:56:19,25.866,45.800,13.3,38.896,0.1150,0.2276
20-11-2012,13:56:20,24.605,46.300,12.3,48.604,0.0744,0.2276
20-11-2012,14:56:21,23.328,43.100,10.1,46.931,0.0751,0.2284
20-11-2012,15:56:22,20.436,46.600,8.6,37.921,0.0744,0.2284
20-11-2012,16:56:23,14.960,51.100,5.0,27.407,0.0722,0.2284
20-11-2012,17:56:24,13.738,60.800,6.3,20.674,0.0700,0.2284
20-11-2012,18:56:25,14.050,66.900,8.0,17.653,0.0686,0.2276
20-11-2012,19:56:26,9.262,68.800,3.8,13.978,0.0671,0.2276
20-11-2012,20:56:27,8.120,75.700,4.1,10.541,0.1325,0.2276
20-11-2012,21:56:28,7.670,73.700,3.3,8.891,0.1419,0.2276
20-11-2012,22:56:29,8.195,68.900,2.8,8.469,0.1005,0.2269
20-11-2012,23:56:30,8.245,62.100,1.4,8.593,0.1012,0.2269
21-11-2012,00:56:31,8.916,57.800,1.1,8.668,0.1136,0.2262
21-11-2012,01:56:32,8.519,60.000,1.2,8.543,0.0947,0.2262
21-11-2012,02:56:33,8.369,64.800,2.1,8.319,0.0983,0.2262
21-11-2012,03:56:34,8.045,68.000,2.5,8.419,0.0678,0.2262
21-11-2012,04:56:35,8.245,69.600,3.0,8.270,0.1405,0.2254
21-11-2012,05:56:36,7.619,71.600,2.8,7.970,0.1136,0.2254
21-11-2012,06:56:37,8.866,73.500,4.4,7.995,0.1172,0.2254
21-11-2012,07:56:38,10.785,68.800,5.3,9.262,0.1136,0.2254
21-11-2012,08:56:39,13.088,64.600,6.6,10.858,0.1165,0.2254
21-11-2012,09:56:40,12.920,64.800,6.5,13.666,0.0998,0.2247
21-11-2012,10:56:41,14.792,63.200,7.9,17.867,0.1085,0.2247
21-11-2012,11:56:42,18.081,60.300,10.3,21.318,0.1012,0.2240
21-11-2012,12:56:43,17.296,60.600,9.6,28.270,0.1012,0.2240
21-11-2012,13:56:44,17.249,59.600,9.3,36.552,0.1063,0.2240
21-11-2012,14:56:45,18.247,63.700,11.3,27.407,0.1129,0.2240
21-11-2012,15:56:46,15.915,62.300,8.7,28.891,0.0976,0.2240
21-11-2012,16:56:47,15.581,58.900,7.6,27.801,0.0657,0.2233
21-11-2012,17:56:48,16.463,54.400,7.3,22.106,0.0642,0.2233
21-11-2012,18:56:49,12.654,58.900,4.8,18.271,0.0628,0.2225
21-11-2012,19:56:50,8.295,85.800,6.1,14.146,0.0613,0.2225
21-11-2012,20:56:51,6.433,92.200,5.3,11.078,0.1107,0.2225
21-11-2012,21:56:52,5.591,94.500,4.8,9.632,0.1063,0.2225
21-11-2012,22:56:53,5.076,95.800,4.5,8.866,0.0991,0.2218
21-11-2012,23:56:54,4.454,96.600,4.0,8.195,0.0983,0.2218
22-11-2012,00:56:55,3.643,95.500,3.0,7.066,0.1020,0.2211
22-11-2012,01:56:56,2.557,92.600,1.5,5.334,0.0904,0.2218
22-11-2012,02:56:57,0.880,87.400,-1.0,3.485,0.0584,0.2211
22-11-2012,03:56:58,1.561,85.100,-0.7,3.564,0.0584,0.2211
22-11-2012,04:56:59,1.425,80.400,-1.6,3.248,0.0577,0.2204
22-11-2012,05:57:00,1.724,74.600,-2.3,3.380,0.0969,0.2204
22-11-2012,06:57:01,5.102,72.200,0.5,3.932,0.0976,0.2204
22-11-2012,07:57:02,13.618,63.500,6.8,7.845,0.0591,0.2196
22-11-2012,08:57:03,18.533,48.700,7.5,12.920,0.0584,0.2196
22-11-2012,09:57:04,21.127,37.700,6.2,18.247,0.0584,0.2189
22-11-2012,10:57:05,26.989,39.800,12.2,25.453,0.0591,0.2182
22-11-2012,11:57:06,27.825,44.300,14.6,31.357,0.1071,0.2189
22-11-2012,12:57:07,27.284,49.300,15.8,42.475,0.1027,0.2182
22-11-2012,13:57:08,26.426,48.600,14.7,54.564,0.0620,0.2182
22-11-2012,14:57:09,28.866,47.800,16.7,54.300,0.0613,0.2182
22-11-2012,15:57:10,23.136,47.400,11.4,44.905,0.0598,0.2182
22-11-2012,16:57:11,25.137,51.500,14.5,35.128,0.0577,0.2182
22-11-2012,17:57:12,19.912,51.000,9.5,29.290,0.0562,0.2182
22-11-2012,18:57:13,15.270,60.800,7.8,22.130,0.0540,0.2175
22-11-2012,19:57:14,10.443,70.800,5.4,16.630,0.0526,0.2167
22-11-2012,20:57:15,7.619,80.700,4.5,11.467,0.0511,0.2175
22-11-2012,21:57:16,6.763,83.900,4.2,9.361,0.0497,0.2167
22-11-2012,22:57:17,7.720,90.400,6.3,10.222,0.0497,0.2160
22-11-2012,23:57:18,4.428,81.800,1.6,7.116,0.0482,0.2153
23-11-2012,00:57:19,3.195,83.300,0.6,5.488,0.0475,0.2153
23-11-2012,01:57:20,1.886,82.900,-0.7,4.272,0.0475,0.2153
23-11-2012,02:57:21,1.208,83.200,-1.3,3.485,0.0468,0.2146
23-11-2012,03:57:22,0.825,84.000,-1.6,2.930,0.0468,0.2146
23-11-2012,04:57:23,0.605,84.800,-1.7,2.584,0.0468,0.2146
23-11-2012,05:57:24,1.071,88.400,-0.6,2.637,0.0468,0.2138
23-11-2012,06:57:25,4.558,92.400,3.4,4.063,0.0468,0.2138
23-11-2012,07:57:26,13.137,80.400,9.9,8.045,0.0468,0.2131
23-11-2012,08:57:27,17.439,60.700,9.8,11.783,0.0816,0.2131
23-11-2012,09:57:28,22.202,50.300,11.4,17.510,0.0845,0.2124
23-11-2012,10:57:29,24.847,46.300,12.6,25.939,0.0816,0.2116
23-11-2012,11:57:30,26.744,48.100,14.9,30.976,0.0962,0.2116
23-11-2012,12:57:31,21.987,52.100,11.7,34.150,0.0991,0.2124
23-11-2012,13:57:32,22.705,59.500,14.4,34.176,0.0519,0.2124
23-11-2012,14:57:33,22.753,60.000,14.6,32.407,0.0511,0.2124
23-11-2012,15:57:34,21.604,64.500,14.6,27.358,0.0504,0.2124
23-11-2012,16:57:35,20.103,66.400,13.7,24.847,0.0824,0.2124
23-11-2012,17:57:36,16.082,69.400,10.5,20.341,0.0766,0.2124
23-11-2012,18:57:37,14.697,73.200,10.0,17.558,0.0780,0.2124
23-11-2012,19:57:38,12.823,78.500,9.2,14.792,0.0744,0.2124
23-11-2012,20:57:39,9.040,81.600,6.1,11.078,0.0860,0.2116
23-11-2012,21:57:40,7.619,86.200,5.5,9.064,0.0896,0.2116
23-11-2012,22:57:41,7.091,89.300,5.5,8.394,0.0933,0.2116
23-11-2012,23:57:42,5.745,87.400,3.8,7.318,0.0918,0.2109
24-11-2012,00:57:43,4.428,86.600,2.4,6.204,0.0991,0.2109
24-11-2012,01:57:44,3.880,87.700,2.0,5.411,0.0889,0.2109
24-11-2012,02:57:45,3.485,88.700,1.8,4.921,0.0874,0.2102
24-11-2012,03:57:46,4.011,90.900,2.7,4.532,0.0490,0.2102
24-11-2012,04:57:47,5.949,96.300,5.4,5.565,0.0490,0.2102
24-11-2012,05:57:48,7.268,89.100,5.6,6.382,0.0490,0.2102
24-11-2012,06:57:49,11.078,78.800,7.5,8.070,0.0490,0.2095
24-11-2012,07:57:50,14.601,68.000,8.8,10.590,0.0962,0.2095
24-11-2012,08:57:51,16.796,65.000,10.2,12.703,0.1020,0.2095
24-11-2012,09:57:52,18.985,61.800,11.5,16.034,0.1034,0.2087
24-11-2012,10:57:53,21.366,54.900,11.9,21.533,0.0911,0.2087
24-11-2012,11:57:54,22.705,51.500,12.2,26.207,0.0947,0.2080
24-11-2012,12:57:55,22.034,51.800,11.7,35.315,0.0795,0.2080
24-11-2012,13:57:56,22.992,52.600,12.8,36.335,0.0504,0.2080
24-11-2012,14:57:57,20.412,50.400,9.8,40.573,0.0504,0.2080
24-11-2012,15:57:58,19.627,54.700,10.3,31.459,0.0497,0.2087
24-11-2012,16:57:59,16.749,55.500,7.8,27.604,0.0490,0.2080
24-11-2012,17:58:00,17.296,59.400,9.3,22.800,0.0468,0.2073
24-11-2012,18:58:01,16.844,61.600,9.4,19.936,0.0460,0.2073
24-11-2012,19:58:02,12.195,70.900,7.1,15.867,0.0453,0.2073
24-11-2012,20:58:03,11.589,78.000,7.9,13.690,0.0446,0.2066
24-11-2012,21:58:04,10.785,83.500,8.1,12.292,0.0439,0.2066
24-11-2012,22:58:05,9.064,86.300,6.9,10.932,0.0439,0.2066
24-11-2012,23:58:06,10.369,90.000,8.8,10.614,0.0431,0.2058
25-11-2012,00:58:07,10.712,86.000,8.5,11.443,0.0424,0.2058
25-11-2012,01:58:08,8.742,86.200,6.6,10.026,0.0431,0.2058
