"Date","Time, GMT+11:00","Temp, °C (LGR S/N: 9832556, SEN S/N: 9818207, LBL: Ambient)","RH, % (LGR S/N: 9832556, SEN S/N: 9818207)","Water Content, m³/m³ (LGR S/N: 9832556, SEN S/N: 9827490, LBL: 5cmBG)","Water Content, m³/m³ (LGR S/N: 9832556, SEN S/N: 9833762, LBL: 10cmBG)","DewPt, °C (LGR S/N: 9832556, SEN S/N: 9818207)"
02/05/15,16:53:33,7.870,100.000,0.1862,0.2472,7.9
02/05/15,17:53:34,7.242,100.000,0.1870,0.2472,7.2
02/05/15,18:53:35,6.990,100.000,0.1862,0.2472,7.0
02/05/15,19:53:36,6.965,100.000,0.1862,0.2472,7.0
02/05/15,20:53:37,6.914,100.000,0.1862,0.2472,6.9
02/05/15,21:53:38,6.864,100.000,0.1855,0.2472,6.9
02/05/15,22:53:39,6.737,100.000,0.1862,0.2472,6.7
02/05/15,23:53:40,6.585,100.000,0.1855,0.2472,6.6
03/05/15,00:53:41,5.949,100.000,0.1855,0.2472,6.0
03/05/15,01:53:42,4.714,100.000,0.1855,0.2472,4.7
03/05/15,02:53:43,2.903,100.000,0.1855,0.2472,2.9
03/05/15,03:53:44,1.724,99.600,0.1840,0.2472,1.7
03/05/15,04:53:45,1.534,100.000,0.1840,0.2472,1.5
03/05/15,05:53:46,0.246,99.600,0.1840,0.2472,0.2
03/05/15,06:53:47,-0.591,97.700,0.1840,0.2472,-0.9
03/05/15,07:53:48,-0.143,98.200,0.1833,0.2472,-0.4
03/05/15,08:53:49,0.051,98.700,0.1833,0.2472,-0.1
03/05/15,09:53:50,2.316,100.000,0.1833,0.2465,2.3
03/05/15,10:53:51,5.231,100.000,0.1840,0.2465,5.2
03/05/15,11:53:52,8.469,100.000,0.1855,0.2465,8.5
03/05/15,12:53:53,8.817,100.000,0.1855,0.2465,8.8
03/05/15,13:53:54,11.200,95.000,0.1862,0.2465,10.4
03/05/15,14:53:55,12.485,85.800,0.1855,0.2458,10.2
03/05/15,15:53:56,12.654,84.800,0.1840,0.2451,10.2
03/05/15,16:53:57,11.297,86.200,0.1840,0.2451,9.1
03/05/15,17:53:58,9.706,88.300,0.1826,0.2451,7.9
03/05/15,18:53:59,6.712,90.200,0.1819,0.2451,5.2
03/05/15,19:54:00,3.221,85.900,0.1811,0.2451,1.1
03/05/15,20:54:01,2.983,94.700,0.1811,0.2451,2.2
03/05/15,21:54:02,0.467,89.900,0.1804,0.2443,-1.0
03/05/15,22:54:03,-0.676,91.700,0.1804,0.2443,-1.9
03/05/15,23:54:04,-1.641,89.200,0.1797,0.2443,-3.2
04/05/15,00:54:05,-0.817,93.400,0.1790,0.2443,-1.8
04/05/15,01:54:06,0.384,97.400,0.1790,0.2443,0.0
04/05/15,02:54:07,0.989,99.300,0.1782,0.2443,0.9
04/05/15,03:54:08,0.742,99.100,0.1782,0.2443,0.6
04/05/15,04:54:09,-0.116,97.800,0.1782,0.2436,-0.4
04/05/15,05:54:10,-0.395,97.200,0.1782,0.2436,-0.8
04/05/15,06:54:11,-0.004,98.900,0.1782,0.2443,-0.2
04/05/15,07:54:12,0.495,98.800,0.1790,0.2436,0.3
04/05/15,08:54:13,0.880,99.900,0.1782,0.2436,0.9
04/05/15,09:54:14,1.886,99.900,0.1790,0.2436,1.9
04/05/15,10:54:15,3.327,97.100,0.1790,0.2436,2.9
04/05/15,11:54:16,5.539,84.000,0.1782,0.2429,3.1
04/05/15,12:54:17,8.270,75.300,0.1790,0.2429,4.2
04/05/15,13:54:18,10.124,86.700,0.1790,0.2422,8.0
04/05/15,14:54:19,10.956,87.600,0.1782,0.2422,9.0
04/05/15,15:54:20,10.369,82.800,0.1768,0.2414,7.6
04/05/15,16:54:21,8.195,78.700,0.1746,0.2414,4.7
04/05/15,17:54:22,5.668,82.400,0.1746,0.2414,2.9
04/05/15,18:54:23,4.194,88.600,0.1739,0.2407,2.5
04/05/15,19:54:24,3.406,87.900,0.1732,0.2407,1.6
