10/28/09 14:00:00,15.676,13.04,9.287,7.795
10/28/09 15:00:00,14.05,12.195,9.287,7.97
10/28/09 16:00:00,17.558,14.649,9.287,8.095
10/28/09 17:00:00,12.292,11.54,9.361,8.195
10/28/09 18:00:00,12.05,10.858,9.262,8.245
10/28/09 19:00:00,10.1,9.903,9.089,8.245
10/28/09 20:00:00,9.015,8.99,8.941,8.22
10/28/09 21:00:00,8.145,8.344,8.742,8.17
10/28/09 22:00:00,6.026,7.167,8.519,8.07
10/28/09 23:00:00,6.128,6.914,8.245,7.97
10/29/09 00:00:00,5.539,6.611,7.97,7.82
10/29/09 01:00:00,4.688,6.128,7.72,7.695
10/29/09 02:00:00,3.67,5.539,7.494,7.519
10/29/09 03:00:00,3.327,5.076,7.242,7.368
10/29/09 04:00:00,5.949,5.514,6.965,7.217
10/29/09 05:00:00,5.898,5.745,6.737,7.041
10/29/09 06:00:00,7.845,6.382,6.611,6.914
10/29/09 07:00:00,8.543,7.167,6.535,6.788
10/29/09 08:00:00,10.001,8.419,6.585,6.712
10/29/09 09:00:00,12.413,10.32,6.763,6.687
10/29/09 10:00:00,17.034,14.385,7.091,6.737
10/29/09 11:00:00,21.843,17.463,7.82,6.914
10/29/09 12:00:00,20.865,17.653,8.767,7.268
10/29/09 13:00:00,19.746,21.079,9.46,7.72
10/29/09 14:00:00,26.329,27.554,10.124,8.145
10/29/09 15:00:00,27.751,29.19,10.761,8.568
10/29/09 16:00:00,11.37,16.296,11.297,8.99
10/29/09 17:00:00,22.968,16.082,11.224,9.336
10/29/09 18:00:00,16.439,13.546,11.029,9.46
10/29/09 19:00:00,11.734,12.025,10.907,9.509
10/29/09 20:00:00,8.891,9.706,10.687,9.534
10/29/09 21:00:00,7.845,8.841,10.296,9.46
10/29/09 22:00:00,5.205,7.368,9.903,9.336
10/29/09 23:00:00,5.462,7.167,9.485,9.139
10/30/09 00:00:00,4.063,6.281,9.089,8.941
10/30/09 01:00:00,3.696,5.821,8.717,8.717
10/30/09 02:00:00,5.154,6.204,8.369,8.494
10/30/09 03:00:00,5.205,5.796,8.045,8.27
10/30/09 04:00:00,4.973,5.693,7.77,8.07
