"Date","Time, GMT+11:00","Temp, °C (LGR S/N: 9832559, SEN S/N: 9818224, LBL: Ambient)","RH, % (LGR S/N: 9832559, SEN S/N: 9818224)","Temp, °C (LGR S/N: 9832559, SEN S/N: 9824745, LBL: 3cmBG)","Water Content, m³/m³ (LGR S/N: 9832559, SEN S/N: 9827494, LBL: 5cmBG)","Water Content, m³/m³ (LGR S/N: 9832559, SEN S/N: 9827497, LBL: 10cmBG)","DewPt, °C (LGR S/N: 9832559, SEN S/N: 9818224)"
19/11/17,12:00:01,14.457,43.600,9.583,0.2494,0.2727,2.2
19/11/17,13:00:01,19.984,23.000,9.854,0.2494,0.2719,-1.8
19/11/17,14:00:01,20.865,5.200,10.638,0.2487,0.2719,-19.7
19/11/17,15:00:01,19.103,4.700,11.370,0.2487,0.2712,-22.1
19/11/17,16:00:01,18.533,31.600,11.856,0.2487,0.2698,1.4
19/11/17,17:00:01,17.130,97.900,12.292,0.2480,0.2690,16.8
19/11/17,18:00:01,15.366,99.400,12.413,0.2480,0.2683,15.3
19/11/17,19:00:01,14.050,100.000,12.316,0.2472,0.2683,14.1
19/11/17,20:00:01,12.316,100.000,12.074,0.2472,0.2676,12.3
19/11/17,21:00:01,11.029,100.000,11.759,0.2465,0.2676,11.0
19/11/17,22:00:01,8.941,99.800,11.394,0.2465,0.2668,8.9
19/11/17,23:00:01,7.795,98.700,10.883,0.2465,0.2668,7.6
20/11/17,00:00:01,7.091,96.900,10.369,0.2451,0.2661,6.6
20/11/17,01:00:01,6.306,95.200,9.952,0.2451,0.2654,5.6
20/11/17,02:00:01,6.153,95.000,9.558,0.2443,0.2654,5.4
20/11/17,03:00:01,5.847,94.400,9.262,0.2443,0.2654,5.0
20/11/17,04:00:01,5.385,92.600,8.941,0.2443,0.2647,4.3
20/11/17,05:00:01,5.462,92.600,8.643,0.2436,0.2647,4.4
20/11/17,06:00:01,5.128,92.400,8.444,0.2443,0.2647,4.0
20/11/17,07:00:01,4.818,91.800,8.195,0.2436,0.2639,3.6
20/11/17,08:00:01,8.369,98.500,8.045,0.2436,0.2639,8.2
20/11/17,09:00:01,13.161,98.200,8.245,0.2436,0.2639,12.9
20/11/17,10:00:01,16.153,72.400,8.717,0.2436,0.2632,11.2
20/11/17,11:00:01,18.033,40.300,9.287,0.2429,0.2632,4.4
20/11/17,12:00:01,19.413,29.000,9.952,0.2429,0.2625,0.9
20/11/17,13:00:01,20.579,48.400,10.663,0.2429,0.2618,9.3
20/11/17,14:00:01,21.413,91.300,11.419,0.2422,0.2610,20.0
20/11/17,15:00:01,20.889,95.200,12.122,0.2422,0.2596,20.1
20/11/17,16:00:01,19.270,92.600,12.678,0.2414,0.2581,18.1
20/11/17,17:00:01,18.628,89.000,13.064,0.2414,0.2574,16.8
20/11/17,18:00:01,17.391,89.900,13.233,0.2407,0.2567,15.7
20/11/17,19:00:01,15.390,87.900,13.185,0.2407,0.2567,13.4
20/11/17,20:00:01,12.630,92.000,12.896,0.2400,0.2560,11.4
20/11/17,21:00:01,11.078,89.700,12.461,0.2400,0.2560,9.5
20/11/17,22:00:01,9.756,86.100,11.953,0.2392,0.2560,7.6
20/11/17,23:00:01,8.394,84.300,11.419,0.2392,0.2552,5.9
21/11/17,00:00:01,7.670,84.500,10.883,0.2392,0.2552,5.2
21/11/17,01:00:01,7.242,85.600,10.467,0.2385,0.2552,5.0
21/11/17,02:00:01,6.990,86.100,10.124,0.2385,0.2545,4.8
21/11/17,03:00:01,7.116,90.300,9.829,0.2385,0.2545,5.6
21/11/17,04:00:01,6.940,90.900,9.632,0.2378,0.2545,5.6
21/11/17,05:00:01,6.255,86.600,9.410,0.2378,0.2545,4.2
21/11/17,06:00:01,5.872,86.500,9.139,0.2378,0.2545,3.8
21/11/17,07:00:01,6.255,88.700,8.891,0.2378,0.2545,4.5
21/11/17,08:00:01,9.952,98.600,8.817,0.2378,0.2545,9.8
21/11/17,09:00:01,13.666,99.100,9.064,0.2378,0.2545,13.5
21/11/17,10:00:01,17.249,78.600,9.509,0.2378,0.2538,13.5
21/11/17,11:00:01,18.200,43.500,10.149,0.2378,0.2538,5.6
21/11/17,12:00:01,18.533,41.400,10.834,0.2371,0.2530,5.2
21/11/17,13:00:01,20.079,98.800,11.443,0.2371,0.2523,19.9
21/11/17,14:00:01,18.628,93.400,12.001,0.2363,0.2516,17.6
21/11/17,15:00:01,17.034,93.000,12.389,0.2363,0.2509,15.9
21/11/17,16:00:01,15.652,92.200,12.485,0.2363,0.2501,14.4
21/11/17,17:00:01,16.129,89.300,12.461,0.2363,0.2494,14.4
21/11/17,18:00:01,15.318,86.300,12.509,0.2363,0.2494,13.1
21/11/17,19:00:01,13.810,86.100,12.437,0.2356,0.2494,11.5
21/11/17,20:00:01,12.654,90.800,12.243,0.2356,0.2487,11.2
21/11/17,21:00:01,10.907,91.100,12.001,0.2349,0.2487,9.5
21/11/17,22:00:01,9.657,86.100,11.613,0.2349,0.2480,7.5
21/11/17,23:00:01,8.295,83.500,11.127,0.2349,0.2480,5.7
22/11/17,00:00:01,6.914,80.500,10.590,0.2342,0.2480,3.8
22/11/17,01:00:01,6.357,79.400,10.100,0.2334,0.2472,3.1
22/11/17,02:00:01,5.949,79.900,9.756,0.2334,0.2472,2.8
22/11/17,03:00:01,5.668,83.100,9.460,0.2334,0.2472,3.0
22/11/17,04:00:01,5.282,82.900,9.163,0.2334,0.2472,2.6
