"Date","Time, GMT+11:00","Temp, °C (LGR S/N: 9832563, SEN S/N: 9818213, LBL: Ambient)","RH, % (LGR S/N: 9832563, SEN S/N: 9818213)","Temp, °C (LGR S/N: 9832563, SEN S/N: 9824750, LBL: 3cmBG)","Water Content, m³/m³ (LGR S/N: 9832563, SEN S/N: 9827499, LBL: 5cmBG)","Water Content, m³/m³ (LGR S/N: 9832563, SEN S/N: 9833754, LBL: 10cmBG)","DewPt, °C (LGR S/N: 9832563, SEN S/N: 9818213)"
19/11/17,11:00:01,16.010,84.500,10.222,0.2836,0.2814,13.4
19/11/17,12:00:01,15.819,93.900,10.516,0.2828,0.2806,14.9
19/11/17,13:00:01,21.509,97.700,11.346,0.2814,0.2785,21.2
19/11/17,14:00:01,21.246,93.700,12.558,0.2806,0.2777,20.2
19/11/17,15:00:01,19.270,91.100,13.425,0.2799,0.2770,17.8
19/11/17,16:00:01,18.961,88.900,14.218,0.2799,0.2756,17.1
19/11/17,17:00:01,17.819,88.400,14.840,0.2792,0.2741,15.9
19/11/17,18:00:01,15.127,88.000,14.553,0.2785,0.2734,13.2
19/11/17,19:00:01,13.906,92.200,13.882,0.2785,0.2727,12.7
19/11/17,20:00:01,12.098,91.400,13.233,0.2777,0.2719,10.8
19/11/17,21:00:01,10.345,92.500,12.630,0.2770,0.2712,9.2
19/11/17,22:00:01,7.419,89.000,12.001,0.2770,0.2705,5.7
19/11/17,23:00:01,5.514,89.600,11.248,0.2763,0.2698,3.9
20/11/17,00:00:01,5.128,90.000,10.565,0.2756,0.2690,3.6
20/11/17,01:00:01,4.011,89.200,9.977,0.2748,0.2676,2.4
20/11/17,02:00:01,4.350,91.900,9.485,0.2741,0.2676,3.2
20/11/17,03:00:01,3.195,89.700,9.139,0.2741,0.2676,1.7
20/11/17,04:00:01,2.637,91.700,8.742,0.2741,0.2668,1.4
20/11/17,05:00:01,2.530,91.700,8.369,0.2734,0.2668,1.3
20/11/17,06:00:01,2.101,92.000,8.070,0.2727,0.2661,0.9
20/11/17,07:00:01,6.204,95.500,7.770,0.2727,0.2661,5.5
