"Date","Time, GMT+11:00","Temp, °C (LGR S/N: 9832561, SEN S/N: 9818218, LBL: Ambient)","RH, % (LGR S/N: 9832561, SEN S/N: 9818218)","Temp, °C (LGR S/N: 9832561, SEN S/N: 9824740, LBL: 3cmBG)","Water Content, m³/m³ (LGR S/N: 9832561, SEN S/N: 9833758, LBL: 5cmBG)","Water Content, m³/m³ (LGR S/N: 9832561, SEN S/N: 9833760, LBL: 10cmBG)","DewPt, °C (LGR S/N: 9832561, SEN S/N: 9818218)"
19/11/17,11:00:01,18.295,80.600,13.906,0.2712,0.2799,14.9
19/11/17,12:00:01,17.034,87.700,14.218,0.2698,0.2799,15.0
19/11/17,13:00:01,22.848,84.200,17.058,0.2683,0.2792,20.1
19/11/17,14:00:01,25.355,68.700,19.175,0.2668,0.2792,19.2
19/11/17,15:00:01,22.776,66.400,19.246,0.2654,0.2785,16.2
19/11/17,16:00:01,22.896,60.200,19.175,0.2632,0.2777,14.8
19/11/17,17:00:01,20.460,66.700,18.105,0.2589,0.2770,14.1
19/11/17,18:00:01,17.272,74.600,16.725,0.2567,0.2763,12.7
19/11/17,19:00:01,15.366,83.500,15.294,0.2552,0.2756,12.6
19/11/17,20:00:01,13.353,84.700,14.218,0.2530,0.2756,10.8
19/11/17,21:00:01,11.904,86.700,13.353,0.2523,0.2748,9.8
19/11/17,22:00:01,9.977,83.300,12.268,0.2509,0.2741,7.3
19/11/17,23:00:01,8.742,82.900,11.346,0.2509,0.2734,6.0
20/11/17,00:00:01,8.120,83.300,10.565,0.2501,0.2734,5.5
20/11/17,01:00:01,7.066,83.000,9.928,0.2501,0.2727,4.4
20/11/17,02:00:01,6.788,84.900,9.485,0.2494,0.2719,4.4
20/11/17,03:00:01,6.230,83.700,8.990,0.2494,0.2719,3.7
20/11/17,04:00:01,5.616,82.600,8.519,0.2487,0.2719,2.9
20/11/17,05:00:01,5.488,84.900,8.145,0.2480,0.2712,3.2
20/11/17,06:00:01,4.947,83.800,7.870,0.2472,0.2712,2.4
20/11/17,07:00:01,7.970,91.100,8.270,0.2472,0.2705,6.6
20/11/17,08:00:01,13.329,100.000,10.222,0.2480,0.2705,13.3
20/11/17,09:00:01,16.701,91.800,11.029,0.2480,0.2698,15.4
20/11/17,10:00:01,20.412,81.300,12.678,0.2472,0.2690,17.1
20/11/17,11:00:01,23.232,76.000,14.385,0.2480,0.2683,18.8
20/11/17,12:00:01,24.098,72.700,15.939,0.2472,0.2683,18.9
20/11/17,13:00:01,24.774,67.900,18.319,0.2451,0.2676,18.5
20/11/17,14:00:01,26.940,54.700,19.746,0.2443,0.2668,17.1
20/11/17,15:00:01,25.671,54.200,20.698,0.2436,0.2661,15.7
20/11/17,16:00:01,23.978,53.900,20.388,0.2414,0.2654,14.1
20/11/17,17:00:01,22.609,56.500,19.151,0.2378,0.2647,13.5
20/11/17,18:00:01,20.412,64.400,17.986,0.2334,0.2647,13.5
20/11/17,19:00:01,16.892,68.200,16.820,0.2313,0.2632,11.0
20/11/17,20:00:01,13.810,73.700,15.247,0.2291,0.2632,9.2
20/11/17,21:00:01,12.364,77.900,13.882,0.2276,0.2625,8.6
20/11/17,22:00:01,10.614,77.100,12.871,0.2269,0.2625,6.8
20/11/17,23:00:01,9.435,77.700,11.880,0.2254,0.2625,5.7
21/11/17,00:00:01,8.668,78.900,11.029,0.2247,0.2618,5.2
21/11/17,01:00:01,7.895,80.200,10.418,0.2240,0.2618,4.7
21/11/17,02:00:01,8.170,83.900,10.001,0.2233,0.2610,5.6
21/11/17,03:00:01,8.170,87.500,9.903,0.2233,0.2610,6.2
21/11/17,04:00:01,7.970,88.500,9.706,0.2225,0.2610,6.2
21/11/17,05:00:01,6.813,83.300,9.312,0.2218,0.2603,4.2
21/11/17,06:00:01,6.281,82.700,8.866,0.2211,0.2603,3.6
21/11/17,07:00:01,9.410,91.200,8.941,0.2211,0.2596,8.1
21/11/17,08:00:01,15.127,99.800,10.369,0.2218,0.2596,15.1
21/11/17,09:00:01,18.961,89.100,12.025,0.2211,0.2596,17.1
21/11/17,10:00:01,22.250,76.600,13.786,0.2218,0.2589,18.0
21/11/17,11:00:01,23.256,75.600,15.700,0.2233,0.2581,18.7
21/11/17,12:00:01,24.195,70.000,17.130,0.2233,0.2581,18.4
21/11/17,13:00:01,24.243,72.300,17.891,0.2211,0.2581,19.0
21/11/17,14:00:01,22.250,62.400,18.866,0.2196,0.2574,14.7
21/11/17,15:00:01,20.198,63.200,18.295,0.2175,0.2574,13.0
21/11/17,16:00:01,17.891,63.700,17.082,0.2153,0.2567,10.9
21/11/17,17:00:01,18.961,59.500,16.511,0.2138,0.2560,10.9
21/11/17,18:00:01,17.225,59.400,16.082,0.2109,0.2560,9.3
21/11/17,19:00:01,14.984,64.000,15.318,0.2095,0.2552,8.2
21/11/17,20:00:01,13.497,70.100,14.481,0.2080,0.2545,8.2
21/11/17,21:00:01,11.783,76.200,13.401,0.2073,0.2552,7.7
21/11/17,22:00:01,10.345,77.100,12.389,0.2066,0.2545,6.5
21/11/17,23:00:01,9.064,77.100,11.613,0.2058,0.2545,5.3
22/11/17,00:00:01,7.444,74.800,10.712,0.2044,0.2545,3.3
22/11/17,01:00:01,6.433,74.900,9.879,0.2037,0.2538,2.3
22/11/17,02:00:01,5.975,76.500,9.188,0.2029,0.2538,2.2
22/11/17,03:00:01,5.591,77.500,8.717,0.2022,0.2530,2.0
22/11/17,04:00:01,5.437,79.800,8.394,0.2015,0.2538,2.2
22/11/17,05:00:01,5.179,80.400,8.070,0.2008,0.2530,2.1
22/11/17,06:00:01,4.895,80.800,7.795,0.2000,0.2530,1.9
22/11/17,07:00:01,7.670,88.800,7.945,0.1993,0.2523,5.9
22/11/17,08:00:01,13.786,91.000,9.460,0.2000,0.2530,12.4
22/11/17,09:00:01,16.415,68.700,11.029,0.2000,0.2516,10.7
22/11/17,10:00:01,19.555,60.200,12.534,0.2000,0.2516,11.7
22/11/17,11:00:01,19.318,59.300,13.954,0.2029,0.2509,11.2
22/11/17,12:00:01,21.485,62.900,15.151,0.2029,0.2516,14.1
22/11/17,13:00:01,19.722,64.900,16.415,0.2015,0.2509,13.0
22/11/17,14:00:01,20.174,64.700,16.963,0.2000,0.2501,13.3
22/11/17,15:00:01,16.654,63.100,16.963,0.2000,0.2501,9.6
22/11/17,16:00:01,16.463,69.500,16.082,0.1978,0.2501,10.9
22/11/17,17:00:01,19.032,71.700,15.270,0.1957,0.2501,13.8
22/11/17,18:00:01,15.867,68.100,15.199,0.1942,0.2494,10.0
22/11/17,19:00:01,14.960,73.200,14.529,0.1928,0.2494,10.2
22/11/17,20:00:01,13.786,78.900,14.074,0.1913,0.2494,10.2
22/11/17,21:00:01,12.292,81.600,13.257,0.1891,0.2494,9.2
22/11/17,22:00:01,10.100,78.900,12.025,0.1891,0.2494,6.6
22/11/17,23:00:01,8.693,79.300,11.102,0.1877,0.2494,5.3
23/11/17,00:00:01,8.444,82.800,10.492,0.1870,0.2487,5.7
23/11/17,01:00:01,7.820,84.200,9.928,0.1862,0.2480,5.3
23/11/17,02:00:01,7.695,86.800,9.854,0.1855,0.2480,5.6
23/11/17,03:00:01,8.394,89.900,10.026,0.1848,0.2480,6.8
23/11/17,04:00:01,8.643,86.500,10.051,0.1848,0.2480,6.5
23/11/17,05:00:01,8.494,76.400,9.854,0.1840,0.2480,4.6
23/11/17,06:00:01,8.618,75.000,9.657,0.1840,0.2480,4.4
23/11/17,07:00:01,10.394,74.700,9.682,0.1833,0.2480,6.1
23/11/17,08:00:01,12.582,69.800,10.271,0.1833,0.2472,7.2
23/11/17,09:00:01,10.761,77.400,10.638,0.1833,0.2472,7.0
23/11/17,10:00:01,15.724,73.200,11.419,0.1840,0.2465,11.0
23/11/17,11:00:01,17.177,69.100,12.823,0.1572,-0.4006,11.5
23/11/17,12:00:01,537.327,1.000,537.327,-0.4006,-0.4006,177.1
23/11/17,13:00:01,537.327,1.000,537.327,-0.4006,-0.4006,177.1
23/11/17,14:00:01,537.327,1.000,537.327,-0.4006,-0.4006,177.1
23/11/17,15:00:01,537.327,1.000,537.327,-0.4006,-0.4006,177.1
23/11/17,16:00:01,537.327,1.000,537.327,-0.4006,-0.4006,177.1
23/11/17,17:00:01,537.327,10.000,14.409,0.1782,0.2451,302.9
23/11/17,18:00:01,13.978,74.500,13.810,0.1761,0.2451,9.5
23/11/17,19:00:01,12.703,78.400,13.281,0.1746,0.2443,9.1
23/11/17,20:00:01,12.606,78.200,12.871,0.1732,0.2443,8.9
23/11/17,21:00:01,11.127,81.900,12.268,0.1710,0.2443,8.2
23/11/17,22:00:01,9.731,83.100,11.540,0.1732,0.2509,7.0
