"Date","Time, GMT+11:00","Temp, °C (LGR S/N: 9832567, SEN S/N: 9818210, LBL: Ambient)","RH, % (LGR S/N: 9832567, SEN S/N: 9818210)","Temp, °C (LGR S/N: 9832567, SEN S/N: 9824742, LBL: 3cmBG)","Water Content, m³/m³ (LGR S/N: 9832567, SEN S/N: 9833751, LBL: 5cmBG)","DewPt, °C (LGR S/N: 9832567, SEN S/N: 9818210)"
20/11/17,12:00:01,27.259,41.700,18.699,0.1165,13.1
20/11/17,13:00:01,27.825,39.700,21.318,0.0983,12.9
20/11/17,14:00:01,27.210,39.900,22.944,0.0816,12.4
20/11/17,15:00:01,25.914,41.100,23.930,0.0715,11.7
20/11/17,16:00:01,23.809,40.400,22.154,0.0635,9.6
20/11/17,17:00:01,21.724,42.600,19.603,0.0606,8.5
20/11/17,18:00:01,19.222,44.400,17.177,0.0591,6.8
20/11/17,19:00:01,16.106,62.700,15.891,0.0598,9.0
20/11/17,20:00:01,11.637,70.900,12.847,0.0591,6.5
20/11/17,21:00:01,9.780,78.800,11.127,0.0802,6.3
20/11/17,22:00:01,7.970,81.400,10.222,0.0845,5.0
20/11/17,23:00:01,6.153,82.000,8.891,0.0853,3.3
21/11/17,00:00:01,5.050,84.300,7.995,0.0874,2.6
21/11/17,01:00:01,4.688,86.100,7.268,0.0657,2.6
21/11/17,02:00:01,4.558,88.100,6.914,0.0787,2.8
21/11/17,03:00:01,4.272,89.600,7.167,0.0904,2.7
21/11/17,04:00:01,4.220,90.600,6.889,0.0940,2.8
21/11/17,05:00:01,3.354,90.300,6.026,0.0933,1.9
21/11/17,06:00:01,2.903,90.000,5.719,0.0918,1.4
21/11/17,07:00:01,5.847,91.000,5.821,0.0715,4.5
21/11/17,08:00:01,17.320,83.400,8.344,0.0707,14.5
21/11/17,09:00:01,22.011,61.400,10.907,0.0889,14.3
21/11/17,10:00:01,25.307,53.400,13.209,0.0874,15.2
21/11/17,11:00:01,25.307,42.700,16.582,0.0591,11.7
21/11/17,12:00:01,25.186,39.800,20.126,0.0424,10.6
21/11/17,13:00:01,26.524,46.100,20.341,0.0417,14.0
21/11/17,14:00:01,22.489,45.200,20.841,0.0322,10.0
21/11/17,15:00:01,19.508,50.400,18.771,0.0286,8.9
21/11/17,16:00:01,18.057,58.500,16.368,0.0490,9.8
21/11/17,17:00:01,18.533,56.300,17.034,0.0511,9.7
21/11/17,18:00:01,16.796,59.600,16.153,0.0482,8.9
21/11/17,19:00:01,13.714,66.600,14.074,0.0540,7.6
21/11/17,20:00:01,11.565,74.000,12.171,0.0577,7.1
21/11/17,21:00:01,8.866,77.800,10.467,0.0511,5.2
21/11/17,22:00:01,7.795,78.600,9.435,0.0613,4.3
21/11/17,23:00:01,6.509,76.200,8.568,0.0620,2.6
22/11/17,00:00:01,4.272,77.400,7.393,0.0388,0.7
22/11/17,01:00:01,2.903,78.800,6.331,0.0598,-0.4
22/11/17,02:00:01,2.664,81.700,6.026,0.0628,-0.1
22/11/17,03:00:01,2.074,83.300,5.719,0.0642,-0.5
22/11/17,04:00:01,1.832,84.700,5.205,0.0606,-0.5
22/11/17,05:00:01,1.317,85.700,4.662,0.0620,-0.8
22/11/17,06:00:01,1.099,86.800,4.350,0.0628,-0.9
22/11/17,07:00:01,6.128,89.700,4.610,0.0591,4.6
22/11/17,08:00:01,16.272,74.500,7.519,0.0657,11.7
22/11/17,09:00:01,20.984,49.500,9.682,0.0548,10.0
22/11/17,10:00:01,25.598,39.700,11.904,0.0700,10.9
22/11/17,11:00:01,25.501,40.000,14.912,0.0344,10.9
22/11/17,12:00:01,26.524,40.100,17.796,0.0163,11.9
22/11/17,13:00:01,25.040,44.800,18.557,0.0141,12.2
22/11/17,14:00:01,24.267,46.700,19.770,0.0076,12.2
22/11/17,15:00:01,18.818,50.200,19.841,-0.0012,8.3
22/11/17,16:00:01,18.057,57.400,17.962,-0.0026,9.5
22/11/17,17:00:01,21.628,61.100,17.272,-0.0019,13.8
22/11/17,18:00:01,16.987,59.600,16.868,-0.0026,9.1
22/11/17,19:00:01,15.557,66.300,15.533,-0.0033,9.3
22/11/17,20:00:01,12.558,72.000,14.122,0.0003,7.7
22/11/17,21:00:01,10.492,77.400,12.268,0.0228,6.7
22/11/17,22:00:01,7.494,78.500,9.903,0.0286,4.0
22/11/17,23:00:01,6.331,82.300,8.742,0.0163,3.5
23/11/17,00:00:01,5.334,84.400,8.270,0.0330,2.9
23/11/17,01:00:01,4.324,84.500,7.217,0.0388,1.9
23/11/17,02:00:01,6.179,89.400,7.820,0.0395,4.6
23/11/17,03:00:01,7.343,90.100,8.344,0.0417,5.8
23/11/17,04:00:01,8.469,87.000,8.469,0.0199,6.4
23/11/17,05:00:01,8.020,76.000,8.195,0.0177,4.1
23/11/17,06:00:01,8.419,75.300,8.095,0.0388,4.3
23/11/17,07:00:01,10.516,74.300,8.494,0.0431,6.1
23/11/17,08:00:01,14.505,63.400,9.657,0.0446,7.7
23/11/17,09:00:01,11.783,72.400,10.026,0.0424,7.0
23/11/17,10:00:01,19.389,62.500,12.703,0.0373,12.1
23/11/17,11:00:01,21.724,56.100,15.509,0.0046,12.6
23/11/17,12:00:01,23.328,52.200,18.152,-0.0062,13.0
23/11/17,13:00:01,24.291,48.800,19.508,-0.0135,12.9
23/11/17,14:00:01,25.671,46.600,20.650,-0.0215,13.4
23/11/17,15:00:01,23.472,47.300,22.011,-0.0288,11.6
23/11/17,16:00:01,17.439,57.400,18.438,-0.0317,9.0
23/11/17,17:00:01,16.368,67.500,16.249,-0.0055,10.4
23/11/17,18:00:01,15.342,67.800,15.008,-0.0237,9.4
23/11/17,19:00:01,13.594,74.000,14.050,-0.0048,9.1
23/11/17,20:00:01,11.783,74.200,12.944,-0.0062,7.4
23/11/17,21:00:01,9.238,85.000,10.858,0.0032,6.9
23/11/17,22:00:01,8.020,88.000,10.100,0.0090,6.2
23/11/17,23:00:01,5.642,85.400,8.742,0.0119,3.4
24/11/17,00:00:01,4.766,86.400,7.845,0.0141,2.7
24/11/17,01:00:01,5.539,89.600,8.245,0.0141,4.0
24/11/17,02:00:01,7.494,89.900,8.245,0.0163,6.0
24/11/17,03:00:01,8.841,84.600,8.618,0.0170,6.4
24/11/17,04:00:01,8.618,81.800,8.891,0.0192,5.7
24/11/17,05:00:01,8.817,83.100,8.767,0.0199,6.1
24/11/17,06:00:01,8.145,84.100,8.693,-0.0019,5.6
24/11/17,07:00:01,10.149,83.000,9.089,0.0141,7.4
24/11/17,08:00:01,16.201,71.600,10.198,0.0148,11.1
24/11/17,09:00:01,18.818,59.700,12.074,0.0184,10.8
24/11/17,10:00:01,17.368,54.300,13.666,0.0061,8.1
24/11/17,11:00:01,21.032,53.200,15.700,0.0017,11.2
24/11/17,12:00:01,17.201,53.400,15.533,-0.0062,7.7
24/11/17,13:00:01,25.137,55.000,17.320,-0.0244,15.5
24/11/17,14:00:01,24.557,45.800,22.106,-0.0360,12.1
24/11/17,15:00:01,25.647,45.100,23.472,-0.0433,12.9
24/11/17,16:00:01,18.533,52.700,18.889,-0.0447,8.7
24/11/17,17:00:01,18.818,62.700,16.368,-0.0230,11.6
24/11/17,18:00:01,17.534,61.700,17.201,-0.0186,10.1
24/11/17,19:00:01,12.461,71.600,13.834,-0.0179,7.5
24/11/17,20:00:01,11.589,80.200,12.413,-0.0360,8.3
24/11/17,21:00:01,10.222,85.600,11.394,0.0017,7.9
24/11/17,22:00:01,9.435,90.500,10.541,0.0090,8.0
24/11/17,23:00:01,9.089,89.500,10.687,0.0119,7.5
25/11/17,00:00:01,9.361,85.800,10.443,0.0112,7.1
25/11/17,01:00:01,9.829,83.000,10.271,0.0126,7.1
25/11/17,02:00:01,8.990,83.400,10.247,0.0126,6.3
25/11/17,03:00:01,8.120,85.500,9.509,0.0126,5.8
25/11/17,04:00:01,9.213,86.200,9.879,0.0163,7.0
25/11/17,05:00:01,9.756,82.600,9.977,0.0141,6.9
25/11/17,06:00:01,9.583,82.600,9.731,-0.0077,6.8
25/11/17,07:00:01,11.443,80.500,10.222,-0.0084,8.2
25/11/17,08:00:01,11.977,75.400,10.565,-0.0048,7.8
25/11/17,09:00:01,12.847,73.300,10.956,-0.0033,8.2
25/11/17,10:00:01,14.721,70.800,11.832,0.0054,9.5
25/11/17,11:00:01,22.082,60.700,14.936,0.0039,14.2
25/11/17,12:00:01,23.184,51.500,18.343,-0.0237,12.7
25/11/17,13:00:01,21.103,53.800,18.580,-0.0317,11.4
25/11/17,14:00:01,25.574,48.000,21.987,-0.0404,13.8
25/11/17,15:00:01,24.798,47.500,23.833,-0.0498,12.9
25/11/17,16:00:01,23.761,47.700,23.112,-0.0520,12.0
25/11/17,17:00:01,19.032,55.500,19.199,-0.0324,9.9
25/11/17,18:00:01,18.580,63.800,17.344,-0.0309,11.6
25/11/17,19:00:01,16.487,59.800,16.773,-0.0309,8.7
25/11/17,20:00:01,13.906,69.900,14.529,-0.0230,8.5
25/11/17,21:00:01,11.565,85.800,13.088,0.0511,9.3
25/11/17,22:00:01,10.345,89.200,12.364,0.0606,8.7
25/11/17,23:00:01,9.238,89.400,11.419,0.0439,7.6
26/11/17,00:00:01,8.965,88.800,10.907,0.0635,7.2
26/11/17,01:00:01,8.891,88.900,10.467,0.0649,7.2
26/11/17,02:00:01,8.568,88.200,10.345,0.0635,6.7
26/11/17,03:00:01,8.295,89.200,10.026,0.0686,6.6
26/11/17,04:00:01,8.965,89.500,10.075,0.0686,7.3
26/11/17,05:00:01,9.756,88.000,10.149,0.0700,7.9
26/11/17,06:00:01,9.558,86.800,10.026,0.0700,7.5
26/11/17,07:00:01,10.907,83.400,10.051,0.0649,8.2
26/11/17,08:00:01,12.292,79.100,10.541,0.0642,8.8
26/11/17,09:00:01,12.558,77.600,11.175,0.0628,8.8
26/11/17,10:00:01,15.629,73.200,12.389,0.0569,10.9
26/11/17,11:00:01,15.629,71.400,13.522,0.0577,10.5
26/11/17,12:00:01,13.522,74.600,14.098,0.0569,9.1
26/11/17,13:00:01,15.772,87.800,13.762,0.0693,13.8
26/11/17,14:00:01,18.771,79.100,15.485,0.0657,15.1
26/11/17,15:00:01,14.745,74.400,15.294,0.0606,10.3
26/11/17,16:00:01,13.137,88.800,13.401,0.0867,11.3
26/11/17,17:00:01,14.577,87.600,15.557,0.0940,12.6
26/11/17,18:00:01,11.953,87.200,13.786,0.1056,9.9
26/11/17,19:00:01,10.394,89.000,12.268,0.0998,8.7
26/11/17,20:00:01,9.534,89.000,11.394,0.1172,7.8
26/11/17,21:00:01,9.534,89.000,11.005,0.1187,7.8
26/11/17,22:00:01,9.682,89.300,11.078,0.1223,8.0
26/11/17,23:00:01,9.213,89.300,10.785,0.1209,7.6
27/11/17,00:00:01,8.792,89.300,10.320,0.1223,7.1
27/11/17,01:00:01,9.114,89.300,10.173,0.1187,7.5
27/11/17,02:00:01,9.163,89.400,10.173,0.1209,7.5
27/11/17,03:00:01,9.262,89.800,10.100,0.1238,7.7
27/11/17,04:00:01,8.891,90.800,10.075,0.1238,7.5
27/11/17,05:00:01,9.188,90.500,10.026,0.1245,7.7
27/11/17,06:00:01,9.114,89.600,10.001,0.1012,7.5
27/11/17,07:00:01,8.593,89.300,9.706,0.1165,6.9
27/11/17,08:00:01,16.201,88.400,10.124,0.1194,14.3
27/11/17,09:00:01,19.722,69.100,11.540,0.1194,13.9
27/11/17,10:00:01,21.008,61.100,13.690,0.1027,13.2
27/11/17,11:00:01,17.915,62.800,14.433,0.0954,10.7
27/11/17,12:00:01,23.665,66.200,16.439,0.0867,17.0
27/11/17,13:00:01,20.198,60.000,18.842,0.0744,12.2
27/11/17,14:00:01,16.796,69.400,17.225,0.0787,11.2
27/11/17,15:00:01,15.748,79.400,15.390,0.0787,12.2
27/11/17,16:00:01,8.742,87.400,6.153,0.2748,6.8
27/11/17,17:00:01,9.583,90.600,6.813,0.2225,8.1
27/11/17,18:00:01,10.712,91.200,8.767,0.1978,9.3
27/11/17,19:00:01,10.956,92.300,10.761,0.2116,9.8
27/11/17,20:00:01,10.785,92.600,10.883,0.2073,9.6
27/11/17,21:00:01,11.005,93.000,10.956,0.2051,9.9
27/11/17,22:00:01,9.361,92.700,10.565,0.2022,8.2
27/11/17,23:00:01,7.619,91.700,9.558,0.2008,6.4
28/11/17,00:00:01,8.020,91.700,8.817,0.1761,6.8
28/11/17,01:00:01,7.217,92.200,8.841,0.1942,6.0
28/11/17,02:00:01,6.128,91.700,8.344,0.1935,4.9
28/11/17,03:00:01,4.973,90.900,7.242,0.1928,3.6
28/11/17,04:00:01,7.569,93.000,8.070,0.1928,6.5
28/11/17,05:00:01,8.045,93.900,8.643,0.1928,7.1
28/11/17,06:00:01,5.924,92.700,8.120,0.1906,4.8
28/11/17,07:00:01,8.717,92.400,7.569,0.1906,7.6
28/11/17,08:00:01,14.936,88.400,9.632,0.1942,13.1
28/11/17,09:00:01,18.961,89.800,11.589,0.1819,17.3
28/11/17,10:00:01,16.844,88.800,12.340,0.1652,15.0
28/11/17,11:00:01,20.531,85.900,14.697,0.1659,18.1
28/11/17,12:00:01,22.178,68.000,18.771,0.1702,16.0
28/11/17,13:00:01,19.175,72.100,16.630,0.1688,14.0
28/11/17,14:00:01,17.225,77.500,15.939,0.1688,13.3
28/11/17,15:00:01,12.582,82.200,14.697,0.2596,9.6
28/11/17,16:00:01,11.856,89.300,12.364,0.2334,10.2
28/11/17,17:00:01,12.944,90.200,12.871,0.2320,11.4
28/11/17,18:00:01,14.122,91.600,14.074,0.2247,12.8
28/11/17,19:00:01,13.209,91.000,13.594,0.2167,11.8
28/11/17,20:00:01,12.147,90.700,12.630,0.2146,10.7
28/11/17,21:00:01,10.614,90.700,11.637,0.2102,9.2
28/11/17,22:00:01,9.460,90.900,10.932,0.2051,8.1
28/11/17,23:00:01,8.817,90.800,10.418,0.2058,7.4
29/11/17,00:00:01,9.238,91.600,10.247,0.2051,8.0
29/11/17,01:00:01,9.287,91.800,10.075,0.2015,8.0
29/11/17,02:00:01,8.120,92.000,9.952,0.1920,6.9
29/11/17,03:00:01,6.204,91.000,8.717,0.2015,4.8
29/11/17,04:00:01,5.308,91.200,7.795,0.1978,4.0
29/11/17,05:00:01,4.584,91.500,7.318,0.1775,3.3
29/11/17,06:00:01,4.818,91.600,6.990,0.1826,3.6
29/11/17,07:00:01,9.485,92.100,7.720,0.1964,8.3
29/11/17,08:00:01,15.796,87.900,9.879,0.2022,13.8
29/11/17,09:00:01,20.460,86.400,12.316,0.1978,18.1
29/11/17,10:00:01,22.369,76.100,13.690,0.1753,18.0
29/11/17,11:00:01,21.270,75.700,14.242,0.1695,16.8
29/11/17,12:00:01,21.294,71.600,16.630,0.1623,16.0
29/11/17,13:00:01,23.497,66.600,20.007,0.1543,16.9
29/11/17,14:00:01,25.428,60.800,23.304,0.1441,17.3
29/11/17,15:00:01,25.477,58.700,25.089,0.1281,16.8
29/11/17,16:00:01,22.345,64.000,22.633,0.1180,15.2
29/11/17,17:00:01,20.103,66.800,19.484,0.1383,13.8
29/11/17,18:00:01,18.105,62.500,18.818,0.1354,10.8
29/11/17,19:00:01,16.654,73.700,16.225,0.1318,12.0
29/11/17,20:00:01,13.618,80.300,14.768,0.1310,10.3
29/11/17,21:00:01,11.540,87.000,13.064,0.1042,9.5
29/11/17,22:00:01,10.149,88.800,12.098,0.1325,8.4
29/11/17,23:00:01,9.583,88.800,11.419,0.1339,7.8
30/11/17,00:00:01,8.369,90.300,10.638,0.1281,6.9
30/11/17,01:00:01,7.116,91.400,9.952,0.1361,5.8
30/11/17,02:00:01,9.262,89.300,10.100,0.1383,7.6
30/11/17,03:00:01,9.731,89.100,10.443,0.1412,8.0
30/11/17,04:00:01,9.632,89.300,10.418,0.1456,8.0
30/11/17,05:00:01,9.608,89.800,10.222,0.1485,8.0
30/11/17,06:00:01,9.435,89.600,10.124,0.1506,7.8
30/11/17,07:00:01,12.050,88.700,10.345,0.1448,10.3
30/11/17,08:00:01,16.058,78.900,11.467,0.1325,12.4
30/11/17,09:00:01,20.770,71.200,13.040,0.1296,15.4
30/11/17,10:00:01,22.154,65.900,15.127,0.1238,15.5
30/11/17,11:00:01,25.647,61.500,17.225,0.1194,17.7
30/11/17,12:00:01,28.419,54.500,19.817,0.1078,18.4
30/11/17,13:00:01,26.549,48.800,22.011,0.0838,14.9
30/11/17,14:00:01,27.087,55.300,22.154,0.0678,17.4
30/11/17,15:00:01,25.477,54.700,23.737,0.0569,15.7
30/11/17,16:00:01,23.761,56.500,22.274,0.0511,14.6
30/11/17,17:00:01,21.963,57.000,20.817,0.0490,13.1
30/11/17,18:00:01,19.579,61.100,19.199,0.0475,11.9
30/11/17,19:00:01,17.082,64.900,17.510,0.0874,10.4
30/11/17,20:00:01,13.978,72.600,15.461,0.0584,9.1
30/11/17,21:00:01,11.759,80.500,14.266,0.0577,8.5
30/11/17,22:00:01,11.977,85.500,13.353,0.0606,9.6
30/11/17,23:00:01,11.977,78.000,12.678,0.0620,8.3
01/12/17,00:00:01,11.637,73.600,12.098,0.0628,7.1
01/12/17,01:00:01,12.122,71.400,11.637,0.0548,7.1
01/12/17,02:00:01,13.137,73.300,11.807,0.0795,8.5
01/12/17,03:00:01,13.497,74.600,12.292,0.0809,9.1
01/12/17,04:00:01,13.666,77.900,12.534,0.0860,9.9
01/12/17,05:00:01,13.353,82.600,12.703,0.0889,10.5
01/12/17,06:00:01,13.257,87.100,12.799,0.0933,11.2
01/12/17,07:00:01,12.630,88.900,12.751,0.1005,10.9
01/12/17,08:00:01,12.485,88.800,12.775,0.1005,10.7
01/12/17,09:00:01,12.413,90.100,12.799,0.1063,10.8
01/12/17,10:00:01,12.268,91.000,12.775,0.2436,10.9
01/12/17,11:00:01,12.485,91.700,12.823,0.2843,11.2
01/12/17,12:00:01,12.847,92.100,12.992,0.3475,11.6
01/12/17,13:00:01,13.016,92.300,13.281,0.2857,11.8
01/12/17,14:00:01,13.449,92.500,13.497,0.3032,12.3
01/12/17,15:00:01,12.944,92.600,13.594,0.2785,11.8
01/12/17,16:00:01,12.751,92.600,13.185,0.2625,11.6
01/12/17,17:00:01,12.437,92.800,12.944,0.2952,11.3
01/12/17,18:00:01,12.098,92.900,12.799,0.2589,11.0
01/12/17,19:00:01,12.122,93.000,12.654,0.2443,11.0
01/12/17,20:00:01,12.025,93.000,12.582,0.2407,10.9
01/12/17,21:00:01,11.710,93.100,12.364,0.2356,10.6
01/12/17,22:00:01,11.807,93.200,12.364,0.2349,10.8
01/12/17,23:00:01,11.856,93.300,12.389,0.2160,10.8
02/12/17,00:00:01,11.613,93.300,12.389,0.2051,10.6
02/12/17,01:00:01,11.783,93.400,12.364,0.2146,10.8
02/12/17,02:00:01,11.540,93.400,12.292,0.2378,10.5
02/12/17,03:00:01,11.053,93.300,12.001,0.2363,10.0
02/12/17,04:00:01,10.712,93.000,11.516,0.2574,9.6
02/12/17,05:00:01,10.565,93.100,11.078,0.3024,9.5
02/12/17,06:00:01,10.614,93.400,11.127,0.2915,9.6
02/12/17,07:00:01,10.810,93.500,11.127,0.2974,9.8
02/12/17,08:00:01,10.467,93.600,11.078,0.2647,9.5
02/12/17,09:00:01,8.817,93.300,9.706,0.3112,7.8
02/12/17,10:00:01,8.220,92.900,7.995,0.2603,7.1
02/12/17,11:00:01,9.163,93.300,8.469,0.2603,8.1
02/12/17,12:00:01,10.345,93.600,9.879,0.2327,9.4
02/12/17,13:00:01,12.871,93.700,11.686,0.2269,11.9
02/12/17,14:00:01,14.218,93.300,13.353,0.2313,13.2
02/12/17,15:00:01,12.799,93.100,12.654,0.2167,11.7
02/12/17,16:00:01,11.151,93.300,13.209,0.2116,10.1
02/12/17,17:00:01,10.858,93.000,11.637,0.2095,9.8
02/12/17,18:00:01,10.687,93.100,10.834,0.2095,9.6
02/12/17,19:00:01,10.124,92.900,10.075,0.2400,9.0
02/12/17,20:00:01,9.682,92.900,9.706,0.2494,8.6
02/12/17,21:00:01,9.015,92.800,9.435,0.2545,7.9
02/12/17,22:00:01,8.295,92.800,9.262,0.2509,7.2
02/12/17,23:00:01,7.970,92.600,9.015,0.2429,6.9
03/12/17,00:00:01,7.594,92.700,8.792,0.2429,6.5
03/12/17,01:00:01,7.469,92.800,7.870,0.2407,6.4
03/12/17,02:00:01,7.217,93.000,7.268,0.2313,6.2
03/12/17,03:00:01,6.940,93.000,6.965,0.2240,5.9
03/12/17,04:00:01,6.382,93.000,6.535,0.2196,5.3
03/12/17,05:00:01,6.077,92.900,6.611,0.2160,5.0
03/12/17,06:00:01,6.077,93.100,7.066,0.2146,5.1
03/12/17,07:00:01,6.357,93.300,7.142,0.2146,5.4
03/12/17,08:00:01,7.419,93.600,7.745,0.2146,6.5
03/12/17,09:00:01,10.541,93.900,8.941,0.2182,9.6
03/12/17,10:00:01,8.568,93.900,9.336,0.2138,7.7
03/12/17,11:00:01,12.364,93.800,10.712,0.2407,11.4
03/12/17,12:00:01,11.248,92.800,11.394,0.2356,10.1
03/12/17,13:00:01,10.980,91.600,11.565,0.2385,9.7
03/12/17,14:00:01,12.219,88.200,13.161,0.2284,10.3
03/12/17,15:00:01,12.316,87.600,12.292,0.2284,10.3
03/12/17,16:00:01,13.618,83.000,13.161,0.2189,10.8
03/12/17,17:00:01,12.896,81.400,12.389,0.2167,9.8
03/12/17,18:00:01,10.663,82.000,11.613,0.2160,7.7
03/12/17,19:00:01,8.494,85.800,11.248,0.2138,6.3
03/12/17,20:00:01,7.343,90.100,10.492,0.2146,5.8
03/12/17,21:00:01,6.940,91.100,7.995,0.2138,5.6
03/12/17,22:00:01,6.458,91.500,6.306,0.2363,5.2
03/12/17,23:00:01,5.719,91.500,6.026,0.2313,4.4
04/12/17,00:00:01,5.334,91.500,4.973,0.2305,4.1
04/12/17,01:00:01,5.076,91.600,5.128,0.2276,3.8
04/12/17,02:00:01,4.428,91.500,4.688,0.2254,3.2
04/12/17,03:00:01,4.220,91.700,4.428,0.2240,3.0
04/12/17,04:00:01,3.591,91.900,3.932,0.2211,2.4
04/12/17,05:00:01,3.670,91.800,4.402,0.2204,2.5
04/12/17,06:00:01,3.168,92.000,4.402,0.2196,2.0
04/12/17,07:00:01,4.246,91.800,4.063,0.2189,3.0
04/12/17,08:00:01,6.000,91.400,4.869,0.2211,4.7
04/12/17,09:00:01,6.128,91.200,5.591,0.2218,4.8
04/12/17,10:00:01,8.668,90.800,6.813,0.2225,7.3
04/12/17,11:00:01,9.632,90.200,8.394,0.2233,8.1
04/12/17,12:00:01,11.710,84.800,10.810,0.2211,9.2
04/12/17,13:00:01,14.505,81.500,11.783,0.2196,11.4
04/12/17,14:00:01,14.505,77.500,13.882,0.2153,10.6
04/12/17,15:00:01,12.485,81.100,12.509,0.2073,9.3
04/12/17,16:00:01,9.534,85.600,9.312,0.2022,7.3
04/12/17,17:00:01,7.695,90.200,8.045,0.2037,6.2
04/12/17,18:00:01,7.015,91.000,7.594,0.2196,5.7
04/12/17,19:00:01,5.796,90.900,6.864,0.2298,4.4
04/12/17,20:00:01,5.385,90.800,6.281,0.2414,4.0
04/12/17,21:00:01,4.947,91.100,6.077,0.2414,3.6
04/12/17,22:00:01,4.973,91.400,5.847,0.2400,3.7
04/12/17,23:00:01,4.818,91.700,5.796,0.2378,3.6
05/12/17,00:00:01,4.895,91.900,5.770,0.2356,3.7
05/12/17,01:00:01,4.584,92.000,5.719,0.2182,3.4
05/12/17,02:00:01,4.428,92.000,5.591,0.2138,3.2
05/12/17,03:00:01,4.402,92.100,5.591,0.2073,3.2
05/12/17,04:00:01,4.063,92.200,5.334,0.2058,2.9
05/12/17,05:00:01,4.141,92.400,5.282,0.2051,3.0
05/12/17,06:00:01,4.141,92.600,5.102,0.2044,3.1
05/12/17,07:00:01,4.584,92.700,5.334,0.2044,3.5
05/12/17,08:00:01,6.153,93.000,6.281,0.2051,5.1
05/12/17,09:00:01,6.433,92.900,7.066,0.2037,5.4
05/12/17,10:00:01,6.864,92.800,6.965,0.2029,5.8
05/12/17,11:00:01,7.670,92.900,7.444,0.2022,6.6
05/12/17,12:00:01,8.369,92.800,8.195,0.2008,7.3
05/12/17,13:00:01,8.170,92.400,8.170,0.2000,7.0
05/12/17,14:00:01,8.369,92.400,8.717,0.1993,7.2
05/12/17,15:00:01,10.467,92.800,9.657,0.2022,9.4
05/12/17,16:00:01,9.435,92.300,9.361,0.2037,8.3
05/12/17,17:00:01,9.213,92.500,8.866,0.2037,8.1
05/12/17,18:00:01,8.792,92.700,9.064,0.2015,7.7
05/12/17,19:00:01,7.945,92.500,8.270,0.2000,6.8
05/12/17,20:00:01,7.066,92.500,7.393,0.1986,5.9
05/12/17,21:00:01,6.661,92.700,6.889,0.2000,5.6
05/12/17,22:00:01,6.357,93.000,6.535,0.2008,5.3
05/12/17,23:00:01,6.230,93.000,6.433,0.2000,5.2
06/12/17,00:00:01,6.000,93.100,6.306,0.2000,5.0
06/12/17,01:00:01,5.872,93.100,6.230,0.1993,4.8
06/12/17,02:00:01,5.949,93.100,6.331,0.1993,4.9
06/12/17,03:00:01,5.872,93.000,6.306,0.1993,4.8
06/12/17,04:00:01,5.693,92.900,6.255,0.1986,4.6
06/12/17,05:00:01,5.745,93.000,6.204,0.1986,4.7
06/12/17,06:00:01,5.616,93.000,6.179,0.1978,4.6
06/12/17,07:00:01,6.000,93.300,6.153,0.1978,5.0
06/12/17,08:00:01,7.368,93.600,6.763,0.1986,6.4
06/12/17,09:00:01,10.858,93.600,8.568,0.1993,9.9
06/12/17,10:00:01,9.312,92.100,8.767,0.1971,8.1
06/12/17,11:00:01,10.614,92.300,9.312,0.1971,9.4
06/12/17,12:00:01,11.734,91.700,10.418,0.1964,10.4
