"Date","Time, GMT+11:00","Temp, °C (LGR S/N: 9832559, SEN S/N: 9818224, LBL: Ambient)","RH, % (LGR S/N: 9832559, SEN S/N: 9818224)","Temp, °C (LGR S/N: 9832559, SEN S/N: 9824745, LBL: 3cmBG)","Water Content, m³/m³ (LGR S/N: 9832559, SEN S/N: 9827494, LBL: 5cmBG)","Water Content, m³/m³ (LGR S/N: 9832559, SEN S/N: 9827497, LBL: 10cmBG)","DewPt, °C (LGR S/N: 9832559, SEN S/N: 9818224)"
08/04/18,12:00:02,12.534,1.000,8.195,0.1942,0.1594,-42.3
08/04/18,13:00:02,13.618,1.000,8.369,0.1949,0.1594,-41.6
08/04/18,14:00:02,14.816,1.000,8.717,0.1942,0.1586,-40.9
08/04/18,15:00:02,14.768,1.000,9.089,0.1935,0.1586,-40.9
08/04/18,16:00:02,14.433,1.000,9.361,0.1935,0.1586,-41.1
08/04/18,17:00:02,13.233,1.000,9.509,0.1928,0.1579,-41.9
08/04/18,18:00:02,11.904,1.000,9.435,0.1928,0.1572,-42.7
08/04/18,19:00:02,10.026,1.000,9.238,0.1928,0.1572,-43.8
08/04/18,20:00:02,9.509,1.000,8.990,0.1920,0.1564,-44.2
08/04/18,21:00:02,9.089,1.000,8.792,0.1920,0.1564,-44.4
08/04/18,22:00:02,8.444,1.000,8.668,0.1920,0.1564,-44.8
08/04/18,23:00:02,8.070,1.000,8.519,0.1920,0.1564,-45.0
09/04/18,00:00:02,8.519,1.000,8.419,0.1920,0.1557,-44.8
09/04/18,01:00:02,8.494,1.000,8.394,0.1920,0.1557,-44.8
09/04/18,02:00:02,8.742,1.000,8.344,0.1920,0.1557,-44.6
09/04/18,03:00:02,9.706,1.000,8.319,0.1920,0.1557,-44.0
09/04/18,04:00:02,9.632,1.000,8.344,0.1920,0.1550,-44.1
09/04/18,05:00:02,9.435,1.000,8.319,0.1920,0.1550,-44.2
09/04/18,06:00:02,9.238,1.000,8.295,0.1920,0.1550,-44.3
09/04/18,07:00:02,9.410,1.000,8.270,0.1920,0.1550,-44.2
09/04/18,08:00:02,9.756,1.000,8.270,0.1920,0.1550,-44.0
09/04/18,09:00:02,11.127,1.000,8.394,0.1920,0.1550,-43.2
09/04/18,10:00:02,12.920,1.000,8.668,0.1920,0.1550,-42.1
09/04/18,11:00:02,14.433,1.000,9.015,0.1920,0.1543,-41.1
09/04/18,12:00:02,14.960,1.000,9.386,0.1913,0.1543,-40.8
09/04/18,13:00:02,15.390,1.000,9.657,0.1913,0.1535,-40.6
09/04/18,14:00:02,16.844,1.000,9.928,0.1906,0.1528,-39.7
09/04/18,15:00:02,15.939,1.000,10.198,0.1899,0.1521,-40.2
09/04/18,16:00:02,15.986,1.000,10.369,0.1899,0.1514,-40.2
09/04/18,17:00:02,15.008,1.000,10.492,0.1891,0.1514,-40.8
