"Date","Time, GMT+11:00","Temp, °C (LGR S/N: 9832556, SEN S/N: 9818207, LBL: Ambient)","RH, % (LGR S/N: 9832556, SEN S/N: 9818207)","Water Content, m³/m³ (LGR S/N: 9832556, SEN S/N: 9827490, LBL: 5cmBG)","Water Content, m³/m³ (LGR S/N: 9832556, SEN S/N: 9833762, LBL: 10cmBG)","DewPt, °C (LGR S/N: 9832556, SEN S/N: 9818207)"
08/04/18,13:02:16,14.745,53.100,0.0853,0.1361,5.3
08/04/18,14:02:17,15.796,52.800,0.0838,0.1376,6.2
08/04/18,15:02:18,16.677,54.100,0.0853,0.1361,7.4
08/04/18,16:02:19,16.272,56.100,0.0824,0.1361,7.5
08/04/18,17:02:20,14.098,55.400,0.0816,0.1354,5.3
08/04/18,18:02:21,10.907,59.300,0.0809,0.1354,3.3
08/04/18,19:02:22,9.163,63.600,0.0809,0.1354,2.6
08/04/18,20:02:23,8.693,63.300,0.0802,0.1354,2.1
08/04/18,21:02:24,8.369,67.300,0.0802,0.1354,2.7
08/04/18,22:02:25,6.914,71.500,0.0802,0.1354,2.1
08/04/18,23:02:26,6.889,76.800,0.0809,0.1354,3.1
09/04/18,00:02:27,7.670,74.300,0.0809,0.1354,3.4
09/04/18,01:02:28,7.695,73.200,0.0809,0.1354,3.2
09/04/18,02:02:29,8.020,69.500,0.0809,0.1354,2.8
09/04/18,03:02:30,8.941,63.700,0.0809,0.1354,2.4
09/04/18,04:02:31,8.693,60.100,0.0816,0.1354,1.4
09/04/18,05:02:32,8.593,59.700,0.0816,0.1354,1.2
09/04/18,06:02:33,8.295,60.600,0.0816,0.1354,1.1
09/04/18,07:02:34,8.344,62.800,0.0816,0.1354,1.7
09/04/18,08:02:35,9.015,67.000,0.0816,0.1354,3.2
09/04/18,09:02:36,10.712,73.300,0.0816,0.1354,6.1
09/04/18,10:02:37,12.413,70.700,0.0816,0.1354,7.3
09/04/18,11:02:38,14.074,66.600,0.0824,0.1347,8.0
09/04/18,12:02:39,15.819,60.400,0.0831,0.1347,8.2
09/04/18,13:02:40,17.201,53.800,0.0838,0.1332,7.8
09/04/18,14:02:41,18.176,51.700,0.0845,0.1318,8.1
09/04/18,15:02:42,17.962,47.700,0.0831,0.1310,6.7
09/04/18,16:02:43,18.628,49.100,0.0824,0.1310,7.8
09/04/18,17:02:44,16.677,45.500,0.0802,0.1303,4.9
09/04/18,18:02:45,12.340,51.300,0.0802,0.1303,2.6
