"Plot Title: ITEX1U_23_CTL"
"#","Date","Time, GMT+11:00","Temp, °C (LGR S/N: 1248339, SEN S/N: 1248339)","Temp, °C (LGR S/N: 1248339, SEN S/N: 1248339)","Temp, °C (LGR S/N: 1248339, SEN S/N: 1248339)","Temp, °C (LGR S/N: 1248339, SEN S/N: 1248339)"
1,16/01/14,10:00:00,30.167,19.865,14.864,14.625
2,16/01/14,11:00:00,35.368,22.872,15.867,14.673
3,16/01/14,12:00:00,41.590,24.026,17.130,14.912
4,16/01/14,13:00:00,47.482,23.954,18.438,15.318
5,16/01/14,14:00:00,50.266,23.857,19.722,15.843
6,16/01/14,15:00:00,52.564,23.569,20.913,16.439
7,16/01/14,16:00:00,33.001,21.652,21.939,17.034
8,16/01/14,17:00:00,37.508,21.366,22.082,17.582
9,16/01/14,18:00:00,24.460,19.770,21.891,17.986
10,16/01/14,19:00:00,18.366,17.653,21.151,18.152
11,16/01/14,20:00:00,17.153,17.058,20.317,18.152
12,16/01/14,21:00:00,14.912,16.249,19.555,18.010
13,16/01/14,22:00:00,13.954,15.796,18.771,17.796
14,16/01/14,23:00:00,12.485,15.031,18.081,17.510
15,17/01/14,00:00:00,12.461,14.840,17.439,17.225
16,17/01/14,01:00:00,11.977,14.505,16.892,16.915
17,17/01/14,02:00:00,11.589,14.194,16.392,16.606
18,17/01/14,03:00:00,11.127,13.906,15.939,16.320
19,17/01/14,04:00:00,10.075,13.377,15.509,16.034
20,17/01/14,05:00:00,9.632,12.944,15.079,15.748
21,17/01/14,06:00:00,9.829,12.823,14.649,15.461
22,17/01/14,07:00:00,10.124,12.678,14.314,15.199
23,17/01/14,08:00:00,11.467,13.618,14.050,14.936
24,17/01/14,09:00:00,14.840,15.533,14.026,14.721
25,17/01/14,10:00:00,22.226,18.081,14.457,14.577
26,17/01/14,11:00:00,29.165,20.579,15.270,14.601
27,17/01/14,12:00:00,34.545,22.441,16.439,14.792
28,17/01/14,13:00:00,40.920,23.304,17.843,15.151
29,17/01/14,14:00:00,43.314,23.184,19.294,15.676
30,17/01/14,15:00:00,42.594,22.441,20.531,16.296
31,17/01/14,16:00:00,41.152,21.509,21.413,16.892
32,17/01/14,17:00:00,35.395,20.698,21.915,17.439
33,17/01/14,18:00:00,28.916,19.770,21.963,17.867
34,17/01/14,19:00:00,23.809,18.699,21.604,18.152
35,17/01/14,20:00:00,17.867,17.510,20.936,18.271
36,17/01/14,21:00:00,12.485,15.700,20.007,18.200
37,17/01/14,22:00:00,9.829,14.337,19.032,18.010
38,17/01/14,23:00:00,9.040,13.642,18.105,17.724
39,18/01/14,00:00:00,9.336,13.377,17.296,17.368
40,18/01/14,01:00:00,9.583,13.281,16.630,17.011
41,18/01/14,02:00:00,10.320,13.281,16.058,16.654
42,18/01/14,03:00:00,10.394,13.161,15.605,16.296
43,18/01/14,04:00:00,12.630,13.281,15.223,15.986
44,18/01/14,05:00:00,11.078,13.040,14.936,15.700
45,18/01/14,06:00:00,9.829,12.558,14.625,15.461
46,18/01/14,07:00:00,12.727,13.040,14.361,15.223
47,18/01/14,08:00:00,15.986,14.409,14.242,14.984
48,18/01/14,09:00:00,20.269,15.485,14.409,14.840
49,18/01/14,10:00:00,24.508,17.605,14.816,14.745
50,18/01/14,11:00:00,31.204,20.865,15.485,14.768
51,18/01/14,12:00:00,36.878,22.011,16.534,14.936
52,18/01/14,13:00:00,42.684,23.352,17.748,15.270
53,18/01/14,14:00:00,43.616,23.352,19.080,15.724
54,18/01/14,15:00:00,36.092,22.202,20.150,16.272
55,18/01/14,16:00:00,29.414,20.746,20.555,16.820
56,18/01/14,17:00:00,29.115,19.912,20.341,17.201
57,18/01/14,18:00:00,28.072,19.294,20.126,17.391
58,18/01/14,19:00:00,21.915,18.247,19.984,17.486
59,18/01/14,20:00:00,16.344,16.963,19.555,17.534
60,18/01/14,21:00:00,13.112,15.724,18.842,17.486
61,18/01/14,22:00:00,11.977,14.768,18.081,17.320
62,18/01/14,23:00:00,10.932,14.409,17.368,17.058
63,19/01/14,00:00:00,11.492,13.906,16.773,16.796
64,19/01/14,01:00:00,10.883,13.786,16.249,16.511
65,19/01/14,02:00:00,9.361,13.425,15.819,16.225
66,19/01/14,03:00:00,9.682,13.088,15.414,15.963
67,19/01/14,04:00:00,9.534,12.799,15.031,15.700
68,19/01/14,05:00:00,8.020,12.195,14.649,15.438
69,19/01/14,06:00:00,7.695,11.977,14.266,15.199
70,19/01/14,07:00:00,9.928,12.268,13.930,14.936
71,19/01/14,08:00:00,12.944,13.666,13.738,14.697
72,19/01/14,09:00:00,17.962,16.225,13.858,14.505
73,19/01/14,10:00:00,25.987,19.199,14.457,14.409
74,19/01/14,11:00:00,32.253,21.843,15.366,14.481
75,19/01/14,12:00:00,37.398,23.833,16.558,14.721
76,19/01/14,13:00:00,43.799,24.050,17.891,15.127
77,19/01/14,14:00:00,43.829,23.809,19.199,15.652
78,19/01/14,15:00:00,45.940,22.298,20.246,16.225
79,19/01/14,16:00:00,40.631,19.698,20.817,16.796
80,19/01/14,17:00:00,34.255,18.723,20.793,17.249
81,19/01/14,18:00:00,27.038,17.915,20.698,17.510
82,19/01/14,19:00:00,17.701,16.844,20.317,17.677
83,19/01/14,20:00:00,14.984,15.772,19.579,17.701
84,19/01/14,21:00:00,13.401,15.055,18.747,17.582
85,19/01/14,22:00:00,12.606,14.577,18.033,17.391
86,19/01/14,23:00:00,12.437,14.146,17.415,17.130
87,20/01/14,00:00:00,12.025,13.882,16.892,16.868
88,20/01/14,01:00:00,12.050,13.690,16.439,16.606
89,20/01/14,02:00:00,11.904,13.522,16.058,16.344
90,20/01/14,03:00:00,11.856,13.401,15.724,16.106
91,20/01/14,04:00:00,11.832,13.401,15.461,15.891
92,20/01/14,05:00:00,11.686,13.329,15.223,15.676
93,20/01/14,06:00:00,11.856,13.329,15.008,15.461
94,20/01/14,07:00:00,12.219,13.449,14.840,15.318
95,20/01/14,08:00:00,13.882,13.882,14.697,15.151
96,20/01/14,09:00:00,17.677,14.936,14.721,15.008
97,20/01/14,10:00:00,22.800,18.224,15.079,14.912
98,20/01/14,11:00:00,27.481,20.388,15.772,14.936
99,20/01/14,12:00:00,34.387,20.865,16.606,15.103
100,20/01/14,13:00:00,29.740,18.081,17.368,15.390
101,20/01/14,14:00:00,27.554,17.867,17.629,15.652
102,20/01/14,15:00:00,22.154,17.034,17.772,15.891
103,20/01/14,16:00:00,21.246,16.392,17.629,16.034
104,20/01/14,17:00:00,19.413,16.249,17.415,16.106
105,20/01/14,18:00:00,18.010,15.652,17.177,16.129
106,20/01/14,19:00:00,15.485,14.984,16.892,16.082
107,20/01/14,20:00:00,13.185,14.266,16.534,16.010
108,20/01/14,21:00:00,12.001,13.714,16.129,15.891
109,20/01/14,22:00:00,11.443,13.377,15.724,15.724
110,20/01/14,23:00:00,11.248,13.137,15.342,15.557
111,21/01/14,00:00:00,11.200,12.920,15.031,15.366
112,21/01/14,01:00:00,11.248,12.799,14.745,15.175
113,21/01/14,02:00:00,10.980,12.727,14.505,14.984
114,21/01/14,03:00:00,11.005,12.751,14.290,14.816
115,21/01/14,04:00:00,11.078,12.727,14.122,14.673
116,21/01/14,05:00:00,10.712,12.727,13.954,14.529
117,21/01/14,06:00:00,10.149,12.461,13.810,14.385
118,21/01/14,07:00:00,10.271,12.316,13.618,14.242
119,21/01/14,08:00:00,10.075,12.727,13.425,14.122
120,21/01/14,09:00:00,16.129,14.816,13.377,13.978
121,21/01/14,10:00:00,18.675,16.201,13.714,13.882
122,21/01/14,11:00:00,28.394,20.031,14.314,13.906
123,21/01/14,12:00:00,30.192,18.295,15.247,14.050
124,21/01/14,13:00:00,26.793,17.843,15.891,14.314
125,21/01/14,14:00:00,28.419,18.105,16.511,14.601
126,21/01/14,15:00:00,26.500,17.296,17.201,14.912
127,21/01/14,16:00:00,28.419,17.368,17.510,15.223
128,21/01/14,17:00:00,26.207,16.630,17.843,15.485
129,21/01/14,18:00:00,19.865,15.986,17.843,15.724
130,21/01/14,19:00:00,18.390,15.223,17.629,15.867
131,21/01/14,20:00:00,12.122,14.218,17.272,15.915
132,21/01/14,21:00:00,7.920,12.920,16.606,15.891
133,21/01/14,22:00:00,6.433,12.122,15.843,15.724
134,21/01/14,23:00:00,3.406,11.200,15.127,15.461
135,22/01/14,00:00:00,1.480,9.977,14.433,15.199
136,22/01/14,01:00:00,0.356,8.941,13.690,14.864
137,22/01/14,02:00:00,0.715,8.891,13.040,14.529
138,22/01/14,03:00:00,0.301,8.469,12.437,14.170
139,22/01/14,04:00:00,1.017,8.494,11.953,13.834
140,22/01/14,05:00:00,1.153,8.369,11.540,13.497
141,22/01/14,06:00:00,0.715,8.245,11.175,13.185
142,22/01/14,07:00:00,1.994,8.220,10.858,12.896
143,22/01/14,08:00:00,4.194,10.198,10.614,12.630
144,22/01/14,09:00:00,9.361,12.871,10.614,12.389
145,22/01/14,10:00:00,20.722,16.439,11.127,12.243
146,22/01/14,11:00:00,31.230,19.532,12.098,12.268
147,22/01/14,12:00:00,37.728,21.390,13.473,12.509
148,22/01/14,13:00:00,46.770,21.413,15.079,12.944
149,22/01/14,14:00:00,48.371,20.603,16.677,13.546
150,22/01/14,15:00:00,46.481,19.318,17.962,14.218
151,22/01/14,16:00:00,42.535,18.271,18.842,14.888
152,22/01/14,17:00:00,35.931,17.177,19.413,15.461
153,22/01/14,18:00:00,28.048,16.177,19.508,15.939
154,22/01/14,19:00:00,20.198,15.199,19.199,16.249
155,22/01/14,20:00:00,13.016,14.122,18.557,16.392
156,22/01/14,21:00:00,6.153,11.832,17.629,16.368
157,22/01/14,22:00:00,3.009,10.026,16.606,16.177
158,22/01/14,23:00:00,2.182,9.287,15.581,15.891
159,23/01/14,00:00:00,0.467,8.543,14.697,15.509
160,23/01/14,01:00:00,-0.060,7.995,13.906,15.127
161,23/01/14,02:00:00,-1.128,7.419,13.185,14.721
162,23/01/14,03:00:00,-1.213,7.142,12.534,14.314
163,23/01/14,04:00:00,-1.670,6.737,11.977,13.930
164,23/01/14,05:00:00,-1.699,6.382,11.443,13.546
165,23/01/14,06:00:00,-2.073,6.179,10.980,13.209
166,23/01/14,07:00:00,-0.591,6.204,10.541,12.871
167,23/01/14,08:00:00,3.670,8.817,10.198,12.534
168,23/01/14,09:00:00,10.883,12.775,10.222,12.243
169,23/01/14,10:00:00,24.677,16.487,10.980,12.098
170,23/01/14,11:00:00,31.433,20.150,12.171,12.122
171,23/01/14,12:00:00,37.151,22.345,13.738,12.413
172,23/01/14,13:00:00,40.028,22.848,15.414,12.896
173,23/01/14,14:00:00,43.860,22.824,17.011,13.522
174,23/01/14,15:00:00,44.999,21.748,18.390,14.242
175,23/01/14,16:00:00,40.516,20.746,19.413,14.936
176,23/01/14,17:00:00,33.861,19.460,19.960,15.581
177,23/01/14,18:00:00,28.245,18.271,20.079,16.106
178,23/01/14,19:00:00,21.270,16.963,19.817,16.439
179,23/01/14,20:00:00,15.318,15.652,19.175,16.606
180,23/01/14,21:00:00,9.534,13.570,18.319,16.606
181,23/01/14,22:00:00,6.940,12.243,17.344,16.463
182,23/01/14,23:00:00,6.839,11.516,16.439,16.225
183,24/01/14,00:00:00,6.230,11.224,15.652,15.915
184,24/01/14,01:00:00,7.745,11.346,14.984,15.557
185,24/01/14,02:00:00,9.903,11.662,14.481,15.223
186,24/01/14,03:00:00,10.614,11.832,14.122,14.912
187,24/01/14,04:00:00,11.078,11.953,13.858,14.649
188,24/01/14,05:00:00,11.297,12.098,13.642,14.433
189,24/01/14,06:00:00,11.443,12.122,13.497,14.218
190,24/01/14,07:00:00,11.200,12.364,13.377,14.074
191,24/01/14,08:00:00,10.932,12.437,13.329,13.930
192,24/01/14,09:00:00,10.590,12.098,13.281,13.786
193,24/01/14,10:00:00,11.467,11.467,13.088,13.642
194,24/01/14,11:00:00,11.467,11.637,12.823,13.353
195,24/01/14,12:00:00,11.686,11.856,12.678,13.137
196,24/01/14,13:00:00,12.098,12.074,12.606,12.992
197,24/01/14,14:00:00,11.856,12.171,12.606,12.896
198,24/01/14,15:00:00,12.050,12.292,12.606,12.871
199,24/01/14,16:00:00,11.492,11.832,12.630,12.847
200,24/01/14,17:00:00,14.026,12.050,12.558,12.823
201,24/01/14,18:00:00,17.153,12.775,12.678,12.799
202,24/01/14,19:00:00,13.088,12.340,13.137,12.847
203,24/01/14,20:00:00,9.805,11.880,13.185,12.944
204,24/01/14,21:00:00,7.619,11.151,12.847,12.968
